cls_elec,ct,disp,int,mod_pauli,pol,index
-549.8263,-10.5731,-6.0477,-565.1536999999998,29.2533,-27.9599,119
-528.1861,-11.0966,-6.1722,-547.9552,28.9907,-31.491,120
-591.7145,-7.9922,-5.1587,-593.1242000000001,23.6364,-11.8952,121
-590.9719,-8.0095,-5.1539,-592.6377000000001,23.6233,-12.1257,122
-588.7154,-8.061,-5.1424,-591.1433000000001,23.5843,-12.8088,123
-584.8565,-8.1461,-5.1459,-588.5572,23.5202,-13.9289,124
-579.238,-8.2676,-5.1586,-584.6929,23.4323,-15.461,125
-571.6181,-8.4299,-5.1712,-579.2718000000001,23.3213,-17.3739,126
-561.6436,-8.6367,-5.1812,-571.9077,23.1874,-19.6336,127
-548.8074,-8.8954,-5.2111,-562.0930000000001,23.0295,-22.2086,128
-532.3821,-9.2288,-5.2814,-549.1370000000001,22.8454,-25.0901,129
-511.3169,-9.6932,-5.392,-532.0716,22.6378,-28.3073,130
-574.0361,-7.0484,-4.5232,-577.6886999999999,18.5161,-10.5971,131
-573.3137,-7.0625,-4.5163,-577.1922,18.5062,-10.8059,132
-571.1186,-7.1052,-4.5004,-575.6724999999999,18.4767,-11.425,133
-567.3646,-7.1758,-4.4968,-573.0485,18.4282,-12.4395,134
-561.8989,-7.275,-4.5028,-569.1445,18.3617,-13.8295,135
-554.4859,-7.4092,-4.5295,-563.7125000000001,18.2778,-15.5657,136
-544.7817,-7.5849,-4.5541,-556.3614999999999,18.1766,-17.6174,137
-532.2918,-7.8089,-4.5736,-546.5768,18.0568,-19.9593,138
-516.3053,-8.1008,-4.6209,-533.692,17.9158,-22.5808,139
-495.7907,-8.514,-4.7121,-516.7741000000001,17.752,-25.5093,140
-557.6035,-6.2387,-3.9517,-562.7495,14.5547,-9.5103,141
-556.9002,-6.25,-3.9468,-562.2494000000002,14.5472,-9.6996,142
-554.7633,-6.2843,-3.941,-560.7263,14.5248,-10.2625,143
-551.1087,-6.3412,-3.9399,-558.0870999999999,14.4881,-11.1854,144
-545.7877,-6.4232,-3.9497,-554.1712,14.4376,-12.4482,145
-538.5709,-6.537,-3.9571,-548.7166000000001,14.374,-14.0256,146
-529.123,-6.6876,-3.9709,-541.3761000000001,14.2974,-15.892,147
-516.9621,-6.8809,-3.9937,-531.6551999999999,14.2066,-18.0251,148
-501.3934,-7.1361,-4.0448,-518.8879,14.0987,-20.4123,149
-481.4058,-7.5032,-4.1327,-502.1557,13.9697,-23.0837,150
-542.2528,-5.5407,-3.4473,-548.3364,11.472,-8.5676,151
-541.5677,-5.5496,-3.4471,-547.8367,11.4663,-8.7386,152
-539.4859,-5.5761,-3.4489,-546.312,11.4493,-9.2504,153
-535.9257,-5.6229,-3.4505,-543.6669,11.4213,-10.0891,154
-530.742,-5.6918,-3.4578,-539.7459,11.3829,-11.2372,155
-523.7113,-5.7869,-3.4634,-534.3023,11.3346,-12.6753,156
-514.5069,-5.9151,-3.4682,-526.9902999999999,11.2764,-14.3765,157
-502.6584,-6.0825,-3.4899,-517.3442,11.2075,-16.3209,158
-487.4877,-6.307,-3.538,-504.70540000000005,11.1251,-18.4978,159
-468.004,-6.634,-3.616,-488.1645,11.0239,-20.9344,160
-527.8529,-4.9345,-3.0251,-534.4816999999998,9.0605,-7.7297,161
-527.185,-4.9415,-3.0232,-533.9789999999999,9.0561,-7.8854,162
-525.1556,-4.9621,-3.0215,-532.4466,9.0431,-8.3505,163
-521.685,-4.9998,-3.0208,-529.7997,9.0217,-9.1158,164
-516.6317,-5.0578,-3.0307,-525.8916000000002,8.9924,-10.1638,165
-509.7778,-5.1388,-3.0369,-520.4727,8.9556,-11.4748,166
-500.8047,-5.2476,-3.0372,-513.2052,8.9114,-13.0271,167
-489.2536,-5.3914,-3.0609,-503.6473,8.8591,-14.8005,168
-474.4619,-5.589,-3.1015,-491.14360000000005,8.7963,-16.7875,169
-455.4599,-5.8807,-3.1781,-474.8137,8.717,-19.012,170
-514.2972,-4.4001,-2.6612,-521.2023999999999,7.1653,-7.0092,171
-513.6457,-4.4049,-2.6567,-520.6976,7.162,-7.1523,172
-511.6661,-4.4205,-2.6475,-519.1594,7.152,-7.5773,173
-508.2807,-4.4507,-2.657,-516.5291,7.1356,-8.2763,174
-503.3514,-4.4997,-2.6662,-512.6378000000001,7.1132,-9.2337,175
-496.6657,-4.5691,-2.6678,-507.2479,7.0851,-10.4304,176
-487.9127,-4.6621,-2.6644,-500.0352,7.0514,-11.8474,177
-476.6446,-4.7862,-2.6818,-490.56890000000004,7.0117,-13.468,178
-462.2142,-4.9574,-2.7233,-478.21729999999997,6.9639,-15.2863,179
-443.6724,-5.2158,-2.7811,-462.09029999999996,6.9021,-17.3231,180
-501.4978,-3.9293,-2.3357,-508.4625,5.6705,-6.3702,181
-500.8619,-3.932,-2.3294,-507.95640000000003,5.6679,-6.501,182
-498.9297,-3.9432,-2.3188,-506.42050000000006,5.6602,-6.889,183
-495.6254,-3.9674,-2.321,-503.7934,5.6476,-7.5272,184
-490.8142,-4.0084,-2.3299,-499.92560000000003,5.6304,-8.4035,185
-484.2887,-4.0672,-2.3317,-494.5788,5.6089,-9.5001,186
-475.7454,-4.147,-2.3319,-487.4377,5.5831,-10.7965,187
