cls_elec,ct,disp,int,mod_pauli,pol,index
-928.7875,-33.5119,-33.2431,-636.7264,400.9596,-42.1435,1
-927.7875,-33.6694,-33.2553,-636.259,400.7983,-42.3451,2
-924.7547,-34.1369,-33.3016,-634.8100999999999,400.3269,-42.9438,3
-919.5895,-34.8763,-33.3999,-632.2126,399.5831,-43.93,4
-912.1239,-35.8165,-33.583,-628.1795000000001,398.6372,-45.2933,5
-902.1251,-36.8908,-33.906,-622.3430999999998,397.617,-47.0382,6
-889.3185,-38.0743,-34.4468,-614.2547000000001,396.7867,-49.2018,7
-873.4782,-39.3911,-35.3421,-603.368,396.7242,-51.8808,8
-854.7125,-40.9202,-36.8231,-588.8558,398.8738,-55.2738,9
-834.3235,-42.8603,-39.2649,-569.1615,407.0558,-59.7686,10
-867.2562,-26.4586,-28.7604,-659.5704000000002,299.8807,-36.9759,11
-866.2861,-26.5713,-28.772,-659.0244,299.7676,-37.1626,12
-863.3426,-26.9075,-28.8166,-657.3495,299.4351,-37.7179,13
-858.324,-27.4499,-28.9086,-654.4154,298.8993,-38.6322,14
-851.056,-28.1557,-29.0713,-649.9669000000001,298.2168,-39.9007,15
-841.2888,-28.9774,-29.3501,-643.6673999999999,297.479,-41.5301,16
-828.7043,-29.8955,-29.8177,-635.1082999999999,296.8668,-43.5576,17
-812.9683,-30.9285,-30.6095,-623.7963,296.783,-46.073,18
-793.9262,-32.1369,-31.9343,-609.009,298.2497,-49.2613,19
-772.2399,-33.661,-34.1328,-589.4533000000001,304.0431,-53.4627,20
-816.2422,-21.1364,-24.8837,-670.5052999999999,225.0356,-33.2786,21
-815.3019,-21.2182,-24.8971,-669.9111000000001,224.9563,-33.4502,22
-812.4477,-21.4624,-24.9373,-668.0883,224.7194,-33.9603,23
-807.5776,-21.8613,-25.0154,-664.917,224.3392,-34.8019,24
-800.5151,-22.3925,-25.1558,-660.1878,223.8443,-35.9687,25
-791.0015,-23.0267,-25.3979,-653.5915000000001,223.3032,-37.4686,26
-778.6924,-23.7496,-25.8086,-644.7456999999999,222.8452,-39.3403,27
-763.1826,-24.5749,-26.5053,-633.1703999999999,222.7629,-41.6705,28
-744.1315,-25.5492,-27.6777,-618.2175,223.7755,-44.6346,29
-721.726,-26.7695,-29.6485,-598.7967,227.8955,-48.5482,30
-773.2461,-17.0516,-21.4678,-672.9346,169.4213,-30.5904,31
-772.3348,-17.1122,-21.4809,-672.3111000000001,169.3639,-30.7471,32
-769.568,-17.2906,-21.5174,-670.3965999999999,169.1928,-31.2134,33
-764.8444,-17.5839,-21.5845,-667.0817999999999,168.9121,-31.9811,34
-757.9877,-17.9841,-21.7051,-662.1736,168.5515,-33.0482,35
-748.7358,-18.4771,-21.915,-655.3906,168.1598,-34.4225,36
-736.7301,-19.0531,-22.2734,-646.364,167.8316,-36.139,37
-721.5199,-19.7239,-22.882,-634.6488999999999,167.7554,-38.2785,38
-702.6363,-20.5247,-23.9087,-619.6248,168.4562,-41.0113,39
-679.9171,-21.5216,-25.6629,-600.35,171.3942,-44.6426,40
-736.431,-13.89,-18.5235,-669.4114000000001,127.9613,-28.5282,41
-735.5476,-13.9339,-18.5361,-668.7679999999999,127.9196,-28.67,42
-732.8652,-14.0641,-18.5708,-666.7945,127.7989,-29.0933,43
-728.2839,-14.2803,-18.6316,-663.3892000000001,127.5981,-29.7915,44
-721.6291,-14.5832,-18.7327,-658.3705000000001,127.3352,-30.7607,45
-712.6388,-14.969,-18.9065,-651.4826,127.0404,-32.0087,46
-700.9479,-15.4348,-19.211,-642.3689,126.7936,-33.5688,47
-686.0786,-15.989,-19.7397,-630.5951,126.7331,-35.5209,48
-667.4756,-16.6579,-20.6467,-615.5739,127.2313,-38.025,49
-644.724,-17.4918,-22.207,-596.4594000000001,129.3397,-41.3763,50
-704.4399,-11.4356,-15.978,-661.7669999999999,96.9458,-26.8593,51
-703.5833,-11.4656,-15.9878,-661.1062000000001,96.9176,-26.9871,52
-700.9819,-11.5579,-16.0164,-659.0944,96.8302,-27.3684,53
-696.5375,-11.7174,-16.0651,-655.6396000000001,96.6794,-27.999,54
-690.0784,-11.9485,-16.1489,-650.5658999999999,96.4851,-28.8752,55
-681.3446,-12.2519,-16.3018,-643.6245999999999,96.2765,-30.0028,56
-669.9698,-12.631,-16.5691,-634.4893,96.0946,-31.414,57
-655.4616,-13.0963,-17.0249,-622.7148,96.0534,-33.1854,58
-637.2087,-13.6677,-17.8083,-607.7538000000001,96.4009,-35.47,59
-614.6162,-14.3808,-19.1823,-588.8189000000002,97.9082,-38.5478,60
-676.2639,-9.533,-13.7549,-651.3181000000001,73.6776,-25.4439,61
-675.4329,-9.5503,-13.7631,-650.6474,73.6584,-25.5595,62
-672.9088,-9.6116,-13.7906,-648.6169,73.5968,-25.9027,63
-668.5956,-9.728,-13.8372,-645.1376,73.4927,-26.4695,64
-662.3245,-9.9052,-13.9088,-640.0471,73.3505,-27.2591,65
-653.8394,-10.1478,-14.0321,-633.1039,73.1931,-28.2777,66
-642.7759,-10.4623,-14.2516,-623.9887000000001,73.0536,-29.5525,67
-628.6356,-10.858,-14.6431,-612.2716999999999,73.0184,-31.1534,68
-610.7725,-11.352,-15.3313,-597.4142,73.2712,-33.2296,69
-588.4663,-11.9724,-16.5497,-578.6597,74.3772,-36.0485,70
-651.1465,-8.0688,-11.8388,-638.9972999999999,56.1683,-24.1115,71
-650.3398,-8.0762,-11.8452,-638.3215999999999,56.1548,-24.2152,72
-647.8893,-8.1138,-11.8655,-636.2833999999999,56.1085,-24.5233,73
-643.7013,-8.198,-11.9017,-632.8083999999999,56.0258,-25.0332,74
-637.6103,-8.3358,-11.9628,-627.7287,55.9226,-25.7424,75
-629.3647,-8.532,-12.0703,-620.812,55.8118,-26.6568,76
-618.6042,-8.7947,-12.2616,-611.7549,55.7064,-27.8008,77
-604.8299,-9.1365,-12.5944,-600.1209999999999,55.6826,-29.2428,78
-587.3764,-9.5715,-13.1836,-585.3929999999999,55.8619,-31.1234,79
-565.4385,-10.1245,-14.2406,-566.8355999999999,56.6684,-33.7004,80
-628.5149,-6.9424,-10.1807,-625.5359000000001,42.9571,-22.855,81
-627.7314,-6.9426,-10.1869,-624.8624,42.946,-22.9475,82
-625.3511,-6.9631,-10.2024,-622.8266,42.913,-23.223,83
-621.2823,-7.0235,-10.2325,-619.3644999999999,42.8527,-23.6789,84
-615.3634,-7.1314,-10.2854,-614.3203,42.7754,-24.3155,85
-607.3473,-7.2929,-10.3781,-607.4681,42.6848,-25.1346,86
-596.8795,-7.5166,-10.538,-598.4774000000001,42.6191,-26.1624,87
-583.4642,-7.8152,-10.8188,-586.9636,42.5965,-27.4619,88
-566.427,-8.2017,-11.3283,-572.3837,42.7335,-29.1602,89
-544.9073,-8.6991,-12.2568,-554.0523,43.3172,-31.5063,90
-607.9317,-6.0816,-8.751,-611.4386,32.953,-21.6273,91
-607.1702,-6.0789,-8.7562,-610.7683000000001,32.9449,-21.7079,92
-604.8565,-6.0884,-8.7668,-608.7459,32.9218,-21.956,93
-600.9013,-6.1319,-8.7903,-605.3104,32.8786,-22.3655,94
-595.1464,-6.2174,-8.8372,-600.3138,32.8216,-22.9344,95
-587.35,-6.3532,-8.9155,-593.5343,32.7522,-23.6678,96
-577.1636,-6.5475,-9.0485,-584.6494,32.6988,-24.5886,97
-564.0972,-6.8105,-9.2876,-573.2695000000001,32.6824,-25.7566,98
-547.4746,-7.1576,-9.7254,-558.8589000000001,32.7864,-27.2877,99
-526.401,-7.6106,-10.536,-540.7425,33.2241,-29.419,100
-589.0586,-5.4276,-7.5057,-597.0242,25.3612,-20.3935,101
-588.3179,-5.4245,-7.5067,-596.3614,25.3561,-20.4684,102
-586.0677,-5.4277,-7.5149,-594.3644999999999,25.3385,-20.6927,103
-582.2206,-5.4593,-7.5352,-590.9661,25.3092,-21.0602,104
-576.6219,-5.5298,-7.5739,-586.0335,25.2606,-21.5685,105
-569.0354,-5.646,-7.6416,-579.331,25.2139,-22.2219,106
-559.1189,-5.8147,-7.7578,-570.5704000000001,25.1675,-23.0465,107
-546.3896,-6.0485,-7.9624,-559.3423,25.1524,-24.0942,108
-530.1744,-6.3633,-8.3306,-545.1102999999999,25.2371,-25.4791,109
-509.5598,-6.7801,-9.0339,-527.2366,25.552,-27.4148,110
-571.6315,-4.9283,-6.4418,-582.5773999999999,19.5918,-19.1676,111
-570.9107,-4.9247,-6.4431,-581.9249,19.5895,-19.2359,112
-568.7208,-4.925,-6.4529,-579.9559999999999,19.5786,-19.4359,113
-564.9764,-4.9487,-6.4728,-576.6037,19.5578,-19.7636,114
-559.5267,-5.0087,-6.5041,-571.7305,19.5272,-20.2182,115
-552.1404,-5.1107,-6.5576,-565.1231,19.4907,-20.8051,116
