cls_elec,ct,disp,int,mod_pauli,pol,index
-530.7817,-10.7305,-12.5868,-536.6733,42.8008,-25.3751,85
-523.885,-10.9054,-12.7139,-530.8584000000001,42.7186,-26.0727,86
-514.8792,-11.1381,-12.9066,-523.239,42.65,-26.9651,87
-503.3409,-11.4425,-13.2708,-513.5353,42.6415,-28.1226,88
-488.7079,-11.8413,-13.943,-501.3619,42.815,-29.6847,89
-470.3234,-12.3673,-15.2125,-486.2589,43.5478,-31.9035,90
-526.3287,-9.2876,-10.747,-535.6895,33.6155,-22.9417,91
-525.6709,-9.3034,-10.7522,-535.1297000000001,33.6061,-23.0093,92
-523.6727,-9.3509,-10.769,-533.4312,33.5782,-23.2168,93
-520.2566,-9.4279,-10.7968,-530.5078000000001,33.5339,-23.5604,94
-515.2861,-9.5375,-10.8551,-526.2432,33.4768,-24.0413,95
-508.5526,-9.6897,-10.953,-520.4535999999999,33.4146,-24.6729,96
-499.7555,-9.8945,-11.1121,-512.8824999999999,33.3628,-25.4832,97
-488.4737,-10.1662,-11.4256,-503.24609999999996,33.3571,-26.5377,98
-474.1365,-10.5272,-12.0041,-491.1493,33.4898,-27.9713,99
-456.034,-11.0059,-13.1137,-476.1337,34.0435,-30.0236,100
-511.7976,-8.2885,-9.2664,-524.8244,26.3341,-21.806,101
-511.1555,-8.3032,-9.2645,-524.2622,26.3269,-21.8659,102
-509.2047,-8.3434,-9.2775,-522.5721,26.3059,-22.0524,103
-505.8695,-8.4094,-9.3143,-519.6844,26.2722,-22.3634,104
-501.016,-8.5052,-9.355,-515.4467000000001,26.2289,-22.7994,105
-494.4394,-8.6377,-9.4423,-509.7065,26.1817,-23.3688,106
-485.8439,-8.8184,-9.586,-502.20950000000005,26.1425,-24.1037,107
-474.8126,-9.0625,-9.8499,-492.64989999999995,26.139,-25.0639,108
-460.7714,-9.3889,-10.3369,-480.633,26.2413,-26.3771,109
-442.9761,-9.8268,-11.3204,-465.7347,26.6625,-28.2739,110
-498.3188,-7.4266,-7.9923,-513.8011,20.6673,-20.7307,111
-497.6916,-7.4394,-7.9886,-513.2463,20.6619,-20.7886,112
-495.7862,-7.4737,-8.0085,-511.57930000000005,20.6459,-20.9568,113
-492.5284,-7.5293,-8.0273,-508.70129999999995,20.6204,-21.2367,114
-487.787,-7.6123,-8.0743,-504.5153,20.5875,-21.6292,115
-481.3613,-7.7285,-8.1202,-498.80330000000004,20.5515,-22.1448,116
-472.9601,-7.8907,-8.2608,-491.4031,20.5219,-22.8134,117
-462.172,-8.1103,-8.4823,-481.93210000000005,20.5197,-23.6872,118
-448.4239,-8.4062,-8.9155,-470.0368,20.5991,-24.8903,119
-430.9496,-8.8102,-9.7509,-455.2329,20.9218,-26.644,120
-485.7444,-6.6847,-6.8977,-502.7501,16.2516,-19.6749,121
-485.1316,-6.694,-6.8992,-502.2049,16.2475,-19.7276,122
-483.2697,-6.7226,-6.9087,-500.5461,16.2354,-19.8805,123
-480.086,-6.7703,-6.9292,-497.7016,16.216,-20.1321,124
-475.4522,-6.8424,-6.964,-493.55530000000005,16.191,-20.4877,125
-469.1712,-6.946,-7.021,-487.92930000000007,16.1636,-20.9547,126
-460.9572,-7.0898,-7.1283,-480.59330000000006,16.1411,-21.5591,127
-450.4045,-7.2887,-7.3203,-471.2272,16.1398,-22.3535,128
-436.9439,-7.5595,-7.688,-459.44190000000003,16.2016,-23.4521,129
-419.797,-7.9294,-8.4171,-444.76370000000003,16.4502,-25.0704,130
-473.9557,-6.0425,-5.9531,-491.7784,12.8065,-18.6336,131
-473.3566,-6.0496,-5.9533,-491.2357,12.8034,-18.6796,132
