cls_elec,ct,disp,int,mod_pauli,pol,index
-2076.4751,-147.6022,-61.7769,-1699.7503000000004,941.5575,-355.4536,1
-2075.5839,-148.4408,-61.8471,-1699.8447000000003,941.5485,-355.5214,2
-2072.9102,-150.9178,-62.0859,-1700.0483999999997,941.5851,-355.7196,3
-2068.4666,-154.8886,-62.5125,-1700.0283000000002,941.8865,-356.0471,4
-2062.3304,-160.1468,-63.2681,-1699.3637999999999,942.9289,-356.5474,5
-2054.7719,-166.5188,-64.4366,-1697.3589000000004,945.6879,-357.3195,6
-2046.5569,-173.9055,-66.3637,-1693.2497000000003,952.1913,-358.6149,7
-2039.6704,-182.3475,-69.4613,-1685.6325000000002,966.8,-360.9533,8
-2039.0737,-192.1416,-74.4884,-1671.7206999999999,999.2994,-365.3164,9
-2057.0997,-204.3157,-82.903,-1645.3151000000005,1072.7259,-373.7226,10
-1964.3371,-125.6239,-51.6378,-1752.0101,722.0751,-332.4864,11
-1963.4351,-126.2932,-51.7042,-1751.8962999999999,722.073,-332.5368,12
-1960.7179,-128.2745,-51.9171,-1751.4859999999999,722.1122,-332.6887,13
-1956.1608,-131.4577,-52.2793,-1750.497,722.348,-332.9472,14
-1949.7603,-135.6901,-52.9266,-1748.5881999999997,723.119,-333.3302,15
-1941.6224,-140.8399,-53.9729,-1745.2278999999999,725.122,-333.9147,16
-1932.1829,-146.8437,-55.6322,-1739.7251,729.8197,-334.886,17
-1922.75,-153.7405,-58.3209,-1731.0513999999996,740.4061,-336.6461,18
-1916.8719,-161.7537,-62.729,-1717.1102,764.1896,-339.9452,19
-1923.8538,-171.5805,-70.0678,-1693.0654,818.7794,-346.3427,20
-1867.4995,-109.3546,-43.3321,-1778.3344,554.5864,-312.7346,21
-1866.6007,-109.8983,-43.3908,-1778.0673000000002,554.5883,-312.7658,22
-1863.886,-111.5026,-43.5684,-1777.194,554.6265,-312.8635,23
-1859.306,-114.0893,-43.902,-1775.5067000000001,554.8125,-313.0219,24
-1852.8019,-117.542,-44.4499,-1772.6674,555.3888,-313.2624,25
-1844.3655,-121.7608,-45.3433,-1768.2607,556.8559,-313.647,26
-1834.1949,-126.7096,-46.8281,-1761.7712,560.2715,-314.3101,27
-1823.0982,-132.4258,-49.1499,-1752.2754999999997,567.9742,-315.5758,28
-1813.5461,-139.0804,-52.9965,-1738.2572,585.4138,-318.048,29
-1812.4747,-147.1724,-59.4273,-1715.9818,626.0194,-322.9268,30
-1782.8401,-97.2272,-36.3735,-1785.3633,426.6117,-295.5342,31
-1781.9531,-97.6785,-36.423,-1784.984,426.6155,-295.5449,32
-1779.2693,-99.003,-36.5728,-1783.7718999999997,426.6505,-295.5773,33
-1774.723,-101.1383,-36.8587,-1781.5568,426.7973,-295.6341,34
-1768.2192,-104.0021,-37.335,-1778.049,427.2313,-295.724,35
-1759.6707,-107.5176,-38.1252,-1772.8995999999997,428.3138,-295.8999,36
-1749.1069,-111.6602,-39.3854,-1765.6289000000002,430.8121,-296.2885,37
-1736.9679,-116.4723,-41.4213,-1755.5572,436.4394,-297.1351,38
-1724.9088,-122.0861,-44.7719,-1741.4619999999998,449.2531,-298.9483,39
-1718.0174,-128.8677,-50.4126,-1720.5047,479.4713,-302.6783,40
-1707.9763,-88.2118,-30.663,-1778.3042,328.6939,-280.147,41
-1707.1062,-88.5899,-30.7075,-1777.8478999999998,328.6984,-280.1427,42
-1704.4701,-89.7033,-30.8282,-1776.3858999999998,328.7292,-280.1135,43
-1699.9925,-91.4993,-31.0768,-1773.788,328.845,-280.0644,44
-1693.5543,-93.9148,-31.4824,-1769.7887000000003,329.1734,-280.0106,45
-1685.0156,-96.8951,-32.1661,-1764.0942999999997,329.977,-279.9945,46
-1674.2869,-100.4208,-33.2494,-1756.2707,331.8144,-280.128,47
-1661.5408,-104.5346,-35.0314,-1745.7888,335.9421,-280.6241,48
-1647.8177,-109.3392,-37.9639,-1731.6566999999998,345.3773,-281.9132,49
-1636.7695,-115.1037,-42.8934,-1711.6834,367.8772,-284.794,50
-1641.0778,-81.4811,-25.88,-1760.9786,253.6636,-266.2033,51
-1640.2273,-81.805,-25.9184,-1760.4551999999999,253.6681,-266.1726,52
-1637.6485,-82.7568,-26.0287,-1758.8258000000003,253.6943,-266.0861,53
-1633.2599,-84.293,-26.2296,-1755.9442000000001,253.7855,-265.9472,54
-1626.9274,-86.3679,-26.5808,-1751.6027,254.0349,-265.7615,55
-1618.476,-88.9397,-27.1691,-1745.5198,254.6345,-265.5695,56
-1607.7347,-91.9941,-28.106,-1737.3181,255.9927,-265.476,57
-1594.683,-95.5679,-29.6437,-1726.5377,259.0324,-265.6755,58
-1579.9018,-99.7428,-32.1918,-1712.3937,265.9963,-266.5536,59
-1565.932,-104.7214,-36.5431,-1693.2201,282.7605,-268.7841,60
-1580.7297,-76.4444,-21.9152,-1736.381,196.0816,-253.3733,61
-1579.9001,-76.7237,-21.9477,-1735.8139999999999,196.0858,-253.3283,62
-1577.3833,-77.5487,-22.0392,-1734.0552,196.1078,-253.1918,63
-1573.0945,-78.8855,-22.2118,-1730.9838,196.1794,-252.9714,64
-1566.8909,-80.699,-22.5082,-1726.4004,196.3694,-252.6717,65
-1558.575,-82.9567,-22.9905,-1720.0372000000002,196.8189,-252.3339,66
-1547.9204,-85.6505,-23.8036,-1711.594,197.8275,-252.047,67
-1534.7696,-88.8081,-25.139,-1700.6435,200.0749,-252.0017,68
-1519.3627,-92.4943,-27.3818,-1686.5568999999998,205.2279,-252.546,69
-1503.3856,-96.8599,-31.1738,-1667.9723000000001,217.7294,-254.2824,70
-1525.8305,-72.6264,-18.537,-1706.6442000000002,151.819,-241.4693,71
-1525.0222,-72.873,-18.5767,-1706.0563000000002,151.8227,-241.4071,72
-1522.5691,-73.5969,-18.6426,-1704.2014,151.8409,-241.2337,73
-1518.3851,-74.777,-18.78,-1700.9925,151.8972,-240.9476,74
-1512.3225,-76.3867,-19.0358,-1696.261,152.0423,-240.5583,75
-1504.1704,-78.4027,-19.4446,-1689.7341000000001,152.3806,-240.097,76
-1493.6659,-80.8154,-20.14,-1681.1476,153.1329,-239.6592,77
-1480.5552,-83.653,-21.2924,-1670.1127000000001,154.8011,-239.4132,78
-1464.8283,-86.964,-23.241,-1656.0925999999997,158.6247,-239.684,79
-1447.5176,-90.854,-26.5689,-1638.0267,167.958,-241.0442,80
-1475.5168,-69.7793,-15.7442,-1673.488,117.7382,-230.1859,81
-1474.7297,-69.9957,-15.7611,-1672.8663999999999,117.7414,-230.1213,82
-1472.3402,-70.6405,-15.8282,-1670.9685,117.7564,-229.916,83
