cls_elec,ct,disp,int,mod_pauli,pol,index
-945.0451,-9.8803,-23.3332,-689.3806000000002,353.1572,-64.2792,1
-944.0473,-9.9012,-23.4007,-688.4098999999999,353.2271,-64.2878,2
-941.0417,-9.974,-23.6153,-685.4576,353.5006,-64.3272,3
-936.0011,-10.1174,-24.0094,-680.4552,354.1078,-64.4351,4
-928.918,-10.3489,-24.6422,-673.2356,355.3545,-64.681,5
-919.8929,-10.7004,-25.6107,-663.5197,357.8588,-65.1745,6
-909.3481,-11.2387,-27.0637,-650.8312000000001,362.9108,-66.0915,7
-898.5407,-12.0851,-29.216,-634.2405000000001,373.3212,-67.7199,8
-890.8091,-13.52,-32.3778,-611.7084999999998,395.5475,-70.5491,9
-894.6591,-16.3497,-36.9495,-578.4775,444.9938,-75.513,10
-892.8205,-8.863,-20.3593,-718.213,263.5387,-59.7089,11
-891.8264,-8.8794,-20.418,-717.2497,263.5898,-59.7157,12
-888.8238,-8.9418,-20.6009,-714.3369,263.7748,-59.7452,13
-883.7572,-9.0713,-20.9375,-709.4039999999999,264.1945,-59.8325,14
-876.5574,-9.2828,-21.4812,-702.3218999999999,265.043,-60.0435,15
-867.1996,-9.5962,-22.3218,-692.8445,266.7497,-60.4766,16
-855.8512,-10.0576,-23.5955,-680.6040999999999,270.1924,-61.2922,17
-843.248,-10.7565,-25.5021,-664.8505000000001,277.3933,-62.7372,18
-831.6472,-11.8806,-28.3364,-644.0774,292.9997,-65.2129,19
-827.2712,-13.9762,-32.5224,-614.7118999999999,328.4883,-69.4304,20
-847.9378,-8.363,-17.7182,-732.5029000000002,197.401,-55.8849,21
-846.9582,-8.3773,-17.7665,-731.5496,197.4385,-55.8861,22
-843.9943,-8.4327,-17.9207,-728.6833999999999,197.5653,-55.901,23
-838.9727,-8.5509,-18.2057,-723.842,197.8491,-55.9618,24
-831.7842,-8.7458,-18.6721,-716.8989,198.4283,-56.1251,25
-822.3193,-9.032,-19.3988,-707.6207000000002,199.6157,-56.4863,26
-810.5682,-9.44,-20.5076,-695.7120000000002,201.9961,-57.1923,27
-796.8889,-10.0331,-22.1901,-680.5866000000001,206.9951,-58.4696,28
-782.7266,-10.9408,-24.7301,-661.1099999999999,217.9544,-60.6669,29
-772.5351,-12.5275,-28.5405,-634.5867000000001,243.3749,-64.3585,30
-808.7812,-8.1358,-15.3337,-736.4815000000001,148.3768,-52.6076,31
-807.8223,-8.148,-15.3743,-735.5455000000001,148.4027,-52.6036,32
-804.9175,-8.1977,-15.5027,-732.7291000000001,148.492,-52.6032,33
-799.9826,-8.3051,-15.7439,-727.9709000000001,148.6943,-52.6336,34
-792.8834,-8.4843,-16.1415,-721.1606,149.0985,-52.7499,35
-783.4549,-8.7489,-16.7646,-712.0925,149.9145,-53.0386,36
-771.5649,-9.1192,-17.7253,-700.4895999999999,151.5589,-53.6391,37
-757.302,-9.638,-19.2011,-685.8593000000001,155.0426,-54.7608,38
-741.5072,-10.3951,-21.4614,-667.3238,162.763,-56.7231,39
-727.2707,-11.6314,-24.9022,-642.8412000000001,180.9879,-60.0248,40
-774.1594,-8.0271,-13.2412,-733.1916000000001,111.9341,-49.698,41
-773.2244,-8.0383,-13.2739,-732.2714000000001,111.9554,-49.6902,42
-770.3895,-8.0821,-13.382,-729.5136999999999,112.014,-49.6741,43
-765.5648,-8.1788,-13.5848,-724.8472999999999,112.1593,-49.6782,44
-758.6005,-8.3438,-13.9202,-718.1755999999999,112.4391,-49.7502,45
-749.2964,-8.5901,-14.4523,-709.2796,113.0298,-49.9706,46
-737.4384,-8.9338,-15.2811,-697.9551,114.1671,-50.4689,47
-722.9245,-9.4015,-16.5717,-683.7323,116.6092,-51.4438,48
-706.1517,-10.0534,-18.5776,-665.9408,122.0428,-53.2009,49
-689.1652,-11.052,-21.6796,-642.9696000000001,135.1177,-56.1905,50
-743.1865,-7.9464,-11.3806,-724.8903,84.704,-47.0808,51
-742.2768,-7.9555,-11.4102,-723.9939,84.7178,-47.0692,52
-739.5169,-7.9951,-11.5003,-721.2918,84.763,-47.0425,53
-734.8136,-8.0831,-11.6703,-716.7291999999999,84.8603,-47.0225,54
-728.0093,-8.2359,-11.9518,-710.1926000000001,85.0602,-47.0558,55
-718.8817,-8.4677,-12.4016,-701.4988000000001,85.4671,-47.2149,56
-707.1631,-8.7907,-13.1145,-690.4042000000001,86.2837,-47.6196,57
-692.6197,-9.2242,-14.2379,-676.5348999999999,88.0058,-48.4589,58
-675.3251,-9.8084,-16.0045,-659.3006,91.8648,-50.0274,59
-656.531,-10.6486,-18.7856,-637.4898,101.2244,-52.749,60
