cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-712.1126,-90.8843,-13.1129,-310.6029000000001,682.0885,-176.5816,1,1.5804909851999995
-703.4859,-72.3999,-11.8117,-433.81269999999995,504.6274,-150.7426,2,1.6804909851999996
-688.6864,-57.3568,-10.4984,-514.9504000000001,373.9638,-132.3726,3,1.7804909851999997
-670.292,-45.9532,-9.2475,-566.0224000000001,277.7942,-118.3239,4,1.8804909851999998
-649.9734,-37.7517,-8.0872,-595.7471999999999,206.9364,-106.8713,5,1.9804909851999994
-628.8211,-32.0121,-7.0303,-610.4082,154.6124,-97.1571,6,2.0804909852
-607.5451,-27.9728,-6.0717,-614.5234999999999,115.8652,-88.7991,7,2.1804909851999996
-586.6004,-25.0087,-5.2184,-611.3044,87.0991,-81.576,8,2.2804909851999993
-566.2697,-22.6891,-4.4584,-603.0802,65.6652,-75.3282,9,2.3804909852
-546.7186,-20.7547,-3.7874,-591.4946,49.6558,-69.8897,10,2.4804909851999994
-528.0346,-19.0778,-3.1969,-577.7416,37.6538,-65.0861,11,2.5804909852
-510.2531,-17.6034,-2.6812,-562.6629,28.6333,-60.7585,12,2.6804909851999996
-493.3762,-16.3188,-2.2374,-546.8617,21.8316,-56.7609,13,2.7804909851999993
-477.3849,-15.2204,-1.8579,-530.7688,16.6885,-52.9941,14,2.8804909852
-462.247,-14.307,-1.5324,-514.6939000000001,12.7843,-49.3918,15,2.9804909851999994
-447.9232,-13.5698,-1.2604,-498.8373,9.8212,-45.9051,16,3.0804909852
-434.3705,-12.9874,-1.0313,-483.35909999999996,7.5554,-42.5253,17,3.1804909851999996
-421.5441,-12.532,-0.8407,-468.34090000000003,5.8317,-39.2558,18,3.2804909851999993
-409.3998,-12.1712,-0.6847,-453.8566,4.5063,-36.1072,19,3.3804909852
-397.894,-11.8693,-0.5555,-439.9328,3.4907,-33.1047,20,3.4804909851999994
-386.9851,-11.5953,-0.4494,-426.5828,2.7154,-30.2684,21,3.5804909852
-376.6337,-11.325,-0.3642,-413.81999999999994,2.1129,-27.61,22,3.6804909851999996
-366.8022,-11.0412,-0.2953,-401.62680000000006,1.6522,-25.1403,23,3.7804909851999993
-357.456,-10.732,-0.2391,-389.9931,1.2986,-22.8646,24,3.8804909852
-348.5623,-10.3914,-0.1939,-378.90869999999995,1.0198,-20.7809,25,3.9804909852000003
-340.0911,-10.0184,-0.158,-368.34369999999996,0.807,-18.8832,26,4.0804909852
-332.0145,-9.6156,-0.1292,-358.27660000000003,0.6445,-17.1618,27,4.1804909852
-324.3065,-9.1873,-0.1055,-348.69210000000004,0.5134,-15.6062,28,4.280490985199999
-316.9434,-8.7387,-0.0863,-339.5612,0.4113,-14.2041,29,4.3804909852
-309.9032,-8.2769,-0.0714,-330.8582,0.3344,-12.9411,30,4.4804909852
-303.1656,-7.8087,-0.0595,-322.5657,0.272,-11.8039,31,4.5804909852
-296.7119,-7.3395,-0.0498,-314.6624,0.2199,-10.7811,32,4.6804909852
-290.525,-6.8739,-0.0416,-307.12149999999997,0.1809,-9.8619,33,4.7804909852
-284.5887,-6.4168,-0.0352,-299.9241,0.1513,-9.0347,34,4.880490985200001
-278.8885,-5.9724,-0.0301,-293.05510000000004,0.1252,-8.2893,35,4.980490985199999
-273.4108,-5.5439,-0.0258,-286.49510000000004,0.1024,-7.617,36,5.0804909852
-268.1428,-5.1333,-0.0221,-280.22330000000005,0.0855,-7.0106,37,5.1804909852
-263.0729,-4.7424,-0.0189,-274.22399999999993,0.0729,-6.4627,38,5.2804909852
-258.1903,-4.3727,-0.0163,-268.4846,0.0612,-5.9665,39,5.380490985199998
-253.4848,-4.0251,-0.0142,-262.99050000000005,0.0501,-5.5165,40,5.4804909852
-248.9471,-3.6998,-0.0124,-257.72530000000006,0.0418,-5.1078,41,5.5804909852
-244.5685,-3.3966,-0.0109,-252.6762,0.0362,-4.7364,42,5.6804909852
-240.3407,-3.1156,-0.0096,-247.8329,0.0312,-4.3982,43,5.780490985199998
-236.2562,-2.8564,-0.0084,-243.185,0.0257,-4.0897,44,5.880490985200001
-232.3079,-2.6187,-0.0075,-238.72149999999996,0.0205,-3.8079,45,5.9804909851999986
-228.4891,-2.4019,-0.0067,-234.43060000000003,0.0171,-3.55,46,6.0804909852
-224.7935,-2.2055,-0.0059,-230.30360000000002,0.015,-3.3137,47,6.180490985200001
-221.2154,-2.0287,-0.0053,-226.33329999999998,0.0131,-3.097,48,6.280490985199999
-217.7493,-1.8711,-0.0047,-222.5122,0.0107,-2.8978,49,6.380490985200001
-214.3899,-1.7317,-0.0041,-218.83180000000002,0.0083,-2.7144,50,6.4804909851999986
-211.1326,-1.6101,-0.0037,-215.2849,0.007,-2.5455,51,6.580490985199999
-207.9726,-1.5054,-0.0033,-211.8645,0.0064,-2.3896,52,6.6804909852
-204.9058,-1.4169,-0.003,-208.5655,0.0058,-2.2456,53,6.780490985199998
-201.928,-1.3441,-0.0027,-205.3825,0.0046,-2.1123,54,6.880490985200002
-199.0355,-1.2863,-0.0024,-202.31000000000003,0.003,-1.9888,55,6.980490985199999
-196.2246,-1.2429,-0.0022,-199.3425,0.0016,-1.8744,56,7.0804909852
-193.492,-1.2136,-0.002,-196.47480000000002,0.001,-1.7682,57,7.180490985199999
-190.8344,-1.1979,-0.0018,-193.70239999999998,0.0011,-1.6694,58,7.280490985199999
-188.2489,-1.1953,-0.0016,-191.022,0.0013,-1.5775,59,7.3804909852
