cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-1612.4534,-287.1303,-65.1476,-769.0955000000001,1565.7365,-370.1007,1,2.08041842
-1481.5081,-235.8044,-54.6953,-914.0059999999999,1197.5231,-339.5213,2,2.1804184199999996
-1373.5124,-195.569,-45.787,-1012.4901,916.6136,-314.2353,3,2.2804184199999993
-1283.3571,-164.2922,-38.3166,-1076.3838999999998,702.2513,-292.6693,4,2.38041842
-1207.1514,-140.0602,-32.0543,-1114.6095,538.5925,-273.9361,5,2.4804184199999995
-1141.9325,-121.3127,-26.8387,-1133.9435999999998,413.5596,-257.4193,6,2.58041842
-1085.4396,-106.8261,-22.5217,-1139.4731,317.9559,-242.6416,7,2.6804184199999996
-1035.9399,-95.6367,-18.9323,-1135.0088,244.7827,-229.2826,8,2.7804184199999993
-992.0983,-86.9916,-15.9481,-1123.4283,188.7153,-217.1056,9,2.88041842
-952.8806,-80.3205,-13.4704,-1106.8621,145.7026,-205.8932,10,2.9804184199999995
-917.481,-75.2252,-11.404,-1086.9125999999999,112.6616,-195.464,11,3.08041842
-885.2678,-71.3611,-9.6622,-1064.7766,87.2449,-185.7304,12,3.1804184199999996
-855.743,-68.5173,-8.1914,-1041.3267,67.6644,-176.5394,13,3.2804184199999993
-828.5115,-66.543,-6.9722,-1017.2484,52.5571,-167.7788,14,3.38041842
-803.2572,-65.3163,-5.9205,-993.0038999999999,40.883,-159.3929,15,3.4804184199999995
-779.7252,-64.7684,-5.0368,-968.9703,31.8482,-151.2881,16,3.58041842
-757.708,-64.8426,-4.2842,-945.41,24.8454,-143.4206,17,3.6804184199999996
-737.0348,-65.517,-3.6419,-922.5114,19.4097,-135.7274,18,3.7804184199999993
-717.5637,-66.7455,-3.0991,-900.4276000000001,15.1849,-128.2042,19,3.88041842
-699.1753,-68.4897,-2.6293,-879.2412999999999,11.897,-120.844,20,3.9804184199999995
-681.7682,-70.7244,-2.2355,-859.0137000000001,9.3353,-113.6209,21,4.08041842
-665.2551,-73.4026,-1.9075,-839.7878,7.3373,-106.5599,22,4.18041842
-649.5607,-76.4763,-1.6227,-821.5667000000001,5.7774,-99.6844,23,4.280418419999999
-634.6189,-79.8909,-1.3783,-804.3467,4.5584,-93.017,24,4.38041842
-620.3717,-83.5845,-1.1761,-788.1185,3.6049,-86.5911,25,4.480418420000001
-606.7676,-87.5063,-1.0044,-772.8500000000001,2.8583,-80.43,26,4.58041842
-593.7608,-91.61,-0.8583,-758.5063,2.273,-74.5502,27,4.68041842
-581.3102,-95.8469,-0.7376,-745.0590000000001,1.8136,-68.9779,28,4.780418419999999
-569.3787,-100.1767,-0.6366,-732.469,1.4524,-63.7294,29,4.88041842
-557.933,-104.5663,-0.5483,-720.6887999999999,1.1678,-58.809,30,4.980418420000001
-546.9426,-108.9854,-0.4727,-709.6795999999999,0.9432,-54.2221,31,5.08041842
-536.3801,-113.4091,-0.4124,-699.4062,0.7653,-49.9699,32,5.18041842
-526.2199,-117.8224,-0.3611,-689.8233,0.624,-46.0439,33,5.280418419999999
-516.4391,-122.2148,-0.3124,-680.8835,0.5114,-42.4286,34,5.380418420000001
-507.0164,-126.5767,-0.2697,-672.5499999999998,0.4212,-39.1084,35,5.480418419999999
-497.9319,-130.8994,-0.2379,-664.789,0.3487,-36.0685,36,5.58041842
-489.1677,-135.1797,-0.2137,-657.5612000000001,0.29,-33.2901,37,5.68041842
-480.7069,-139.4166,-0.1899,-650.8245,0.2423,-30.7534,38,5.780418419999999
-472.5339,-143.61,-0.1653,-644.5447,0.2034,-28.4389,39,5.880418419999999
-464.6341,-147.7582,-0.1449,-638.6944,0.1713,-26.3285,40,5.98041842
-456.9941,-151.8604,-0.1311,-633.2452,0.1448,-24.4044,41,6.08041842
-449.6011,-155.9176,-0.12,-628.1662,0.1227,-22.6502,42,6.18041842
-442.4434,-159.9302,-0.1073,-623.4267,0.1042,-21.05,43,6.280418419999999
-435.5099,-163.8985,-0.0938,-619.0021,0.0887,-19.5886,44,6.380418420000001
-428.7902,-167.8216,-0.0827,-614.8715000000001,0.0756,-18.2526,45,6.480418419999999
-422.2746,-171.6998,-0.0758,-611.0154,0.0645,-17.0297,46,6.58041842
-415.9539,-175.5318,-0.0711,-607.4110000000001,0.055,-15.9092,47,6.6804184200000005
-409.8196,-179.3169,-0.0652,-604.0362,0.0469,-14.8814,48,6.780418419999999
-403.8635,-183.0538,-0.0579,-600.8723,0.04,-13.9371,49,6.880418420000001
-398.078,-186.7416,-0.0509,-597.9044999999999,0.0341,-13.0681,50,6.980418419999999
-392.4558,-190.3801,-0.0457,-595.1199,0.029,-12.2673,51,7.08041842
-386.9902,-193.9675,-0.0426,-592.5041,0.0247,-11.5285,52,7.18041842
-381.6747,-197.5024,-0.0403,-590.0425999999999,0.021,-10.8462,53,7.280418419999999
-376.5032,-200.9835,-0.0372,-587.7212,0.0178,-10.2151,54,7.380418420000001
-371.47,-204.41,-0.0335,-585.5291,0.015,-9.6306,55,7.480418420000001
-366.5695,-207.7814,-0.0297,-583.4564,0.0127,-9.0885,56,7.58041842
-361.7966,-211.0978,-0.0267,-581.4954000000001,0.0107,-8.585,57,7.68041842
-357.1465,-214.3579,-0.0248,-579.6371,0.009,-8.1169,58,7.780418419999999
-352.6143,-217.5615,-0.0236,-577.873,0.0075,-7.6811,59,7.880418420000001
-348.1957,-220.7069,-0.0225,-576.1939,0.0063,-7.2751,60,7.980418420000001
-343.8865,-223.798,-0.021,-574.5965,0.0052,-6.8962,61,8.08041842
