cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-2717.4155,-150.0822,-27.4869,133.5034999999998,3403.3084,-374.8203,1,1.0965971996000001
-2412.1327,-97.568,-24.0931,-632.4348,2218.9944,-317.6354,2,1.1965971996000002
-2180.6853,-72.9302,-20.7101,-1082.3726000000001,1465.43,-273.477,3,1.2965971996000003
-1999.3439,-60.7074,-17.6504,-1336.4847,981.0324,-239.8154,4,1.3965971996000004
-1852.4203,-53.6033,-15.0158,-1470.4109999999998,665.8259,-215.1975,5,1.4965971996000005
-1729.8507,-48.5076,-12.8096,-1530.8542999999997,458.0032,-197.6896,6,1.5965971996000001
-1625.1454,-44.415,-10.9487,-1546.6036,319.1499,-185.2444,7,1.6965971996000002
-1534.0102,-41.2536,-9.3714,-1535.493,225.1516,-176.0094,8,1.7965971996000007
-1453.5091,-39.2871,-8.0169,-1508.5706,160.7008,-168.4583,9,1.8965971996000004
-1381.5715,-38.7828,-6.8368,-1472.7677999999999,115.9562,-161.5329,10,1.9965971995999996
-1316.6963,-39.9281,-5.8164,-1432.4219,84.5135,-154.4946,11,2.0965971996
-1257.766,-42.7684,-4.9172,-1390.2685,62.1626,-146.9795,12,2.1965971996000007
-1203.9265,-47.235,-4.1353,-1347.9929,46.1043,-138.8004,13,2.2965971996000003
-1154.5069,-53.1557,-3.4621,-1306.6584,34.4574,-129.9911,14,2.3965971996000004
-1108.9653,-60.2814,-2.8749,-1266.9103,25.9317,-120.7204,15,2.4965971996
-1066.8543,-68.3445,-2.3827,-1229.1196,19.644,-111.1821,16,2.5965971996000006
-1027.7971,-77.0619,-1.9623,-1193.4764,14.9794,-101.6345,17,2.6965971996
-991.4718,-86.1829,-1.6126,-1160.0683999999999,11.493,-92.2941,18,2.7965971996
-957.601,-95.4806,-1.3216,-1128.8829,8.8779,-83.3576,19,2.8965971996000004
-925.9439,-104.7991,-1.0819,-1099.8767,6.8973,-74.9491,20,2.9965971996
-896.2901,-114.0103,-0.8836,-1072.9585000000002,5.3888,-67.1633,21,3.0965971996000006
-868.4556,-123.0388,-0.724,-1048.0163000000002,4.2402,-60.0381,22,3.1965971996
-842.2782,-131.8446,-0.5955,-1024.9466,3.3517,-53.58,23,3.2965971996
-817.6149,-140.4045,-0.4864,-1003.626,2.6615,-47.7817,24,3.3965971996000004
-794.339,-148.7194,-0.3995,-983.9324,2.1255,-42.6,25,3.496597199600001
-772.3376,-156.7954,-0.3303,-965.7574999999999,1.699,-37.9932,26,3.5965971996000006
-751.51,-164.6489,-0.2735,-948.987,1.3577,-33.9123,27,3.6965971996
-731.766,-172.3004,-0.2272,-933.5061000000001,1.0894,-30.3019,28,3.7965971996
-713.0244,-179.7621,-0.1892,-919.2159,0.8759,-27.1161,29,3.8965971996000004
-695.2118,-187.0484,-0.1579,-906.0245000000001,0.7019,-24.3083,30,3.996597199600001
-678.2619,-194.1765,-0.1329,-893.8418999999999,0.5606,-21.8312,31,4.096597199600001
-662.1145,-201.1569,-0.1118,-882.5806000000001,0.4474,-19.6448,32,4.1965971996
-646.7146,-207.9966,-0.0938,-872.1641,0.3571,-17.7162,33,4.296597199600001
-632.0122,-214.7046,-0.0793,-862.5248,0.2826,-16.0113,34,4.396597199600001
-617.9614,-221.2864,-0.0676,-853.5962,0.2204,-14.5012,35,4.4965971996
-604.5205,-227.7458,-0.0577,-845.314,0.1713,-13.1613,36,4.596597199600001
-591.6508,-234.0835,-0.0491,-837.6198999999999,0.1353,-11.9718,37,4.6965971996
-579.3169,-240.3007,-0.0418,-830.4652,0.1076,-10.9134,38,4.796597199600001
-567.4863,-246.3988,-0.0359,-823.8069999999999,0.0833,-9.9693,39,4.8965971995999995
-556.129,-252.3778,-0.031,-817.6005999999999,0.0623,-9.1251,40,4.996597199600001
-545.2171,-258.237,-0.0268,-811.8032,0.0465,-8.3688,41,5.096597199600001
-534.7251,-263.976,-0.0233,-806.3787,0.0359,-7.6902,42,5.1965971996
-524.6293,-269.5947,-0.0202,-801.2955,0.0285,-7.0798,43,5.2965971996
-514.9076,-275.0923,-0.0175,-796.525,0.022,-6.5296,44,5.396597199600001
-505.5396,-280.4684,-0.0153,-792.0399,0.0157,-6.0323,45,5.496597199600001
-496.5065,-285.7235,-0.0134,-787.815,0.0106,-5.5822,46,5.5965971996
-487.7905,-290.8582,-0.0118,-783.8269,0.0075,-5.1739,47,5.696597199600001
-479.3752,-295.8735,-0.0104,-780.0556,0.0063,-4.8028,48,5.796597199600001
-471.2454,-300.7698,-0.0093,-776.4834000000001,0.0061,-4.465,49,5.8965971996
-463.3868,-305.5484,-0.0083,-773.0946999999999,0.0056,-4.1568,50,5.9965971996
-448.4305,-314.7609,-0.0066,-766.813,0.0024,-3.6174,51,6.196597199600001
-402.915,-343.6326,-0.0033,-748.8587,0.0007,-2.3085,52,6.896597199600001
-397.1563,-347.3724,-0.003,-746.706,-0.0002,-2.1741,53,6.996597199600001
-391.5599,-351.0215,-0.0027,-744.6338,-0.0003,-2.0494,54,7.096597199600001
