cls_elec,ct,disp,int,mod_pauli,pol,index,distances
578.8211,-2.1915,-0.935,559.5676,3.064,-19.191,1,2.4000000000000004
555.6978,-1.6337,-0.7019,538.6494,1.8502,-16.563,2,2.5
534.3419,-1.2134,-0.5174,519.4387,1.1211,-14.2935,3,2.5999999999999996
514.5618,-0.8947,-0.3829,501.61570000000006,0.6775,-12.346,4,2.7
496.1912,-0.6557,-0.2806,484.9822,0.4103,-10.683,5,2.8
479.0854,-0.4771,-0.2089,469.37809999999996,0.2462,-9.2675,6,2.9000000000000004
463.1188,-0.3461,-0.1548,454.703,0.1491,-8.064,7,3.0
448.1815,-0.2505,-0.1174,440.8622000000001,0.0881,-7.0395,8,3.0999999999999996
434.1772,-0.1824,-0.0902,427.78830000000005,0.0524,-6.1687,9,3.200000000000001
421.0212,-0.1344,-0.0704,415.4225,0.0303,-5.4242,10,3.3000000000000007
408.6388,-0.1011,-0.0562,403.71040000000005,0.0169,-4.788,11,3.4000000000000004
396.9638,-0.0786,-0.0451,392.6093,0.0107,-4.2415,12,3.5
385.9372,-0.0635,-0.0368,382.0721,0.0055,-3.7703,13,3.5999999999999996
375.5066,-0.0538,-0.0306,372.06159999999994,0.0026,-3.3632,14,3.7
365.6249,-0.0476,-0.0256,362.54410000000007,0.002,-3.0096,15,3.8
356.2499,-0.0436,-0.0217,353.48339999999996,0.0003,-2.7015,16,3.9000000000000004
347.3436,-0.041,-0.0185,344.85209999999995,0.0003,-2.4323,17,4.0
338.8718,-0.0391,-0.0158,336.62239999999997,0.0014,-2.1959,18,4.1
330.8034,-0.0374,-0.0136,328.7648,0.0001,-1.9877,19,4.199999999999999
323.1102,-0.0355,-0.0118,321.2586,-0.0005,-1.8038,20,4.299999999999999
315.7668,-0.0334,-0.0103,314.0828000000001,0.0006,-1.6409,21,4.4
308.7497,-0.031,-0.009,307.2138,0.0002,-1.4961,22,4.5
302.0377,-0.0284,-0.0079,300.6337,-0.0006,-1.3671,23,4.6
295.6114,-0.0256,-0.007,294.3277,0.0006,-1.2517,24,4.700000000000001
289.4528,-0.0227,-0.0062,288.2768000000001,0.0013,-1.1484,25,4.800000000000001
283.5456,-0.0199,-0.0054,282.465,0.0002,-1.0555,26,4.9
277.8746,-0.0172,-0.0048,276.88,-0.0007,-0.9719,27,5.0
272.4261,-0.0149,-0.0043,271.5105,0.0001,-0.8965,28,5.1
267.1871,-0.0128,-0.0038,266.34279999999995,0.0006,-0.8283,29,5.199999999999999
262.1458,-0.011,-0.0034,261.36490000000003,-0.0001,-0.7664,30,5.300000000000001
257.2913,-0.0096,-0.0031,256.56769999999995,-0.0006,-0.7103,31,5.4
252.6132,-0.0085,-0.0027,251.943,0.0003,-0.6593,32,5.5
248.1023,-0.0077,-0.0025,247.48050000000003,0.0011,-0.6127,33,5.600000000000001
243.7496,-0.0071,-0.0022,243.1705,0.0004,-0.5702,34,5.700000000000001
239.547,-0.0067,-0.002,239.0062,-0.0007,-0.5314,35,5.800000000000001
235.4868,-0.0065,-0.0018,234.9819,-0.0008,-0.4958,36,5.9
231.562,-0.0063,-0.0016,231.091,0.0,-0.4631,37,6.0
227.7659,-0.0062,-0.0015,227.32559999999998,0.0005,-0.4331,38,6.100000000000001
224.0923,-0.0062,-0.0013,223.6793,-0.0,-0.4055,39,6.199999999999999
220.5352,-0.0061,-0.0012,220.1471,-0.0007,-0.3801,40,6.300000000000001
217.0894,-0.0061,-0.0011,216.72500000000002,-0.0005,-0.3567,41,6.4
213.7495,-0.006,-0.001,213.4078,0.0003,-0.335,42,6.5
210.5109,-0.0058,-0.0009,210.19,0.0007,-0.3149,43,6.6
207.3689,-0.0056,-0.0008,207.06640000000002,0.0002,-0.2963,44,6.699999999999999
204.3194,-0.0054,-0.0008,204.0332,-0.0009,-0.2791,45,6.800000000000001
201.3582,-0.0052,-0.0007,201.0876,-0.0015,-0.2632,46,6.9
198.4817,-0.0049,-0.0007,198.2267,-0.0011,-0.2483,47,7.0
195.6861,-0.0046,-0.0006,195.4462,-0.0002,-0.2345,48,7.100000000000001
192.9683,-0.0043,-0.0006,192.7424,0.0006,-0.2216,49,7.199999999999999
190.3249,-0.004,-0.0005,190.11160000000004,0.0008,-0.2096,50,7.300000000000001
187.7529,-0.0037,-0.0005,187.55110000000002,0.0008,-0.1984,51,7.400000000000002
185.2495,-0.0034,-0.0004,185.05870000000002,0.001,-0.188,52,7.5
182.812,-0.0032,-0.0004,182.6318,0.0016,-0.1782,53,7.600000000000001
180.4378,-0.003,-0.0004,180.26760000000002,0.0023,-0.1691,54,7.699999999999999
178.1245,-0.0028,-0.0003,177.96349999999998,0.0026,-0.1605,55,7.800000000000001
175.8698,-0.0026,-0.0003,175.71659999999997,0.0022,-0.1525,56,7.9
173.6714,-0.0025,-0.0003,173.52509999999998,0.0014,-0.1449,57,8.0
171.5273,-0.0024,-0.0003,171.38729999999998,0.0005,-0.1378,58,8.1
169.4355,-0.0023,-0.0003,169.30169999999998,0.0,-0.1312,59,8.200000000000001
167.3941,-0.0022,-0.0002,167.26680000000002,0.0001,-0.125,60,8.3
165.4013,-0.0022,-0.0002,165.2804,0.0006,-0.1191,61,8.4
