cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-1414.6487,-250.8998,-40.7206,-212.0144999999999,1672.95,-178.6954,1,1.591804663
-1200.0757,-175.0987,-35.4554,-362.6209000000002,1173.7702,-125.7613,2,1.691804663
-1041.0075,-122.948,-30.684,-460.49379999999996,827.8167,-93.671,3,1.7918046630000002
-921.4501,-86.93,-26.4125,-520.8710000000001,587.4697,-73.5481,4,1.8918046630000003
-829.997,-61.9371,-22.6491,-555.1853,419.8144,-60.4165,5,1.991804663
-758.6095,-44.5238,-19.3852,-571.6801,302.231,-51.3926,6,2.0918046630000005
-701.662,-32.3488,-16.5425,-576.1935000000001,219.2557,-44.8959,7,2.191804663
-655.229,-23.8233,-14.111,-572.7828,160.2729,-39.8924,8,2.2918046629999997
-616.5666,-17.846,-12.0188,-564.2877,118.0424,-35.8987,9,2.3918046630000003
-583.7466,-13.6673,-10.2346,-552.5864,87.5761,-32.514,10,2.491804663
-555.4003,-10.7504,-8.7209,-539.0124999999999,65.4458,-29.5867,11,2.5918046630000005
-530.5445,-8.7247,-7.4223,-524.4275,49.2382,-26.9742,12,2.691804663
-508.4623,-7.3225,-6.3284,-509.42089999999996,37.3004,-24.6081,13,2.7918046630000006
-488.6229,-6.3552,-5.3898,-494.37510000000003,28.4403,-22.4475,14,2.8918046630000003
-470.6274,-5.6882,-4.5875,-479.5399,21.8268,-20.4636,15,2.991804663
-454.1715,-5.2277,-3.9101,-465.07290000000006,16.8604,-18.624,16,3.0918046630000005
-439.0198,-4.9008,-3.3219,-451.1014,13.0922,-16.9511,17,3.191804663
-424.9875,-4.6625,-2.8263,-437.65630000000004,10.2222,-15.4022,18,3.2918046629999997
-411.9281,-4.4758,-2.4023,-424.762,8.0279,-13.9837,19,3.3918046630000003
-399.7236,-4.3183,-2.0418,-412.44660000000005,6.3293,-12.6922,20,3.491804663
-388.2776,-4.1746,-1.734,-400.6871,5.0108,-11.5117,21,3.5918046630000005
-377.5106,-4.0326,-1.4709,-389.4702,3.9854,-10.4415,22,3.691804663
-367.356,-3.8868,-1.252,-378.7929,3.1723,-9.4704,23,3.7918046629999997
-357.7574,-3.7336,-1.0644,-368.6262,2.5228,-8.5936,24,3.8918046630000003
-348.6661,-3.572,-0.9029,-358.9348,2.0132,-7.807,25,3.991804663000001
-340.0402,-3.4042,-0.7708,-349.69370000000004,1.6125,-7.091,26,4.0918046630000005
-331.8427,-3.2299,-0.6593,-340.8887,1.2879,-6.4447,27,4.191804663
-324.0409,-3.0498,-0.5615,-332.4979000000001,1.0245,-5.8702,28,4.291804663
-316.6057,-2.8665,-0.4798,-324.4878,0.8184,-5.3542,29,4.391804663
-309.5107,-2.6842,-0.4133,-316.8366,0.656,-4.8844,30,4.491804663000001
-302.7326,-2.5036,-0.3562,-309.5353,0.5192,-4.4621,31,4.5918046630000005
-296.2498,-2.3256,-0.307,-302.56410000000005,0.4036,-4.0853,32,4.691804663
-290.0429,-2.1522,-0.2653,-295.8929,0.314,-3.7465,33,4.791804663000001
-284.0942,-1.9866,-0.2297,-289.4996,0.2499,-3.439,34,4.891804663000001
-278.3875,-1.8292,-0.1988,-283.3755,0.2011,-3.1611,35,4.991804663000001
-272.9079,-1.6791,-0.1731,-277.51199999999994,0.1583,-2.9102,36,5.0918046630000005
-267.6418,-1.5363,-0.1517,-271.893,0.1206,-2.6838,37,5.191804663
-262.5766,-1.4018,-0.1332,-266.4982,0.0918,-2.4784,38,5.291804663000001
-257.701,-1.277,-0.1166,-261.31350000000003,0.0732,-2.2921,39,5.391804662999999
-253.0041,-1.1616,-0.1023,-256.3301,0.0608,-2.1229,40,5.491804663
-248.4762,-1.0549,-0.0904,-251.5414,0.0487,-1.9686,41,5.5918046630000005
-244.1081,-0.9562,-0.0802,-246.9386,0.0342,-1.8283,42,5.691804663
-239.8915,-0.8657,-0.0713,-242.50840000000002,0.0204,-1.7003,43,5.791804663
-235.8184,-0.7833,-0.0632,-238.2364,0.0119,-1.5834,44,5.891804663000001
-231.8817,-0.7083,-0.0559,-234.1125,0.0101,-1.4767,45,5.991804662999999
-228.0745,-0.6407,-0.0498,-230.1309,0.0124,-1.3783,46,6.0918046630000005
-224.3904,-0.5792,-0.0446,-226.2881,0.0142,-1.2881,47,6.191804663000002
-220.8236,-0.5234,-0.04,-222.57979999999998,0.0124,-1.2052,48,6.291804663
-217.3685,-0.4727,-0.0361,-218.9984,0.0078,-1.1289,49,6.391804663000001
-214.0199,-0.427,-0.0324,-215.53459999999998,0.0034,-1.0587,50,6.491804662999999
-210.773,-0.3859,-0.0292,-212.1804,0.0016,-0.9939,51,6.5918046630000005
-207.6232,-0.3489,-0.0264,-208.92989999999998,0.0027,-0.9341,52,6.691804663000001
-204.5661,-0.3156,-0.0239,-205.779,0.0052,-0.8786,53,6.791804662999999
-201.5978,-0.2856,-0.0218,-202.7254,0.007,-0.8272,54,6.891804663000001
-198.7144,-0.2584,-0.0199,-199.7659,0.0064,-0.7796,55,6.991804663000001
-195.9124,-0.234,-0.0181,-196.8968,0.0032,-0.7355,56,7.091804663000001
-193.1882,-0.212,-0.0166,-194.1121,-0.0009,-0.6944,57,7.191804662999999
-190.5388,-0.1923,-0.0152,-191.4066,-0.0042,-0.6561,58,7.291804663
-187.9611,-0.1747,-0.0139,-188.77499999999998,-0.0049,-0.6204,59,7.391804663000002
-185.4522,-0.1587,-0.0127,-186.2138,-0.003,-0.5872,60,7.491804663
-183.0094,-0.1443,-0.0116,-183.72069999999997,0.0007,-0.5561,61,7.5918046630000005
