cls_elec,ct,disp,int,mod_pauli,pol,index,distances
345.5974,-5.403,-18.2861,361.8782,70.1314,-30.1615,1,3.4000000000000004
347.0526,-4.3058,-16.4813,351.50880000000006,53.4381,-28.1948,2,3.5
346.3726,-3.4898,-14.8405,342.2899999999999,40.6874,-26.4397,3,3.5999999999999996
344.0983,-2.88,-13.3299,334.0253,30.98,-24.8431,4,3.7
340.6494,-2.4187,-11.9704,326.48240000000004,23.594,-23.3719,5,3.8
336.3511,-2.0666,-10.7465,319.4943999999999,17.9586,-22.0022,6,3.9000000000000004
331.4544,-1.7947,-9.6259,312.99430000000007,13.6795,-20.719,7,4.0
326.1527,-1.5805,-8.6173,306.8797,10.4369,-19.5121,8,4.1
320.594,-1.4094,-7.7139,301.05979999999994,7.962,-18.3729,9,4.199999999999999
314.891,-1.2706,-6.8927,295.5063,6.0761,-17.2975,10,4.300000000000001
309.1288,-1.1558,-6.1491,290.19460000000004,4.6518,-16.2811,11,4.4
303.3711,-1.0593,-5.4896,285.0716,3.5689,-15.3195,12,4.5
297.6648,-0.9769,-4.901,280.1107,2.7343,-14.4105,13,4.6
292.0437,-0.9057,-4.3665,275.3162,2.0978,-13.5531,14,4.699999999999999
286.5323,-0.8434,-3.8875,270.6740000000001,1.6186,-12.746,15,4.800000000000001
281.147,-0.7882,-3.4633,266.15919999999994,1.251,-11.9873,16,4.9
275.8986,-0.7389,-3.0851,261.76149999999996,0.9611,-11.2742,17,5.0
270.7934,-0.6943,-2.7428,257.48800000000006,0.7357,-10.604,18,5.1
265.8346,-0.6535,-2.4361,253.33739999999997,0.5669,-9.9745,19,5.199999999999999
261.0229,-0.616,-2.1666,249.29519999999997,0.4385,-9.3836,20,5.300000000000001
256.3572,-0.5813,-1.9286,245.3535,0.3356,-8.8294,21,5.4
251.835,-0.5488,-1.7157,241.5124,0.2514,-8.3095,22,5.5
247.4529,-0.5184,-1.5229,237.7765,0.1873,-7.8224,23,5.6
243.2074,-0.4903,-1.3537,234.1372,0.141,-7.3672,24,5.699999999999999
239.094,-0.4643,-1.2063,230.58639999999997,0.1051,-6.9421,25,5.800000000000001
235.1083,-0.4401,-1.0764,227.122,0.0745,-6.5443,26,5.9
231.2458,-0.417,-0.9597,223.74519999999998,0.0477,-6.1716,27,6.0
227.5019,-0.395,-0.8534,220.4584,0.0275,-5.8226,28,6.1
223.8719,-0.3743,-0.7599,217.2572,0.0153,-5.4958,29,6.199999999999999
220.3515,-0.3546,-0.6786,214.13649999999998,0.0077,-5.1895,30,6.300000000000001
216.9364,-0.3357,-0.6075,211.0918,0.0011,-4.9025,31,6.4
213.6223,-0.3176,-0.5436,208.122,-0.0056,-4.6335,32,6.5
210.4052,-0.3,-0.4849,205.2272,-0.0116,-4.3815,33,6.600000000000001
207.2813,-0.2834,-0.4326,202.40499999999997,-0.0147,-4.1456,34,6.700000000000001
204.2468,-0.2678,-0.3882,199.65200000000002,-0.0145,-3.9243,35,6.800000000000001
201.2983,-0.2528,-0.3506,196.96529999999998,-0.0132,-3.7164,36,6.9
198.4322,-0.2383,-0.3178,194.34179999999998,-0.0131,-3.5212,37,7.0
195.6455,-0.2243,-0.2882,191.7803,-0.0145,-3.3382,38,7.100000000000001
192.9349,-0.2107,-0.2603,189.2813,-0.0162,-3.1664,39,7.199999999999999
190.2975,-0.1976,-0.2348,186.84310000000002,-0.0168,-3.0052,40,7.300000000000001
187.7305,-0.1852,-0.2125,184.4643,-0.015,-2.8535,41,7.4
185.2312,-0.1731,-0.193,182.1427,-0.0117,-2.7107,42,7.5
182.7971,-0.1614,-0.1759,179.8746,-0.0089,-2.5763,43,7.6
180.4257,-0.1502,-0.1604,177.65729999999996,-0.0079,-2.4499,44,7.699999999999999
178.1147,-0.1395,-0.1459,175.4899,-0.0084,-2.331,45,7.800000000000001
175.8618,-0.1293,-0.1322,173.3721,-0.009,-2.2192,46,7.9
173.665,-0.1197,-0.1201,171.30259999999998,-0.0089,-2.1137,47,8.0
171.5221,-0.1106,-0.11,169.27999999999997,-0.0074,-2.0141,48,8.100000000000001
169.4313,-0.102,-0.1013,167.30329999999998,-0.0047,-1.92,49,8.2
167.3907,-0.0938,-0.0936,165.36980000000003,-0.0023,-1.8312,50,8.3
165.3986,-0.086,-0.0868,163.47709999999998,-0.0013,-1.7474,51,8.400000000000002
163.4533,-0.0787,-0.0804,161.624,-0.002,-1.6682,52,8.5
161.553,-0.0719,-0.0743,159.8097,-0.0036,-1.5935,53,8.600000000000001
159.6964,-0.0655,-0.0685,158.03460000000004,-0.005,-1.5228,54,8.7
157.882,-0.0596,-0.0632,156.298,-0.0053,-1.4559,55,8.8
156.1082,-0.0541,-0.0585,154.5985,-0.0045,-1.3926,56,8.9
154.3739,-0.0489,-0.0542,152.93559999999997,-0.0027,-1.3325,57,9.0
152.6776,-0.0441,-0.0502,151.30700000000004,-0.0006,-1.2757,58,9.1
151.0182,-0.0397,-0.0466,149.71069999999997,0.0007,-1.2219,59,9.200000000000001
149.3944,-0.0356,-0.0433,148.1455,0.0008,-1.1708,60,9.3
147.8052,-0.0318,-0.0401,146.61090000000002,-0.0001,-1.1223,61,9.4
