cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-1297.9625,-169.0988,-52.4573,-222.45640000000003,1535.3991,-238.3369,1,1.7418174634000003
-1112.1687,-127.4971,-40.8868,-356.3198,1092.1417,-167.9089,2,1.8418174634
-971.7143,-96.7852,-31.9456,-443.2928,779.638,-122.4857,3,1.9418174633999996
-864.3758,-73.7939,-25.103,-497.0597,558.9651,-92.7521,4,2.0418174634
-781.1722,-56.3216,-19.8708,-527.7144,402.7184,-73.0682,5,2.1418174634
-715.5933,-42.9555,-15.8689,-542.5179,291.6965,-59.7967,6,2.2418174634000003
-662.9568,-32.7783,-12.8069,-546.5809,212.4811,-50.52,7,2.3418174634
-619.9049,-25.1059,-10.4521,-543.5276,155.7006,-43.7653,8,2.4418174633999996
-584.0283,-19.4088,-8.6316,-535.8206999999999,114.8014,-38.5534,9,2.5418174634
-553.5921,-15.2324,-7.2031,-525.1905999999999,85.1898,-34.3528,10,2.6418174634
-527.3393,-12.209,-6.0788,-512.8161,63.6346,-30.8236,11,2.7418174634000003
-504.3519,-10.0348,-5.172,-499.4773,47.855,-27.7736,12,2.8418174634
-483.9538,-8.4761,-4.4435,-485.7229,36.2343,-25.0838,13,2.9418174633999996
-465.6414,-7.3498,-3.8265,-471.8941,27.6222,-22.6986,14,3.0418174634
-449.0361,-6.5278,-3.3111,-458.2287,21.1974,-20.5511,15,3.1418174634
-433.8499,-5.9113,-2.8813,-444.8895,16.371,-18.618,16,3.2418174634000003
-419.8611,-5.4315,-2.504,-431.9673,12.7192,-16.8899,17,3.3418174634
-406.8968,-5.0448,-2.1801,-419.4962,9.936,-15.3105,18,3.4418174633999996
-394.8208,-4.7151,-1.8968,-407.5268,7.7993,-13.8934,19,3.5418174634
-383.5238,-4.4244,-1.6478,-396.068,6.1474,-12.6194,20,3.6418174634
-372.9175,-4.1604,-1.4282,-385.103,4.8616,-11.4585,21,3.7418174634000003
-362.9289,-3.9125,-1.24,-374.64310000000006,3.8547,-10.4164,22,3.8418174634
-353.4974,-3.6757,-1.0867,-364.6752,3.0618,-9.4772,23,3.9418174633999996
-344.5716,-3.4488,-0.9467,-355.1594,2.4347,-8.627,24,4.0418174634
-336.1073,-3.2289,-0.8157,-346.07720000000006,1.9367,-7.862,25,4.141817463400001
-328.0665,-3.0157,-0.7097,-337.42019999999997,1.5402,-7.1685,26,4.2418174634
-320.4156,-2.8105,-0.6228,-329.1655999999999,1.2239,-6.5406,27,4.3418174634
-313.1251,-2.6131,-0.5378,-321.28489999999994,0.9712,-5.9801,28,4.4418174634
-306.1687,-2.4247,-0.4611,-313.76,0.7693,-5.4748,29,4.5418174634
-299.5226,-2.2454,-0.4043,-306.5774,0.6081,-5.0132,30,4.641817463400001
-293.1656,-2.0753,-0.3636,-299.71940000000006,0.4795,-4.5944,31,4.7418174634
-287.0784,-1.9135,-0.3244,-293.16020000000003,0.3771,-4.221,32,4.8418174634
-281.2434,-1.7612,-0.2822,-286.87469999999996,0.2957,-3.8836,33,4.941817463400001
-275.6448,-1.619,-0.2417,-280.84959999999995,0.2311,-3.5752,34,5.0418174634
-270.2678,-1.4869,-0.2103,-275.0788,0.18,-3.2938,35,5.1418174634
-265.0992,-1.3628,-0.1883,-269.5523,0.1397,-3.0417,36,5.241817463400001
-260.1267,-1.248,-0.1702,-264.2501000000001,0.1081,-2.8133,37,5.3418174634
-255.3389,-1.1416,-0.1488,-259.152,0.0833,-2.606,38,5.4418174634
-250.7256,-1.0437,-0.1261,-254.2472,0.064,-2.4158,39,5.541817463399999
-246.277,-0.9538,-0.1084,-249.53249999999997,0.0489,-2.2422,40,5.6418174634
-241.9845,-0.8706,-0.1004,-245.00240000000002,0.0373,-2.0842,41,5.7418174634
-237.8396,-0.7941,-0.0982,-240.64309999999998,0.0283,-1.9395,42,5.8418174634
-233.8349,-0.7237,-0.0939,-236.4383,0.0214,-1.8072,43,5.9418174634
-229.9632,-0.6591,-0.0829,-232.3751,0.0161,-1.686,44,6.041817463399999
-226.2179,-0.6001,-0.0672,-228.4483,0.0121,-1.5752,45,6.141817463400001
-222.5929,-0.5462,-0.0531,-224.6565,0.009,-1.4733,46,6.2418174634
-219.0825,-0.4974,-0.0454,-220.99790000000002,0.0067,-1.3793,47,6.3418174634
-215.6811,-0.4528,-0.0435,-217.46519999999998,0.005,-1.2928,48,6.441817463400001
-212.3838,-0.4119,-0.0438,-214.0489,0.0037,-1.2131,49,6.541817463399999
-209.186,-0.3749,-0.042,-210.7395,0.0027,-1.1393,50,6.641817463400001
-206.083,-0.3414,-0.0366,-207.53029999999998,0.002,-1.0713,51,6.741817463400002
-203.0708,-0.3112,-0.029,-204.4179,0.0014,-1.0083,52,6.8418174634
-200.1454,-0.2839,-0.0222,-201.40049999999997,0.001,-0.95,53,6.941817463400001
-197.3031,-0.2592,-0.0188,-198.4761,0.0007,-0.8957,54,7.041817463399999
-194.5404,-0.2366,-0.0199,-195.64170000000004,0.0005,-0.8453,55,7.141817463400001
-191.854,-0.216,-0.0236,-192.8915,0.0004,-0.7983,56,7.2418174634
-189.2408,-0.1974,-0.0269,-190.2194,0.0003,-0.7546,57,7.3418174634
-186.6979,-0.1805,-0.0272,-187.61919999999998,0.0002,-0.7138,58,7.4418174634
-184.2224,-0.1652,-0.0236,-185.08679999999998,0.0001,-0.6757,59,7.541817463400003
-181.8116,-0.1514,-0.0171,-182.62019999999998,0.0001,-0.6402,60,7.641817463400001
-179.4632,-0.1389,-0.0101,-180.2192,0.0001,-0.6071,61,7.7418174634
