cls_elec,ct,disp,int,mod_pauli,pol,index,distances
383.13,-3.1399,-6.1678,370.9686,16.0668,-18.9205,1,3.6000000000000005
371.7417,-2.0795,-4.9636,357.9905,10.3308,-17.0389,2,3.7199999999999998
360.7329,-1.3763,-3.9886,346.67459999999994,6.6153,-15.3087,3,3.8400000000000007
350.1816,-0.9092,-3.2255,336.5379,4.2192,-13.7282,4,3.96
340.1188,-0.6023,-2.6141,327.28110000000004,2.6806,-12.3019,5,4.080000000000001
330.5483,-0.4013,-2.1038,318.7192,1.6968,-11.0208,6,4.2
321.4576,-0.2683,-1.7172,310.6673,1.0703,-9.8751,7,4.319999999999999
312.8259,-0.1809,-1.4037,303.05899999999997,0.6728,-8.8551,8,4.44
304.6284,-0.1234,-1.1487,295.82739999999995,0.4215,-7.9504,9,4.56
296.8387,-0.0851,-0.9547,288.9118,0.2633,-7.1504,10,4.680000000000001
289.4308,-0.0601,-0.7918,282.2994,0.164,-6.4435,11,4.8
282.3795,-0.0437,-0.6541,275.96389999999997,0.1019,-5.8197,12,4.920000000000001
275.6611,-0.0326,-0.5496,269.8733,0.0632,-5.2688,13,5.040000000000001
269.2533,-0.025,-0.4678,264.01840000000004,0.0391,-4.7812,14,5.160000000000001
263.1357,-0.0198,-0.3992,258.3925,0.0241,-4.3483,15,5.28
257.2893,-0.0161,-0.3439,252.98030000000003,0.0149,-3.9639,16,5.400000000000001
251.6967,-0.0135,-0.2974,247.7728,0.0092,-3.6222,17,5.5200000000000005
246.3419,-0.0115,-0.2582,242.7613,0.0057,-3.3166,18,5.639999999999999
241.21,-0.0099,-0.2245,237.93670000000003,0.0035,-3.0424,19,5.760000000000001
236.2875,-0.0086,-0.1964,233.28809999999996,0.0022,-2.7966,20,5.88
231.5618,-0.0075,-0.172,228.8079,0.0013,-2.5757,21,6.000000000000001
227.0214,-0.0066,-0.1527,224.4865,0.0008,-2.3764,22,6.120000000000001
222.6557,-0.0057,-0.1362,220.3184,0.0005,-2.1959,23,6.240000000000001
218.4546,-0.005,-0.12,216.2973,0.0003,-2.0326,24,6.36
214.4092,-0.0044,-0.1053,212.4154,0.0002,-1.8843,25,6.4799999999999995
210.5108,-0.0039,-0.0949,208.6629,0.0001,-1.7492,26,6.6000000000000005
206.7517,-0.0034,-0.0863,205.036,0.0,-1.626,27,6.720000000000001
203.1245,-0.003,-0.0772,201.53070000000002,0.0,-1.5136,28,6.840000000000001
199.6223,-0.0027,-0.0682,198.1406,0.0,-1.4108,29,6.96
196.2389,-0.0024,-0.0617,194.8582,-0.0,-1.3166,30,7.080000000000001
192.9683,-0.0022,-0.0569,191.6791,-0.0,-1.2301,31,7.2
189.8049,-0.002,-0.0514,188.6008,-0.0,-1.1507,32,7.3199999999999985
186.7435,-0.0018,-0.0449,185.6192,-0.0,-1.0776,33,7.44
183.7793,-0.0017,-0.0398,182.7276,-0.0,-1.0102,34,7.560000000000001
180.9077,-0.0016,-0.0374,179.9207,-0.0,-0.948,35,7.680000000000001
178.1245,-0.0015,-0.0356,177.19690000000003,-0.0,-0.8905,36,7.800000000000001
175.4257,-0.0015,-0.0325,174.55440000000002,-0.0,-0.8373,37,7.920000000000001
172.8074,-0.0014,-0.0285,171.9894,0.0,-0.7881,38,8.04
170.2661,-0.0014,-0.0256,169.4967,0.0,-0.7424,39,8.16
167.7985,-0.0013,-0.0244,167.07289999999998,0.0,-0.6999,40,8.280000000000001
165.4013,-0.0013,-0.0234,164.71609999999998,0.0,-0.6605,41,8.4
163.0717,-0.0013,-0.0211,162.42550000000003,0.0,-0.6238,42,8.52
160.8069,-0.0012,-0.018,160.198,0.0,-0.5897,43,8.64
158.604,-0.0012,-0.0157,158.0293,0.0,-0.5578,44,8.760000000000002
156.4607,-0.0012,-0.0151,155.9164,0.0,-0.528,45,8.880000000000003
154.3746,-0.0011,-0.0154,153.85779999999997,0.0,-0.5003,46,9.0
152.3433,-0.0011,-0.0151,151.8528,0.0,-0.4743,47,9.120000000000001
150.3649,-0.0011,-0.0136,149.9002,0.0,-0.45,48,9.239999999999998
148.4371,-0.001,-0.0116,147.9973,0.0,-0.4272,49,9.36
146.5581,-0.001,-0.0103,146.1409,0.0,-0.4059,50,9.48
144.7262,-0.001,-0.0102,144.32920000000001,0.0,-0.3858,51,9.6
