cls_elec,ct,disp,int,mod_pauli,pol,index
-3186.5456,-321.0187,-54.329,-1990.1979999999999,1806.6068,-234.9115,1
-3185.1648,-323.7785,-54.3252,-1993.3103999999998,1805.699,-235.7409,2
-3180.9909,-331.4292,-54.319,-2001.7642999999996,1803.0675,-238.0927,3
-3173.9323,-342.3109,-54.3283,-2013.2221,1798.9558,-241.6064,4
-3163.8502,-354.4391,-54.3886,-2024.714,1793.7902,-245.8263,5
-3150.5917,-366.2579,-54.5606,-2033.5596,1788.1999,-250.3493,6
-3134.0729,-377.0321,-54.9372,-2037.8102000000001,1783.1664,-254.9344,7
-3114.4787,-386.8707,-55.662,-2036.1171000000002,1780.435,-259.5407,8
-3092.7349,-396.5121,-56.9517,-2027.0301,1783.4965,-264.3279,9
-3071.6398,-407.0798,-59.1325,-2007.5180999999998,1800.0681,-269.7341,10
-2912.8292,-244.2743,-45.7942,-2124.7568,1274.7416,-196.6007,11
-2911.4822,-246.0585,-45.7969,-2126.3472,1274.1737,-197.1833,12
-2907.4042,-251.099,-45.8116,-2130.6504,1272.5269,-198.8625,13
-2900.486,-258.479,-45.8539,-2136.3129,1269.9591,-201.4531,14
-2890.5498,-267.009,-45.9522,-2141.5044,1266.7195,-204.7129,15
-2877.3661,-275.6987,-46.1562,-2144.4479,1263.1943,-208.4212,16
-2860.7017,-284.0381,-46.5408,-2143.6818000000003,1260.0394,-212.4406,17
-2840.4515,-292.0285,-47.233,-2137.993,1258.4571,-216.7371,18
-2816.9733,-300.0796,-48.4323,-2125.9757,1260.8928,-221.3833,19
-2791.9332,-308.8837,-50.4337,-2105.0508999999997,1272.8465,-226.6468,20
-2694.9439,-187.8582,-38.5763,-2185.3327000000004,907.9035,-171.8578,21
-2693.6388,-189.0498,-38.583,-2186.0353000000005,907.5418,-172.3055,22
-2689.684,-192.4817,-38.6061,-2187.8893000000003,906.4931,-173.6106,23
-2682.9603,-197.6422,-38.6638,-2190.0673,904.8634,-175.6644,24
-2673.2678,-203.7929,-38.7805,-2191.3603000000003,902.8032,-178.3223,25
-2660.3304,-210.2896,-38.9913,-2190.4938999999995,900.5655,-181.4481,26
-2643.819,-216.7876,-39.3629,-2186.3353,898.5877,-184.9535,27
-2623.4307,-223.2711,-40.0032,-2177.8306,897.697,-188.8226,28
-2599.1191,-229.9849,-41.0937,-2163.6989,899.6142,-193.1154,29
-2571.7163,-237.3417,-42.919,-2141.7479,908.2714,-198.0423,30
-2516.9736,-146.0059,-32.5072,-2198.2115999999996,652.7359,-155.4608,31
-2515.7138,-146.8281,-32.5138,-2198.3749,652.5066,-155.8258,32
-2511.8938,-149.2339,-32.5406,-2198.7259,651.8384,-156.896,33
-2505.3896,-152.9405,-32.6052,-2198.7398,650.7937,-158.5982,34
-2495.9898,-157.4813,-32.7257,-2197.5602999999996,649.4699,-160.8334,35
-2483.3917,-162.4251,-32.9275,-2194.2164000000002,648.0361,-163.5082,36
-2467.2069,-167.5402,-33.2679,-2187.7823000000003,646.7936,-166.5609,37
-2447.0022,-172.8128,-33.8512,-2177.3369000000002,646.3167,-169.9874,38
-2422.4475,-178.4116,-34.8396,-2161.7334,647.818,-173.8527,39
-2393.7627,-184.6093,-36.4854,-2139.0964000000004,654.1163,-178.3553,40
-2368.0749,-114.915,-27.4121,-2180.7327,473.6256,-143.9563,41
-2366.8611,-115.5002,-27.4183,-2180.5658000000003,473.4785,-144.2647,42
-2363.1787,-117.2323,-27.4442,-2179.9761,473.0478,-145.1687,43
-2356.9023,-119.9579,-27.5042,-2178.6057,472.3707,-146.612,44
-2347.8154,-123.3807,-27.6165,-2175.8238,471.5114,-148.5226,45
-2335.6018,-127.2074,-27.8079,-2170.8583999999996,470.5864,-150.8277,46
-2319.8386,-131.2803,-28.123,-2162.9134,469.808,-153.4795,47
-2300.0095,-135.6,-28.6443,-2151.1603999999998,469.5749,-156.4815,48
-2275.5907,-140.2979,-29.5203,-2134.5638000000004,470.7485,-159.9034,49
-2246.3576,-145.5778,-30.9877,-2111.5148999999997,475.3567,-163.9485,50
-2240.8277,-91.861,-23.1452,-2144.4483,346.6949,-135.3093,51
-2239.6591,-92.2909,-23.1534,-2144.0780999999997,346.598,-135.5727,52
-2236.1126,-93.5687,-23.1813,-2142.8907999999997,346.3167,-136.3449,53
-2230.063,-95.6101,-23.2391,-2140.619,345.8737,-137.5805,54
-2221.2931,-98.2349,-23.341,-2136.7774999999997,345.3123,-139.2208,55
-2209.481,-101.2498,-23.5098,-2130.7340000000004,344.7138,-141.2072,56
-2194.1856,-104.5444,-23.7874,-2121.7916999999998,344.227,-143.5013,57
-2174.8406,-108.1274,-24.2511,-2109.1901,344.1349,-146.1059,58
-2150.7936,-112.1084,-25.0312,-2091.9737999999998,345.0556,-149.0962,59
-2121.5033,-116.6626,-26.3335,-2068.7265999999995,348.452,-152.6792,60
-2130.1046,-74.8981,-19.5567,-2096.8534,255.9031,-128.1971,61
-2128.9798,-75.2254,-19.5657,-2096.3525,255.8402,-128.4218,62
-2125.5649,-76.1944,-19.5938,-2094.7744000000002,255.6622,-129.0835,63
-2119.7364,-77.7526,-19.6457,-2091.9053999999996,255.375,-130.1457,64
-2111.2785,-79.7988,-19.7352,-2087.3633,255.0017,-131.5525,65
-2099.8687,-82.2142,-19.8842,-2080.6157,254.6064,-133.255,66
-2085.0582,-84.9244,-20.1308,-2071.0377,254.2995,-135.2238,67
-2066.2527,-87.9415,-20.539,-2057.9082999999996,254.2885,-137.4636,68
-2042.7178,-91.3672,-21.22,-2040.3376999999998,255.0154,-140.0481,69
-2013.6921,-95.3577,-22.368,-2017.0769,257.5284,-143.1875,70
-2032.309,-62.6028,-16.554,-2042.9130000000002,190.3618,-121.809,71
-2031.226,-62.8603,-16.5629,-2042.3256000000001,190.3237,-122.0001,72
-2027.9373,-63.6179,-16.589,-2040.4995,190.2071,-122.5624,73
-2022.3214,-64.8388,-16.6331,-2037.2496999999998,190.0105,-123.4669,74
-2014.1657,-66.4661,-16.7085,-2032.2477,189.7614,-124.6688,75
-2003.1501,-68.4326,-16.8388,-2025.0359,189.5101,-126.1245,76
-1988.8246,-70.698,-17.0559,-2015.0566000000001,189.3261,-127.8042,77
-1970.5813,-73.2845,-17.4132,-2001.6357,189.3541,-129.7108,78
-1947.6364,-76.284,-18.0075,-1983.9345,189.9122,-131.9188,79
-1919.0795,-79.8467,-19.0141,-1960.7902000000004,191.7838,-134.6337,80
-1944.8678,-53.9181,-14.0235,-1985.8211000000001,142.6666,-115.6783,81
-1943.8245,-54.1254,-14.0305,-1985.1806,142.6415,-115.8417,82
-1940.6559,-54.7352,-14.0529,-1983.2002,142.5626,-116.3188,83
-1935.2431,-55.72,-14.092,-1979.7083,142.4313,-117.0845,84
-1927.3772,-57.0455,-14.1561,-1974.4174999999998,142.2666,-118.1053,85
-1916.7428,-58.6798,-14.2671,-1966.9257000000002,142.1026,-119.3386,86
-1902.8927,-60.6112,-14.455,-1956.7273,141.9872,-120.7556,87
-1885.2147,-62.8695,-14.7655,-1943.1807,142.0325,-122.3635,88
-1862.8975,-65.5414,-15.2823,-1925.4924,142.4662,-124.2374,89
-1834.9335,-68.7797,-16.1639,-1902.5756000000001,143.8729,-126.5714,90
-1865.8985,-48.035,-11.8861,-1927.6893,107.667,-109.5367,91
-1864.8928,-48.2048,-11.892,-1927.0133,107.65,-109.6737,92
-1861.8379,-48.708,-11.9108,-1924.9329000000002,107.5982,-110.0744,93
-1856.6179,-49.5255,-11.9441,-1921.2933999999998,107.5132,-110.7191,94
-1849.0283,-50.6349,-11.9996,-1915.8398000000002,107.4008,-111.5778,95
-1838.7596,-52.0243,-12.0943,-1908.2021000000002,107.2891,-112.613,96
-1825.3699,-53.7029,-12.2529,-1897.9073999999998,107.2191,-113.8008,97
-1808.2487,-55.7113,-12.5177,-1884.3599000000002,107.2684,-115.1506,98
-1786.5717,-58.1357,-12.969,-1866.7903999999999,107.612,-116.726,99
-1759.2711,-61.1321,-13.744,-1844.1927999999998,108.6667,-118.7123,100
-1793.9907,-44.302,-10.0713,-1869.8763,81.7914,-103.3037,101
-1793.0205,-44.4434,-10.0766,-1869.1766000000002,81.7808,-103.4169,102
-1790.0731,-44.8658,-10.0901,-1867.0323999999998,81.7514,-103.7548,103
-1785.0355,-45.561,-10.1167,-1863.3168,81.6923,-104.2959,104
-1777.7083,-46.5153,-10.1643,-1857.7825,81.6169,-105.0115,105
-1767.7883,-47.7262,-10.2449,-1850.0947999999999,81.5371,-105.8725,106
-1754.8412,-49.215,-10.3785,-1839.7916000000002,81.5041,-106.861,107
-1738.2616,-51.0327,-10.6049,-1826.3336,81.5497,-107.9841,108
-1717.222,-53.2727,-10.9975,-1808.9744999999998,81.8143,-109.2966,109
-1690.6194,-56.0907,-11.6733,-1786.7609,82.6027,-110.9802,110
-1728.0637,-42.1952,-8.5222,-1813.1591999999998,62.5452,-96.9233,111
-1727.1269,-42.3139,-8.5257,-1812.4434,62.5427,-97.0196,112
-1724.2807,-42.6733,-8.537,-1810.2692,62.5247,-97.3029,113
-1719.4153,-43.2753,-8.5595,-1806.5162,62.488,-97.7541,114
-1712.3364,-44.1152,-8.5998,-1800.9614999999997,62.4362,-98.3463,115
-1702.748,-45.1936,-8.6664,-1793.2833,62.3849,-99.0602,116
-1690.2239,-46.5378,-8.7788,-1783.0621,62.3569,-99.8785,117
-1674.1672,-48.2098,-8.973,-1769.7567000000001,62.3991,-100.8058,118
-1653.7528,-50.31,-9.3104,-1752.6680000000001,62.6042,-101.899,119
-1627.8601,-52.9984,-9.899,-1730.873,63.2076,-103.3231,120
-1667.2716,-41.2941,-7.2201,-1758.1169,48.1231,-90.4542,121
-1666.3662,-41.3964,-7.2229,-1757.3982,48.1216,-90.5343,122
