cls_elec,ct,disp,int,mod_pauli,pol,index,distances
514.5625,-5.2195,-1.3137,480.2967999999999,6.3298,-34.0623,1,2.7
496.1922,-4.0122,-1.004,464.95029999999997,4.0888,-30.3145,2,2.8
479.0861,-3.073,-0.7571,451.0054,2.6389,-26.8895,3,2.8999999999999995
463.1188,-2.343,-0.5728,438.11740000000003,1.7024,-23.788,4,3.0
448.1807,-1.7782,-0.429,426.05510000000004,1.098,-21.0164,5,3.0999999999999996
434.1758,-1.3431,-0.3217,414.66209999999995,0.7081,-18.557,6,3.2
421.0194,-1.0082,-0.2427,403.8315,0.4566,-16.3936,7,3.3
408.6369,-0.7538,-0.182,393.4958,0.2944,-14.4997,8,3.3999999999999995
396.9619,-0.56,-0.1394,383.6087,0.1897,-12.8435,9,3.5
385.9355,-0.4137,-0.1086,374.13219999999995,0.1221,-11.4031,10,3.5999999999999996
375.5051,-0.3047,-0.0825,365.04850000000005,0.0785,-10.1479,11,3.6999999999999993
365.6236,-0.2231,-0.0685,356.32770000000005,0.0504,-9.0547,12,3.799999999999999
356.2488,-0.1631,-0.0536,347.9617,0.0323,-8.1027,13,3.8999999999999995
347.3427,-0.1192,-0.0437,339.9309,0.0206,-7.2695,14,4.000000000000001
338.871,-0.0868,-0.0376,332.2195,0.0131,-6.5402,15,4.099999999999999
330.8027,-0.0634,-0.0296,324.81759999999997,0.0084,-5.9005,16,4.2
323.1097,-0.0466,-0.0254,317.70609999999994,0.0053,-5.3369,17,4.300000000000001
315.7663,-0.0343,-0.0231,310.87260000000003,0.0033,-4.8396,18,4.399999999999999
308.7493,-0.0257,-0.0193,304.3068,0.0021,-4.3996,19,4.5
302.0373,-0.0195,-0.0163,297.99390000000005,0.0013,-4.0089,20,4.6
295.611,-0.0151,-0.015,291.9208,0.0008,-3.6609,21,4.7
289.4524,-0.012,-0.0128,286.0777,0.0005,-3.3504,22,4.8
283.5452,-0.0099,-0.0099,280.4532,0.0003,-3.0725,23,4.8999999999999995
277.8743,-0.0083,-0.0089,275.0342,0.0002,-2.8231,24,5.000000000000001
272.4258,-0.0072,-0.0093,269.81059999999997,0.0001,-2.5988,25,5.1000000000000005
267.1869,-0.0063,-0.0084,264.77559999999994,0.0001,-2.3967,26,5.2
262.1456,-0.0057,-0.0067,259.9192,0.0,-2.214,27,5.3
257.291,-0.0051,-0.0058,255.23149999999995,0.0,-2.0486,28,5.3999999999999995
252.613,-0.0047,-0.0059,250.70389999999998,0.0,-1.8985,29,5.500000000000001
248.1021,-0.0042,-0.005,246.3309,0.0,-1.762,30,5.6000000000000005
243.7494,-0.0038,-0.0033,242.1046,0.0,-1.6377,31,5.7
239.5468,-0.0035,-0.0023,238.0168,0.0,-1.5242,32,5.8
235.4867,-0.0032,-0.0031,234.06000000000003,-0.0,-1.4204,33,5.8999999999999995
231.5619,-0.0029,-0.0041,230.2294,-0.0,-1.3255,34,6.0
227.7658,-0.0026,-0.0036,226.5212,-0.0,-1.2384,35,6.099999999999999
224.0922,-0.0024,-0.002,222.9294,-0.0,-1.1584,36,6.2
220.5352,-0.0022,-0.0012,219.447,-0.0,-1.0848,37,6.3
217.0893,-0.002,-0.0018,216.0686,-0.0,-1.0169,38,6.3999999999999995
213.7495,-0.0019,-0.0024,212.79090000000002,-0.0,-0.9543,39,6.499999999999999
210.5108,-0.0017,-0.0019,209.61069999999998,-0.0,-0.8965,40,6.6000000000000005
207.3689,-0.0016,-0.0007,206.5235,-0.0,-0.8431,41,6.7
204.3193,-0.0015,-0.0004,203.5238,-0.0,-0.7936,42,6.8
201.3582,-0.0014,-0.0018,200.6074,-0.0,-0.7476,43,6.8999999999999995
198.4816,-0.0013,-0.0039,197.7714,-0.0,-0.705,44,7.000000000000001
195.6861,-0.0013,-0.005,195.01440000000002,-0.0,-0.6654,45,7.099999999999999
192.9683,-0.0012,-0.0044,192.33409999999998,-0.0,-0.6286,46,7.2
190.3248,-0.0012,-0.0025,189.7268,-0.0,-0.5943,47,7.300000000000002
187.7529,-0.0011,-0.001,187.1886,-0.0,-0.5622,48,7.399999999999999
185.2495,-0.0011,-0.0004,184.7157,-0.0,-0.5323,49,7.5
182.812,-0.001,-0.0001,182.3065,-0.0,-0.5044,50,7.599999999999999
180.4378,-0.001,0.0006,179.9591,-0.0,-0.4783,51,7.7
178.1245,-0.0009,0.0022,177.6719,-0.0,-0.4539,52,7.8
175.8698,-0.0009,0.0039,175.44179999999997,-0.0,-0.431,53,7.8999999999999995
173.6714,-0.0009,0.0047,173.2656,-0.0,-0.4096,54,8.0
171.5273,-0.0008,0.0039,171.141,0.0,-0.3894,55,8.100000000000001
169.4355,-0.0008,0.0021,169.0663,0.0,-0.3705,56,8.2
167.3941,-0.0008,0.0004,167.04100000000003,0.0,-0.3527,57,8.3
165.4013,-0.0007,-0.0004,165.06419999999997,0.0,-0.336,58,8.399999999999999
163.4554,-0.0007,0.0001,163.1345,0.0,-0.3203,59,8.5
161.5548,-0.0007,0.0013,161.2499,0.0,-0.3055,60,8.600000000000001
159.6979,-0.0006,0.0025,159.4083,0.0,-0.2915,61,8.7
