cls_elec,ct,disp,int,mod_pauli,pol,index,distances
1046.3721,-19.0428,-3.3183,894.9691000000003,22.1413,-151.1832,1,2.6500000000000004
1009.0485,-16.7903,-2.6543,868.2009999999999,14.338,-135.7409,2,2.75
974.105,-14.7266,-2.1012,845.2943000000001,9.2703,-121.2532,3,2.8499999999999996
941.3775,-12.8215,-1.6625,825.0673,5.9881,-107.8143,4,2.95
910.6988,-11.0499,-1.3019,806.6659999999999,3.8664,-95.5474,5,3.05
881.9062,-9.4096,-1.0194,789.5034,2.4962,-84.47,6,3.1500000000000004
854.8465,-7.9104,-0.8009,773.1823,1.6118,-74.5647,7,3.25
829.3776,-6.5521,-0.6241,757.4352,1.0408,-65.807,8,3.3499999999999996
805.3693,-5.3477,-0.4948,742.0944,0.6719,-58.1043,9,3.450000000000001
782.7034,-4.3022,-0.3911,727.0769999999999,0.4336,-51.3667,10,3.5500000000000007
761.2729,-3.4101,-0.3134,712.3275,0.2795,-45.5014,11,3.6500000000000004
740.981,-2.6696,-0.2511,697.8448000000001,0.1799,-40.3954,12,3.75
721.7405,-2.0677,-0.2064,683.6287,0.1156,-35.9533,13,3.8499999999999996
703.4723,-1.5839,-0.1707,669.6986,0.0741,-32.0932,14,3.95
686.105,-1.2031,-0.1413,656.0772000000001,0.0473,-28.7307,15,4.05
669.5739,-0.909,-0.1205,642.7796000000001,0.0302,-25.795,16,4.1499999999999995
653.8202,-0.6834,-0.1015,629.8267999999999,0.0192,-23.2277,17,4.249999999999999
638.7905,-0.5128,-0.0851,617.2291,0.0121,-20.9756,18,4.349999999999999
624.436,-0.3855,-0.0741,604.9913,0.0076,-18.9927,19,4.45
610.7124,-0.2905,-0.0644,593.1200000000001,0.0048,-17.2423,20,4.55
597.5789,-0.2197,-0.0552,581.6136,0.003,-15.6934,21,4.65
584.9984,-0.1673,-0.0485,570.4664,0.0018,-14.318,22,4.75
572.9366,-0.1286,-0.0429,559.6733999999999,0.0011,-13.0928,23,4.85
561.3622,-0.0997,-0.0373,549.2271000000001,0.0006,-11.9987,24,4.949999999999999
550.2461,-0.0783,-0.0329,539.1164999999999,0.0004,-11.0188,25,5.050000000000001
539.5617,-0.0622,-0.0311,529.3299,0.0002,-10.1387,26,5.15
529.2844,-0.05,-0.0308,519.8574000000001,0.0,-9.3462,27,5.25
519.3912,-0.0406,-0.0299,510.6896,-0.0,-8.6311,28,5.35
509.8611,-0.0334,-0.0278,501.81540000000007,-0.0001,-7.9844,29,5.449999999999999
500.6744,-0.0278,-0.0252,493.2232,-0.0001,-7.3981,30,5.550000000000001
491.8129,-0.0234,-0.0223,484.90170000000006,-0.0001,-6.8654,31,5.65
483.2596,-0.0199,-0.0181,476.8411,-0.0001,-6.3804,32,5.75
474.9988,-0.0171,-0.0137,469.0298,-0.0001,-5.9381,33,5.850000000000001
467.0156,-0.0149,-0.0108,461.456,-0.0001,-5.5338,34,5.950000000000001
459.2964,-0.0131,-0.0105,454.10890000000006,-0.0001,-5.1638,35,6.050000000000001
451.8281,-0.0116,-0.0111,446.98080000000004,-0.0001,-4.8245,36,6.15
444.5989,-0.0105,-0.0109,440.06430000000006,-0.0001,-4.5131,37,6.25
437.5973,-0.0095,-0.0093,433.35170000000005,-0.0001,-4.2267,38,6.350000000000001
430.8129,-0.0087,-0.0074,426.8339,-0.0001,-3.9628,39,6.449999999999999
424.2356,-0.008,-0.0063,420.50190000000003,-0.0001,-3.7193,40,6.550000000000001
417.8561,-0.0074,-0.005,414.3492,-0.0,-3.4945,41,6.65
411.6656,-0.007,-0.003,408.3691,-0.0,-3.2865,42,6.75
405.6559,-0.0066,-0.0006,402.55479999999994,-0.0,-3.0939,43,6.85
399.8191,-0.0062,0.0009,396.8986,-0.0,-2.9152,44,6.949999999999999
394.1479,-0.0059,0.0004,391.3931,-0.0,-2.7493,45,7.050000000000001
388.6354,-0.0056,-0.0014,386.0332,-0.0,-2.5952,46,7.15
383.2749,-0.0053,-0.003,380.81480000000005,-0.0,-2.4518,47,7.25
378.0602,-0.0051,-0.003,375.7338,-0.0,-2.3183,48,7.350000000000001
372.9856,-0.0049,-0.0017,370.78509999999994,-0.0,-2.1939,49,7.449999999999999
368.0454,-0.0047,-0.0002,365.96289999999993,-0.0,-2.0776,50,7.550000000000001
363.2343,-0.0045,0.0004,361.26120000000003,-0.0,-1.969,51,7.650000000000002
358.5474,-0.0043,0.0004,356.6761,-0.0,-1.8674,52,7.75
353.98,-0.0041,0.0005,352.204,0.0,-1.7724,53,7.850000000000001
349.5274,-0.0039,0.0014,347.8416,0.0,-1.6833,54,7.949999999999999
345.1854,-0.0038,0.0028,343.5845,0.0,-1.5999,55,8.05
340.95,-0.0036,0.0039,339.42879999999997,0.0,-1.5215,56,8.15
336.8173,-0.0034,0.0038,335.36990000000003,0.0,-1.4478,57,8.25
332.7836,-0.0033,0.0024,331.40409999999997,0.0,-1.3786,58,8.35
328.8453,-0.0031,0.0005,327.5292,0.0,-1.3135,59,8.450000000000001
324.9991,-0.003,-0.0009,323.7429,0.0,-1.2523,60,8.55
321.2419,-0.0029,-0.0011,320.0433,0.0,-1.1946,61,8.65
