cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-1322.5358,-53.5535,-29.2224,-52.688900000000125,1440.5997,-87.9769,1,1.3395644696
-1151.2703,-34.4474,-24.69,-315.4185999999999,964.7902,-69.8011,2,1.4395644696
-1024.5632,-23.7637,-20.7917,-473.08220000000006,653.5314,-57.495,3,1.5395644696000002
-928.0798,-17.3894,-17.483,-564.1844,447.9084,-49.1406,4,1.6395644696000002
-852.4112,-13.3135,-14.7079,-613.2972,310.6212,-43.4858,5,1.7395644696000003
-791.3558,-10.5456,-12.3935,-635.9422000000001,217.9299,-39.5772,6,1.8395644696
-740.7889,-8.5968,-10.4449,-641.9483,154.6301,-36.7478,7,1.9395644696
-697.9361,-7.2086,-8.8254,-637.5763000000001,110.9022,-34.5084,8,2.0395644696
-660.9066,-6.2575,-7.4477,-626.8403000000001,80.3442,-32.5727,9,2.1395644696000002
-628.3916,-5.6529,-6.2916,-612.3099000000001,58.7558,-30.7296,10,2.2395644696
-599.4669,-5.3366,-5.3085,-595.6720999999999,43.3422,-28.9023,11,2.3395644696000004
-573.4649,-5.2465,-4.4713,-577.9857,32.2349,-27.0379,12,2.4395644696000005
-549.8903,-5.3229,-3.7619,-559.9663,24.1523,-25.1435,13,2.5395644696000006
-528.3663,-5.5089,-3.1522,-542.0377000000001,18.2282,-23.2385,14,2.6395644696000002
-508.5989,-5.7532,-2.6415,-524.4836,13.8539,-21.3439,15,2.7395644696
-490.3538,-6.0111,-2.2008,-507.4762,10.6014,-19.5119,16,2.8395644696000004
-473.4409,-6.2513,-1.8356,-491.10370000000006,8.1688,-17.7447,17,2.9395644696
-457.7041,-6.4507,-1.5267,-475.42859999999996,6.3311,-16.0782,18,3.0395644696000006
-443.0131,-6.5933,-1.2674,-460.46630000000005,4.9369,-14.5294,19,3.1395644696000002
-429.2583,-6.6726,-1.0517,-446.20349999999996,3.8759,-13.0968,20,3.2395644696
-416.3469,-6.686,-0.8734,-432.64,3.0565,-11.7902,21,3.3395644695999995
-404.1991,-6.6374,-0.7261,-419.74559999999997,2.4219,-10.6049,22,3.4395644696000005
-392.7461,-6.5345,-0.6014,-407.4915,1.9295,-9.539,23,3.5395644696000006
-381.928,-6.3838,-0.5005,-395.8548,1.5379,-8.5804,24,3.6395644696000002
-371.692,-6.1934,-0.4184,-384.7985,1.2257,-7.7204,25,3.7395644695999994
-361.9918,-5.9708,-0.3483,-374.28630000000004,0.9817,-6.9571,26,3.8395644696000004
-352.786,-5.7239,-0.2913,-364.2906,0.7878,-6.2772,27,3.939564469600001
-344.0375,-5.4622,-0.2458,-354.7839,0.6294,-5.6678,28,4.0395644696
-335.7131,-5.1909,-0.207,-345.73549999999994,0.5017,-5.1262,29,4.139564469600001
-327.7827,-4.9141,-0.1738,-337.11640000000006,0.4009,-4.6467,30,4.239564469599999
-320.219,-4.6373,-0.1467,-328.9017,0.3202,-4.2189,31,4.3395644696
-312.9972,-4.3654,-0.1246,-321.06940000000003,0.253,-3.8352,32,4.439564469600001
-306.0947,-4.0999,-0.1061,-313.5967,0.197,-3.493,33,4.5395644696
-299.4907,-3.8426,-0.0907,-306.45830000000007,0.1534,-3.1877,34,4.6395644696
-293.1664,-3.5961,-0.0775,-299.63319999999993,0.1215,-2.9147,35,4.7395644696
-287.1042,-3.3625,-0.0666,-293.1057,0.0967,-2.6691,36,4.839564469600001
-281.2882,-3.1426,-0.0572,-286.86120000000005,0.0751,-2.4483,37,4.9395644696000005
-275.7037,-2.9363,-0.0494,-280.8824000000001,0.0569,-2.2499,38,5.039564469600001
-270.337,-2.7442,-0.0428,-275.15209999999996,0.0433,-2.0714,39,5.1395644696
-265.1756,-2.5667,-0.037,-269.65569999999997,0.0339,-1.9103,40,5.239564469599999
-260.2079,-2.4041,-0.0321,-264.38130000000007,0.027,-1.7642,41,5.339564469599999
-255.4232,-2.2561,-0.028,-259.3183,0.0208,-1.6318,42,5.439564469600001
-250.8115,-2.1222,-0.0246,-254.4551,0.0147,-1.5115,43,5.5395644696
-246.3635,-2.0022,-0.0217,-249.78029999999998,0.0094,-1.4023,44,5.6395644696
-242.0706,-1.8959,-0.0191,-245.28240000000002,0.006,-1.3028,45,5.7395644696
-237.9249,-1.803,-0.0169,-240.952,0.0049,-1.2121,46,5.839564469600001
-233.9188,-1.7233,-0.0149,-236.7808,0.0054,-1.1292,47,5.939564469600002
-230.0455,-1.6563,-0.0133,-232.7628,0.0056,-1.0533,48,6.0395644696
-226.2984,-1.6018,-0.0119,-228.89109999999997,0.0047,-0.9837,49,6.1395644696
-222.6715,-1.5596,-0.0107,-225.15890000000002,0.0027,-0.9198,50,6.2395644696
-219.159,-1.5295,-0.0096,-221.5583,0.0009,-0.8611,51,6.339564469600001
-215.7556,-1.5113,-0.0086,-218.08229999999998,0.0002,-0.807,52,6.4395644696000005
-212.4564,-1.5048,-0.0078,-214.7255,0.0006,-0.7571,53,6.539564469600001
-194.6017,0.0526,-0.0044,-195.08119999999997,-0.0005,-0.5272,54,7.1395644696
-191.9137,0.0199,-0.004,-192.39579999999998,-0.0001,-0.4979,55,7.239564469600001
-189.2989,-0.0015,-0.0037,-189.7742,0.0006,-0.4707,56,7.339564469599999
