cls_elec,ct,disp,int,mod_pauli,pol,index
-817.1081,-5.0158,-7.5815,-808.1745000000001,45.2647,-23.7338,83
-811.7486,-5.0599,-7.6282,-803.0729,45.2525,-23.8887,84
-803.9591,-5.1619,-7.7074,-795.7012000000001,45.2466,-24.1194,85
-793.4255,-5.335,-7.8358,-785.7803,45.2659,-24.4499,86
-779.7019,-5.5983,-8.0417,-772.9174999999999,45.3517,-24.9273,87
-762.1762,-5.982,-8.3823,-756.5927,45.583,-25.6352,88
-740.0323,-6.5351,-8.94,-736.0948999999999,46.1495,-26.737,89
-712.2431,-7.3265,-9.8682,-710.4564,47.5103,-28.5289,90
-788.9868,-5.0137,-6.3194,-788.2826,34.1685,-22.1312,91
-787.9909,-5.0122,-6.3247,-787.3187,34.1659,-22.1568,92
-784.9658,-5.0206,-6.3445,-784.4051,34.1576,-22.2318,93
-779.7963,-5.0631,-6.3823,-779.4542999999999,34.148,-22.3606,94
-772.2793,-5.1578,-6.447,-772.2917,34.1432,-22.5508,95
-762.1069,-5.3179,-6.5535,-762.6454,34.1573,-22.8244,96
-748.8391,-5.5619,-6.7296,-750.1378,34.2154,-23.2226,97
-731.8666,-5.9227,-7.0184,-734.2574999999999,34.3782,-23.828,98
-710.3633,-6.4509,-7.496,-714.3161,34.782,-24.7879,99
-683.2498,-7.2201,-8.2974,-689.3778000000002,35.7611,-26.3716,100
-759.4062,-5.1292,-5.2855,-764.4439999999998,25.9686,-20.5917,101
-758.4452,-5.1295,-5.2909,-763.51,25.9669,-20.6113,102
-755.5259,-5.1407,-5.3081,-760.6839,25.9612,-20.6704,103
-750.536,-5.1821,-5.3394,-755.8782999999999,25.9541,-20.7749,104
-743.2776,-5.2701,-5.3925,-748.9215,25.9512,-20.9325,105
-733.4493,-5.4178,-5.4806,-739.55,25.9595,-21.1618,106
-720.6189,-5.6447,-5.6273,-727.3909000000001,25.9985,-21.4985,107
-704.1832,-5.9841,-5.8715,-711.9439000000001,26.111,-22.0161,108
-683.3147,-6.487,-6.2803,-692.5345,26.3969,-22.8494,109
-656.9043,-7.2294,-6.9722,-668.2506000000002,27.1042,-24.2489,110
-732.1542,-5.3028,-4.3977,-741.0291,19.8746,-19.049,111
-731.2261,-5.3044,-4.403,-740.1248999999999,19.8726,-19.064,112
-728.4063,-5.3177,-4.4169,-737.3856999999999,19.8677,-19.1125,113
-723.5859,-5.3582,-4.4425,-732.7213,19.8626,-19.1973,114
-716.572,-5.4394,-4.4861,-725.9639999999999,19.8613,-19.3278,115
-707.0706,-5.5752,-4.5596,-716.8571000000001,19.8665,-19.5182,116
-694.6579,-5.7859,-4.6816,-705.0362,19.8904,-19.8012,117
-678.7394,-6.1033,-4.887,-690.0073,19.9682,-20.2458,118
-658.4918,-6.5796,-5.2355,-671.1107,20.1701,-20.9739,119
-632.7917,-7.2923,-5.8344,-647.4508999999999,20.6816,-22.2141,120
