cls_elec,ct,disp,int,mod_pauli,pol,index,distances
691.1335,-0.7536,-0.7144,683.9036000000001,1.6174,-7.3793,1,2.0100000000000002
658.4183,-0.537,-0.5127,652.0489,0.871,-6.1907,2,2.11
628.6471,-0.3905,-0.3597,623.1717000000001,0.4684,-5.1936,3,2.2100000000000004
601.4448,-0.2892,-0.2542,596.7885,0.2514,-4.3643,4,2.31
576.4951,-0.2179,-0.1772,572.5550000000001,0.134,-3.679,5,2.4099999999999997
553.5308,-0.1676,-0.1271,550.1918999999999,0.0713,-3.1155,6,2.5100000000000002
532.3247,-0.1326,-0.0912,529.4871,0.0372,-2.651,7,2.61
512.6828,-0.1091,-0.0681,510.2561,0.0192,-2.2687,8,2.7100000000000004
494.4384,-0.0937,-0.0512,492.3514,0.0097,-1.9518,9,2.81
477.4477,-0.0839,-0.0399,475.6405,0.0052,-1.6886,10,2.9099999999999997
461.5858,-0.0771,-0.0315,460.0110000000001,0.0022,-1.4684,11,3.0099999999999993
446.7438,-0.0719,-0.0253,445.36459999999994,0.0012,-1.2832,12,3.1099999999999994
432.8266,-0.067,-0.0207,431.6126,0.0003,-1.1266,13,3.2100000000000004
419.7502,-0.0619,-0.0171,418.6783,0.0003,-0.9932,14,3.31
407.4408,-0.0566,-0.0144,406.4909,0.0004,-0.8793,15,3.4099999999999997
395.8327,-0.0509,-0.0121,394.98810000000003,-0.0003,-0.7813,16,3.5100000000000002
384.8678,-0.045,-0.0102,384.11589999999995,-0.0,-0.6967,17,3.61
374.494,-0.039,-0.0087,373.8229000000001,-0.0001,-0.6233,18,3.7099999999999995
364.6647,-0.0332,-0.0075,364.06429999999995,-0.0004,-0.5593,19,3.8099999999999996
355.3382,-0.0278,-0.0064,354.80089999999996,0.0003,-0.5034,20,3.9099999999999993
346.4769,-0.023,-0.0056,345.9939999999999,0.0001,-0.4544,21,4.009999999999999
338.0468,-0.0188,-0.0048,337.61150000000004,-0.0005,-0.4112,22,4.109999999999999
330.0172,-0.0154,-0.0042,329.6245,-0.0001,-0.373,23,4.210000000000001
322.3601,-0.0126,-0.0036,322.00469999999996,0.0,-0.3392,24,4.3100000000000005
315.0504,-0.0106,-0.0032,314.7271,-0.0004,-0.3091,25,4.41
308.0648,-0.009,-0.0028,307.7706,-0.0001,-0.2823,26,4.510000000000001
301.3822,-0.0079,-0.0025,301.1138,0.0004,-0.2584,27,4.61
294.9835,-0.0072,-0.0022,294.7372,0.0,-0.2369,28,4.71
288.8507,-0.0066,-0.0019,288.62420000000003,-0.0004,-0.2176,29,4.81
282.9678,-0.0063,-0.0017,282.75939999999997,-0.0001,-0.2003,30,4.909999999999999
277.3197,-0.006,-0.0015,277.1276,0.0001,-0.1847,31,5.01
271.8927,-0.0058,-0.0013,271.71509999999995,-0.0,-0.1705,32,5.110000000000001
266.6741,-0.0056,-0.0012,266.50930000000005,-0.0003,-0.1577,33,5.210000000000001
261.6519,-0.0055,-0.0011,261.49910000000006,-0.0001,-0.1461,34,5.3100000000000005
256.8155,-0.0053,-0.001,256.67400000000004,0.0003,-0.1355,35,5.41
252.1546,-0.005,-0.0009,252.023,0.0002,-0.1259,36,5.510000000000002
247.6598,-0.0048,-0.0008,247.537,-0.0001,-0.1171,37,5.609999999999999
243.3225,-0.0045,-0.0007,243.20799999999997,-0.0003,-0.109,38,5.710000000000001
239.1345,-0.0042,-0.0006,239.02790000000002,-0.0001,-0.1017,39,5.8100000000000005
235.0883,-0.0039,-0.0006,234.98910000000004,0.0002,-0.0949,40,5.91
231.1766,-0.0037,-0.0005,231.08380000000002,0.0001,-0.0887,41,6.01
227.393,-0.0034,-0.0005,227.306,-0.0001,-0.083,42,6.11
223.7313,-0.0031,-0.0004,223.6498,-0.0002,-0.0778,43,6.21
220.1857,-0.0028,-0.0004,220.10959999999997,-0.0,-0.0729,44,6.31
216.7506,-0.0025,-0.0004,216.6795,0.0003,-0.0685,45,6.409999999999999
213.4211,-0.0023,-0.0003,213.3545,0.0003,-0.0643,46,6.510000000000002
210.1923,-0.0021,-0.0003,210.12939999999998,-0.0,-0.0605,47,6.610000000000001
207.0598,-0.0019,-0.0003,207.00029999999998,-0.0003,-0.057,48,6.710000000000001
204.0193,-0.0017,-0.0002,203.96349999999998,-0.0002,-0.0537,49,6.8100000000000005
201.0668,-0.0015,-0.0002,201.0146,0.0001,-0.0506,50,6.91
198.1985,-0.0014,-0.0002,198.1496,0.0005,-0.0478,51,7.010000000000002
195.4109,-0.0013,-0.0002,195.3648,0.0006,-0.0452,52,7.109999999999999
192.7006,-0.0012,-0.0002,192.65699999999998,0.0005,-0.0427,53,7.210000000000001
190.0645,-0.0011,-0.0002,190.0232,0.0004,-0.0404,54,7.3100000000000005
187.4995,-0.0011,-0.0001,187.46040000000002,0.0004,-0.0383,55,7.41
185.0028,-0.001,-0.0001,184.96609999999998,0.0006,-0.0362,56,7.510000000000002
182.5718,-0.001,-0.0001,182.53709999999998,0.0008,-0.0344,57,7.609999999999999
180.2038,-0.001,-0.0001,180.17079999999999,0.0007,-0.0326,58,7.710000000000001
177.8965,-0.001,-0.0001,177.8648,0.0004,-0.031,59,7.810000000000002
175.6474,-0.001,-0.0001,175.617,0.0001,-0.0294,60,7.91
173.4546,-0.001,-0.0001,173.4255,0.0,-0.028,61,8.010000000000002
