cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-738.0208,-14.3571,-26.8896,-331.64369999999997,539.9809,-92.3571,1,2.1130080772
-687.7093,-11.6443,-22.7181,-400.347,408.1066,-86.3819,2,2.2130080771999996
-645.243,-9.9149,-19.2246,-447.01210000000003,308.9108,-81.5404,3,2.3130080771999992
-608.947,-8.8558,-16.2908,-477.25149999999996,234.2259,-77.3838,4,2.4130080771999998
-577.5457,-8.2692,-13.8455,-495.3384000000001,177.9231,-73.6011,5,2.5130080771999994
-550.0653,-8.0153,-11.7767,-504.47210000000007,135.4132,-70.028,6,2.6130080772
-525.7587,-7.9859,-10.0379,-507.1015,103.2637,-66.5827,7,2.7130080771999996
-504.048,-8.0961,-8.5437,-504.9942,78.9064,-63.2128,8,2.8130080771999992
-484.4835,-8.2801,-7.2973,-499.5383,60.4186,-59.896,9,2.913008077199999
-466.7116,-8.4853,-6.203,-491.7029999999999,46.3589,-56.662,10,3.0130080771999994
-450.453,-8.6805,-5.286,-482.2548,35.6455,-53.4808,11,3.1130080772
-435.4853,-8.842,-4.489,-471.72779999999995,27.4651,-50.3766,12,3.2130080771999996
-421.6301,-8.9572,-3.8126,-460.5556,21.2056,-47.3613,13,3.3130080772
-408.7436,-9.0266,-3.2354,-449.03540000000004,16.4056,-44.4354,14,3.4130080771999998
-396.7082,-9.0516,-2.7308,-437.37219999999996,12.7169,-41.5985,15,3.5130080771999994
-385.4274,-9.0373,-2.3157,-425.7609,9.8762,-38.8567,16,3.613008077200001
-374.8209,-8.988,-1.9463,-414.29650000000004,7.6842,-36.2255,17,3.7130080771999987
-364.8213,-8.9077,-1.6358,-403.0695,5.9895,-33.6942,18,3.8130080771999992
-355.3712,-8.7999,-1.3872,-392.1486,4.6771,-31.2674,19,3.9130080771999998
-346.4214,-8.6635,-1.1654,-381.5542,3.6591,-28.963,20,4.013008077199999
-337.9293,-8.5017,-0.9764,-371.3210000000001,2.8683,-26.7819,21,4.1130080772
-329.8574,-8.3166,-0.8265,-361.4715,2.2532,-24.7242,22,4.2130080772
-322.173,-8.1079,-0.6943,-351.9947,1.7742,-22.7937,23,4.313008077199999
-314.8468,-7.8753,-0.5815,-342.89269999999993,1.4008,-20.9899,24,4.4130080772
-307.8528,-7.6211,-0.4949,-334.173,1.1092,-19.3134,25,4.5130080772
-301.1678,-7.3462,-0.4215,-325.8172,0.8812,-17.7629,26,4.6130080772
-294.7706,-7.0535,-0.3547,-317.80809999999997,0.7028,-16.3321,27,4.7130080772
-288.6423,-6.7469,-0.3015,-310.1434999999999,0.5627,-15.0155,28,4.813008077199999
-282.7657,-6.4291,-0.2606,-302.8128,0.4526,-13.81,29,4.913008077199999
-277.1251,-6.1024,-0.2215,-295.7933,0.3658,-12.7101,30,5.0130080772
-271.7062,-5.7712,-0.1864,-289.07220000000007,0.2971,-11.7055,31,5.1130080772
-266.4958,-5.4396,-0.161,-282.64169999999996,0.2426,-10.7879,32,5.2130080772
-261.4819,-5.1115,-0.1427,-276.48749999999995,0.1992,-9.9506,33,5.313008077200001
-256.6535,-4.7885,-0.1237,-270.5901,0.1644,-9.1888,34,5.413008077200001
-252.0003,-4.4731,-0.1051,-264.9378,0.1364,-8.4957,35,5.5130080772
-247.5128,-4.1674,-0.0914,-259.52209999999997,0.1137,-7.8642,36,5.6130080772
-243.1824,-3.874,-0.0825,-254.3318,0.0952,-7.2881,37,5.7130080772
-239.0008,-3.594,-0.0732,-249.35060000000001,0.0801,-6.7627,38,5.813008077200001
-234.9604,-3.3282,-0.0625,-244.567,0.0676,-6.2835,39,5.913008077199999
-231.0543,-3.077,-0.0536,-239.97390000000001,0.0572,-5.8462,40,6.0130080772
-227.2758,-2.8412,-0.0483,-235.5627,0.0486,-5.446,41,6.1130080772
-223.6188,-2.6214,-0.0447,-231.3225,0.0414,-5.079,42,6.2130080772
-220.0775,-2.4177,-0.0395,-227.24159999999998,0.0353,-4.7422,43,6.313008077199999
-216.6464,-2.2294,-0.0337,-223.3123,0.0301,-4.4329,44,6.413008077199999
-213.3207,-2.0563,-0.0292,-219.52929999999998,0.0257,-4.1488,45,6.5130080772
-210.0954,-1.8979,-0.0268,-215.88550000000004,0.022,-3.8874,46,6.6130080772
-206.9661,-1.7539,-0.0258,-212.3736,0.0187,-3.6465,47,6.7130080772
-203.9286,-1.624,-0.0238,-208.9844,0.016,-3.424,48,6.813008077200001
-200.9789,-1.5078,-0.0207,-205.71230000000003,0.0136,-3.2185,49,6.913008077199999
-198.1133,-1.4044,-0.018,-202.55250000000004,0.0116,-3.0284,50,7.0130080772
-195.3282,-1.3137,-0.0164,-199.50070000000005,0.0099,-2.8523,51,7.113008077200002
-192.6203,-1.2351,-0.0158,-196.5519,0.0084,-2.6891,52,7.2130080772
-189.9864,-1.1683,-0.0151,-193.70019999999997,0.0071,-2.5375,53,7.313008077200001
-187.4236,-1.113,-0.0133,-190.94029999999998,0.006,-2.3964,54,7.413008077199999
-184.929,-1.069,-0.0108,-188.26889999999997,0.005,-2.2651,55,7.5130080772
-182.4998,-1.0358,-0.0088,-185.683,0.0042,-2.1428,56,7.6130080772
-180.1337,-1.0132,-0.0077,-183.1798,0.0035,-2.0287,57,7.7130080772
-177.8282,-1.0009,-0.0077,-180.75600000000003,0.003,-1.9222,58,7.813008077199999
