cls_elec,ct,disp,int,mod_pauli,pol,index,distances
382.7833,-5.9751,-18.6729,400.3325,76.5895,-34.3923,1,3.1000000000000005
382.789,-4.7346,-16.6929,387.4496,57.7337,-31.6456,2,3.2
380.5766,-3.8301,-14.8872,376.1362,43.5337,-29.2568,3,3.3
376.7506,-3.1616,-13.2738,366.01250000000005,32.8369,-27.1396,4,3.4000000000000004
371.7719,-2.6617,-11.824,356.82280000000003,24.7722,-25.2356,5,3.5
365.9916,-2.2822,-10.5113,348.3933,18.6991,-23.5039,6,3.6000000000000005
359.6761,-1.9886,-9.3504,340.5463,14.1244,-21.9152,7,3.7
353.0267,-1.7574,-8.3139,333.1824,10.6758,-20.4488,8,3.799999999999999
346.1947,-1.5721,-7.3764,326.23840000000007,8.0815,-19.0893,9,3.8999999999999995
339.2929,-1.4202,-6.5467,319.62899999999996,6.1282,-17.8252,10,4.0
332.4046,-1.2937,-5.8099,313.30249999999995,4.6491,-16.6476,11,4.100000000000001
325.5903,-1.1867,-5.1452,307.23580000000004,3.5283,-15.5509,12,4.2
318.8934,-1.0947,-4.5553,301.39820000000003,2.6834,-14.5286,13,4.299999999999999
312.3439,-1.0146,-4.0366,295.76230000000004,2.0439,-13.5743,14,4.400000000000001
305.9617,-0.9439,-3.5755,290.31350000000003,1.5559,-12.6847,15,4.500000000000001
299.7593,-0.881,-3.1605,285.047,1.1859,-11.8567,16,4.6000000000000005
293.7437,-0.8246,-2.796,279.944,0.9072,-11.0863,17,4.7
287.9175,-0.7736,-2.4756,274.99150000000003,0.6925,-10.3693,18,4.8
282.2804,-0.7272,-2.191,270.18340000000006,0.5226,-9.7014,19,4.900000000000001
276.8298,-0.6844,-1.9346,265.5217,0.3907,-9.0798,20,5.0
271.5617,-0.6452,-1.7097,260.9976,0.2926,-8.5018,21,5.1000000000000005
266.471,-0.6089,-1.5134,256.6032,0.2188,-7.9643,22,5.2
261.552,-0.5752,-1.3407,252.33219999999997,0.1604,-7.4643,23,5.3
256.7986,-0.5435,-1.1864,248.18390000000002,0.1142,-6.999,24,5.400000000000001
252.2044,-0.5136,-1.049,244.1564,0.0807,-6.5661,25,5.500000000000001
247.763,-0.4858,-0.9302,240.24079999999998,0.0576,-6.1638,26,5.6000000000000005
243.4682,-0.4598,-0.827,236.4311,0.0394,-5.7897,27,5.7
239.3138,-0.435,-0.7354,232.7243,0.0223,-5.4414,28,5.8
235.2938,-0.4111,-0.6523,229.1203,0.0067,-5.1168,29,5.900000000000001
231.4024,-0.3883,-0.5777,225.6176,-0.0043,-4.8145,30,6.000000000000001
227.6341,-0.3668,-0.5134,222.21169999999998,-0.0094,-4.5328,31,6.1000000000000005
223.9836,-0.3462,-0.458,218.89879999999997,-0.0107,-4.2699,32,6.199999999999999
220.4458,-0.3264,-0.4097,215.67360000000002,-0.0116,-4.0245,33,6.3
217.0159,-0.3073,-0.3663,212.5333,-0.0134,-3.7956,34,6.400000000000001
213.6893,-0.2886,-0.3262,209.4778,-0.0148,-3.5819,35,6.499999999999999
210.4616,-0.2709,-0.2913,206.5025,-0.0145,-3.3824,36,6.6000000000000005
207.3287,-0.2539,-0.2619,203.60510000000002,-0.0121,-3.1957,37,6.700000000000001
204.2866,-0.2376,-0.2368,200.7821,-0.0092,-3.0209,38,6.8
201.3316,-0.2219,-0.2146,198.0299,-0.0078,-2.8574,39,6.8999999999999995
198.4601,-0.2067,-0.1939,195.34619999999998,-0.0088,-2.7045,40,7.000000000000001
195.6687,-0.192,-0.1742,192.7299,-0.0111,-2.5615,41,7.1000000000000005
192.9542,-0.1781,-0.1568,190.17899999999997,-0.0128,-2.4275,42,7.2
190.3135,-0.165,-0.1419,187.6925,-0.0124,-2.3017,43,7.3
187.7437,-0.1524,-0.129,185.26899999999998,-0.0097,-2.1836,44,7.400000000000002
185.2422,-0.1404,-0.1177,182.9055,-0.006,-2.0726,45,7.499999999999999
182.8061,-0.129,-0.1076,180.5978,-0.0032,-1.9685,46,7.6000000000000005
180.4331,-0.1182,-0.098,178.344,-0.0022,-1.8707,47,7.700000000000002
178.1208,-0.1081,-0.0888,176.1423,-0.0026,-1.779,48,7.8
175.8668,-0.0986,-0.0808,173.9915,-0.0033,-1.6926,49,7.900000000000002
173.669,-0.0898,-0.0741,171.89080000000004,-0.0031,-1.6112,50,7.999999999999999
171.5254,-0.0815,-0.0683,169.83939999999998,-0.0018,-1.5344,51,8.1
169.434,-0.0738,-0.0631,167.83550000000002,0.0004,-1.462,52,8.2
167.3929,-0.0666,-0.0584,165.8765,0.0024,-1.3938,53,8.3
165.4004,-0.06,-0.054,163.9602,0.0033,-1.3295,54,8.400000000000002
163.4547,-0.0538,-0.0497,162.0848,0.0025,-1.2689,55,8.5
161.5542,-0.0481,-0.0456,160.24929999999998,0.0005,-1.2117,56,8.600000000000001
159.6974,-0.043,-0.042,158.45299999999997,-0.0018,-1.1576,57,8.7
157.8827,-0.0382,-0.0388,156.696,-0.0033,-1.1064,58,8.799999999999999
156.1088,-0.0339,-0.0359,154.97760000000002,-0.0035,-1.0579,59,8.900000000000002
154.3744,-0.0299,-0.0333,153.29670000000002,-0.0024,-1.0121,60,9.0
152.678,-0.0264,-0.031,151.65149999999997,-0.0004,-0.9687,61,9.100000000000001
