cls_elec,ct,disp,int,mod_pauli,pol,index,distances
475.8272,-1.7563,-2.6224,454.9711,9.2471,-25.7245,1,2.91
460.546,-1.4134,-2.1355,439.9271,6.0016,-23.0716,2,3.01
446.0758,-1.1376,-1.7349,426.46020000000004,3.8901,-20.6332,3,3.1099999999999994
432.3967,-0.9153,-1.399,414.18580000000003,2.519,-18.4156,4,3.21
419.4733,-0.7311,-1.1341,402.828,1.63,-16.4101,5,3.3099999999999996
407.2622,-0.5808,-0.9148,392.2014,1.0541,-14.6193,6,3.41
395.7175,-0.4588,-0.7362,382.17659999999995,0.6814,-13.0273,7,3.51
384.7935,-0.3589,-0.597,372.66049999999996,0.4401,-11.6172,8,3.6099999999999985
374.4461,-0.2795,-0.4842,363.5889000000001,0.2841,-10.3776,9,3.71
364.634,-0.2166,-0.3923,354.9241,0.1832,-9.2842,10,3.8100000000000005
355.3185,-0.1664,-0.3265,346.6209999999999,0.118,-8.3226,11,3.9099999999999993
346.4643,-0.1278,-0.2696,338.6633,0.0759,-7.4795,12,4.01
338.0387,-0.0983,-0.2229,331.02880000000005,0.0487,-6.7374,13,4.109999999999999
330.0121,-0.0758,-0.1897,323.6938999999999,0.0311,-6.0838,14,4.21
322.3569,-0.059,-0.1608,316.6491,0.0198,-5.5078,15,4.309999999999999
315.0483,-0.0467,-0.1358,309.88009999999997,0.0125,-4.9982,16,4.409999999999999
308.0635,-0.0374,-0.1172,303.3708,0.0079,-4.546,17,4.51
301.3815,-0.0308,-0.1014,297.1098,0.0049,-4.1444,18,4.609999999999999
294.983,-0.0259,-0.0871,291.08619999999996,0.003,-3.7868,19,4.709999999999999
288.8505,-0.0224,-0.0763,285.2866,0.0018,-3.467,20,4.8100000000000005
282.9677,-0.0199,-0.0678,279.70009999999996,0.001,-3.1809,21,4.91
277.3197,-0.018,-0.0596,274.3185000000001,0.0006,-2.9242,22,5.01
271.8927,-0.0166,-0.0523,269.1311,0.0003,-2.693,23,5.109999999999999
266.674,-0.0154,-0.0464,264.12789999999995,0.0001,-2.4844,24,5.209999999999999
261.6519,-0.0145,-0.0413,259.30030000000005,0.0,-2.2958,25,5.3100000000000005
256.8155,-0.0137,-0.0361,254.64060000000003,-0.0,-2.1251,26,5.41
252.1546,-0.0129,-0.0317,250.14,-0.0,-1.97,27,5.51
247.6598,-0.0122,-0.029,245.78969999999998,-0.0,-1.8289,28,5.609999999999999
243.3225,-0.0116,-0.0269,241.5836,-0.0,-1.7004,29,5.709999999999999
239.1345,-0.011,-0.0241,237.5163,-0.0,-1.5831,30,5.8100000000000005
235.0883,-0.0104,-0.021,233.58100000000002,-0.0,-1.4759,31,5.91
231.1766,-0.0098,-0.0188,229.7705,-0.0,-1.3775,32,6.01
227.393,-0.0092,-0.0175,226.079,-0.0,-1.2873,33,6.110000000000001
223.7313,-0.0087,-0.0159,222.50230000000002,-0.0,-1.2044,34,6.210000000000001
220.1856,-0.0082,-0.0139,219.0353,-0.0,-1.1282,35,6.3100000000000005
216.7506,-0.0077,-0.0124,215.6726,-0.0,-1.0579,36,6.41
213.4211,-0.0072,-0.0124,212.40849999999998,-0.0,-0.993,37,6.51
210.1923,-0.0068,-0.0132,209.2393,-0.0,-0.933,38,6.610000000000001
207.0598,-0.0063,-0.0134,206.1625,-0.0,-0.8776,39,6.709999999999999
204.0193,-0.0059,-0.0124,203.17479999999998,-0.0,-0.8262,40,6.8100000000000005
201.0668,-0.0056,-0.0106,200.272,-0.0,-0.7786,41,6.91
198.1985,-0.0052,-0.0091,197.4499,-0.0,-0.7343,42,7.01
195.4109,-0.0049,-0.0078,194.705,-0.0,-0.6932,43,7.109999999999999
192.7006,-0.0046,-0.0062,192.0349,-0.0,-0.6549,44,7.209999999999999
190.0645,-0.0043,-0.0041,189.4369,-0.0,-0.6192,45,7.3100000000000005
187.4995,-0.004,-0.0019,186.9077,-0.0,-0.5859,46,7.41
185.0028,-0.0038,-0.0007,184.4434,-0.0,-0.5549,47,7.51
182.5718,-0.0036,-0.0009,182.04149999999998,-0.0,-0.5258,48,7.610000000000001
180.2038,-0.0034,-0.002,179.69969999999998,-0.0,-0.4987,49,7.709999999999999
177.8965,-0.0032,-0.0028,177.4172,-0.0,-0.4733,50,7.8100000000000005
175.6474,-0.003,-0.0029,175.192,-0.0,-0.4495,51,7.910000000000002
173.4546,-0.0029,-0.002,173.02249999999998,-0.0,-0.4272,52,8.01
171.3158,-0.0027,-0.0009,170.90599999999998,-0.0,-0.4062,53,8.110000000000001
169.2291,-0.0026,-0.0003,168.83969999999997,-0.0,-0.3865,54,8.209999999999999
167.1927,-0.0025,-0.0001,166.8221,-0.0,-0.368,55,8.31
165.2047,-0.0024,0.0,164.8517,-0.0,-0.3506,56,8.41
163.2634,-0.0023,0.0006,162.92739999999998,-0.0,-0.3343,57,8.51
161.3672,-0.0022,0.0015,161.0477,-0.0,-0.3188,58,8.61
159.5145,-0.0022,0.0025,159.2105,-0.0,-0.3043,59,8.71
157.7039,-0.0021,0.0029,157.4142,-0.0,-0.2905,60,8.81
155.9339,-0.002,0.0024,155.65669999999997,-0.0,-0.2776,61,8.91
