cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-939.7594,-118.387,-64.1836,-293.3223000000001,1059.5945,-230.5868,1,2.3408768782000005
-828.0494,-95.0799,-54.0137,-357.18989999999997,794.291,-174.3379,2,2.4408768782
-740.2255,-77.8926,-45.4662,-400.5873,596.4728,-133.4758,3,2.5408768781999997
-670.6604,-64.8089,-38.2766,-428.68460000000005,448.7809,-103.7196,4,2.6408768782000003
-615.024,-54.5117,-32.27,-445.44489999999996,338.3487,-81.9879,5,2.7408768782
-570.0147,-46.1043,-27.2501,-453.89329999999995,255.6365,-66.1607,6,2.8408768782000005
-533.1305,-39.0158,-23.0404,-456.3088,193.5717,-54.6938,7,2.9408768782
-502.4831,-32.9274,-19.5352,-454.39009999999996,146.9088,-46.3532,8,3.0408768781999997
-476.6508,-27.6346,-16.577,-449.45210000000003,111.7551,-40.3448,9,3.1408768781999994
-454.5626,-23.0725,-14.1107,-442.40229999999997,85.2184,-35.8749,10,3.2408768782
-435.4114,-19.1794,-12.0413,-433.95680000000004,65.1462,-32.4709,11,3.3408768782000005
-418.5863,-15.9113,-10.2886,-424.63689999999997,49.9333,-29.784,12,3.440876878200001
-403.6237,-13.2193,-8.8117,-414.78349999999995,38.3802,-27.509,13,3.540876878199999
-390.1694,-11.029,-7.5675,-404.7059,29.5886,-25.5286,14,3.6408768782000003
-377.9514,-9.2692,-6.5087,-394.58099999999996,22.8843,-23.736,15,3.7408768782
-366.7592,-7.8665,-5.6013,-384.5343,17.7602,-22.0675,16,3.8408768782000005
-356.4288,-6.7513,-4.8277,-374.6727,13.8343,-20.4992,17,3.9408768782
-346.8313,-5.8636,-4.1648,-365.0571,10.8185,-19.0159,18,4.0408768782
-337.8646,-5.1521,-3.5912,-355.7363,8.495,-17.6234,19,4.140876878199999
-329.4469,-4.5758,-3.1005,-346.74390000000005,6.6992,-16.3199,20,4.2408768782
-321.5124,-4.104,-2.6837,-338.07989999999995,5.3063,-15.0861,21,4.3408768782000005
-314.0071,-3.7085,-2.3222,-329.7493,4.2218,-13.9333,22,4.440876878200001
-306.8869,-3.37,-2.0075,-321.761,3.374,-12.8706,23,4.540876878199999
-300.1147,-3.0767,-1.7378,-314.10210000000006,2.7082,-11.8811,24,4.6408768782
-293.6594,-2.8179,-1.5048,-306.75620000000004,2.183,-10.9571,25,4.7408768782
-287.4947,-2.5835,-1.3019,-299.72400000000005,1.7666,-10.1105,26,4.8408768782000005
-281.5977,-2.3684,-1.1314,-292.99999999999994,1.435,-9.3375,27,4.9408768782
-275.9487,-2.1703,-0.9874,-286.56549999999993,1.1695,-8.6286,28,5.0408768782
-270.5303,-1.9874,-0.8622,-280.3993,0.9559,-7.9753,29,5.140876878200001
-265.3271,-1.8175,-0.7507,-274.4883,0.7833,-7.3763,30,5.240876878200001
-260.3254,-1.6585,-0.656,-268.8233,0.6432,-6.8266,31,5.3408768782000005
-255.5129,-1.5099,-0.5764,-263.39259999999996,0.5291,-6.3225,32,5.4408768782
-250.8783,-1.3707,-0.506,-258.1826,0.4357,-5.8633,33,5.5408768782
-246.4115,-1.2402,-0.4414,-253.18049999999994,0.3591,-5.4465,34,5.640876878200001
-242.1031,-1.1194,-0.387,-248.37590000000003,0.2961,-5.0625,35,5.740876878199999
-237.9445,-1.0072,-0.3436,-243.75990000000002,0.2442,-4.7088,36,5.8408768782000005
-233.928,-0.9032,-0.3104,-239.32449999999997,0.2013,-4.3842,37,5.9408768782
-230.046,-0.8072,-0.2812,-235.0576,0.1658,-4.089,38,6.0408768782
-226.2918,-0.7196,-0.2513,-230.9458,0.1365,-3.8196,39,6.140876878199999
-222.6591,-0.6401,-0.2215,-226.97909999999996,0.1123,-3.5707,40,6.240876878200001
-219.142,-0.568,-0.1944,-223.15200000000002,0.0922,-3.3398,41,6.3408768782000005
-215.7349,-0.5024,-0.1733,-219.4613,0.0756,-3.1263,42,6.4408768782
-212.4327,-0.4426,-0.1571,-215.901,0.0619,-2.9305,43,6.5408768782
-209.2306,-0.3884,-0.1427,-212.46159999999998,0.0506,-2.7505,44,6.640876878200001
