cls_elec,ct,disp,int,mod_pauli,pol,index
-871.8752,-28.6698,-31.4353,-612.2766999999999,364.1928,-44.4892,1
-870.9364,-28.7941,-31.4567,-611.7565000000001,364.0737,-44.643,2
-868.0904,-29.1623,-31.5274,-610.1564000000001,363.7231,-45.0994,3
-863.2478,-29.7563,-31.6664,-607.3434,363.1833,-45.8562,4
-856.2608,-30.5365,-31.9067,-603.1043999999999,362.5183,-46.9187,5
-846.9335,-31.4606,-32.3142,-597.1353,361.8798,-48.3068,6
-835.0623,-32.5153,-32.987,-589.0708000000001,361.5733,-50.0795,7
-820.5703,-33.7329,-34.08,-578.4335000000001,362.3083,-52.3586,8
-803.9135,-35.1978,-35.845,-564.4463000000001,365.8763,-55.3663,9
-787.2799,-37.1179,-38.6608,-545.4932,377.0777,-59.5123,10
-817.5296,-23.0469,-27.4478,-632.0836,275.8872,-39.9465,11
-816.616,-23.1379,-27.4678,-631.5104999999999,275.8005,-40.0893,12
-813.8444,-23.407,-27.5287,-629.7483,275.5498,-40.518,13
-809.1221,-23.8476,-27.6485,-626.6942,275.1538,-41.2298,14
-802.2923,-24.441,-27.8592,-622.1595000000001,274.6602,-42.2272,15
-793.1352,-25.1615,-28.2122,-615.8607000000002,274.1807,-43.5325,16
-781.3902,-25.9975,-28.8014,-607.4353,273.9544,-45.2006,17
-766.8403,-26.973,-29.7696,-596.5145999999999,274.4136,-47.3453,18
-749.6023,-28.1509,-31.3493,-582.3779999999999,276.9,-50.1755,19
-731.0355,-29.6756,-33.9089,-563.7425999999999,284.923,-54.0456,20
-772.0308,-18.7575,-23.8871,-641.7163000000002,209.5391,-36.58,21
-771.1427,-18.8241,-23.904,-641.1077,209.4762,-36.7131,22
-768.4475,-19.0222,-23.958,-639.2457999999999,209.2914,-37.1095,23
-763.8511,-19.3506,-24.0593,-636.0319000000001,208.9989,-37.7698,24
-757.1917,-19.8038,-24.2395,-631.2877,208.6422,-38.6949,25
-748.2367,-20.3702,-24.546,-624.7708,208.2872,-39.9051,26
-736.6884,-21.0439,-25.0582,-616.1526,208.0912,-41.4533,27
-722.235,-21.8396,-25.9112,-605.0266,208.4076,-43.4484,28
-704.7486,-22.8044,-27.3187,-590.8068000000001,210.1528,-46.0879,29
-684.9646,-24.0368,-29.6345,-572.4456,215.8935,-49.7032,30
-733.3635,-15.446,-20.7746,-644.0028,159.5588,-33.9775,31
-732.5007,-15.4943,-20.7886,-643.3633,159.5188,-34.0985,32
-729.8815,-15.6406,-20.8332,-641.4338,159.3833,-34.4618,33
-725.4117,-15.8864,-20.9207,-638.1228000000001,159.1628,-35.0668,34
-718.928,-16.2351,-21.0734,-633.2411,158.91,-35.9146,35
-710.1905,-16.6841,-21.3363,-626.5981000000002,158.6366,-37.0238,36
-698.88,-17.2338,-21.7801,-617.852,158.4874,-38.4455,37
-684.6211,-17.8953,-22.5254,-606.6230999999999,158.7023,-40.2836,38
-667.1129,-18.7008,-23.7726,-592.3842999999999,159.9295,-42.7275,39
-646.625,-19.7192,-25.8572,-574.2338000000001,164.0621,-46.0945,40
-700.0264,-12.8639,-18.0518,-641.0366999999999,121.7909,-31.8855,41
-699.1882,-12.8971,-18.0626,-640.3881,121.7567,-31.9969,42
-696.6433,-13.0026,-18.101,-638.4179999999999,121.6565,-32.3276,43
-692.2982,-13.1878,-18.1749,-635.0385,121.4986,-32.8762,44
-685.9899,-13.4578,-18.3043,-630.0954,121.3041,-33.6475,45
-677.476,-13.8168,-18.5291,-623.3713999999999,121.106,-34.6555,46
-666.4246,-14.2702,-18.9102,-614.5637,120.9925,-35.9512,47
-652.4203,-14.8289,-19.5586,-603.3038999999999,121.1345,-37.6306,48
-635.0416,-15.5146,-20.6586,-589.0787,122.0156,-39.8795,49
-614.2142,-16.3772,-22.5139,-571.1121,124.9994,-43.0062,50
-670.8955,-10.8375,-15.6547,-634.3451,93.1956,-30.153,51
-670.0812,-10.8575,-15.6649,-633.6827999999999,93.1746,-30.2538,52
-667.6082,-10.9312,-15.6968,-631.6919,93.0975,-30.5532,53
-663.3843,-11.0704,-15.7603,-628.2853,92.9783,-31.0486,54
-657.2482,-11.2817,-15.8707,-623.3118,92.8344,-31.7456,55
-648.9574,-11.5727,-16.0601,-616.5604000000001,92.6902,-32.6604,56
-638.1744,-11.952,-16.3858,-607.7475000000001,92.6002,-33.8355,57
-624.4592,-12.4298,-16.9472,-596.4973,92.7039,-35.365,58
-607.3083,-13.0232,-17.9125,-582.3286,93.3392,-37.4238,59
-586.3969,-13.7675,-19.5702,-564.5495999999999,95.4961,-40.3111,60
-645.1238,-9.258,-13.5543,-625.0445,71.4713,-28.5797,61
-644.3324,-9.2685,-13.5628,-624.3774000000001,71.4556,-28.6693,62
-641.9286,-9.3164,-13.5904,-622.3765000000001,71.3976,-28.9387,63
-637.8218,-9.4206,-13.6431,-618.9594000000001,71.3119,-29.3858,64
-631.8527,-9.588,-13.7362,-613.9855000000001,71.2054,-30.014,65
-623.7811,-9.8271,-13.8964,-607.2463,71.0973,-30.839,66
-613.268,-10.148,-14.1742,-598.4634000000001,71.027,-31.9002,67
-599.8593,-10.5619,-14.6578,-587.2654,71.0996,-33.286,68
-582.9981,-11.0835,-15.5009,-573.1891,71.5564,-35.163,69
-562.1795,-11.7393,-16.9695,-555.5736999999999,73.1367,-37.8221,70
-622.0681,-8.0217,-11.7268,-613.9956,54.9462,-27.1252,71
-621.2986,-8.0249,-11.7352,-613.3298,54.9336,-27.2047,72
-618.9611,-8.0542,-11.7579,-611.3274,54.8926,-27.4468,73
-614.9667,-8.1315,-11.803,-607.9214999999999,54.8276,-27.8479,74
-609.1589,-8.2659,-11.8825,-602.9692000000001,54.7492,-28.4111,75
-601.3004,-8.4661,-12.0168,-596.2677,54.6686,-29.153,76
-591.0537,-8.742,-12.2519,-587.5494,54.6067,-30.1085,77
-577.9584,-9.1041,-12.6672,-576.4179999999999,54.6706,-31.3589,78
-561.4234,-9.5682,-13.3997,-562.4449000000001,55.0108,-33.0644,79
-540.8172,-10.1563,-14.6951,-545.0202999999999,56.1555,-35.5072,80
-601.2358,-7.0596,-10.145,-601.8319000000001,42.3375,-25.729,81
-600.4872,-7.0596,-10.1511,-601.1707000000001,42.3273,-25.8001,82
-598.2132,-7.0761,-10.1709,-599.1773999999999,42.2992,-26.0164,83
-594.3265,-7.1336,-10.2087,-595.7958000000001,42.2492,-26.3762,84
-588.6736,-7.2441,-10.2751,-590.8834999999999,42.1894,-26.8801,85
-581.021,-7.4148,-10.3886,-584.2384,42.1303,-27.5443,86
-571.0343,-7.6549,-10.5875,-575.5903000000001,42.0893,-28.4029,87
-558.2522,-7.9758,-10.9416,-564.572,42.1267,-29.5291,88
-542.0629,-8.3919,-11.5777,-550.73,42.3768,-31.0743,89
-521.7481,-8.9262,-12.721,-533.4669,43.236,-33.3076,90
-582.2461,-6.3155,-8.7486,-588.9773,32.6936,-24.3607,91
-581.5175,-6.3139,-8.7516,-588.3244000000001,32.6859,-24.4273,92
-579.304,-6.3231,-8.7682,-586.3507999999998,32.6651,-24.6206,93
-575.5204,-6.3666,-8.8014,-583.0025999999999,32.6275,-24.9417,94
-570.0161,-6.459,-8.8572,-578.1426,32.5829,-25.3932,95
-562.5615,-6.6069,-8.954,-571.5858,32.5234,-25.9868,96
-552.8271,-6.8188,-9.1206,-563.0204,32.5042,-26.7581,97
-540.3533,-7.1049,-9.4234,-552.1209000000001,32.5327,-27.772,98
-524.5182,-7.4807,-9.9714,-538.4123999999999,32.73,-29.1721,99
-504.5447,-7.9728,-10.9684,-521.3466999999999,33.3569,-31.2177,100
-564.8022,-5.7406,-7.5491,-575.7671999999999,25.3211,-22.9964,101
-564.0927,-5.7378,-7.5537,-575.1213,25.3179,-23.055,102
-561.937,-5.744,-7.5667,-573.1781,25.2983,-23.2287,103
-558.2517,-5.7793,-7.5947,-569.8701000000001,25.271,-23.5154,104
-552.8896,-5.8581,-7.6424,-565.0750999999999,25.234,-23.919,105
-545.6253,-5.9884,-7.7226,-558.5881999999999,25.1992,-24.4511,106
-536.1344,-6.1768,-7.8658,-550.1377,25.177,-25.1377,107
-523.9616,-6.4336,-8.1227,-539.3732,25.194,-26.0493,108
-508.4814,-6.7761,-8.5931,-525.8281,25.338,-27.3155,109
-488.879,-7.2316,-9.4648,-508.94700000000006,25.8075,-29.1791,110
-548.6697,-5.2957,-6.512,-562.4590000000001,19.6577,-21.6393,111
-547.9783,-5.2939,-6.5162,-561.8267000000001,19.6526,-21.6909,112
-545.8778,-5.2997,-6.5278,-559.906,19.6441,-21.8448,113
-542.2866,-5.3304,-6.5516,-556.6459,19.623,-22.1003,114
-537.0603,-5.3995,-6.5922,-551.9186,19.594,-22.4606,115
-529.9785,-5.5156,-6.6597,-545.5232,19.5656,-22.935,116
-520.7221,-5.6846,-6.7771,-537.1762,19.5592,-23.5516,117
-508.8413,-5.9159,-6.9959,-526.5613000000001,19.5607,-24.3689,118
-493.7119,-6.2286,-7.4021,-513.1877,19.6641,-25.5092,119
-474.4963,-6.651,-8.162,-496.4825,20.0358,-27.209,120
-533.6623,-4.9483,-5.597,-549.2194999999999,15.3044,-20.3163,121
-532.9883,-4.9473,-5.6012,-548.5976,15.3013,-20.3621,122
-530.9404,-4.954,-5.6111,-546.7123999999999,15.2931,-20.5,123
-527.439,-4.9829,-5.6312,-543.5113,15.2695,-20.7277,124
-522.3427,-5.0452,-5.6647,-538.8452000000001,15.2576,-21.0502,125
-515.4356,-5.1488,-5.7221,-532.5386000000001,15.2417,-21.4738,126
-506.4044,-5.2993,-5.8248,-524.3234,15.2269,-22.0218,127
-494.806,-5.5082,-6.0089,-513.8443,15.2351,-22.7563,128
-480.0203,-5.7955,-6.3543,-500.66470000000004,15.294,-23.7886,129
-461.1979,-6.1884,-7.013,-484.14989999999995,15.5889,-25.3395,130
-519.6306,-4.6723,-4.8109,-536.1610999999999,11.9625,-19.0098,131
-518.9732,-4.6732,-4.8147,-535.5489,11.9612,-19.049,132
-516.9755,-4.6813,-4.8238,-533.6974,11.9551,-19.1719,133
-513.5597,-4.7089,-4.8401,-530.5441000000001,11.9413,-19.3767,134
-508.5878,-4.7656,-4.8691,-525.9602,11.9266,-19.6643,135
-501.8479,-4.8582,-4.9174,-519.7624,11.9041,-20.043,136
-493.033,-4.9934,-5.0034,-511.6576,11.9055,-20.5333,137
-481.7069,-5.1816,-5.1594,-501.3294000000001,11.9111,-21.1926,138
-467.2558,-5.4451,-5.4546,-488.3106000000001,11.9707,-22.1258,139
-448.8263,-5.8124,-6.0241,-472.0348,12.1647,-23.5367,140
-506.4534,-4.448,-4.1391,-523.3864,9.3748,-17.7207,141
-505.8117,-4.4508,-4.1402,-522.7871,9.3728,-17.7572,142
-503.862,-4.4606,-4.1481,-520.9688,9.3685,-17.8666,143
-500.5281,-4.487,-4.163,-517.8712,9.3562,-18.0493,144
-495.6749,-4.539,-4.1877,-513.3587,9.3474,-18.3045,145
-489.0952,-4.6214,-4.2286,-507.25089999999994,9.338,-18.6437,146
-480.4877,-4.7419,-4.2986,-499.2819,9.3324,-19.0861,147
-469.4239,-4.9122,-4.4305,-489.10929999999996,9.3342,-19.6769,148
-455.2974,-5.1524,-4.6858,-476.2871,9.3667,-20.5182,149
-437.2561,-5.4953,-5.1784,-460.2035,9.5309,-21.8046,150
-494.0317,-4.2552,-3.5569,-510.96209999999996,7.3709,-16.4892,151
-493.4051,-4.258,-3.5571,-510.3763,7.3683,-16.5244,152
-491.5011,-4.2693,-3.5631,-508.5882,7.3679,-16.6226,153
-488.2454,-4.2945,-3.5766,-505.5389,7.3625,-16.7849,154
-483.5058,-4.3412,-3.5977,-501.10170000000005,7.3572,-17.0142,155
-477.0793,-4.4145,-3.6332,-495.1098999999999,7.3326,-17.3155,156
-468.6708,-4.5206,-3.6936,-487.26609999999994,7.3312,-17.7123,157
-457.8593,-4.6735,-3.8062,-477.25260000000003,7.3298,-18.2434,158
-444.0469,-4.8936,-4.0226,-464.60119999999995,7.367,-19.0051,159
-426.3863,-5.2128,-4.4475,-448.73830000000004,7.4892,-20.1809,160
-482.2837,-4.0805,-3.0581,-498.9094,5.8287,-15.3158,161
-481.6715,-4.0831,-3.0602,-498.3341,5.8267,-15.346,162
-479.8113,-4.0945,-3.0644,-496.5841,5.8215,-15.4354,163
-476.6303,-4.1181,-3.0762,-493.5851,5.8201,-15.5806,164
-471.9993,-4.1594,-3.0949,-489.23290000000003,5.8066,-15.7859,165
-465.7196,-4.2233,-3.1242,-483.3189,5.8071,-16.0589,166
-457.5019,-4.3172,-3.1772,-475.60780000000005,5.8001,-16.4116,167
-446.9329,-4.4536,-3.2728,-465.75090000000006,5.7999,-16.8915,168
