cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-1532.6205,-263.5026,-65.7648,-254.35280000000017,2116.3007,-508.7656,1,1.7791859334
-1290.9938,-210.9776,-52.7238,-373.37559999999996,1537.7636,-356.444,2,1.8791859333999996
-1105.7065,-167.0254,-42.2222,-452.35619999999994,1118.2879,-255.69,3,1.9791859333999993
-963.3358,-131.4648,-33.8314,-502.27639999999997,814.5108,-188.1552,4,2.0791859334
-853.3063,-103.0494,-27.1848,-531.3171,594.579,-142.3556,5,2.1791859333999994
-767.5024,-80.4565,-21.9287,-545.5771,435.2619,-110.9514,6,2.2791859334
-699.8019,-62.5884,-17.7908,-549.5455000000001,319.7113,-89.0757,7,2.3791859333999996
-645.6379,-48.6457,-14.5261,-546.4844999999999,235.7524,-73.4272,8,2.4791859333999993
-601.6273,-37.9057,-11.9602,-538.7556,174.6062,-61.8686,9,2.5791859334000007
-565.274,-29.7624,-9.9238,-528.0029,129.9484,-52.9911,10,2.6791859333999994
-534.7392,-23.643,-8.3072,-515.4165,97.2236,-45.9507,11,2.7791859334
-508.6683,-19.0693,-7.021,-501.8114,73.15,-40.2028,12,2.8791859333999987
-486.0607,-15.6432,-5.9721,-487.74069999999995,55.3616,-35.4263,13,2.9791859333999993
-466.1747,-13.0624,-5.1285,-473.5838,42.1516,-31.3698,14,3.0791859334
-448.4575,-11.0896,-4.4217,-459.59749999999997,32.2871,-27.9158,15,3.1791859333999994
-432.4942,-9.5599,-3.8269,-445.93780000000004,24.8766,-24.9334,16,3.279185933400001
-417.9711,-8.3501,-3.3437,-432.72299999999996,19.2739,-22.332,17,3.3791859333999996
-404.6486,-7.3696,-2.9147,-420.006,15.0099,-20.083,18,3.4791859333999993
-392.3415,-6.5614,-2.5447,-407.8017,11.743,-18.0971,19,3.5791859334
-380.9056,-5.8795,-2.2324,-396.1344,9.2236,-16.3405,20,3.6791859333999994
-370.2266,-5.2934,-1.9494,-385.00100000000003,7.2683,-14.7999,21,3.7791859334
-360.2128,-4.7849,-1.7003,-374.3831,5.7422,-13.4273,22,3.8791859333999996
-350.7899,-4.337,-1.4953,-364.27579999999995,4.5448,-12.1984,23,3.9791859333999993
-341.8965,-3.9384,-1.3176,-354.65740000000005,3.6013,-11.1062,24,4.0791859334
-333.4812,-3.5821,-1.1549,-345.48760000000004,2.8551,-10.1245,25,4.1791859334
-325.5005,-3.2612,-1.0068,-336.7476,2.2634,-9.2425,26,4.2791859334
-317.9171,-2.9706,-0.8825,-328.4273,1.7933,-8.4504,27,4.3791859334
-310.6986,-2.7077,-0.7786,-320.4962,1.4194,-7.7307,28,4.479185933399999
-303.8164,-2.4697,-0.681,-312.9248,1.1219,-7.0796,29,4.5791859334
-297.2455,-2.2531,-0.5906,-305.7033,0.8852,-6.4993,30,4.679185933399999
-290.9635,-2.0564,-0.5221,-298.81840000000005,0.6971,-5.9735,31,4.7791859334
-284.9503,-1.8781,-0.4721,-292.24320000000006,0.5477,-5.4904,32,4.8791859334
-279.1878,-1.7152,-0.424,-285.94899999999996,0.4293,-5.0513,33,4.9791859334
-273.6597,-1.5647,-0.3692,-279.9168,0.3357,-4.6589,34,5.079185933400002
-268.351,-1.4266,-0.3191,-274.13779999999997,0.2617,-4.3028,35,5.179185933399999
-263.2484,-1.3005,-0.2814,-268.603,0.2035,-3.9762,36,5.2791859334
-258.3394,-1.1857,-0.2545,-263.2986,0.1578,-3.6768,37,5.3791859334000005
-253.6126,-1.0793,-0.2285,-258.20559999999995,0.122,-3.4072,38,5.4791859334
-249.0578,-0.9822,-0.1999,-253.3076,0.0941,-3.1618,39,5.579185933399999
-244.6654,-0.8931,-0.172,-248.5966,0.0723,-2.9384,40,5.6791859334
-240.4264,-0.812,-0.152,-244.06830000000002,0.0554,-2.7333,41,5.7791859334
-236.3329,-0.7382,-0.1423,-239.7166,0.0423,-2.5455,42,5.8791859334
-232.3773,-0.6707,-0.1376,-235.52710000000002,0.0322,-2.3737,43,5.979185933399999
-228.5525,-0.6091,-0.1298,-231.4822,0.0244,-2.2152,44,6.079185933400001
-224.852,-0.5529,-0.1138,-227.56990000000002,0.0185,-2.0697,45,6.1791859333999986
-221.2698,-0.5017,-0.093,-223.7865,0.0139,-1.9359,46,6.2791859334
-217.8002,-0.4554,-0.0745,-220.13309999999998,0.0105,-1.8135,47,6.379185933400001
-214.438,-0.4132,-0.0642,-216.60889999999998,0.0078,-1.7013,48,6.479185933399999
-211.1782,-0.3756,-0.0619,-213.20680000000002,0.0058,-1.5969,49,6.579185933400001
-208.0161,-0.3414,-0.0619,-209.9154,0.0043,-1.5003,50,6.679185933399998
-204.9473,-0.3103,-0.0589,-206.72400000000002,0.0032,-1.4107,51,6.779185933399999
-201.9679,-0.2821,-0.0508,-203.62630000000001,0.0024,-1.3279,52,6.8791859334
-199.0739,-0.2567,-0.0399,-200.62009999999998,0.0017,-1.2513,53,6.979185933399999
-196.2617,-0.2339,-0.0307,-197.7054,0.0013,-1.1804,54,7.079185933400001
-193.5279,-0.2135,-0.027,-194.88199999999998,0.0009,-1.1145,55,7.179185933400001
-190.8692,-0.1951,-0.0295,-192.14620000000002,0.0007,-1.0531,56,7.2791859334
-188.2826,-0.1785,-0.0352,-189.49150000000003,0.0005,-0.9957,57,7.3791859334
-185.7651,-0.1632,-0.0397,-186.9097,0.0004,-0.9421,58,7.479185933399998
-183.3141,-0.1495,-0.0392,-184.39449999999997,0.0003,-0.892,59,7.5791859334
-180.9269,-0.137,-0.033,-181.94199999999998,0.0002,-0.8453,60,7.679185933399999
-178.6011,-0.1256,-0.0231,-179.5513,0.0001,-0.8016,61,7.779185933400001
