cls_elec,ct,disp,int,mod_pauli,pol,index
-1038.977,-56.3693,-21.8848,-809.2902000000001,417.5123,-109.5714,1
-1038.0473,-56.512,-22.0169,-808.0876999999999,418.1118,-109.6233,2
-1035.3049,-56.9422,-22.4261,-804.4183,420.0576,-109.8027,3
-1030.9197,-57.6667,-23.1574,-798.0535,423.8709,-110.1806,4
-1025.2898,-58.7086,-24.2917,-788.5636,430.6193,-110.8928,5
-1019.277,-60.1504,-25.9516,-775.1912,442.3594,-112.1716,6
-1014.7067,-62.1892,-28.3121,-756.5521,463.0683,-114.4124,7
-1015.429,-65.2069,-31.6049,-729.9125000000001,500.6593,-118.331,8
-1029.6125,-70.0529,-36.1308,-689.6304,571.517,-125.3512,9
-1074.7911,-79.1211,-42.2441,-623.8897,710.9468,-138.6802,10
-1000.1223,-46.1124,-18.6297,-853.8788999999999,307.1432,-96.1577,11
-999.0933,-46.2197,-18.7405,-852.701,307.5289,-96.1764,12
-996.0235,-46.5476,-19.0857,-849.1206999999999,308.786,-96.2499,13
-990.9842,-47.1135,-19.7068,-842.9791000000001,311.2571,-96.4317,14
-984.1731,-47.9477,-20.6771,-833.9655,315.656,-96.8236,15
-976.082,-49.1075,-22.1106,-821.5244999999999,323.377,-97.6014,16
-967.8611,-50.7195,-24.1739,-804.6469,337.1684,-99.0608,17
-962.1176,-53.0488,-27.099,-781.3839000000002,362.6001,-101.7186,18
-964.6983,-56.6671,-31.1937,-747.6193,411.5061,-106.5663,19
-988.7604,-63.0956,-36.8578,-694.4008,510.1095,-115.7965,20
-962.6711,-39.2067,-15.7897,-875.647,226.908,-84.8875,21
-961.5968,-39.2854,-15.8835,-874.4939,227.1594,-84.8876,22
-958.3709,-39.5271,-16.1771,-870.9946,227.9818,-84.9013,23
-952.9988,-39.9508,-16.7054,-865.0245,229.6028,-84.9723,24
-945.5418,-40.5912,-17.5322,-856.3539,232.496,-85.1847,25
-936.2334,-41.5009,-18.7627,-844.5640999999999,237.6099,-85.677,26
-925.7411,-42.7674,-20.5528,-828.9141,246.8271,-86.6799,27
-915.7617,-44.5699,-23.1295,-807.9703,264.0742,-88.5834,28
-910.3912,-47.3083,-26.806,-778.7571,297.8509,-92.1025,29
-919.3642,-52.0061,-32.0025,-734.5774000000001,367.5462,-98.7508,30
-926.7592,-34.2572,-13.3076,-881.6839,168.3099,-75.6698,31
-925.6727,-34.3136,-13.3874,-880.5584999999999,168.4742,-75.659,32
-922.3975,-34.4883,-13.6351,-877.1403,169.0211,-75.6405,33
-916.8953,-34.799,-14.082,-871.3308,170.0947,-75.6492,34
-909.1359,-35.2775,-14.7846,-862.9390000000001,172.0165,-75.7575,35
-899.1748,-35.9719,-15.8384,-851.6399,175.4277,-76.0825,36
-887.3378,-36.9508,-17.3874,-836.8687999999999,181.623,-76.8158,37
-874.6579,-38.3369,-19.6444,-817.5667000000001,193.346,-78.2735,38
-863.9196,-40.4084,-22.915,-791.5492999999999,216.6938,-81.0001,39
-862.2116,-43.8786,-27.6297,-753.8426999999999,265.9469,-86.0697,40
-892.4818,-30.3817,-11.1814,-876.9789000000001,125.334,-68.268,41
-891.4031,-30.4225,-11.2471,-875.8772,125.4465,-68.251,42
-888.1432,-30.5508,-11.4532,-872.5458,125.8106,-68.2092,43
-882.6361,-30.7813,-11.8282,-866.8890000000001,126.5319,-68.1753,44
-874.7911,-31.1403,-12.4237,-858.7461000000001,127.821,-68.212,45
-864.5433,-31.6664,-13.3244,-847.8385,130.1205,-68.4249,46
-851.9788,-32.4165,-14.6594,-833.7382,134.3029,-68.9864,47
-837.6505,-33.48,-16.6256,-815.6225,142.3002,-70.1666,48
-823.3656,-35.0466,-19.5191,-791.8833999999999,158.4573,-72.4094,49
-814.1807,-37.6146,-23.7705,-758.8227999999999,193.2618,-76.5188,50
-859.8883,-27.0884,-9.3397,-865.0446999999999,93.6861,-62.4144,51
-858.8289,-27.1195,-9.3935,-863.9697,93.7626,-62.3904,52
-855.6223,-27.2169,-9.5646,-860.7208,94.0105,-62.3275,53
-850.1851,-27.3941,-9.8781,-855.2134,94.5009,-62.257,54
-842.3881,-27.6717,-10.3803,-847.302,95.3746,-62.2365,55
-832.0864,-28.0795,-11.1455,-836.7447000000001,96.9327,-62.366,56
-819.2007,-28.662,-12.2916,-823.1767,99.7775,-62.7999,57
-803.9401,-29.4873,-13.9986,-805.9577,105.2529,-63.7846,58
-787.3871,-30.6873,-16.5402,-783.8614000000001,116.457,-65.7038,59
-773.0456,-32.5992,-20.3469,-754.1366,141.0588,-69.2037,60
-828.9861,-24.1754,-7.7678,-848.3542,70.2837,-57.7086,61
-827.9525,-24.1988,-7.8134,-847.3068000000001,70.3366,-57.6787,62
-824.8201,-24.2755,-7.9558,-844.1406999999999,70.5078,-57.5971,63
-819.4956,-24.4171,-8.2182,-838.7819999999999,70.8428,-57.4939,64
-811.8262,-24.6418,-8.6399,-831.0899000000001,71.4422,-57.4242,65
-801.615,-24.9723,-9.2872,-820.8475,72.5068,-57.4798,66
-788.6711,-25.4416,-10.266,-807.7299999999999,74.4555,-57.8068,67
-772.9602,-26.1016,-11.7422,-791.2156,78.222,-58.6336,68
-755.032,-27.0446,-13.9726,-770.3503999999999,86.0092,-60.3104,69
-737.2088,-28.4966,-17.3625,-743.0555999999999,103.4047,-63.3924,70
-799.7494,-21.565,-6.4231,-828.6558000000001,52.9127,-53.831,71
-798.7444,-21.5841,-6.4609,-827.6344000000001,52.9515,-53.7965,72
-795.6969,-21.6464,-6.5794,-824.5549,53.0697,-53.7019,73
-790.5078,-21.7654,-6.7969,-819.3424000000001,53.3009,-53.5732,74
-783.0107,-21.9563,-7.1486,-811.8611000000001,53.7172,-53.4627,75
-772.9767,-22.238,-7.6931,-801.9128,54.4494,-53.4544,76
-760.1408,-22.636,-8.5251,-789.1926,55.7953,-53.686,77
-744.2994,-23.1887,-9.7949,-773.2557,58.4008,-54.3735,78
-725.6146,-23.9627,-11.7403,-753.3333,63.8291,-55.8448,79
-705.5146,-25.1072,-14.7411,-727.824,76.1416,-58.6027,80
-772.1276,-19.2541,-5.2925,-807.1576,39.9728,-50.4562,81
-771.1526,-19.2711,-5.3232,-806.1671000000001,39.9987,-50.4189,82
-768.1941,-19.326,-5.4205,-803.1736000000001,40.0816,-50.3146,83
-763.1506,-19.4305,-5.5992,-798.1047000000001,40.2434,-50.1678,84
-755.8489,-19.5991,-5.8908,-790.8298,40.5324,-50.0234,85
-746.0409,-19.8493,-6.3468,-781.1539999999999,41.0433,-49.9603,86
-733.4146,-20.203,-7.0505,-768.7972,41.9777,-50.1068,87
-717.6511,-20.6894,-8.1376,-753.3546000000001,43.7913,-50.6678,88
-698.6336,-21.3567,-9.8303,-734.1854,47.5904,-51.9552,89
-677.1186,-22.3035,-12.4865,-710.0301,56.3173,-54.4388,90
-746.0543,-17.2471,-4.3458,-784.7374000000002,30.2955,-47.3857,91
-745.1091,-17.2639,-4.3695,-783.7741,30.3155,-47.3471,92
-742.24,-17.3153,-4.4474,-780.8677,30.3724,-47.2374,93
-737.3451,-17.411,-4.5933,-775.9412,30.4851,-47.0769,94
-730.2481,-17.5646,-4.8345,-768.8665000000001,30.6885,-46.9078,95
-720.6912,-17.7942,-5.2155,-759.4546,31.0467,-46.8004,96
-708.3335,-18.1192,-5.8097,-747.4371,31.7008,-46.8755,97
-692.7797,-18.5645,-6.7387,-732.4358,32.9708,-47.3237,98
-673.7158,-19.1695,-8.2009,-713.8873,35.6422,-48.4433,99
-651.3982,-19.9979,-10.5374,-690.7746999999999,41.8405,-50.6817,100
-721.4526,-15.5529,-3.5511,-761.9933000000001,23.0341,-44.4708,101
-720.5365,-15.5689,-3.5707,-761.0606,23.0467,-44.4312,102
-717.7553,-15.6184,-3.6339,-758.2371,23.0875,-44.317,103
-713.0074,-15.7077,-3.7534,-753.4491,23.1674,-44.148,104
-706.1165,-15.85,-3.9519,-746.5684,23.3112,-43.9612,105
-696.8207,-16.0641,-4.267,-737.4110000000001,23.5629,-43.8221,106
-684.7631,-16.371,-4.7641,-725.7139,24.0232,-43.8389,107
-669.4991,-16.7928,-5.5517,-711.1144,24.9189,-44.1897,108
-650.5783,-17.3597,-6.8145,-693.1016999999999,26.8059,-45.1551,109
-627.8891,-18.1212,-8.8653,-670.8194000000001,31.2229,-47.1667,110
-698.2408,-14.1573,-2.8923,-739.3457,17.5657,-41.621,111
-697.3528,-14.1729,-2.9086,-738.4399000000001,17.5749,-41.5805,112
-694.6565,-14.2207,-2.9597,-735.6987,17.6036,-41.4654,113
-690.0518,-14.305,-3.0568,-731.0469999999999,17.659,-41.2924,114
-683.3636,-14.4387,-3.2188,-724.3559000000001,17.7601,-41.0949,115
-674.3298,-14.6412,-3.4785,-715.4438,17.9384,-40.9327,116
-662.5859,-14.9333,-3.8943,-704.0490000000002,18.2678,-40.9033,117
-647.6577,-15.3373,-4.5628,-689.8274000000001,18.9015,-41.1711,118
-629.0021,-15.8817,-5.6479,-672.2915000000002,20.24,-41.9998,119
-606.2405,-16.6068,-7.4376,-650.6896,23.3995,-43.8042,120
-676.3351,-13.0296,-2.3509,-717.0802,13.4398,-38.8044,121
-675.4742,-13.044,-2.3642,-716.2008999999999,13.4464,-38.7649,122
-672.8594,-13.0882,-2.4068,-713.5389000000001,13.4657,-38.6502,123
-668.3926,-13.1676,-2.4861,-709.0173,13.5052,-38.4762,124
-661.9012,-13.294,-2.6175,-702.5106,13.5768,-38.2747,125
-653.125,-13.486,-2.8309,-693.8346,13.7044,-38.0971,126
-641.6975,-13.7652,-3.1767,-682.7351,13.9369,-38.0326,127
-627.1282,-14.1551,-3.7397,-668.8668999999999,14.3893,-38.2332,128
-608.8133,-14.6843,-4.669,-651.7638999999999,15.3463,-38.9436,129
-586.1838,-15.3903,-6.226,-630.7438000000001,17.6137,-40.5574,130
-655.6527,-12.1288,-1.9041,-695.3962999999999,10.3108,-36.0215,131
-654.8175,-12.1421,-1.9151,-694.5415,10.3152,-35.982,132
-652.2807,-12.183,-1.9492,-691.9543000000001,10.3285,-35.8699,133
-647.946,-12.2573,-2.0129,-687.5587999999999,10.3563,-35.6989,134
-641.644,-12.3763,-2.1202,-681.2313,10.4059,-35.4967,135
-633.1179,-12.5577,-2.2958,-672.7838999999999,10.4984,-35.3109,136
-622.0028,-12.8242,-2.5822,-661.9676999999999,10.6636,-35.2221,137
-607.801,-13.2004,-3.0553,-648.4359,10.9881,-35.3673,138
-589.8709,-13.7161,-3.8496,-631.7339999999999,11.677,-35.9744,139
-567.51,-14.4098,-5.2028,-611.2264000000001,13.3109,-37.4147,140
-636.1127,-11.4058,-1.5451,-674.4053,7.9393,-33.281,141
-635.302,-11.4176,-1.5531,-673.5750999999999,7.9419,-33.2443,142
-632.8395,-11.455,-1.58,-671.0597000000001,7.9515,-33.1367,143
-628.631,-11.524,-1.6307,-666.7867,7.9706,-32.9716,144
-622.5104,-11.635,-1.7185,-660.6306,8.0059,-32.7726,145
-614.2254,-11.8059,-1.863,-652.4058,8.0714,-32.5829,146
-603.4149,-12.0585,-2.1011,-641.8616,8.1894,-32.4765,147
-589.5798,-12.4193,-2.4975,-628.6522999999999,8.4224,-32.5781,148
-572.057,-12.9218,-3.1706,-612.3289,8.919,-33.0985,149
-550.0533,-13.6054,-4.3397,-592.2804000000001,10.1033,-34.3853,150
-617.6376,-10.8117,-1.2514,-654.1945,6.129,-30.6228,151
-616.8503,-10.8221,-1.2579,-653.3874999999999,6.1306,-30.5878,152
-614.4585,-10.8558,-1.2792,-650.9416,6.1373,-30.4854,153
-610.3702,-10.9187,-1.3208,-646.7850999999998,6.152,-30.3274,154
-604.423,-11.022,-1.3924,-640.7947,6.177,-30.1343,155
-596.3693,-11.1817,-1.5104,-632.7869999999999,6.2204,-29.946,156
-585.8532,-11.4191,-1.7067,-622.5003999999999,6.308,-29.8294,157
-572.3785,-11.7646,-2.036,-609.6048,6.4715,-29.8972,158
-555.2717,-12.2509,-2.6065,-593.6408,6.8305,-30.3422,159
-533.6796,-12.9215,-3.6167,-574.0101000000001,7.6997,-31.492,160
-600.1541,-10.3034,-1.0098,-634.796,4.7515,-28.0802,161
-599.389,-10.3127,-1.0153,-634.0120000000001,4.752,-28.047,162
-597.0644,-10.3428,-1.0327,-631.6335999999999,4.7571,-27.9508,163
-593.0906,-10.3999,-1.0667,-627.5903,4.7675,-27.8006,164
