cls_elec,ct,disp,int,mod_pauli,pol,index,distances
625.3097,-0.5614,-1.6391,618.4923,3.6947,-8.3116,1,2.22
593.4867,-0.402,-1.2014,586.8286999999999,1.8525,-6.9071,2,2.3400000000000003
564.6582,-0.3033,-0.8742,558.6779,0.9255,-5.7283,3,2.4599999999999995
538.4558,-0.2427,-0.6265,533.2914,0.4599,-4.7551,4,2.5799999999999996
514.5543,-0.2032,-0.4509,510.16709999999995,0.226,-3.9591,5,2.6999999999999997
492.6729,-0.1747,-0.3281,488.96850000000006,0.111,-3.3126,6,2.82
472.5706,-0.1516,-0.2408,469.44380000000007,0.0534,-2.7878,7,2.939999999999999
454.0416,-0.1316,-0.1813,451.39209999999997,0.0252,-2.3618,8,3.06
436.9093,-0.1136,-0.1385,434.6554,0.0119,-2.0137,9,3.1799999999999997
421.0221,-0.0973,-0.1081,419.09440000000006,0.0058,-1.7281,10,3.2999999999999994
406.2496,-0.0826,-0.0858,404.59159999999997,0.0022,-1.4918,11,3.4200000000000004
392.4784,-0.0693,-0.0687,391.0464,0.001,-1.295,12,3.5399999999999996
379.6102,-0.0575,-0.0562,378.36620000000005,-0.0003,-1.13,13,3.659999999999999
367.5591,-0.0472,-0.0461,366.4759,0.0008,-0.9907,14,3.78
356.2495,-0.0382,-0.0384,355.29999999999995,-0.0005,-0.8724,15,3.8999999999999995
345.6152,-0.0306,-0.032,344.78110000000004,-0.0002,-0.7713,16,4.0200000000000005
335.5973,-0.0245,-0.0268,334.86120000000005,-0.0002,-0.6846,17,4.14
326.1439,-0.0198,-0.0227,325.49080000000004,-0.0009,-0.6097,18,4.260000000000001
317.2084,-0.0164,-0.0193,316.6283,0.0005,-0.5449,19,4.379999999999999
308.7495,-0.0141,-0.0165,308.23030000000006,-0.0001,-0.4885,20,4.500000000000001
300.73,-0.0126,-0.0141,300.2634,-0.0007,-0.4392,21,4.619999999999999
293.1166,-0.0117,-0.0121,292.697,0.0002,-0.396,22,4.74
285.8791,-0.0112,-0.0105,285.49920000000003,-0.0002,-0.358,23,4.859999999999999
278.9905,-0.0109,-0.0091,278.64549999999997,-0.0006,-0.3244,24,4.98
272.426,-0.0107,-0.0079,272.11310000000003,0.0004,-0.2947,25,5.1
266.1633,-0.0105,-0.0069,265.87790000000007,0.0004,-0.2684,26,5.219999999999999
260.1821,-0.0103,-0.006,259.92050000000006,-0.0004,-0.2449,27,5.34
254.4638,-0.01,-0.0053,254.2243,-0.0003,-0.2239,28,5.460000000000001
248.9914,-0.0096,-0.0047,248.7722,0.0002,-0.2051,29,5.58
243.7495,-0.0091,-0.0041,243.54800000000003,-0.0,-0.1883,30,5.7
238.7237,-0.0086,-0.0036,238.53789999999998,-0.0004,-0.1732,31,5.82
233.901,-0.0081,-0.0032,233.7302,-0.0,-0.1595,32,5.94
229.2693,-0.0075,-0.0029,229.11219999999997,0.0005,-0.1472,33,6.059999999999999
224.8174,-0.0069,-0.0025,224.6721,0.0001,-0.136,34,6.180000000000001
220.5352,-0.0063,-0.0023,220.4002,-0.0005,-0.1259,35,6.300000000000002
216.413,-0.0057,-0.002,216.28810000000001,-0.0005,-0.1167,36,6.419999999999998
212.4421,-0.0052,-0.0018,212.3271,0.0003,-0.1083,37,6.539999999999999
208.6143,-0.0047,-0.0016,208.50799999999998,0.0007,-0.1007,38,6.66
204.922,-0.0042,-0.0015,204.8233,0.0007,-0.0937,39,6.779999999999999
201.3582,-0.0038,-0.0013,201.2665,0.0008,-0.0874,40,6.9
197.9161,-0.0034,-0.0012,197.83129999999997,0.0013,-0.0815,41,7.02
194.5898,-0.0031,-0.0011,194.511,0.0016,-0.0762,42,7.140000000000001
191.3735,-0.0028,-0.001,191.2997,0.0012,-0.0712,43,7.26
188.2617,-0.0025,-0.0009,188.19209999999998,0.0005,-0.0667,44,7.38
185.2495,-0.0024,-0.0008,185.18400000000003,0.0002,-0.0625,45,7.5
182.3322,-0.0022,-0.0007,182.27110000000002,0.0004,-0.0586,46,7.620000000000001
179.5053,-0.0021,-0.0007,179.44819999999999,0.0008,-0.0551,47,7.74
176.7648,-0.002,-0.0006,176.71130000000002,0.0009,-0.0518,48,7.859999999999999
174.1067,-0.002,-0.0006,174.0561,0.0007,-0.0487,49,7.980000000000001
171.5273,-0.0019,-0.0005,171.4796,0.0006,-0.0459,50,8.099999999999998
169.0233,-0.0019,-0.0005,168.97840000000002,0.0008,-0.0433,51,8.219999999999999
