cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-1398.1888,-48.6649,-33.5477,-929.2837999999999,1067.0344,-515.9168,1,1.8449346346000004
-1346.5313,-48.4394,-28.3379,-1103.0810000000001,808.0001,-487.7725,2,1.9449346346
-1295.809,-50.0337,-23.9222,-1220.1106,612.208,-462.5537,3,2.0449346345999997
-1246.8338,-53.0762,-20.2257,-1295.1499,464.3355,-439.3497,4,2.1449346346000002
-1200.0096,-57.3573,-17.1073,-1339.4756000000002,352.6489,-417.6503,5,2.2449346346
-1155.5134,-62.7336,-14.4851,-1361.6042000000002,268.232,-397.1041,6,2.3449346346000004
-1113.3928,-69.0844,-12.2862,-1367.8528000000001,204.3511,-377.4405,7,2.4449346346
-1073.6196,-76.2712,-10.4141,-1362.9297,155.9409,-358.5657,8,2.5449346345999997
-1036.1191,-84.1342,-8.8262,-1350.3226,119.1981,-340.4412,9,2.6449346346000002
-1000.7888,-92.525,-7.4667,-1332.5756,91.267,-323.0621,10,2.7449346346
-967.5099,-101.3399,-6.3119,-1311.5873000000001,70.0013,-306.4269,11,2.8449346346000004
-936.1566,-110.508,-5.3071,-1288.7157,53.7852,-290.5292,12,2.9449346346
-906.6017,-120.0132,-4.4603,-1264.9728,41.3997,-275.2973,13,3.0449346345999997
-878.7214,-129.8749,-3.7403,-1241.0608000000002,31.9244,-260.6486,14,3.1449346346000002
-852.3973,-140.1262,-3.1188,-1217.4672,24.6628,-246.4877,15,3.2449346346
-827.5184,-150.7899,-2.6053,-1194.5563000000002,19.0876,-232.7303,16,3.3449346346000004
-803.9814,-161.8895,-2.158,-1172.517,14.7991,-219.2872,17,3.4449346346
-781.6906,-173.4176,-1.7949,-1151.5236,11.4942,-206.1147,18,3.5449346345999997
-760.5578,-185.3443,-1.4879,-1131.6372000000001,8.9426,-193.1898,19,3.6449346345999993
-740.5021,-197.6181,-1.2247,-1112.8893,6.9692,-180.5136,20,3.7449346346
-721.4485,-210.1639,-1.0216,-1095.315,5.4404,-168.1214,21,3.8449346346000004
-703.3284,-222.8959,-0.8472,-1078.8787,4.2544,-156.0616,22,3.9449346346
-686.0785,-235.716,-0.6947,-1063.5543,3.3331,-144.3982,23,4.0449346346
-669.6404,-248.5226,-0.5803,-1049.3216,2.6166,-133.1949,24,4.144934634599999
-653.9605,-261.2231,-0.4849,-1036.1184,2.0588,-122.5087,25,4.244934634600002
-638.9892,-273.7313,-0.3991,-1023.8899999999999,1.624,-112.3944,26,4.3449346346
-624.6809,-285.9741,-0.3347,-1012.5987,1.2848,-102.8938,27,4.4449346346
-610.9936,-297.8958,-0.2848,-1002.1854000000001,1.0199,-94.0311,28,4.5449346346
-597.8885,-309.4559,-0.2368,-992.5849,0.8126,-85.8163,29,4.644934634599999
-585.3299,-320.6268,-0.1973,-983.7518,0.6502,-78.248,30,4.744934634600002
-573.2847,-331.3935,-0.1709,-975.6394,0.5226,-71.3129,31,4.8449346346
-561.7225,-341.7543,-0.1471,-968.189,0.4222,-64.9873,32,4.9449346346
-550.615,-351.7152,-0.1217,-961.3491,0.3428,-59.24,33,5.044934634600001
-539.9362,-361.2879,-0.1014,-955.0787999999999,0.2799,-54.0332,34,5.144934634600001
-529.6618,-370.4896,-0.0895,-949.3383,0.2298,-49.3272,35,5.2449346346
-519.7696,-379.3406,-0.0793,-944.0814999999999,0.1897,-45.0817,36,5.3449346346
-510.2387,-387.8603,-0.0676,-939.2657999999999,0.1575,-41.2567,37,5.4449346346
-501.0498,-396.0691,-0.0579,-934.8573,0.1314,-37.8119,38,5.544934634600001
-492.1849,-403.9892,-0.0529,-930.8254000000001,0.1101,-34.7085,39,5.644934634599999
-483.6272,-411.6402,-0.0491,-927.1354,0.0927,-31.9116,40,5.744934634600001
-475.3611,-419.0381,-0.0424,-923.7529,0.0784,-29.3897,41,5.8449346346
-467.3721,-426.1967,-0.0349,-920.6512,0.0665,-27.114,42,5.9449346346
-459.6465,-433.1303,-0.0294,-917.8072999999999,0.0566,-25.0577,43,6.0449346346
-452.1716,-439.8522,-0.0269,-915.1990999999999,0.0482,-23.1966,44,6.144934634600001
-444.9354,-446.3741,-0.0252,-912.8028,0.0412,-21.5093,45,6.244934634599999
-437.9266,-452.7054,-0.022,-910.5960000000001,0.0352,-19.9772,46,6.3449346346
-431.1349,-458.8554,-0.0188,-908.5628,0.0301,-18.5838,47,6.444934634600002
-424.5502,-464.832,-0.0167,-906.687,0.0258,-17.3139,48,6.544934634599999
-418.1633,-470.642,-0.0161,-904.9537,0.0221,-16.1544,49,6.644934634600001
-411.9655,-476.2927,-0.0156,-903.3487,0.0189,-15.0938,50,6.744934634599999
-405.9485,-481.7899,-0.0136,-901.8581,0.0161,-14.1222,51,6.8449346346
-400.1045,-487.1391,-0.0107,-900.471,0.0138,-13.2305,52,6.9449346346
-394.4263,-492.3453,-0.0084,-899.1788000000001,0.0118,-12.4106,53,7.044934634599999
-388.9068,-497.4129,-0.0074,-897.9727,0.01,-11.6556,54,7.144934634600001
-368.2908,-516.3866,-0.0062,-893.8482,0.0052,-9.1698,55,7.544934634599999
-363.4736,-520.8383,-0.0051,-892.971,0.0043,-8.6583,56,7.644934634600001
-354.2077,-529.4409,-0.0045,-891.3912000000001,0.0031,-7.7412,57,7.8449346345999995
