cls_elec,ct,disp,int,mod_pauli,pol,index,distances
1388.8934,-3.4475,-1.6429,1366.6431999999998,8.8915,-26.0513,1,2.0
1322.9593,-2.4631,-1.2615,1302.0904,4.8842,-22.0285,2,2.0999999999999996
1262.9314,-1.7703,-0.9515,1244.2755000000002,2.6785,-18.6126,3,2.1999999999999993
1208.0774,-1.2771,-0.7025,1191.8230999999998,1.4639,-15.7386,4,2.3
1157.7707,-0.9247,-0.5108,1143.8046,0.8008,-13.3314,5,2.3999999999999995
1111.4761,-0.6724,-0.3682,1099.5481000000002,0.4352,-11.3226,6,2.5
1068.736,-0.4908,-0.2654,1058.5644,0.2367,-9.6521,7,2.5999999999999996
1029.1582,-0.3601,-0.1933,1020.4696000000001,0.1273,-8.2625,8,2.6999999999999993
992.4055,-0.2658,-0.1426,984.9585,0.0682,-7.1068,9,2.8
958.1863,-0.1981,-0.107,951.7746000000001,0.0353,-6.1419,10,2.8999999999999995
926.2477,-0.1501,-0.0825,920.6999000000001,0.0195,-5.3347,11,3.000000000000001
896.3692,-0.1168,-0.0648,891.5415,0.009,-4.6551,12,3.1000000000000005
868.3579,-0.0941,-0.0521,864.1355,0.0049,-4.0811,13,3.2
842.0441,-0.0789,-0.0422,838.3317999999999,0.002,-3.5932,14,3.299999999999999
817.2781,-0.0687,-0.0348,813.9984,0.0005,-3.1767,15,3.3999999999999986
793.9273,-0.0619,-0.0291,791.0185999999999,0.0015,-2.8192,16,3.5
771.8737,-0.057,-0.0245,769.2809,-0.0003,-2.511,17,3.5999999999999996
751.0122,-0.0531,-0.0208,748.6941,-0.0001,-2.2441,18,3.6999999999999993
731.2486,-0.0498,-0.0178,729.1697,0.0006,-2.0119,19,3.8
712.4986,-0.0467,-0.0152,710.6267999999999,-0.0007,-1.8092,20,3.8999999999999995
694.6861,-0.0435,-0.0131,692.9986,0.0006,-1.6315,21,4.0
677.7425,-0.0403,-0.0114,676.217,0.0014,-1.4752,22,4.1
661.6058,-0.0369,-0.0099,660.2215,-0.0003,-1.3372,23,4.199999999999999
646.2196,-0.0335,-0.0086,644.9623,-0.0001,-1.2151,24,4.300000000000001
631.5327,-0.0302,-0.0075,630.3892999999998,0.001,-1.1067,25,4.4
617.4987,-0.0269,-0.0066,616.4549999999999,0.0,-1.0102,26,4.5
604.0748,-0.0238,-0.0058,603.1208999999999,-0.0004,-0.9239,27,4.599999999999999
591.2221,-0.021,-0.0051,590.3503,0.0011,-0.8468,28,4.699999999999998
578.9049,-0.0185,-0.0045,578.1054999999999,0.0011,-0.7775,29,4.8
567.0905,-0.0164,-0.004,566.3543000000001,-0.0006,-0.7152,30,4.9
555.7487,-0.0147,-0.0036,555.0706,-0.0008,-0.659,31,5.0
544.8517,-0.0133,-0.0032,544.2274000000001,0.0005,-0.6083,32,5.1
534.3737,-0.0123,-0.0028,533.7966,0.0004,-0.5624,33,5.2
524.2912,-0.0115,-0.0025,523.7557999999999,-0.0007,-0.5207,34,5.300000000000002
514.5821,-0.011,-0.0023,514.0853,-0.0007,-0.4828,35,5.3999999999999995
505.226,-0.0107,-0.002,504.7656,0.0007,-0.4484,36,5.5
496.2041,-0.0104,-0.0018,495.77599999999995,0.001,-0.4169,37,5.6
487.4988,-0.0102,-0.0016,487.09860000000003,-0.0003,-0.3881,38,5.700000000000001
479.0936,-0.0099,-0.0015,478.71919999999994,-0.0012,-0.3618,39,5.799999999999999
470.9734,-0.0097,-0.0013,470.62399999999997,-0.0006,-0.3378,40,5.9
463.1238,-0.0093,-0.0012,462.79810000000003,0.0004,-0.3156,41,6.0
455.5316,-0.009,-0.0011,455.2266,0.0004,-0.2953,42,6.1
448.1843,-0.0085,-0.001,447.8978,-0.0005,-0.2765,43,6.199999999999999
441.0703,-0.008,-0.0009,440.80129999999997,-0.0008,-0.2593,44,6.299999999999999
434.1785,-0.0075,-0.0008,433.9266,-0.0003,-0.2433,45,6.4
427.4989,-0.007,-0.0008,427.2631,0.0006,-0.2286,46,6.5
421.0216,-0.0065,-0.0007,420.8,0.0006,-0.215,47,6.6
414.7377,-0.006,-0.0006,414.52840000000003,-0.0003,-0.2024,48,6.700000000000001
408.6386,-0.0055,-0.0006,408.4407,-0.0012,-0.1906,49,6.799999999999999
402.7163,-0.0051,-0.0005,402.52959999999996,-0.0013,-0.1798,50,6.9
396.9632,-0.0048,-0.0005,396.78770000000003,-0.0005,-0.1697,51,7.000000000000002
391.3722,-0.0044,-0.0004,391.2076,0.0005,-0.1603,52,7.1
385.9365,-0.0042,-0.0004,385.7815,0.0011,-0.1515,53,7.200000000000001
380.6497,-0.0039,-0.0004,380.50309999999996,0.001,-0.1433,54,7.299999999999999
375.5057,-0.0038,-0.0004,375.3667,0.0009,-0.1357,55,7.4
370.499,-0.0036,-0.0003,370.36770000000007,0.0011,-0.1285,56,7.5
365.624,-0.0035,-0.0003,365.4999000000001,0.0016,-0.1219,57,7.6
360.8757,-0.0034,-0.0003,360.7585,0.0021,-0.1156,58,7.699999999999999
356.249,-0.0034,-0.0003,356.13750000000005,0.002,-0.1098,59,7.800000000000001
351.7396,-0.0033,-0.0002,351.63319999999993,0.0014,-0.1043,60,7.9
347.3428,-0.0033,-0.0002,347.2405,0.0004,-0.0992,61,8.0
