cls_elec,ct,disp,int,mod_pauli,pol,index,distances
771.8511,-0.4993,-0.2875,768.2336,0.4311,-3.2618,1,1.8000000000000003
723.6225,-0.3387,-0.1671,720.7519,0.177,-2.5418,2,1.9200000000000004
681.0612,-0.2406,-0.0964,678.8041,0.0726,-1.9927,3,2.0399999999999996
643.2263,-0.1799,-0.0571,641.4418000000001,0.0299,-1.5774,4,2.1599999999999997
609.373,-0.1406,-0.0345,607.9476000000001,0.0122,-1.2625,5,2.28
578.9046,-0.1131,-0.0223,577.752,0.005,-1.0222,6,2.4
551.3378,-0.092,-0.0155,550.3955,0.002,-0.8368,7,2.520000000000001
526.2771,-0.0748,-0.0111,525.5002000000001,0.0008,-0.6918,8,2.64
503.3955,-0.0601,-0.0084,502.7499000000001,0.0002,-0.5773,9,2.760000000000001
482.4207,-0.0477,-0.0065,481.8811,0.0002,-0.4856,10,2.8799999999999994
463.1238,-0.0372,-0.0051,462.6699,-0.0,-0.4116,11,3.0000000000000013
445.3114,-0.0286,-0.0041,444.92740000000003,-0.0001,-0.3512,12,3.1199999999999997
428.8184,-0.0218,-0.0033,428.4918,-0.0,-0.3015,13,3.2399999999999998
413.5034,-0.0168,-0.0027,413.2237,0.0001,-0.2603,14,3.36
399.2447,-0.0133,-0.0022,399.0032,-0.0,-0.226,15,3.48
385.9365,-0.011,-0.0018,385.7266,-0.0,-0.1971,16,3.6
373.4869,-0.0095,-0.0015,373.3031,-0.0001,-0.1727,17,3.72
361.8155,-0.0084,-0.0012,361.654,0.0,-0.1519,18,3.8400000000000003
350.8514,-0.0076,-0.001,350.70869999999996,0.0001,-0.1342,19,3.9599999999999995
340.5322,-0.0068,-0.0009,340.4054,-0.0001,-0.119,20,4.08
330.8027,-0.0061,-0.0007,330.69,-0.0,-0.1059,21,4.199999999999999
321.6137,-0.0055,-0.0006,321.513,-0.0,-0.0946,22,4.319999999999999
312.9215,-0.005,-0.0005,312.8312,-0.0001,-0.0847,23,4.4399999999999995
304.6867,-0.0045,-0.0005,304.60569999999996,0.0001,-0.0761,24,4.5600000000000005
296.8742,-0.004,-0.0004,296.80119999999994,0.0,-0.0686,25,4.68
289.4524,-0.0036,-0.0003,289.38640000000004,-0.0001,-0.062,26,4.8
282.3925,-0.0032,-0.0003,282.3329,-0.0,-0.0561,27,4.92
275.6689,-0.0029,-0.0003,275.6148,0.0,-0.0509,28,5.04
269.258,-0.0026,-0.0002,269.2087,-0.0001,-0.0464,29,5.16
263.1385,-0.0023,-0.0002,263.0937,-0.0,-0.0423,30,5.28
257.291,-0.0021,-0.0002,257.2502,0.0001,-0.0386,31,5.4
251.6977,-0.0018,-0.0001,251.66039999999998,-0.0,-0.0354,32,5.5200000000000005
246.3424,-0.0016,-0.0001,246.3082,-0.0001,-0.0324,33,5.639999999999999
241.2103,-0.0014,-0.0001,241.179,-0.0,-0.0298,34,5.760000000000001
236.2876,-0.0012,-0.0001,236.25889999999998,0.0001,-0.0275,35,5.880000000000001
231.5619,-0.0011,-0.0001,231.5354,-0.0,-0.0253,36,5.999999999999998
227.0214,-0.0009,-0.0001,226.99689999999998,-0.0001,-0.0234,37,6.119999999999999
222.6557,-0.0008,-0.0001,222.6332,0.0,-0.0216,38,6.240000000000001
218.4546,-0.0007,-0.0001,218.4339,0.0001,-0.02,39,6.359999999999999
214.4091,-0.0007,-0.0001,214.3897,0.0,-0.0186,40,6.48
210.5108,-0.0006,-0.0001,210.49269999999999,-0.0001,-0.0173,41,6.6
206.7517,-0.0006,-0.0,206.735,-0.0,-0.0161,42,6.720000000000001
203.1245,-0.0005,-0.0,203.10900000000004,0.0,-0.015,43,6.84
199.6223,-0.0005,-0.0,199.6079,0.0001,-0.014,44,6.959999999999999
196.2389,-0.0005,-0.0,196.2255,0.0001,-0.013,45,7.08
192.9682,-0.0005,-0.0,192.9556,0.0001,-0.0122,46,7.200000000000001
189.8048,-0.0005,-0.0,189.793,0.0001,-0.0114,47,7.320000000000001
186.7434,-0.0004,-0.0,186.7325,0.0002,-0.0107,48,7.440000000000001
183.7793,-0.0004,-0.0,183.769,0.0001,-0.01,49,7.5600000000000005
180.9077,-0.0004,-0.0,180.898,0.0001,-0.0094,50,7.679999999999998
178.1245,-0.0004,-0.0,178.1153,0.0,-0.0088,51,7.799999999999999
