cls_elec,ct,disp,int,mod_pauli,pol,index
-953.5969,-48.1347,-20.5712,-777.6145999999999,358.6675,-113.9793,1
-952.7884,-48.2771,-20.7115,-776.5045,359.2974,-114.0249,2
-950.4218,-48.7042,-21.1465,-773.0883999999999,361.3734,-114.1893,3
-946.7094,-49.4255,-21.9239,-767.1745,365.4353,-114.551,4
-942.1409,-50.4717,-23.1219,-758.4001999999999,372.5932,-115.2589,5
-937.7652,-51.9167,-24.8629,-746.0343,385.0751,-116.5646,6
-935.7925,-53.9349,-27.3148,-728.7768,407.1473,-118.8819,7
-940.8847,-56.8976,-30.7002,-703.9367,447.4732,-122.9274,8
-962.9799,-61.6508,-35.297,-665.8425000000001,524.1782,-130.093,9
-1023.6383,-70.4205,-41.4284,-602.3107,676.7726,-143.5961,10
-922.1118,-39.9726,-17.636,-813.6923,268.247,-102.2189,11
-921.1932,-40.0835,-17.7572,-812.5998000000001,268.6649,-102.2308,12
-918.4643,-40.4183,-18.1331,-809.2745,270.0264,-102.2852,13
-914.03,-40.9937,-18.8037,-803.5735999999999,272.6992,-102.4454,14
-908.1603,-41.8471,-19.8426,-795.2339,277.4441,-102.828,15
-901.494,-43.0402,-21.3657,-783.7484,285.7776,-103.6261,16
-895.4853,-44.6852,-23.5385,-768.1428,300.7208,-105.1546,17
-893.3898,-47.032,-26.5873,-746.5172000000001,328.4333,-107.9414,18
-902.4833,-50.682,-30.8094,-714.6775,382.2561,-112.9589,19
-939.1955,-57.2136,-36.5666,-663.2948000000001,492.0466,-122.3657,20
-891.2461,-34.6793,-15.0244,-831.5376,201.2614,-91.8492,21
-890.2718,-34.7609,-15.1285,-830.4673,201.5359,-91.842,22
-887.3538,-35.0132,-15.4513,-827.2140999999999,202.4411,-91.8369,23
-882.5241,-35.4561,-16.0288,-821.6764,204.2173,-91.8847,24
-875.9007,-36.1264,-16.9282,-813.645,207.3881,-92.0778,25
-867.832,-37.0807,-18.2556,-802.7623,212.9798,-92.5738,26
-859.2233,-38.4034,-20.1709,-788.3193,223.1028,-93.6245,27
-852.2832,-40.2597,-22.8965,-768.8927999999999,242.1862,-95.6396,28
-852.2553,-43.0689,-26.7339,-741.4439,279.943,-99.3288,29
-871.5385,-47.9743,-32.0791,-698.9651,358.782,-106.1552,30
-861.218,-31.033,-12.7494,-836.4671999999999,151.4749,-82.9417,31
-860.222,-31.0919,-12.8372,-835.4158,151.6598,-82.9245,32
-857.2249,-31.2791,-13.1107,-832.2349,152.266,-82.8862,33
-852.2098,-31.6164,-13.6033,-826.8409,153.4571,-82.8685,34
-845.1913,-32.1341,-14.3764,-819.0658,155.5866,-82.9506,35
-836.3144,-32.8791,-15.5287,-808.6098,159.3772,-83.2648,36
-826.0897,-33.9221,-17.208,-794.9725,166.2727,-84.0254,37
-815.9511,-35.3798,-19.6283,-777.1069,179.4194,-85.5671,38
-809.5962,-37.532,-23.0983,-752.7753,205.889,-88.4378,39
-816.2766,-41.2006,-28.0254,-716.7308,262.4446,-93.6728,40
-832.1978,-28.2164,-10.7554,-832.3422,114.3556,-75.5282,41
-831.2013,-28.2606,-10.8278,-831.3159999999999,114.4775,-75.5038,42
-828.1935,-28.4021,-11.058,-828.1974,114.8964,-75.4402,43
-823.1253,-28.6622,-11.4759,-822.9335000000001,115.7051,-75.3752,44
-815.9424,-29.0655,-12.138,-815.3708000000001,117.1553,-75.3802,45
-806.6503,-29.6472,-13.1337,-805.2837999999999,119.7209,-75.5735,46
-795.4782,-30.4626,-14.6004,-792.2511,124.4355,-76.1454,47
