cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-745.778,-54.7238,-43.2424,-312.3548,606.6853,-75.2959,1,2.4659928548000005
-679.4744,-42.4462,-36.5556,-362.80469999999997,463.9498,-68.2783,2,2.5659928548
-625.7023,-33.3787,-30.9001,-397.39320000000004,355.2365,-62.6486,3,2.6659928548
-581.5965,-26.665,-26.1563,-420.05240000000003,272.3669,-58.0015,4,2.7659928548000003
-544.9821,-21.675,-22.152,-433.7016999999999,209.1348,-54.0274,5,2.8659928548
-514.2043,-17.9303,-18.8217,-440.6931,160.8316,-50.5684,6,2.9659928548000005
-488.0018,-15.0856,-15.9835,-442.6996,123.8849,-47.5136,7,3.0659928548
-465.4107,-12.9055,-13.6253,-441.0882,95.5846,-44.7313,8,3.165992854799999
-445.6924,-11.2104,-11.6274,-436.83080000000007,73.8737,-42.1743,9,3.2659928547999995
-428.2799,-9.8705,-9.9242,-430.7057,57.1908,-39.8219,10,3.3659928548
-412.7362,-8.8045,-8.4958,-423.2701,44.3499,-37.5835,11,3.4659928548000005
-398.7231,-7.9431,-7.2685,-414.94660000000005,34.4493,-35.4612,12,3.5659928548
-385.9775,-7.2389,-6.2386,-406.08830000000006,26.8028,-33.4361,13,3.6659928548
-374.2938,-6.6572,-5.3477,-396.90729999999996,20.8875,-31.4961,14,3.7659928548000003
-363.5095,-6.1726,-4.5827,-387.5865,16.3041,-29.6258,15,3.8659928548
-353.4958,-5.7647,-3.9421,-378.2715999999999,12.7474,-27.8164,16,3.9659928548000005
-344.1491,-5.4164,-3.381,-369.04779999999994,9.9835,-26.0848,17,4.065992854800001
-335.3856,-5.1136,-2.8958,-359.987,7.8328,-24.4248,18,4.1659928548
-327.1369,-4.8473,-2.4921,-351.13750000000005,6.1571,-22.8183,19,4.2659928548
-319.3464,-4.6073,-2.1422,-342.529,4.8498,-21.2829,20,4.365992854799999
-311.9667,-4.3851,-1.8381,-334.18870000000004,3.8288,-19.8276,21,4.4659928548
-304.9583,-4.1777,-1.5812,-326.13320000000004,3.0302,-18.4462,22,4.5659928548
-298.2872,-3.9818,-1.3603,-318.3635,2.4048,-17.139,23,4.6659928548
-291.9247,-3.7917,-1.1686,-310.8802,1.9142,-15.9094,24,4.7659928548
-285.8456,-3.6037,-1.0102,-303.685,1.5288,-14.7543,25,4.8659928548
