cls_elec,ct,disp,int,mod_pauli,pol,index,distances
1132.0691,-15.3354,-2.9536,1024.3752,19.329,-108.7339,1,2.45
1088.4039,-12.7733,-2.3745,988.6828,12.0479,-96.6212,2,2.55
1047.7828,-10.475,-1.8838,957.4073000000001,7.4969,-85.5136,3,2.6499999999999995
1009.9598,-8.4538,-1.4867,929.2670999999999,4.658,-75.4102,4,2.75
974.6943,-6.7109,-1.1651,903.3879999999999,2.8901,-66.3204,5,2.8499999999999996
941.7598,-5.2423,-0.9053,879.1790000000001,1.7907,-58.2239,6,2.95
910.948,-4.0311,-0.71,856.2594999999999,1.1078,-51.0552,7,3.05
882.0696,-3.0526,-0.5506,834.3684,0.6841,-44.7821,8,3.1500000000000004
854.9542,-2.2829,-0.4343,813.3507,0.4214,-39.3077,9,3.25
829.4488,-1.6888,-0.3441,793.1154999999999,0.2588,-34.5592,10,3.3500000000000005
805.4165,-1.2402,-0.2741,773.6038000000001,0.1584,-30.4568,11,3.45
782.7347,-0.9101,-0.2215,754.7927999999999,0.0964,-26.9067,12,3.5500000000000007
761.2937,-0.6684,-0.1806,736.6611999999999,0.0584,-23.8419,13,3.6499999999999995
740.9948,-0.494,-0.1492,719.1919000000001,0.0351,-21.1948,14,3.750000000000001
721.7495,-0.3694,-0.1251,702.3756999999999,0.0209,-18.9002,15,3.8499999999999996
703.4782,-0.2799,-0.1057,686.1964,0.0123,-16.9085,16,3.950000000000001
686.1088,-0.2156,-0.0895,670.6356,0.0072,-15.1753,17,4.05
669.5764,-0.1689,-0.0759,655.6752,0.0041,-13.6605,18,4.1499999999999995
653.8218,-0.1344,-0.0647,641.2927,0.0023,-12.3323,19,4.25
638.7915,-0.1083,-0.0565,627.4633,0.0013,-11.1647,20,4.35
624.4366,-0.0882,-0.0497,614.1646,0.0007,-10.1348,21,4.45
610.7128,-0.0723,-0.0431,601.3748,0.0003,-9.2229,22,4.55
597.5791,-0.0596,-0.0375,589.0687999999999,0.0001,-8.4133,23,4.649999999999999
584.9985,-0.0493,-0.0333,577.2238,0.0,-7.6921,24,4.75
572.9367,-0.0409,-0.029,565.819,-0.0,-7.0478,25,4.8500000000000005
561.3622,-0.034,-0.0252,554.8324,-0.0001,-6.4705,26,4.95
550.2461,-0.0284,-0.0236,544.242,-0.0001,-5.952,27,5.05
539.5617,-0.0238,-0.0233,534.0294,-0.0001,-5.4851,28,5.1499999999999995
529.2844,-0.0202,-0.0219,524.1783,-0.0001,-5.0639,29,5.250000000000001
519.3912,-0.0174,-0.0194,514.6715,-0.0001,-4.6828,30,5.3500000000000005
509.8611,-0.0151,-0.0171,505.4915,-0.0001,-4.3373,31,5.45
500.6744,-0.0134,-0.0147,496.62280000000004,-0.0001,-4.0234,32,5.55
491.8129,-0.0121,-0.0115,488.05160000000006,-0.0001,-3.7376,33,5.6499999999999995
483.2596,-0.0111,-0.0082,479.76320000000004,-0.0001,-3.477,34,5.750000000000001
474.9988,-0.0103,-0.0063,471.74320000000006,-0.0001,-3.2389,35,5.849999999999999
467.0156,-0.0097,-0.0065,463.9784,-0.0001,-3.0209,36,5.95
459.2963,-0.0092,-0.0071,456.4587,-0.0001,-2.8212,37,6.05
451.8281,-0.0088,-0.0067,449.1746,-0.0001,-2.6379,38,6.1499999999999995
444.5988,-0.0084,-0.0053,442.1157,-0.0,-2.4694,39,6.249999999999999
437.5973,-0.0081,-0.004,435.27099999999996,-0.0,-2.3142,40,6.3500000000000005
430.8128,-0.0078,-0.0034,428.6306,-0.0,-2.171,41,6.45
424.2355,-0.0075,-0.0028,422.18640000000005,-0.0,-2.0388,42,6.55
417.856,-0.0072,-0.0014,415.9308,-0.0,-1.9166,43,6.6499999999999995
411.6656,-0.0069,0.0002,409.85540000000003,-0.0,-1.8035,44,6.750000000000001
405.6559,-0.0066,0.0011,403.9518,-0.0,-1.6986,45,6.849999999999999
399.8191,-0.0063,0.0004,398.212,-0.0,-1.6012,46,6.95
394.1479,-0.0061,-0.001,392.63,-0.0,-1.5108,47,7.050000000000002
388.6353,-0.0058,-0.002,387.20079999999996,-0.0,-1.4267,48,7.15
383.2748,-0.0055,-0.0018,381.91900000000004,-0.0,-1.3485,49,7.250000000000002
378.0602,-0.0053,-0.0007,376.7787,-0.0,-1.2755,50,7.349999999999999
372.9856,-0.005,0.0002,371.7734,0.0,-1.2074,51,7.45
368.0454,-0.0047,0.0005,366.89739999999995,0.0,-1.1438,52,7.550000000000001
363.2343,-0.0045,0.0003,362.1457,0.0,-1.0844,53,7.6499999999999995
358.5474,-0.0043,0.0003,357.51469999999995,0.0,-1.0287,54,7.750000000000001
353.9799,-0.0041,0.001,353.0001,0.0,-0.9767,55,7.8500000000000005
349.5274,-0.0039,0.002,348.5976,0.0,-0.9279,56,7.949999999999999
345.1854,-0.0037,0.0026,344.3023,0.0,-0.882,57,8.05
340.95,-0.0035,0.0023,340.1098,0.0,-0.839,58,8.149999999999999
336.8173,-0.0033,0.0012,336.0165999999999,0.0,-0.7986,59,8.25
332.7835,-0.0032,-0.0,332.0197,0.0,-0.7606,60,8.35
328.8453,-0.003,-0.0008,328.1166,0.0,-0.7249,61,8.45
