cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-1873.111,-389.274,-31.7552,-706.1262000000002,1960.5165,-372.5025,1,1.8710069642000002
-1692.3351,-304.6102,-29.0123,-894.5079000000001,1465.1827,-333.733,2,1.9710069641999999
-1547.6096,-241.229,-26.1406,-1020.9762,1096.6557,-302.6527,3,2.0710069641999995
-1430.1091,-194.3829,-23.3328,-1101.9577,822.3906,-276.5235,4,2.1710069642
-1333.2701,-159.7685,-20.6692,-1149.7852,618.0764,-254.1538,5,2.2710069641999997
-1252.2263,-134.0079,-18.2207,-1173.6562,465.6473,-234.8486,6,2.3710069642000002
-1183.366,-114.581,-15.9851,-1180.4143,351.696,-218.1782,7,2.4710069642
-1124.0008,-99.6956,-13.9803,-1175.0855,266.3242,-203.733,8,2.5710069641999995
-1072.1211,-88.1133,-12.1988,-1161.3679000000002,202.2008,-191.1355,9,2.6710069642
-1026.2171,-78.9892,-10.6175,-1141.9573,153.9137,-180.0472,10,2.771006964199999
-985.1485,-71.7481,-9.2184,-1118.816,117.4468,-170.1478,11,2.8710069641999993
-948.0481,-66.0651,-8.0012,-1093.3699000000001,89.8364,-161.0919,12,2.9710069642
-914.2505,-61.6565,-6.912,-1066.6551000000002,68.8666,-152.7027,13,3.0710069641999995
-883.2406,-58.386,-5.97,-1039.3926999999999,52.9121,-144.7082,14,3.1710069642
-854.614,-56.1252,-5.1457,-1012.1301000000001,40.7289,-136.9741,15,3.2710069641999997
-828.0501,-54.7725,-4.4251,-985.2326000000002,31.4185,-129.4034,16,3.3710069642000002
-803.29,-54.2273,-3.7955,-958.9693,24.2828,-121.9393,17,3.4710069642
-780.1225,-54.4091,-3.2503,-933.5318,18.8006,-114.5505,18,3.5710069642000004
-758.3726,-55.241,-2.7836,-909.0343,14.5947,-107.2318,19,3.671006964200001
-737.8938,-56.6148,-2.372,-885.5768,11.3511,-100.0473,20,3.7710069641999997
-718.5618,-58.4525,-2.0225,-863.207,8.8493,-93.0195,21,3.8710069642000002
-700.2703,-60.6662,-1.7268,-841.942,6.9257,-86.2044,22,3.9710069642
-682.9273,-63.1778,-1.4699,-821.8024,5.4328,-79.6602,23,4.0710069641999995
-666.4532,-65.9252,-1.2517,-802.7757000000001,4.2741,-73.4197,24,4.1710069642
-650.7781,-68.841,-1.0667,-784.8324,3.3823,-67.5289,25,4.271006964200001
-635.8403,-71.8796,-0.9098,-767.9535,2.6871,-62.0109,26,4.3710069642
-621.5852,-75.0104,-0.7801,-752.1061,2.14,-56.8704,27,4.4710069642
-607.9642,-78.204,-0.6695,-737.2387,1.7161,-52.1171,28,4.5710069641999995
-594.9337,-81.4419,-0.5725,-723.3093000000001,1.3865,-47.7477,29,4.6710069642
-582.4545,-84.7132,-0.4925,-710.2808000000001,1.122,-43.7426,30,4.771006964200001
-570.4911,-88.0111,-0.4272,-698.1022999999998,0.9101,-40.083,31,4.8710069642
-559.0111,-91.3293,-0.3717,-686.7201,0.7448,-36.7528,32,4.9710069642
-547.9854,-94.6691,-0.3232,-676.09,0.6145,-33.7268,33,5.0710069642
-537.3869,-98.0297,-0.2813,-666.1704,0.5068,-30.9793,34,5.171006964200001
-527.191,-101.4069,-0.2453,-656.9136000000001,0.4181,-28.4885,35,5.2710069642
-517.3749,-104.799,-0.2149,-648.2733999999999,0.3474,-26.232,36,5.3710069642
-507.9178,-108.2068,-0.1891,-640.2084,0.2912,-24.1859,37,5.4710069642
-498.8001,-111.6291,-0.1675,-632.6810999999999,0.244,-22.3284,38,5.5710069641999995
-490.0039,-115.0641,-0.1486,-625.6543,0.2032,-20.6409,39,5.671006964199999
-481.5125,-118.5077,-0.1321,-619.0921000000001,0.1687,-19.1085,40,5.771006964200001
-473.3102,-121.9567,-0.1178,-612.9595,0.1406,-17.7154,41,5.8710069642
-465.3826,-125.4077,-0.1056,-607.2246,0.1182,-16.4469,42,5.9710069642
-457.7162,-128.8573,-0.0947,-601.8588,0.0997,-15.2903,43,6.0710069641999995
-450.2982,-132.3025,-0.0851,-596.8356,0.084,-14.2338,44,6.171006964200001
-443.1168,-135.7386,-0.0764,-592.13,0.07,-13.2682,45,6.271006964199999
-436.1608,-139.161,-0.0685,-587.7174,0.0576,-12.3847,46,6.3710069642
-429.4199,-142.5663,-0.0617,-583.5748,0.0474,-11.5743,47,6.471006964200002
-422.8842,-145.951,-0.0558,-579.6814,0.0396,-10.83,48,6.571006964199999
-416.5444,-149.3115,-0.0506,-576.018,0.0338,-10.1453,49,6.671006964200001
-410.392,-152.6443,-0.046,-572.5683,0.0285,-9.5145,50,6.771006964199999
-404.4187,-155.9455,-0.0419,-569.3162000000001,0.0227,-8.9328,51,6.8710069642
-398.6168,-159.2119,-0.0382,-566.2456,0.0172,-8.3959,52,6.9710069642
-392.9791,-162.441,-0.0349,-563.3415,0.013,-7.8995,53,7.0710069641999995
-387.4987,-165.6306,-0.0319,-560.5902999999998,0.0108,-7.4399,54,7.171006964200001
-382.169,-168.7786,-0.0292,-557.9804,0.0103,-7.0139,55,7.271006964200001
-371.9378,-174.9435,-0.0245,-553.1487,0.0081,-6.251,56,7.471006964199999
-362.2403,-180.9215,-0.0207,-548.7705000000001,0.0029,-5.5909,57,7.6710069642
