cls_elec,ct,disp,int,mod_pauli,pol,index
-876.246,-36.7612,-43.4286,-605.3254999999999,397.6475,-46.5372,1
-875.2963,-36.8892,-43.4272,-605.0108999999999,397.4356,-46.8338,2
-872.4136,-37.2672,-43.4264,-604.0032,396.8117,-47.7077,3
-867.4961,-37.8675,-43.4496,-602.1143999999999,395.8107,-49.1119,4
-860.3676,-38.6412,-43.5238,-599.0303000000001,394.4905,-50.9882,5
-850.7714,-39.5443,-43.6871,-594.3439,392.9385,-53.2796,6
-838.3701,-40.5627,-43.9885,-587.5799000000001,391.3023,-55.9609,7
-822.778,-41.7151,-44.5317,-578.1996,389.8918,-59.0666,8
-803.7069,-43.0465,-45.5195,-565.5025,389.4937,-62.7233,9
-781.4802,-44.6684,-47.3114,-548.3271,392.3379,-67.205,10
-819.6266,-30.7978,-36.4447,-626.0810000000001,298.8118,-38.0237,11
-818.7061,-30.8922,-36.4409,-625.6662000000001,298.6581,-38.2851,12
-815.9116,-31.1752,-36.4465,-624.3844,298.2047,-39.0558,13
-811.1415,-31.6346,-36.4766,-622.0796999999999,297.4755,-40.3025,14
-804.2193,-32.2385,-36.5555,-618.4868,296.5097,-41.9832,15
-794.8834,-32.9536,-36.7079,-613.2374000000001,295.368,-44.0605,16
-782.7787,-33.7688,-36.9804,-605.8974999999999,294.1539,-46.5235,17
-767.4669,-34.7004,-37.4726,-595.9669,293.0858,-49.4128,18
-748.5149,-35.7921,-38.3617,-582.7943,292.7214,-52.847,19
-725.8603,-37.1306,-39.9656,-565.3682000000001,294.6679,-57.0796,20
-772.6109,-25.8194,-30.6554,-636.0912999999999,225.1642,-32.1698,21
-771.7187,-25.8877,-30.6581,-635.6141,225.0522,-32.4018,22
-769.0096,-26.0962,-30.6683,-634.1420999999999,224.7218,-33.0898,23
-764.3833,-26.4444,-30.7025,-631.5491999999999,224.1885,-34.2075,24
-757.6646,-26.9144,-30.7768,-627.5992999999999,223.4795,-35.723,25
-748.591,-27.4825,-30.9114,-621.9585,222.6372,-37.6108,26
-736.7988,-28.14,-31.1522,-614.2237,221.7353,-39.868,27
-721.8174,-28.9008,-31.5934,-603.9227999999999,220.9292,-42.5404,28
-703.1154,-29.803,-32.3988,-590.4436000000002,220.6157,-45.7421,29
-680.3497,-30.9171,-33.8334,-572.8649999999999,221.9528,-49.7176,30
-732.9592,-21.5995,-25.8619,-638.4381,170.1439,-28.1614,31
-732.0942,-21.6483,-25.8652,-637.9152999999999,170.0621,-28.3697,32
-729.4672,-21.8013,-25.8782,-636.3146,169.8203,-28.9882,33
-724.9797,-22.0642,-25.9112,-633.522,169.429,-29.9959,34
-718.4587,-22.4291,-25.9799,-629.3284,168.907,-31.3677,35
-709.6436,-22.881,-26.0977,-623.4248,168.2841,-33.0866,36
-698.1679,-23.4142,-26.3103,-615.4337,167.6132,-35.1545,37
-683.543,-24.0421,-26.7019,-604.8968,167.0062,-37.616,38
-665.1726,-24.7969,-27.4192,-591.2254,166.7473,-40.584,39
-642.5127,-25.7371,-28.6956,-573.5699999999999,167.6712,-44.2958,40
-699.0072,-18.0281,-21.9174,-635.3727,128.9327,-25.3527,41
-698.1682,-18.0635,-21.9226,-634.8215999999999,128.8727,-25.54,42
-695.6197,-18.177,-21.9315,-633.1304,128.6951,-26.0973,43
-691.2652,-18.3761,-21.9611,-630.2039,128.4072,-27.0087,44
-684.9348,-18.6594,-22.0252,-625.8488000000001,128.0218,-28.2512,45
-676.3711,-19.0201,-22.1354,-619.7782999999998,127.5601,-29.8118,46
-665.2088,-19.4571,-22.3306,-611.6334999999999,127.0605,-31.6975,47
-650.9507,-19.9815,-22.6716,-600.9535,126.6041,-33.9538,48
-632.96,-20.6225,-23.2857,-587.164,126.396,-36.6918,49
-610.5514,-21.4279,-24.4179,-569.4965,127.0396,-40.1389,50
-669.5139,-15.0252,-18.6042,-628.5275000000001,97.9852,-23.3694,51
-668.6995,-15.0525,-18.6033,-627.9531999999999,97.9411,-23.539,52
-666.2259,-15.1381,-18.6147,-626.2112,97.8103,-24.0428,53
-661.9985,-15.2904,-18.6454,-623.2019,97.5979,-24.8655,54
-655.8508,-15.5124,-18.6966,-618.7397,97.3127,-25.9926,55
-647.5296,-15.8019,-18.7943,-612.5696,96.9698,-27.4136,56
-636.6732,-16.1616,-18.963,-604.3338,96.5971,-29.1331,57
-622.7824,-16.6046,-19.2598,-593.5886000000002,96.2541,-31.1959,58
-605.1966,-17.1553,-19.8005,-579.7750000000001,96.0902,-33.7128,59
-583.1342,-17.8545,-20.7994,-562.1453999999999,96.5428,-36.9001,60
-643.5486,-12.5473,-15.8419,-619.0819999999999,74.6865,-21.8307,61
-642.7578,-12.5689,-15.843,-618.4994999999999,74.6539,-21.9837,62
-640.3555,-12.6361,-15.8536,-616.7256000000001,74.5575,-22.4379,63
-636.2492,-12.7551,-15.8831,-613.6694,74.4004,-23.1824,64
-630.2761,-12.9301,-15.9287,-609.1519000000002,74.1889,-24.2059,65
-622.1877,-13.163,-16.0052,-602.9190999999998,73.9338,-25.497,66
-611.6274,-13.4609,-16.149,-594.6442,73.6553,-27.0622,67
-598.0982,-13.8386,-16.409,-583.8909,73.3975,-28.9426,68
-580.9277,-14.3186,-16.8918,-570.1137999999999,73.2699,-31.2456,69
