cls_elec,ct,disp,int,mod_pauli,pol,index
-801.8168,-23.8889,-39.8202,-582.9472,330.315,-47.7363,1
-800.9508,-23.9745,-39.8553,-582.3870999999999,330.2394,-47.8459,2
-798.3268,-24.2423,-39.9531,-580.6741000000001,330.0247,-48.1766,3
-793.8676,-24.689,-40.1463,-577.724,329.7113,-48.7324,4
-787.4499,-25.2951,-40.4895,-573.3766999999999,329.3868,-49.529,5
-778.925,-26.0497,-41.0657,-567.4114999999999,329.2363,-50.6074,6
-768.1827,-26.9636,-42.0172,-559.5509,329.6734,-52.0608,7
-755.3469,-28.0812,-43.6109,-549.4127000000001,331.6884,-54.0621,8
-741.345,-29.5142,-46.279,-536.26,337.8089,-56.9307,9
-729.5579,-31.5766,-50.8691,-518.39,354.8612,-61.2476,10
-755.7464,-19.5546,-33.7797,-599.0898000000001,253.9751,-43.9842,11
-754.9004,-19.6195,-33.8209,-598.5137,253.9188,-44.0917,12
-752.335,-19.824,-33.8985,-596.7072000000001,253.7586,-44.4083,13
-747.9678,-20.1695,-34.0598,-593.6137,253.5233,-44.9399,14
-741.6622,-20.6443,-34.3636,-589.0966,253.2755,-45.702,15
-733.2374,-21.2419,-34.8547,-582.9194,253.1464,-46.7318,16
-722.5082,-21.9719,-35.689,-574.8482999999999,253.4297,-48.1089,17
-709.4195,-22.8703,-37.0848,-564.5319,254.8349,-49.9922,18
-694.468,-24.0202,-39.4331,-551.3697,259.2055,-52.6539,19
-679.9857,-25.6522,-43.4688,-534.0334999999999,271.6505,-56.5773,20
-716.7189,-16.3076,-28.7444,-607.102,195.6222,-40.9533,21
-715.894,-16.3592,-28.7717,-606.4953,195.5802,-41.0506,22
-713.3912,-16.52,-28.8392,-604.6353,195.4606,-41.3455,23
-709.1252,-16.7929,-28.9849,-601.4587,195.2841,-41.8398,24
-702.952,-17.1728,-29.2229,-596.8008,195.0959,-42.549,25
-694.6704,-17.6556,-29.6605,-590.5047999999999,194.9898,-43.5081,26
-684.0445,-18.2506,-30.3755,-582.2878000000001,195.1757,-44.7929,27
-670.8925,-18.9862,-31.5854,-571.8470000000001,196.1628,-46.5457,28
-655.3923,-19.9246,-33.6652,-558.7007,199.2937,-49.0123,29
-639.0699,-21.2335,-37.1987,-541.7387,208.3796,-52.6162,30
-683.2234,-13.8527,-24.5139,-609.0738,150.9448,-38.4286,31
-682.4198,-13.8949,-24.5473,-608.4662999999999,150.9134,-38.5177,32
-679.9808,-14.0236,-24.6027,-606.5686,150.824,-38.7855,33
-675.8201,-14.243,-24.7198,-603.3283000000001,150.6918,-39.2372,34
-669.7895,-14.5513,-24.9412,-598.6190999999999,150.5494,-39.8865,35
-661.6761,-14.9483,-25.3057,-592.2322,150.4649,-40.767,36
-651.2105,-15.4415,-25.928,-583.9413,150.5891,-41.9504,37
-638.1224,-16.0546,-26.9863,-573.4426,151.2886,-43.5679,38
-622.3565,-16.8349,-28.7885,-560.2886000000001,153.5409,-45.8496,39
-604.823,-17.9018,-31.9278,-543.6462,160.1808,-49.1744,40
-654.1083,-11.9657,-20.8985,-606.5972,116.6786,-36.3033,41
-653.3259,-11.9998,-20.9174,-605.9705000000001,116.6552,-36.3826,42
-650.9503,-12.1041,-20.9611,-604.052,116.5883,-36.6248,43
-646.8952,-12.2818,-21.0675,-600.7901,116.4892,-37.0348,44
-641.0112,-12.5354,-21.2305,-596.0193,116.382,-37.6242,45
-633.0789,-12.866,-21.5569,-589.6118,116.3161,-38.4261,46
-622.8081,-13.2821,-22.0814,-581.2783,116.4011,-39.5078,47
-609.8676,-13.8021,-22.9879,-570.7479000000001,116.9019,-40.9922,48
-594.0335,-14.4632,-24.5868,-557.6496,118.5305,-43.0966,49
-575.7491,-15.3493,-27.3172,-541.2007,123.3909,-46.176,50
-628.4926,-10.5107,-17.8751,-600.9121000000001,90.3506,-34.3843,51
-627.7307,-10.5386,-17.8873,-600.2801,90.3331,-34.4566,52
-625.4172,-10.6221,-17.9338,-598.3644,90.2831,-34.6744,53
-621.4664,-10.7663,-18.0231,-595.0888,90.2088,-35.0418,54
-615.7289,-10.9764,-18.1748,-590.3247,90.1282,-35.5728,55
-607.983,-11.2549,-18.437,-583.8949,90.0778,-36.2978,56
-597.926,-11.6104,-18.897,-575.5749000000001,90.1375,-37.279,57
-585.1867,-12.0586,-19.6844,-565.0634,90.5001,-38.6338,58
-569.4201,-12.6286,-21.057,-551.9905000000001,91.6849,-40.5697,59
-550.719,-13.3802,-23.4761,-535.7444,95.2514,-43.4205,60
-605.6999,-9.3636,-15.2831,-592.8969999999999,70.0854,-32.6358,61
-604.9579,-9.3846,-15.2949,-592.2672999999999,70.0723,-32.7022,62
-602.7046,-9.4507,-15.3331,-590.3503999999999,70.0348,-32.8968,63
-598.8553,-9.5679,-15.4023,-587.0707,69.9791,-33.2243,64
-593.2621,-9.7428,-15.5314,-582.3182,69.9186,-33.7005,65
-585.7026,-9.981,-15.7469,-575.9006999999999,69.8805,-34.3507,66
-575.8687,-10.2894,-16.1579,-567.6312,69.9237,-35.2389,67
-563.3629,-10.6818,-16.8295,-557.1555,70.1892,-36.4705,68
-547.7557,-11.1799,-18.0284,-544.1476,71.0572,-38.2408,69
-528.8784,-11.8313,-20.1421,-528.0515,73.6824,-40.8821,70
-585.209,-8.4411,-13.1068,-583.3158,54.4589,-31.0178,71
-584.4862,-8.4564,-13.1124,-582.6804,54.4491,-31.0745,72
-582.2909,-8.5083,-13.1419,-580.7684999999998,54.421,-31.2484,73
-578.5399,-8.6042,-13.2161,-577.5212,54.3792,-31.5402,74
-573.087,-8.7513,-13.3196,-572.7885,54.3338,-31.9644,75
-565.7115,-8.9572,-13.5227,-566.434,54.3052,-32.5478,76
-556.1029,-9.2293,-13.8506,-558.1899,54.3373,-33.3444,77
-543.8489,-9.5776,-14.4363,-547.7877,54.534,-34.4589,78
-528.4612,-10.0205,-15.4587,-534.8438,55.1746,-36.078,79
-509.5789,-10.5964,-17.3395,-518.9155,57.1146,-38.5153,80
-566.6158,-7.6885,-11.235,-572.6238,42.3884,-29.4729,81
-565.9115,-7.7,-11.2487,-572.0036000000001,42.381,-29.5244,82
-563.7719,-7.7402,-11.2699,-570.0997999999998,42.3599,-29.6777,83
-560.1154,-7.8199,-11.3222,-566.8659,42.3285,-29.9369,84
-554.7983,-7.9452,-11.4124,-562.1754000000001,42.2944,-30.3139,85
-547.6023,-8.1255,-11.5727,-555.8613,42.2731,-30.8339,86
-538.2173,-8.3674,-11.8522,-547.6879,42.2974,-31.5484,87
-526.2234,-8.6797,-12.3489,-537.3622,42.4446,-32.5548,88
-511.0935,-9.0783,-13.2495,-524.5323,42.9211,-34.0321,89
