cls_elec,ct,disp,int,mod_pauli,pol,index
-2566.9935,-60.8637,-29.2993,-2099.8937,1025.7852,-468.5224,1
-2566.0495,-60.9754,-29.4057,-2098.4428000000003,1026.3177,-468.3299,2
-2563.2605,-61.3299,-29.7451,-2094.0254,1028.0724,-467.7623,3
-2558.7836,-61.9696,-30.3593,-2086.4051,1031.5851,-466.8777,4
-2552.9912,-62.968,-31.331,-2075.1212,1037.9518,-465.7828,5
-2546.6983,-64.4456,-32.7886,-2059.3479,1049.2739,-464.6893,6
-2541.6453,-66.5997,-34.9146,-2037.5687000000003,1069.5789,-463.988,7
-2541.5277,-69.7824,-37.9532,-2006.8570000000002,1106.8056,-464.3993,8
-2554.2287,-74.7587,-42.2193,-1961.2464000000002,1177.2382,-467.2779,9
-2596.7539,-83.6298,-48.0689,-1888.1408000000001,1315.6822,-475.3704,10
-2436.7082,-60.694,-25.8695,-2210.2171000000003,746.8212,-433.7666,11
-2435.6722,-60.798,-25.9605,-2208.8161999999998,747.1979,-433.5834,12
-2432.5784,-61.1004,-26.2484,-2204.5292,748.4367,-433.0387,13
-2427.4898,-61.6143,-26.774,-2197.1535,750.8984,-432.1738,14
-2420.5866,-62.4052,-27.6105,-2186.3410000000003,755.3385,-431.0772,15
-2412.3274,-63.5829,-28.8741,-2171.4833000000003,763.2109,-429.9098,16
-2403.8018,-65.2976,-30.7298,-2151.4814000000006,777.3245,-428.9767,17
-2397.5033,-67.779,-33.4304,-2124.1766,803.35,-428.8139,18
-2399.0628,-71.4932,-37.2891,-2085.1988,853.1033,-430.457,19
-2421.2216,-77.6737,-42.7025,-2025.0113000000001,952.5474,-435.9609,20
-2320.4245,-62.0476,-22.6992,-2263.2435000000005,546.2322,-404.3044,21
-2319.3474,-62.1355,-22.7778,-2261.8768,546.4976,-404.1137,22
-2316.112,-62.3926,-23.0234,-2257.7092000000002,547.3769,-403.5581,23
-2310.7176,-62.8268,-23.4733,-2250.5707,549.1165,-402.6695,24
-2303.2137,-63.4923,-24.1927,-2240.1918,552.2317,-401.5248,25
-2293.811,-64.4823,-25.2876,-2226.1007,557.7375,-400.2573,26
-2283.1339,-65.9149,-26.9076,-2207.4665,567.608,-399.1181,27
-2272.7959,-67.9512,-29.2917,-2182.7069,585.8667,-398.5348,28
-2266.7312,-70.8964,-32.7562,-2148.5951,621.0956,-399.3069,29
-2274.3514,-75.5149,-37.7178,-2097.9846,692.5902,-402.9907,30
-2215.557,-64.1616,-19.7821,-2277.1905999999994,401.3431,-379.033,31
-2214.4705,-64.2333,-19.8501,-2275.8519,401.5342,-378.8322,32
-2211.1944,-64.4555,-20.0627,-2271.7954,402.1606,-378.2434,33
-2205.6867,-64.8495,-20.4463,-2264.9011,403.3903,-377.3089,34
-2197.9093,-65.4589,-21.0616,-2254.9322,405.5908,-376.0932,35
-2187.902,-66.3496,-22.0035,-2241.5102,409.4642,-374.7193,36
-2175.9603,-67.6117,-23.4149,-2223.9915,416.3952,-373.3998,37
-2163.0568,-69.3653,-25.5038,-2201.1812999999997,429.256,-372.5114,38
-2151.8552,-71.8255,-28.584,-2170.7017,454.2573,-372.6943,39
-2149.1954,-75.4941,-33.0894,-2127.2208,505.6995,-375.1414,40
-2120.2113,-66.4773,-17.1424,-2264.7124,296.2137,-357.0951,41
-2119.1342,-66.5396,-17.1988,-2263.4092,296.3506,-356.8872,42
-2115.8787,-66.7472,-17.3783,-2259.4765,296.7957,-356.268,43
-2110.3762,-67.1369,-17.7069,-2252.8201,297.6747,-355.2748,44
-2102.5312,-67.7405,-18.2321,-2243.2517,299.2313,-353.9792,45
-2092.2681,-68.5995,-19.0403,-2230.4384999999997,301.9661,-352.4967,46
-2079.6519,-69.7791,-20.2613,-2213.8616999999995,306.8582,-351.0276,47
-2065.1923,-71.373,-22.0896,-2192.6149000000005,315.9457,-349.9057,48
-2050.6063,-73.5303,-24.8241,-2164.912,333.7336,-349.6849,49
-2040.7604,-76.598,-28.8926,-2126.8106,370.781,-351.3406,50
-2032.9577,-68.6661,-14.7725,-2234.6582,219.5748,-337.8367,51
-2031.9009,-68.7316,-14.8213,-2233.3985000000002,219.6721,-337.6168,52
-2028.7016,-68.948,-14.9718,-2229.6009000000004,219.9929,-336.9724,53
-2023.275,-69.3578,-15.2491,-2223.1935000000003,220.6187,-335.9303,54
-2015.4889,-69.9888,-15.697,-2214.0058,221.7267,-334.5578,55
-2005.1912,-70.8692,-16.3886,-2201.7549,223.666,-332.9719,56
-1992.2886,-72.047,-17.4408,-2186.0089000000003,227.1313,-331.3638,57
-1976.9589,-73.5901,-19.0346,-2166.0607,233.5766,-330.0537,58
-1960.2185,-75.6032,-21.4441,-2140.5609,246.256,-329.5511,59
-1945.4261,-78.3217,-25.094,-2106.5533,272.9753,-330.6868,60
-1952.6864,-70.6558,-12.6442,-2193.1837,163.4571,-320.6544,61
-1951.6557,-70.7332,-12.6837,-2191.9707,163.5313,-320.4294,62
-1948.5323,-70.9781,-12.81,-2188.3213,163.7619,-319.7628,63
-1943.2216,-71.4236,-13.0417,-2182.1659,164.2081,-318.6871,64
-1935.5693,-72.1028,-13.4206,-2173.3482000000004,165.0004,-317.2559,65
-1925.3741,-73.042,-14.0107,-2161.6306999999997,166.3785,-315.5824,66
-1912.4353,-74.2804,-14.9154,-2146.6439000000005,168.8409,-313.8537,67
-1896.697,-75.8686,-16.3005,-2127.8161,173.4285,-312.3785,68
-1878.6604,-77.8781,-18.4221,-2104.1133,182.4939,-311.6466,69
-1860.5378,-80.4651,-21.6779,-2073.3183,201.7837,-312.4212,70
-1878.5142,-72.5962,-10.7641,-2144.6017,122.1798,-304.907,71
-1877.5125,-72.69,-10.796,-2143.4464000000003,122.2323,-304.6802,72
-1874.4745,-72.9729,-10.9006,-2139.9535,122.3978,-304.0033,73
-1869.3009,-73.466,-11.0956,-2134.0466,122.7183,-302.9024,74
-1861.8243,-74.2064,-11.4127,-2125.5961,123.2836,-301.4363,75
-1851.8131,-75.2292,-11.9115,-2114.3877,124.2711,-299.705,76
-1838.996,-76.5747,-12.6871,-2100.1041,126.0322,-297.8785,77
-1823.1547,-78.2879,-13.8832,-2082.28,129.3078,-296.262,78
-1804.4159,-80.4211,-15.7386,-2060.1036999999997,135.8016,-295.3297,79
-1784.125,-83.0733,-18.6276,-2031.886,149.7499,-295.81,80
-1809.7247,-74.7472,-9.1012,-2091.9282000000003,91.6921,-290.0472,81
-1808.7529,-74.8557,-9.1293,-2090.8258,91.7303,-289.8182,82
-1805.8041,-75.1801,-9.2156,-2087.4902,91.8479,-289.1383,83
-1800.7768,-75.7286,-9.3777,-2081.8367,92.0779,-288.0315,84
-1793.4971,-76.5415,-9.6435,-2073.7439,92.4874,-286.5492,85
-1783.7156,-77.6653,-10.061,-2063.0359,93.1943,-284.7883,86
-1771.1163,-79.1517,-10.7199,-2049.4282000000003,94.455,-282.8953,87
-1755.3703,-81.0453,-11.7501,-2032.5249000000001,96.8039,-281.1631,88
-1736.3359,-83.3986,-13.3739,-2011.6844,101.4723,-280.0483,89
-1714.7075,-86.2836,-15.936,-1985.6126999999997,111.5785,-280.2641,90
-1745.7266,-77.4011,-7.651,-2037.3038000000001,69.0647,-275.5898,91
-1744.7845,-77.5251,-7.6743,-2036.2545999999998,69.0911,-275.3618,92
-1741.9252,-77.8892,-7.745,-2033.0724999999998,69.1755,-274.6886,93
-1737.0464,-78.4979,-7.8768,-2027.6707999999999,69.3421,-273.5918,94
