cls_elec,ct,disp,int,mod_pauli,pol,index,distances
555.6275,-4.34,-1.1445,530.4095,5.0839,-24.8174,1,2.5
534.2965,-3.2024,-0.8728,511.50590000000005,3.1557,-21.8711,2,2.5999999999999996
514.5327,-2.3316,-0.6532,494.27310000000006,1.9554,-19.2302,3,2.6999999999999993
496.1725,-1.6735,-0.4925,478.3437,1.2096,-16.8724,4,2.8
479.0733,-1.1854,-0.3651,463.4783,0.7469,-14.7914,5,2.8999999999999995
463.1107,-0.8297,-0.2736,449.5042,0.4603,-12.9635,6,3.0
448.1758,-0.5749,-0.203,436.3094,0.2831,-11.3716,7,3.0999999999999996
434.1731,-0.3973,-0.153,423.8076,0.1737,-9.9889,8,3.1999999999999993
421.0181,-0.2745,-0.117,411.9411,0.1062,-8.7917,9,3.3
408.6364,-0.1918,-0.0912,400.65959999999995,0.0647,-7.7585,10,3.3999999999999995
396.9618,-0.1366,-0.0709,389.9286,0.0393,-6.865,11,3.500000000000001
385.9356,-0.0998,-0.0563,379.7097,0.0237,-6.0935,12,3.5999999999999988
375.5053,-0.0753,-0.0459,369.97279999999995,0.0142,-5.4255,13,3.6999999999999993
365.6238,-0.0587,-0.0374,360.69100000000003,0.0084,-4.8451,14,3.8000000000000007
356.2489,-0.0471,-0.0316,351.83469999999994,0.005,-4.3405,15,3.8999999999999986
347.3428,-0.0388,-0.0269,343.3799,0.0029,-3.9001,16,4.0
338.8711,-0.0326,-0.0218,335.30410000000006,0.0017,-3.5143,17,4.1
330.8028,-0.0277,-0.0185,327.5819,0.0009,-3.1756,18,4.2
323.1097,-0.0237,-0.017,320.19229999999993,0.0005,-2.8772,19,4.3
315.7663,-0.0204,-0.0146,313.1184,0.0003,-2.6132,20,4.3999999999999995
308.7493,-0.0175,-0.0122,306.34049999999996,0.0001,-2.3792,21,4.5
302.0373,-0.015,-0.0113,299.84,0.0001,-2.1711,22,4.6
295.611,-0.0128,-0.0098,293.6029,0.0,-1.9855,23,4.699999999999999
289.4524,-0.0108,-0.0074,287.6146,0.0,-1.8196,24,4.799999999999999
283.5452,-0.0092,-0.0064,281.8589,0.0,-1.6707,25,4.9
277.8743,-0.0078,-0.0069,276.32270000000005,-0.0,-1.5369,26,5.0
272.4258,-0.0066,-0.0064,270.9964,-0.0,-1.4164,27,5.1
267.1868,-0.0057,-0.0046,265.86890000000005,-0.0,-1.3076,28,5.199999999999999
262.1456,-0.0049,-0.0039,260.9277,-0.0,-1.2091,29,5.299999999999999
257.291,-0.0044,-0.0043,256.1626,-0.0,-1.1197,30,5.4
252.613,-0.0039,-0.0038,251.5667,-0.0,-1.0386,31,5.5
248.102,-0.0036,-0.0021,247.1316,-0.0,-0.9647,32,5.6
243.7494,-0.0034,-0.0014,242.84730000000002,-0.0,-0.8973,33,5.700000000000001
239.5468,-0.0032,-0.0023,238.7057,-0.0,-0.8356,34,5.800000000000001
235.4867,-0.0031,-0.0033,234.70100000000002,-0.0,-0.7793,35,5.9
231.5619,-0.0029,-0.0028,230.8286,-0.0,-0.7276,36,6.0
227.7658,-0.0028,-0.0014,227.0814,-0.0,-0.6802,37,6.1
224.0922,-0.0027,-0.001,223.4519,-0.0,-0.6366,38,6.200000000000001
220.5351,-0.0026,-0.0017,219.9344,-0.0,-0.5964,39,6.299999999999999
217.0893,-0.0025,-0.0023,216.5251,-0.0,-0.5594,40,6.4
213.7494,-0.0024,-0.0016,213.2202,-0.0,-0.5252,41,6.5
210.5108,-0.0022,-0.0005,210.01450000000003,-0.0,-0.4936,42,6.6
207.3689,-0.0021,-0.0002,206.90219999999997,-0.0,-0.4644,43,6.699999999999999
204.3193,-0.002,-0.0014,203.8786,-0.0,-0.4373,44,6.799999999999999
201.3582,-0.0018,-0.0028,200.9415,-0.0,-0.4121,45,6.9
198.4816,-0.0017,-0.0033,198.0878,-0.0,-0.3888,46,7.0
195.6861,-0.0016,-0.0025,195.31490000000002,-0.0,-0.3671,47,7.1
192.9682,-0.0015,-0.001,192.6189,-0.0,-0.3468,48,7.200000000000001
190.3248,-0.0014,-0.0,189.99540000000002,-0.0,-0.328,49,7.299999999999999
187.7529,-0.0013,0.0002,187.44140000000004,-0.0,-0.3104,50,7.4
185.2495,-0.0012,0.0003,184.9546,-0.0,-0.294,51,7.500000000000002
182.812,-0.0011,0.0009,182.5332,0.0,-0.2786,52,7.6
180.4378,-0.001,0.002,180.17450000000002,0.0,-0.2643,53,7.700000000000001
178.1245,-0.001,0.003,177.8757,0.0,-0.2508,54,7.799999999999999
175.8698,-0.0009,0.0033,175.634,0.0,-0.2382,55,7.9
173.6714,-0.0009,0.0025,173.4466,0.0,-0.2264,56,8.0
171.5273,-0.0008,0.0012,171.3124,0.0,-0.2153,57,8.1
169.4355,-0.0008,0.0001,169.2299,0.0,-0.2049,58,8.2
167.3941,-0.0008,-0.0002,167.1979,0.0,-0.1952,59,8.3
165.4013,-0.0008,0.0002,165.2147,0.0,-0.186,60,8.4
163.4554,-0.0007,0.001,163.2784,0.0,-0.1773,61,8.5
