cls_elec,ct,disp,int,mod_pauli,pol,index,distances
511.3287,-1.6507,-2.333,496.057,7.8498,-19.1378,1,2.71
493.602,-1.2546,-1.8957,478.3426,4.9047,-17.0138,2,2.8099999999999996
476.9316,-0.9419,-1.5455,462.41360000000003,3.0573,-15.0879,3,2.9099999999999993
461.2678,-0.701,-1.2397,447.86699999999996,1.9013,-13.3614,4,3.01
446.5482,-0.515,-1.0033,434.3914,1.1798,-11.8183,5,3.1099999999999994
432.7064,-0.3759,-0.8058,421.8001,0.7304,-10.455,6,3.21
419.6766,-0.2742,-0.6461,409.9528,0.4511,-9.2546,7,3.3099999999999996
407.3958,-0.2004,-0.5227,398.7488,0.2779,-8.2018,8,3.4099999999999993
395.8054,-0.1486,-0.4202,388.1241,0.1708,-7.2833,9,3.51
384.8512,-0.1121,-0.342,378.0217,0.1046,-6.48,10,3.6099999999999994
374.484,-0.0866,-0.2831,368.39840000000004,0.0638,-5.7797,11,3.710000000000001
364.6587,-0.0689,-0.2332,359.2256,0.0388,-5.1698,12,3.8099999999999987
355.3346,-0.0563,-0.1938,350.4719,0.0235,-4.6361,13,3.9099999999999993
346.4748,-0.0472,-0.1634,342.1088,0.0141,-4.1695,14,4.010000000000001
338.0455,-0.0404,-0.138,334.1152000000001,0.0084,-3.7603,15,4.1099999999999985
330.0164,-0.0352,-0.1175,326.4687,0.0049,-3.3999,16,4.21
322.3597,-0.0311,-0.1013,319.14799999999997,0.0028,-3.0821,17,4.31
315.0501,-0.0276,-0.088,312.13519999999994,0.0016,-2.8009,18,4.41
308.0647,-0.0247,-0.076,305.41330000000005,0.0008,-2.5515,19,4.51
301.3822,-0.0221,-0.0657,298.9653,0.0004,-2.3295,20,4.609999999999999
294.9834,-0.0198,-0.0575,292.7747,0.0001,-2.1315,21,4.71
288.8507,-0.0178,-0.051,286.8276,-0.0,-1.9543,22,4.81
282.9678,-0.0161,-0.0448,281.1116,-0.0001,-1.7952,23,4.909999999999999
277.3198,-0.0146,-0.0393,275.6136,-0.0001,-1.6522,24,5.010000000000001
271.8928,-0.0133,-0.0352,270.32090000000005,-0.0001,-1.5233,25,5.11
266.6741,-0.0122,-0.0315,265.22350000000006,-0.0001,-1.4068,26,5.21
261.652,-0.0114,-0.0273,260.3119,-0.0001,-1.3013,27,5.31
256.8155,-0.0107,-0.0238,255.57530000000003,-0.0001,-1.2056,28,5.409999999999999
252.1546,-0.0101,-0.0218,251.004,-0.0001,-1.1186,29,5.510000000000001
247.6598,-0.0096,-0.0203,246.5905,-0.0001,-1.0393,30,5.61
243.3225,-0.0092,-0.0181,242.32819999999998,-0.0,-0.967,31,5.71
239.1345,-0.0089,-0.0157,238.20899999999997,-0.0,-0.9009,32,5.81
235.0883,-0.0086,-0.0144,234.22490000000002,-0.0,-0.8404,33,5.909999999999999
231.1766,-0.0083,-0.0136,230.36980000000003,-0.0,-0.7849,34,6.010000000000001
227.393,-0.008,-0.0124,226.63869999999997,-0.0,-0.7339,35,6.1099999999999985
223.7313,-0.0077,-0.0106,223.02599999999998,-0.0,-0.687,36,6.21
220.1856,-0.0073,-0.0093,219.5251,-0.0,-0.6439,37,6.31
216.7506,-0.007,-0.0093,216.13029999999998,-0.0,-0.604,38,6.409999999999999
213.4211,-0.0067,-0.0097,212.83749999999998,-0.0,-0.5672,39,6.509999999999999
210.1923,-0.0063,-0.0096,209.64319999999998,-0.0,-0.5332,40,6.61
207.0598,-0.006,-0.0085,206.5435,-0.0,-0.5018,41,6.71
204.0193,-0.0056,-0.0071,203.534,-0.0,-0.4726,42,6.81
201.0668,-0.0053,-0.006,200.60999999999999,-0.0,-0.4455,43,6.909999999999999
198.1985,-0.005,-0.0052,197.768,-0.0,-0.4203,44,7.01
195.4109,-0.0046,-0.0041,195.0053,-0.0,-0.3969,45,7.1099999999999985
192.7006,-0.0043,-0.0025,192.3187,-0.0,-0.3751,46,7.21
190.0645,-0.004,-0.001,189.7048,-0.0,-0.3547,47,7.310000000000001
187.4995,-0.0038,-0.0003,187.1597,-0.0,-0.3357,48,7.409999999999999
185.0028,-0.0035,-0.0007,184.6806,-0.0,-0.318,49,7.510000000000001
182.5718,-0.0033,-0.0015,182.2655,-0.0,-0.3015,50,7.609999999999998
180.2038,-0.0031,-0.002,179.9127,-0.0,-0.286,51,7.710000000000001
177.8964,-0.0029,-0.0019,177.62009999999998,-0.0,-0.2715,52,7.809999999999999
175.6474,-0.0027,-0.0013,175.3855,-0.0,-0.2579,53,7.909999999999999
173.4546,-0.0026,-0.0006,173.2062,-0.0,-0.2452,54,8.010000000000002
171.3158,-0.0024,-0.0003,171.07989999999998,-0.0,-0.2332,55,8.11
169.2291,-0.0023,-0.0002,169.00469999999999,-0.0,-0.2219,56,8.21
167.1927,-0.0022,-0.0001,166.97910000000002,-0.0,-0.2113,57,8.309999999999999
165.2047,-0.0022,0.0003,165.00140000000002,-0.0,-0.2014,58,8.41
163.2634,-0.0021,0.0009,163.07019999999997,-0.0,-0.192,59,8.510000000000002
161.3672,-0.002,0.0015,161.18349999999998,-0.0,-0.1832,60,8.61
159.5145,-0.002,0.0016,159.33929999999998,-0.0,-0.1748,61,8.71
