cls_elec,ct,disp,int,mod_pauli,pol,index,distances
446.5726,-1.4565,-3.7541,434.85380000000004,9.4432,-15.9514,1,3.1000000000000005
433.1556,-0.9945,-3.091,420.87859999999995,6.1402,-14.3317,2,3.2
420.3745,-0.6817,-2.5474,408.2587000000001,3.9784,-12.8651,3,3.3
408.2307,-0.4714,-2.0929,396.6936,2.5684,-11.5412,4,3.4000000000000004
396.7073,-0.3299,-1.7317,385.94739999999996,1.6518,-10.3501,5,3.5
385.7767,-0.2362,-1.4281,375.88530000000003,1.0582,-9.2853,6,3.6000000000000005
375.4066,-0.1741,-1.1752,366.3968,0.6751,-8.3356,7,3.7
365.5629,-0.1328,-0.9798,357.38870000000003,0.4289,-7.4905,8,3.799999999999999
356.2117,-0.1057,-0.8151,348.82070000000004,0.2712,-6.7414,9,3.8999999999999995
347.3202,-0.0879,-0.6768,340.648,0.1707,-6.0782,10,4.0
338.8574,-0.0756,-0.5713,332.8266,0.1069,-5.4908,11,4.100000000000001
330.7946,-0.0671,-0.4835,325.34020000000004,0.0666,-4.9704,12,4.2
323.1049,-0.0607,-0.4067,318.1689,0.0412,-4.5098,13,4.299999999999999
315.7635,-0.0554,-0.3482,311.2843,0.0253,-4.1009,14,4.400000000000001
308.7477,-0.0508,-0.3021,304.67260000000005,0.0154,-3.7376,15,4.500000000000001
302.0365,-0.0465,-0.2605,298.32500000000005,0.0092,-3.4137,16,4.6000000000000005
295.6106,-0.0423,-0.2255,292.22349999999994,0.0053,-3.1246,17,4.7
289.4523,-0.0384,-0.198,286.3531,0.003,-2.8658,18,4.8
283.5452,-0.0348,-0.1735,280.70500000000004,0.0015,-2.6334,19,4.900000000000001
277.8744,-0.0313,-0.1512,275.268,0.0006,-2.4245,20,5.0
272.4259,-0.0282,-0.1337,270.0281,0.0001,-2.236,21,5.1000000000000005
267.187,-0.0254,-0.1197,264.9758,-0.0002,-2.0659,22,5.2
262.1458,-0.023,-0.1066,260.1039999999999,-0.0004,-1.9118,23,5.3
257.2912,-0.0209,-0.0946,255.40349999999998,-0.0004,-1.7718,24,5.400000000000001
252.6132,-0.0191,-0.085,250.8641,-0.0005,-1.6445,25,5.500000000000001
248.1023,-0.0177,-0.0768,246.4789,-0.0004,-1.5285,26,5.6000000000000005
243.7496,-0.0165,-0.0684,242.24169999999998,-0.0004,-1.4226,27,5.7
239.547,-0.0155,-0.0605,238.1448,-0.0004,-1.3258,28,5.8
235.4868,-0.0148,-0.0547,234.17999999999998,-0.0003,-1.237,29,5.900000000000001
231.562,-0.0141,-0.0506,230.3413,-0.0003,-1.1557,30,6.000000000000001
227.7659,-0.0137,-0.0462,226.62489999999997,-0.0002,-1.0809,31,6.1000000000000005
224.0923,-0.0133,-0.0414,223.0253,-0.0002,-1.0121,32,6.199999999999999
220.5352,-0.0129,-0.0373,219.536,-0.0002,-0.9488,33,6.3
217.0893,-0.0127,-0.0345,216.1517,-0.0001,-0.8903,34,6.400000000000001
213.7495,-0.0124,-0.0321,212.8687,-0.0001,-0.8362,35,6.499999999999999
210.5108,-0.0121,-0.0289,209.68349999999998,-0.0001,-0.7862,36,6.6000000000000005
207.3689,-0.0119,-0.0255,206.5915,-0.0001,-0.7399,37,6.700000000000001
204.3193,-0.0116,-0.0229,203.5877,-0.0001,-0.697,38,6.8
201.3582,-0.0113,-0.0216,200.66809999999998,-0.0001,-0.6571,39,6.8999999999999995
198.4816,-0.011,-0.0208,197.82969999999997,-0.0001,-0.62,40,7.000000000000001
195.6861,-0.0107,-0.0194,195.0703,-0.0001,-0.5856,41,7.1000000000000005
192.9682,-0.0103,-0.0174,192.38689999999997,-0.0001,-0.5535,42,7.2
190.3248,-0.01,-0.0155,189.77560000000003,-0.0001,-0.5236,43,7.3
187.7529,-0.0096,-0.0144,187.2332,-0.0001,-0.4956,44,7.400000000000002
185.2495,-0.0092,-0.0139,184.7568,-0.0001,-0.4695,45,7.499999999999999
182.812,-0.0088,-0.0132,182.3448,-0.0001,-0.4451,46,7.6000000000000005
180.4378,-0.0084,-0.0119,179.9951,-0.0001,-0.4223,47,7.700000000000002
178.1245,-0.008,-0.0102,177.7053,-0.0001,-0.4009,48,7.8
175.8698,-0.0076,-0.009,175.47220000000002,-0.0001,-0.3809,49,7.900000000000002
173.6714,-0.0073,-0.0087,173.2932,-0.0001,-0.3621,50,7.999999999999999
171.5273,-0.0069,-0.0088,171.16709999999998,-0.0001,-0.3444,51,8.1
169.4355,-0.0066,-0.0088,169.0922,-0.0001,-0.3278,52,8.2
167.3941,-0.0062,-0.0082,167.06740000000002,-0.0001,-0.3122,53,8.3
165.4013,-0.0059,-0.0073,165.0906,-0.0,-0.2975,54,8.400000000000002
163.4554,-0.0057,-0.0063,163.1597,-0.0,-0.2837,55,8.5
161.5548,-0.0054,-0.0058,161.2729,-0.0,-0.2707,56,8.600000000000001
159.6978,-0.0052,-0.0058,159.4284,-0.0,-0.2584,57,8.7
157.8831,-0.005,-0.0058,157.62550000000002,-0.0,-0.2468,58,8.799999999999999
156.1091,-0.0048,-0.0056,155.86290000000002,-0.0,-0.2358,59,8.900000000000002
154.3746,-0.0046,-0.005,154.13949999999997,-0.0,-0.2255,60,9.0
152.6782,-0.0045,-0.0042,152.4538,-0.0,-0.2157,61,9.100000000000001
