cls_elec,ct,disp,int,mod_pauli,pol,index,distances
431.929,-1.9699,-4.7604,421.75829999999996,13.203,-16.6434,1,3.2
417.1586,-1.2,-3.7834,405.3754,8.0523,-14.8521,2,3.3199999999999994
403.1077,-0.725,-3.0111,391.0567,4.8875,-13.2024,3,3.4399999999999995
389.8171,-0.4362,-2.4026,378.2317,2.9523,-11.6989,4,3.5599999999999996
377.2813,-0.2638,-1.9248,366.51800000000003,1.7748,-10.3495,5,3.6799999999999997
365.4705,-0.1625,-1.5286,355.68879999999996,1.0617,-9.1523,6,3.8
354.3431,-0.1029,-1.2298,345.5463,0.6321,-8.0962,7,3.92
343.8533,-0.0682,-0.9917,335.9976,0.3744,-7.1702,8,4.040000000000001
333.9548,-0.0478,-0.8024,326.96340000000004,0.2207,-6.3619,9,4.160000000000001
324.6033,-0.0355,-0.6584,318.3804,0.1294,-5.6584,10,4.28
315.7572,-0.0279,-0.5377,310.22080000000005,0.0755,-5.0463,11,4.3999999999999995
307.378,-0.0227,-0.4421,302.4433,0.0438,-4.5137,12,4.5200000000000005
299.4307,-0.0191,-0.3695,295.0176,0.0253,-4.0498,13,4.64
291.8833,-0.0164,-0.3122,287.92560000000003,0.0145,-3.6436,14,4.760000000000001
284.7065,-0.0141,-0.2645,281.1487,0.0083,-3.2875,15,4.88
277.8739,-0.0123,-0.2249,274.66630000000004,0.0047,-2.9751,16,5.000000000000001
271.3614,-0.0107,-0.1942,268.4601,0.0027,-2.6991,17,5.12
265.1471,-0.0094,-0.1675,262.5172,0.0015,-2.4545,18,5.239999999999999
259.2111,-0.0083,-0.144,256.8221,0.0008,-2.2375,19,5.359999999999999
253.5349,-0.0075,-0.1258,251.3576,0.0005,-2.0445,20,5.4799999999999995
248.1021,-0.0068,-0.1115,246.1121,0.0002,-1.8719,21,5.6000000000000005
242.8971,-0.0062,-0.097,241.0767,0.0001,-1.7173,22,5.719999999999999
237.9061,-0.0058,-0.0841,236.23770000000002,0.0001,-1.5786,23,5.840000000000001
233.116,-0.0055,-0.0757,231.5812,0.0,-1.4536,24,5.96
228.515,-0.0053,-0.0683,227.1007,0.0,-1.3407,25,6.079999999999998
224.0922,-0.0051,-0.0598,222.7886,0.0,-1.2387,26,6.2
219.8373,-0.0049,-0.0527,218.63350000000003,0.0,-1.1462,27,6.320000000000001
215.7409,-0.0048,-0.0483,214.62550000000002,0.0,-1.0623,28,6.440000000000001
211.7944,-0.0047,-0.0437,210.7601,0.0,-0.9859,29,6.56
207.9897,-0.0045,-0.0378,207.03109999999998,0.0,-0.9163,30,6.680000000000001
204.3193,-0.0044,-0.033,203.4292,0.0,-0.8527,31,6.800000000000001
200.7762,-0.0042,-0.0309,199.9466,0.0,-0.7945,32,6.919999999999999
197.3539,-0.004,-0.0293,196.57930000000002,0.0,-0.7413,33,7.04
194.0463,-0.0038,-0.0261,193.32399999999998,0.0,-0.6924,34,7.160000000000001
190.8477,-0.0037,-0.0226,190.17379999999997,0.0,-0.6476,35,7.28
187.7529,-0.0035,-0.0207,187.1225,0.0,-0.6062,36,7.3999999999999995
184.7568,-0.0033,-0.0199,184.1654,0.0,-0.5682,37,7.5200000000000005
181.8549,-0.0031,-0.0183,181.3004,0.0,-0.5331,38,7.64
179.0427,-0.0029,-0.0155,178.5237,0.0,-0.5006,39,7.759999999999999
176.3161,-0.0027,-0.0132,175.8296,0.0,-0.4706,40,7.880000000000001
173.6714,-0.0025,-0.0126,173.2135,0.0,-0.4428,41,8.0
171.1048,-0.0024,-0.0128,170.67260000000002,0.0,-0.417,42,8.12
168.613,-0.0022,-0.0123,168.2054,0.0,-0.3931,43,8.24
166.1927,-0.0021,-0.0107,165.80899999999997,0.0,-0.3709,44,8.36
163.8409,-0.002,-0.0091,163.4796,0.0,-0.3502,45,8.48
161.5548,-0.0019,-0.0084,161.2135,0.0,-0.331,46,8.600000000000001
159.3316,-0.0018,-0.0085,159.00830000000002,-0.0,-0.313,47,8.719999999999999
157.1687,-0.0017,-0.0083,156.8624,-0.0,-0.2963,48,8.839999999999998
155.0638,-0.0016,-0.0073,154.7742,-0.0,-0.2807,49,8.96
153.0145,-0.0016,-0.006,152.7409,-0.0,-0.266,50,9.079999999999998
151.0186,-0.0015,-0.005,150.7598,-0.0,-0.2523,51,9.2
