cls_elec,ct,disp,int,mod_pauli,pol,index,distances
1024.3493,-13.3781,-5.7929,967.9838000000003,33.2198,-70.4143,1,2.7
989.4132,-9.8318,-4.6768,932.6185999999999,21.3343,-63.6203,2,2.8
956.3275,-7.2037,-3.7948,901.6542999999999,13.6533,-57.328,3,2.8999999999999995
925.095,-5.2626,-3.0776,873.9559,8.7085,-51.5074,4,3.0
895.6557,-3.831,-2.5145,848.6841000000001,5.5365,-46.1626,5,3.0999999999999996
867.9172,-2.7846,-2.0388,825.3072999999999,3.5088,-41.2953,6,3.2
841.7726,-2.0208,-1.663,803.4200999999999,2.2167,-36.8854,7,3.3
817.1113,-1.4676,-1.3574,782.7598,1.396,-32.9225,8,3.3999999999999995
793.8251,-1.0712,-1.1025,763.1372000000001,0.8762,-29.3904,9,3.5
771.8114,-0.7868,-0.9058,744.4214000000001,0.5481,-26.2455,10,3.5999999999999996
750.9743,-0.5844,-0.7463,726.5214,0.3415,-23.4637,11,3.6999999999999993
731.2257,-0.4414,-0.6145,709.3663999999999,0.2119,-21.0153,12,3.799999999999999
712.4848,-0.3393,-0.5116,692.9135,0.1308,-18.8512,13,3.8999999999999995
694.6779,-0.2658,-0.4303,677.1174,0.0802,-16.9446,14,4.000000000000001
677.7376,-0.2124,-0.3636,661.9392,0.0488,-15.2712,15,4.099999999999999
661.6029,-0.1728,-0.3087,647.3568999999999,0.0293,-13.7938,16,4.2
646.2179,-0.1426,-0.2652,633.3396999999999,0.0173,-12.4877,17,4.300000000000001
631.5318,-0.1192,-0.2304,619.8569,0.0099,-11.3352,18,4.399999999999999
617.4981,-0.1006,-0.1988,606.8899,0.0055,-10.3143,19,4.5
604.0745,-0.0855,-0.172,594.4156999999999,0.0028,-9.4041,20,4.6
591.222,-0.0731,-0.1516,582.4055000000001,0.0012,-8.593,21,4.7
578.9049,-0.0629,-0.1342,570.8385000000001,0.0003,-7.8696,22,4.8
567.0905,-0.0545,-0.117,559.6967000000002,-0.0002,-7.2221,23,4.8999999999999995
555.7487,-0.0475,-0.1034,548.9574,-0.0004,-6.64,24,5.000000000000001
544.8517,-0.0419,-0.0933,538.5997,-0.0005,-6.1163,25,5.1000000000000005
534.3738,-0.0373,-0.0831,528.6088000000001,-0.0005,-5.6441,26,5.2
524.2912,-0.0337,-0.0725,518.9673,-0.0005,-5.2172,27,5.3
514.5821,-0.0308,-0.0647,509.65639999999996,-0.0004,-4.8298,28,5.3999999999999995
505.2261,-0.0284,-0.0594,500.6598,-0.0004,-4.4781,29,5.500000000000001
496.2041,-0.0265,-0.0536,491.9654,-0.0003,-4.1583,30,5.6000000000000005
487.4988,-0.025,-0.047,483.55960000000005,-0.0003,-3.8669,31,5.7
479.0936,-0.0238,-0.042,475.4269,-0.0002,-3.6007,32,5.8
470.9734,-0.0228,-0.0391,467.5541,-0.0002,-3.3572,33,5.8999999999999995
463.1238,-0.0218,-0.0362,459.9315,-0.0002,-3.1341,34,6.0
455.5316,-0.021,-0.0319,452.5491,-0.0002,-2.9294,35,6.099999999999999
448.1843,-0.0203,-0.0279,445.39459999999997,-0.0002,-2.7413,36,6.2
441.0702,-0.0195,-0.0256,438.4569,-0.0002,-2.568,37,6.3
434.1785,-0.0188,-0.0245,431.7267,-0.0002,-2.4083,38,6.3999999999999995
427.4988,-0.0181,-0.0229,425.1967,-0.0002,-2.2609,39,6.499999999999999
421.0216,-0.0174,-0.0202,418.85909999999996,-0.0002,-2.1247,40,6.6000000000000005
414.7377,-0.0167,-0.0177,412.7045,-0.0002,-1.9986,41,6.7
408.6386,-0.016,-0.0164,406.7242,-0.0002,-1.8818,42,6.8
402.7163,-0.0153,-0.016,400.91139999999996,-0.0002,-1.7734,43,6.8999999999999995
396.9632,-0.0146,-0.0153,395.2603,-0.0002,-1.6728,44,7.000000000000001
391.3722,-0.0139,-0.0136,389.7653,-0.0002,-1.5792,45,7.099999999999999
385.9364,-0.0132,-0.0115,384.4194,-0.0001,-1.4922,46,7.2
380.6496,-0.0126,-0.0102,379.2157,-0.0001,-1.411,47,7.300000000000002
375.5057,-0.0119,-0.01,374.1484,-0.0001,-1.3353,48,7.399999999999999
370.499,-0.0114,-0.0102,369.2127000000001,-0.0001,-1.2646,49,7.5
365.624,-0.0108,-0.0098,364.40470000000005,-0.0001,-1.1986,50,7.599999999999999
360.8756,-0.0103,-0.0086,359.7198000000001,-0.0001,-1.1368,51,7.7
356.249,-0.0098,-0.0072,355.15290000000005,-0.0001,-1.079,52,7.8
351.7396,-0.0093,-0.0065,350.6989,-0.0001,-1.0248,53,7.8999999999999995
347.3428,-0.0089,-0.0065,346.35330000000005,-0.0001,-0.974,54,8.0
343.0546,-0.0085,-0.0068,342.11289999999997,-0.0001,-0.9263,55,8.100000000000001
338.871,-0.0082,-0.0066,337.9746,-0.0001,-0.8815,56,8.2
334.7883,-0.0079,-0.0057,333.9353,-0.0,-0.8394,57,8.3
330.8027,-0.0076,-0.0047,329.9906,-0.0,-0.7998,58,8.399999999999999
326.9109,-0.0074,-0.0039,326.1372,-0.0,-0.7624,59,8.5
323.1096,-0.0071,-0.0037,322.3715,-0.0,-0.7273,60,8.600000000000001
319.3957,-0.0069,-0.004,318.6907,-0.0,-0.6941,61,8.7
