cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-926.9635,-24.9628,-18.8644,-272.87359999999995,783.1073,-85.1902,1,1.7681930534
-843.6844,-17.9145,-17.0193,-388.4513,566.4757,-76.3088,2,1.8681930533999997
-776.8259,-13.7042,-15.1593,-464.00610000000006,411.2648,-69.5815,3,1.9681930533999994
-722.1647,-11.1666,-13.3814,-511.17820000000006,299.7735,-64.239,4,2.0681930534
-676.6612,-9.6238,-11.7374,-538.3971,219.4258,-59.8005,5,2.1681930533999996
-638.1225,-8.6678,-10.2381,-551.7230999999999,161.3047,-55.9994,6,2.2681930534
-604.9554,-8.0495,-8.8906,-555.4391,119.093,-52.6366,7,2.3681930533999997
-575.9924,-7.6164,-7.6978,-552.5912999999999,88.3081,-49.5928,8,2.4681930534000003
-550.3706,-7.2874,-6.6337,-545.3127999999999,65.7603,-46.7814,9,2.5681930534
-527.4461,-7.0239,-5.6996,-535.1142,49.1736,-44.1182,10,2.6681930533999996
-506.7344,-6.8117,-4.8786,-523.0669,36.9163,-41.5585,11,2.7681930534
-487.8665,-6.6474,-4.1565,-509.9256,27.8173,-39.0725,12,2.8681930533999997
-470.5579,-6.5285,-3.5332,-496.19570000000004,21.038,-36.6141,13,2.9681930533999994
-454.5867,-6.4491,-2.9931,-482.2682,15.9639,-34.2032,14,3.0681930534
-439.7761,-6.4069,-2.5249,-468.3815,12.157,-31.8306,15,3.1681930533999996
-425.984,-6.39,-2.1218,-454.7209,9.2849,-29.51,16,3.2681930534
-413.0937,-6.3847,-1.7827,-441.3983,7.1158,-27.253,17,3.3681930533999997
-401.0079,-6.3788,-1.4897,-428.4907,5.4723,-25.0866,18,3.4681930533999994
-389.6451,-6.3595,-1.2469,-416.04400000000004,4.2235,-23.016,19,3.568193053399999
-378.9353,-6.3188,-1.0449,-404.0793,3.2735,-21.0538,20,3.6681930533999996
-368.8186,-6.2472,-0.8709,-392.6145,2.5486,-19.2264,21,3.7681930534
-359.243,-6.1406,-0.7258,-381.6484,1.9928,-17.5318,22,3.8681930533999997
-350.163,-5.9996,-0.6071,-371.1702,1.5652,-15.9657,23,3.9681930533999985
-341.5386,-5.8238,-0.5083,-361.1659,1.2365,-14.5317,24,4.0681930534
-333.3345,-5.6163,-0.4274,-351.61969999999997,0.983,-13.2245,25,4.1681930534000005
-325.5191,-5.3826,-0.3595,-342.51370000000003,0.7856,-12.0381,26,4.2681930534
-318.0645,-5.1273,-0.3028,-333.8288,0.6314,-10.9656,27,4.3681930534
-310.9453,-4.8561,-0.2566,-325.5428,0.5114,-9.9962,28,4.468193053399999
-304.139,-4.5739,-0.2179,-317.6371,0.4165,-9.1228,29,4.5681930534
-297.6248,-4.2856,-0.1848,-310.0933,0.3395,-8.3376,30,4.6681930534
-291.384,-3.9959,-0.1574,-302.8908,0.2773,-7.6308,31,4.7681930534
-285.3997,-3.7102,-0.1357,-296.00859999999994,0.2287,-6.9917,32,4.868193053400001
-279.6561,-3.431,-0.1175,-289.4294,0.1902,-6.415,33,4.9681930534
-274.1391,-3.1603,-0.1016,-283.139,0.1577,-5.8957,34,5.068193053400001
-268.8353,-2.8999,-0.0877,-277.1207,0.1303,-5.4281,35,5.1681930534
-263.7327,-2.6519,-0.0765,-271.3570000000001,0.1088,-5.0047,36,5.2681930534
-258.82,-2.4176,-0.0671,-265.83349999999996,0.0919,-4.6207,37,5.3681930534
-254.0869,-2.1973,-0.0591,-260.539,0.077,-4.2727,38,5.4681930534
-249.5236,-1.991,-0.0518,-255.4608,0.063,-3.9574,39,5.568193053399999
-245.1213,-1.7992,-0.0455,-250.58550000000002,0.0513,-3.6708,40,5.6681930534000005
-240.8715,-1.6222,-0.0403,-245.9006,0.0425,-3.4091,41,5.7681930534
-236.7665,-1.4596,-0.0359,-241.3962,0.0359,-3.1701,42,5.8681930534
-232.7991,-1.3106,-0.032,-237.0633,0.0302,-2.9518,43,5.968193053399999
-228.9624,-1.1746,-0.0285,-232.8926,0.0252,-2.7523,44,6.068193053400001
-225.2501,-1.0512,-0.0255,-228.8755,0.0209,-2.5696,45,6.168193053399999
-221.6563,-0.9396,-0.0228,-225.0032,0.0174,-2.4019,46,6.2681930534
-218.1754,-0.8394,-0.0205,-221.26860000000002,0.0143,-2.2476,47,6.3681930534000015
-214.8021,-0.7496,-0.0185,-217.6642,0.0116,-2.1056,48,6.468193053399999
-211.5315,-0.6696,-0.0167,-214.18339999999998,0.0092,-1.9748,49,6.568193053400001
-208.3591,-0.5985,-0.0151,-210.8195,0.0073,-1.8541,50,6.668193053399999
-205.2804,-0.5358,-0.0136,-207.56689999999998,0.0055,-1.7426,51,6.7681930534
-202.2914,-0.4807,-0.0124,-204.42000000000004,0.0039,-1.6394,52,6.8681930534
-199.3882,-0.4325,-0.0112,-201.37290000000002,0.0028,-1.5438,53,6.968193053399999
-196.5672,-0.3906,-0.0102,-198.42060000000004,0.0024,-1.455,54,7.0681930534
-193.8249,-0.3544,-0.0093,-195.5585,0.0028,-1.3727,55,7.1681930534000005
-191.1581,-0.3232,-0.0085,-192.7823,0.0036,-1.2961,56,7.268193053399999
-188.5636,-0.2966,-0.0077,-190.089,0.0038,-1.2249,57,7.368193053400001
-186.0387,-0.2742,-0.0071,-187.47520000000003,0.0033,-1.1585,58,7.4681930534
