cls_elec,ct,disp,int,mod_pauli,pol,index
-1386.2572,-54.3835,-7.2685,-1568.1270999999997,42.125,-162.3429,121
-1385.5057,-54.5152,-7.2737,-1567.4645,42.1253,-162.2952,122
-1383.2231,-54.9166,-7.295,-1565.4543,42.1233,-162.1429,123
-1379.3218,-55.5953,-7.3379,-1562.0116999999998,42.1229,-161.8796,124
-1373.6478,-56.5581,-7.4099,-1556.9885,42.1348,-161.5075,125
-1365.9671,-57.822,-7.5364,-1550.1754,42.1762,-161.0261,126
-1355.945,-59.4139,-7.7524,-1541.2956000000001,42.2902,-160.4745,127
-1343.1197,-61.3852,-8.1301,-1530.0322999999999,42.5334,-159.9307,128
-1326.8819,-63.8044,-8.8008,-1515.9543,43.1036,-159.5708,129
-1306.5233,-66.74,-9.9871,-1498.5285000000001,44.5054,-159.7835,130
-1346.7842,-54.0735,-6.2239,-1527.5746,32.6385,-153.1315,131
-1346.0529,-54.196,-6.2309,-1526.9191999999998,32.6386,-153.078,132
-1343.8312,-54.5684,-6.2491,-1524.9301,32.6386,-152.92,133
-1340.0336,-55.2003,-6.2829,-1521.5356,32.6334,-152.6522,134
-1334.5091,-56.1054,-6.3437,-1516.5756999999999,32.6502,-152.2677,135
-1327.0276,-57.3039,-6.4485,-1509.8653,32.6867,-151.772,136
-1317.2589,-58.8291,-6.6323,-1501.1479,32.7637,-151.1913,137
-1304.7428,-60.7384,-6.9548,-1490.0899,32.9507,-150.6046,138
-1288.8585,-63.1119,-7.5267,-1476.3082000000002,33.3707,-150.1818,139
-1268.8356,-66.0495,-8.5616,-1459.2602000000002,34.4529,-150.2664,140
-1309.7088,-54.3525,-5.3175,-1487.9584000000002,25.3524,-143.932,141
-1308.9966,-54.4673,-5.3229,-1487.3143999999998,25.351,-143.8786,142
-1306.8331,-54.8164,-5.3368,-1485.3507000000002,25.3564,-143.7208,143
-1303.1345,-55.4129,-5.3669,-1482.0084,25.3541,-143.4482,144
-1297.7531,-56.2737,-5.4196,-1477.1406,25.3625,-143.0567,145
-1290.463,-57.4225,-5.5058,-1470.5597999999998,25.3873,-142.5558,146
-1280.9389,-58.897,-5.6564,-1462.0118000000002,25.4502,-141.9697,147
-1268.7249,-60.7643,-5.929,-1451.1896,25.5884,-141.3598,148
-1253.1958,-63.1206,-6.4204,-1437.7021999999997,25.9182,-140.8836,149
-1233.5409,-66.0889,-7.3241,-1421.087,26.7245,-140.8576,150
-1274.7821,-55.1036,-4.5269,-1449.5003,19.7284,-134.8161,151
-1274.0883,-55.2146,-4.533,-1448.8662,19.7295,-134.7598,152
-1271.9803,-55.5464,-4.5462,-1446.9484999999997,19.7251,-134.6007,153
-1268.3763,-56.1154,-4.5692,-1443.6654999999996,19.7283,-134.3329,154
-1263.1316,-56.9424,-4.6114,-1438.9024999999997,19.7297,-133.9468,155
-1256.025,-58.0559,-4.6855,-1432.4584000000002,19.752,-133.444,156
-1246.7367,-59.496,-4.8121,-1424.1042000000002,19.7964,-132.8558,157
-1234.816,-61.3421,-5.0424,-1413.5337000000002,19.9008,-132.234,158
-1219.6385,-63.7012,-5.4651,-1400.3678,20.1595,-131.7225,159
-1200.3689,-66.7199,-6.246,-1384.1995000000002,20.7592,-131.6239,160
-1241.7939,-56.2474,-3.8646,-1412.3065,15.4029,-125.8035,161
-1241.1175,-56.3517,-3.8668,-1411.6868,15.4033,-125.7541,162
