cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-878.4649,-77.8636,-52.9269,-287.0152,849.7298,-127.4896,1,2.2481916890000004
-784.1791,-60.6615,-43.9418,-357.7147,631.4635,-100.3958,2,2.348191689
-709.8968,-48.6368,-36.5137,-405.172,470.315,-80.4397,3,2.4481916889999997
-650.6986,-39.9039,-30.4018,-435.52590000000004,351.1517,-65.6733,4,2.5481916890000003
-602.8937,-33.2488,-25.3916,-453.4701999999999,262.8663,-54.8024,5,2.648191689
-563.7267,-27.9364,-21.2503,-462.41480000000007,197.3126,-46.814,6,2.7481916890000004
-531.1455,-23.5425,-17.8543,-464.9508,148.5182,-40.9267,7,2.848191689
-503.6235,-19.8233,-15.0321,-462.95029999999997,112.1043,-36.5757,8,2.948191688999999
-480.0233,-16.6556,-12.6941,-457.8103,84.8572,-33.2945,9,3.0481916890000003
-459.4958,-13.9783,-10.7657,-450.51559999999995,64.4149,-30.6907,10,3.148191689
-441.4039,-11.7352,-9.1444,-441.8223000000001,49.0379,-28.5767,11,3.2481916889999995
-425.2668,-9.8904,-7.7899,-432.229,37.4417,-26.7236,12,3.348191689
-410.7192,-8.3938,-6.6502,-422.12559999999996,28.6748,-25.0372,13,3.4481916889999997
-397.481,-7.1956,-5.6927,-411.80800000000005,22.0309,-23.4696,14,3.548191689000001
-385.3357,-6.247,-4.8747,-401.4361,16.9835,-21.9622,15,3.648191689
-374.1143,-5.4999,-4.1781,-391.1575,13.1396,-20.5048,16,3.7481916890000004
-363.6832,-4.9111,-3.5903,-381.0773,10.2045,-19.0972,17,3.848191689
-353.9364,-4.4442,-3.0777,-371.2486,7.9573,-17.7476,18,3.9481916889999997
-344.7882,-4.0683,-2.6371,-361.7245,6.2316,-16.4625,19,4.048191688999999
-336.169,-3.7589,-2.2717,-352.5292,4.9022,-15.2318,20,4.148191689
-328.0219,-3.4959,-1.9571,-343.6697000000001,3.8744,-14.0692,21,4.248191689
-320.2991,-3.2654,-1.6793,-335.1542,3.0767,-12.9871,22,4.348191689000001
-312.961,-3.0582,-1.4453,-326.9826,2.4551,-11.9732,23,4.448191689
-305.9736,-2.8668,-1.247,-319.14360000000005,1.9684,-11.0246,24,4.548191689
-299.308,-2.6841,-1.0716,-311.6321,1.5855,-10.1539,25,4.648191689
-292.9392,-2.5076,-0.9215,-304.4417,1.2828,-9.3562,26,4.748191689
-286.8453,-2.3375,-0.7976,-297.5613,1.0422,-8.6231,27,4.848191688999999
-281.0069,-2.1741,-0.6946,-290.97319999999996,0.8499,-7.9475,28,4.948191689
-275.4069,-2.0164,-0.6037,-284.6608,0.6954,-7.3292,29,5.048191689
-270.03,-1.8631,-0.5244,-278.61129999999997,0.5706,-6.7644,30,5.148191689000001
-264.8623,-1.7153,-0.4565,-272.81370000000004,0.4694,-6.249,31,5.248191689
-259.8913,-1.5732,-0.3982,-267.25699999999995,0.3868,-5.7811,32,5.348191689
-255.1054,-1.4379,-0.3484,-261.92670000000004,0.3193,-5.3543,33,5.4481916890000015
-250.4944,-1.3098,-0.3056,-256.8082,0.2637,-4.9621,34,5.548191689000001
-246.0484,-1.1884,-0.2684,-251.89110000000002,0.218,-4.6039,35,5.648191689000001
-241.7586,-1.0747,-0.2377,-247.16809999999998,0.1802,-4.2773,36,5.748191689
-237.6168,-0.969,-0.2127,-242.63060000000002,0.1489,-3.981,37,5.848191689
-233.6154,-0.8717,-0.1919,-238.26500000000001,0.123,-3.709,38,5.9481916890000015
-229.7472,-0.7824,-0.1715,-234.05769999999998,0.1014,-3.458,39,6.048191688999999
-226.0056,-0.6997,-0.1507,-229.9992,0.0836,-3.2268,40,6.148191689000001
-222.3845,-0.6237,-0.1324,-226.0866,0.0688,-3.0148,41,6.248191689
-218.878,-0.554,-0.1185,-222.3151,0.0565,-2.8211,42,6.348191689
-215.4807,-0.4908,-0.1082,-218.67630000000003,0.0463,-2.6429,43,6.448191689
-212.1877,-0.4337,-0.0984,-215.16,0.0379,-2.4781,44,6.548191688999999
-208.9941,-0.3823,-0.0874,-211.7585,0.0309,-2.3256,45,6.648191689000001
-205.8954,-0.3358,-0.0766,-208.46710000000002,0.0252,-2.1845,46,6.748191689
-202.8875,-0.294,-0.0682,-205.28379999999999,0.0204,-2.0545,47,6.848191689
-199.9664,-0.257,-0.0635,-202.2045,0.0166,-1.9342,48,6.9481916890000015
-197.1284,-0.2243,-0.061,-199.223,0.0134,-1.8227,49,7.048191688999999
-194.3699,-0.1954,-0.0581,-196.33180000000002,0.0108,-1.7192,50,7.148191689000001
-191.6877,-0.1699,-0.0535,-193.52530000000002,0.0087,-1.6229,51,7.248191689000002
-189.0786,-0.1476,-0.0472,-190.7995,0.0069,-1.533,52,7.348191689
-186.5396,-0.1279,-0.0406,-188.15200000000002,0.0055,-1.4494,53,7.4481916890000015
-184.068,-0.1107,-0.0354,-185.58120000000002,0.0044,-1.3715,54,7.548191688999999
-181.661,-0.0957,-0.0321,-183.0841,0.0035,-1.2988,55,7.648191689000001
-179.3163,-0.0827,-0.0303,-180.6574,0.0028,-1.2309,56,7.748191689
-177.0313,-0.0715,-0.0288,-178.29679999999996,0.0022,-1.1674,57,7.848191689
-174.8039,-0.0618,-0.0269,-175.99890000000002,0.0017,-1.108,58,7.948191689
-172.6318,-0.0534,-0.0242,-173.76050000000004,0.0013,-1.0524,59,8.048191689000001
-170.5131,-0.0462,-0.0212,-171.5797,0.001,-1.0002,60,8.148191689
-168.4458,-0.04,-0.0184,-169.4547,0.0008,-0.9513,61,8.248191689
