cls_elec,cls_elec_3b,ct,ct_3b,disp,disp_3b,has_ion,int,int_3b,mod_pauli,mod_pauli_3b,pol,pol_3b,index
-36.5025,-9.99999999891088e-5,-11.8959,0.016299999999999315,-10.6975,-0.012399999999997746,0.0,-13.663299999999996,-0.08639999999998604,51.9743,-0.02179999999999893,-6.5417,-0.06839999999999957,46
-31.9196,-9.999999999621423e-5,-7.7666,0.027800000000000047,-8.0902,-0.0013999999999985135,0.0,-17.384699999999995,0.14310000000000933,34.6165,-0.009499999999995623,-4.2248,0.12629999999999963,47
-36.1629,4.9960036108132044e-15,-9.8243,0.052899999999999926,-8.8073,-0.0020999999999980895,0.0,-17.021899999999995,0.28500000000000736,42.9594,0.0256000000000005,-5.1868,0.2086,48
-43.8682,-1.1102230246251565e-15,-12.5845,0.08219999999999926,-9.8253,-0.0030999999999994365,0.0,-18.260300000000004,0.4003999999999986,54.6183,0.00739999999999958,-6.6006,0.3139000000000003,49
-2.8094,0.0,-0.0525,0.0011000000000000038,-1.076,-0.0023999999999999577,0.0,-3.8393000000000006,0.09340000000000005,0.2258,0.0022000000000000075,-0.1272,0.0925,50
-10.4498,0.0,-0.1719,0.0012999999999999956,-2.1998,-0.004500000000000393,0.0,-12.404300000000001,-0.03830000000000036,0.8942,0.0030000000000000027,-0.477,-0.03809999999999997,51
-36.82,0.0,-9.8282,0.022299999999997766,-8.817,-0.0018999999999991246,0.0,-18.138,0.10749999999999194,42.6284,0.007699999999992713,-5.3012,0.07940000000000058,52
-33.7633,3.608224830031759e-16,-8.8557,0.005199999999998715,-8.2255,-0.0020999999999993663,0.0,-17.846,0.04180000000000216,38.0007,0.02600000000000289,-5.0022,0.012699999999999566,53
5.809,2.220446049250313e-16,-0.1427,-0.0041999999999999885,-2.3043,-0.0032000000000000917,0.0,3.741,-0.11539999999999989,0.9189,-0.005299999999999971,-0.5399,-0.10270000000000007,54
-35.632,7.327471962526033e-15,-10.0167,-0.022200000000000844,-10.4788,-0.014299999999999757,0.0,-18.2257,0.04640000000000481,43.5517,0.022899999999997867,-5.6499,0.06000000000000022,55
-47.5923,-0.0001000000000015433,-13.4737,0.5653000000000006,-16.3512,0.14580000000000037,0.0,-17.083799999999997,2.125400000000007,67.5249,0.02310000000000656,-7.1915,1.3913000000000009,56
7.0968,0.0,-0.3913,-0.009999999999999953,-4.3288,-0.025500000000000078,0.0,5.1911,-0.22500000000000042,3.6729,-0.02770000000000028,-0.8585,-0.1618000000000001,57
-47.6783,-9.999999999621423e-5,-13.0488,-0.0065000000000008384,-12.3152,0.019199999999997885,0.0,-22.1419,0.19500000000001005,58.0234,0.07840000000000913,-7.123,0.10400000000000009,58
-2.2877,8.881784197001252e-16,-0.2224,-0.0004999999999999727,-2.6574,-0.006000000000000005,0.0,-4.5215000000000005,0.010900000000000992,1.1525,-0.007199999999999984,-0.5065,0.024600000000000066,59
-25.6526,-0.00010000000000243148,-8.778,0.22169999999999906,-10.8065,0.019899999999999363,0.0,-10.600999999999996,0.8522000000000032,39.4468,0.022800000000007037,-4.8107,0.5879000000000001,60
-36.0957,2.1649348980190553e-15,-9.8802,-0.0035000000000010145,-8.7718,-0.0010999999999994799,0.0,-17.2557,-0.056900000000000325,42.9223,-0.011400000000001853,-5.4303,-0.040900000000000145,61
-41.6031,2.220446049250313e-16,-12.623,0.0399000000000004,-9.699,-0.0009999999999992792,0.0,-16.073799999999995,0.16990000000000435,54.5955,-0.008899999999997021,-6.7442,0.13990000000000002,62
4.5406,8.881784197001252e-16,-0.0316,0.001299999999999999,-1.0368,-0.0013999999999999568,0.0,3.4362000000000004,-0.04029999999999909,0.2259,0.0005999999999999894,-0.2619,-0.0408,63
-4.508,-4.996003610813204e-16,-0.1058,-9.99999999999994e-5,-1.3497,-0.0010000000000000148,0.0,-5.716,-0.021600000000000407,0.5399,-0.0014999999999999228,-0.2924,-0.018999999999999972,64
5.6212,0.0,-0.0232,0.00040000000000000105,-0.4861,-0.00039999999999995595,0.0,5.0249999999999995,-0.032499999999999946,0.0748,-0.00019999999999999185,-0.1617,-0.032299999999999995,65
-30.7103,-0.0001000000000015433,-8.7844,0.07709999999999975,-8.2645,-0.0018999999999994438,0.0,-14.504599999999998,0.3976000000000012,38.0161,0.03930000000000253,-4.7615,0.28319999999999984,66
-84.8474,0.00010000000000598419,-24.2201,-1.6350999999999984,-19.0517,0.13410000000000077,0.0,-46.61669999999999,-5.387099999999987,97.5224,-0.2726999999999954,-16.0199,-3.6135,67
-69.0403,0.0,-17.1622,-0.9336999999999991,-16.3663,0.021000000000002572,0.0,-41.949600000000004,-3.3415000000000052,72.2717,-0.29650000000000887,-11.6525,-2.1323,68
-82.0212,7.105427357601002e-15,-21.5329,-1.4845000000000024,-18.7204,0.19299999999999962,0.0,-48.81609999999999,-4.987799999999991,88.1183,-0.2814999999999941,-14.6599,-3.4148000000000014,69
-32.2553,0.00010000000000420783,-9.7699,0.11180000000000004,-9.0883,-0.005199999999999372,0.0,-13.209799999999994,0.5405000000000064,43.023,0.04900000000000149,-5.1193,0.38480000000000003,70
-66.2526,-8.881784197001252e-16,-17.5321,1.2422000000000002,-17.422,0.11360000000000048,0.0,-28.867100000000008,3.159699999999994,80.7734,-0.3066000000000056,-8.4338,2.1105,71
-42.7627,-5.10702591327572e-15,-12.7053,-0.025399999999999083,-10.1555,-0.009899999999999742,0.0,-18.114500000000003,-0.20400000000000326,54.6455,-0.011499999999999861,-7.1365,-0.15719999999999945,72
-78.2282,-7.105427357601002e-15,-21.0734,-1.351,-18.7519,0.16470000000000162,0.0,-44.662699999999994,-4.8753,88.3353,-0.17429999999999524,-14.9445,-3.5146999999999995,73
-43.7887,-1.5543122344752192e-15,-12.6736,-0.006700000000000134,-9.8116,-0.0033000000000001084,0.0,-18.659,-0.083300000000001,54.5738,-0.03369999999999974,-6.9589,-0.039599999999999455,74
-79.248,-0.0001000000000095369,-22.8034,-1.2641999999999995,-18.1214,0.029899999999999094,0.0,-42.2501,-3.9650999999999996,92.2866,-0.34199999999999026,-14.3639,-2.388699999999999,75
0.8456,-9.999999999976694e-5,-0.7147,-0.0047999999999999154,-5.975,-0.018199999999999328,0.0,0.8734999999999992,0.08059999999999945,7.5413,-0.08130000000000148,-0.8237,0.18499999999999994,76
-30.2263,9.999999999976694e-5,-6.0142,0.09100000000000019,-7.5476,-0.004999999999999893,0.0,-19.138099999999998,0.5851999999999982,28.0901,0.05729999999999791,-3.4401,0.4418000000000002,77
-30.9508,-2.6645352591003757e-15,-8.7183,0.16890000000000147,-9.0757,-0.017199999999999882,0.0,-15.221,0.7169999999999987,38.1903,0.043900000000000244,-4.6665,0.5213999999999995,78
-38.4148,0.0,-7.3731,-0.021399999999999864,-9.514,-0.010099999999999554,0.0,-23.4442,-0.31749999999999723,36.7535,-0.055999999999997385,-4.8958,-0.23000000000000043,79
-39.7088,-0.00010000000000082165,-8.9681,-0.0017000000000002846,-9.5722,-0.01310000000000014,0.0,-25.082399999999996,-0.09389999999999676,38.4688,-0.052899999999995125,-5.3021,-0.0261000000000004,80
-33.3411,-9.575673587391975e-16,-8.8921,-0.030599999999999794,-8.2169,-0.0018000000000009328,0.0,-17.670399999999997,-0.21270000000000305,37.957,-0.017600000000001614,-5.1773,-0.16269999999999976,81
-72.4455,8.659739592076221e-15,-20.7779,-1.095999999999999,-18.5518,0.17120000000000024,0.0,-38.2226,-3.1592999999999956,86.0289,-0.6186000000000059,-12.4763,-1.6159,82
-41.9145,5.10702591327572e-15,-11.903,-0.028900000000000578,-10.1968,-0.008199999999999208,0.0,-18.923499999999997,-0.20059999999999512,51.6233,-0.06920000000000089,-6.5325,-0.09429999999999955,83
-49.716,8.881784197001252e-16,-13.5602,-0.4249000000000003,-15.4062,-0.026900000000000368,0.0,-23.75690000000001,-1.6931000000000078,64.1445,0.1432999999999911,-9.219,-1.3845999999999992,84
-38.6598,5.329070518200751e-15,-12.4077,-0.25020000000000026,-13.0371,0.025699999999999612,0.0,-16.711599999999997,-0.9250999999999947,54.8821,-0.04599999999999982,-7.4891,-0.6545999999999996,85
-91.3994,7.105427357601002e-15,-26.5253,-1.763600000000002,-20.2002,0.18380000000000152,0.0,-46.043000000000006,-5.112799999999994,108.5761,-0.2762000000000029,-16.4942,-3.2567999999999975,86
-85.1967,-6.217248937900877e-15,-23.534,-1.714199999999999,-19.5422,0.2125999999999999,0.0,-49.403000000000006,-5.538800000000007,94.6191,-0.2584000000000014,-15.7492,-3.7788000000000004,87
-35.7788,4.440892098500626e-15,-11.976,-0.08080000000000098,-11.1524,-0.01509999999999967,0.0,-13.125499999999995,-0.35039999999999394,52.5138,-0.0331999999999979,-6.7321,-0.2212999999999998,88
-32.3451,5.551115123125783e-17,-7.8196,-0.024100000000000326,-8.1136,-0.002100000000000133,0.0,-18.133300000000002,-0.14759999999999668,34.6197,-0.006399999999995976,-4.4747,-0.11500000000000031,89
-33.6938,-8.881784197001252e-16,-7.7741,0.024300000000000217,-8.1998,-0.002799999999999969,0.0,-19.315100000000005,0.11929999999999974,34.6044,-0.028099999999999396,-4.2518,0.1258999999999998,90
-31.1829,2.6645352591003757e-15,-7.6916,0.15669999999999978,-9.4339,-0.022299999999999653,0.0,-17.434,0.6282000000000056,34.9557,-0.025799999999997464,-4.0813,0.5196000000000003,91
-38.1961,1.27675647831893e-15,-7.8689,-0.004600000000000003,-9.0261,-0.01109999999999979,0.0,-24.7251,-0.1012999999999974,34.9501,-0.027299999999998634,-4.5841,-0.058300000000000254,92
-67.2548,-0.00010000000000243148,-16.6372,1.0235000000000007,-17.1612,0.04459999999999953,0.0,-32.244200000000006,2.3661999999999948,76.8869,-0.43460000000000365,-8.0779,1.7328000000000006,93
-30.8034,2.220446049250313e-15,-7.7461,0.0500999999999998,-8.1944,-0.00420000000000012,0.0,-16.299899999999997,0.26030000000000686,34.6178,-0.0106999999999951,-4.1738,0.22510000000000008,94
