cls_elec,ct,disp,has_ion,int,mod_pauli,pol,index
-61.8748,-3.295,-5.8692,1.0,-59.83290000000001,23.7017,-12.4956,1
-49.48,-2.1557,-4.2219,1.0,-52.3326,13.7236,-10.1986,2
11.8509,-0.2812,-0.7926,1.0,7.361799999999999,0.4103,-3.8256,3
-39.631,-2.3066,-4.726,1.0,-42.1404,15.3185,-10.7953,4
-5.095,-0.0939,-0.5696,1.0,-8.754,0.1009,-3.0964,5
-44.0406,-1.8283,-3.9838,1.0,-48.3527,11.3836,-9.8836,6
-36.6097,-2.8303,-4.8126,1.0,-35.8941,18.9317,-10.5732,7
-52.4189,-1.9906,-4.2147,1.0,-56.269999999999996,12.7122,-10.358,8
-15.81,-0.089,-0.4852,1.0,-19.1348,0.0836,-2.8342,9
-10.7354,-0.2122,-1.13,1.0,-16.1895,0.4946,-4.6065,10
-57.676,-2.3257,-4.6636,1.0,-59.9966,15.7129,-11.0442,56
15.2311,-0.0331,-0.2133,1.0,13.1275,0.0184,-1.8756,57
-41.9639,-3.2866,-5.5819,1.0,-39.190400000000004,23.2215,-11.5795,58
-12.142,-0.0092,-0.0749,1.0,-13.149199999999999,0.0008,-0.9239,59
-3.0293,-0.2369,-0.9114,1.0,-7.894800000000001,0.4667,-4.1839,60
-62.2949,-3.4925,-6.0789,1.0,-59.25429999999999,25.346,-12.734,61
-6.8222,-0.0711,-0.2056,1.0,-8.757299999999999,0.0247,-1.6831,62
-23.3696,-0.5884,-1.96,1.0,-30.094900000000003,2.4121,-6.589,63
-7.6881,-0.0093,-0.0842,1.0,-8.7273,0.0007,-0.9464,64
-38.1885,-2.3503,-4.7886,1.0,-40.546499999999995,15.646,-10.8651,65
-55.1365,-2.2115,-4.5432,1.0,-58.1083,14.6189,-10.836,111
-35.594,-3.9766,-5.8924,1.0,-28.250400000000003,28.7567,-11.5441,112
-42.3527,-2.8187,-4.9928,1.0,-41.963,19.1598,-10.9586,113
-64.5423,-3.5378,-6.1102,1.0,-61.082699999999996,25.8998,-12.7922,114
-8.9882,-0.0049,-0.0573,1.0,-9.7643,0.0002,-0.7141,115
-24.9159,-0.1247,-0.4762,1.0,-28.3341,0.1204,-2.9377,116
-23.5309,-0.2391,-0.8848,1.0,-28.377899999999997,0.4646,-4.1877,117
-16.596,-0.0271,-0.1387,1.0,-18.157500000000002,0.0065,-1.4022,118
1.7815,-0.0798,-0.3478,1.0,-0.9851999999999997,0.0595,-2.3986,119
8.5233,-0.0053,-0.0872,1.0,7.3073000000000015,0.0006,-1.1241,120
1.5332,-0.006,-0.096,1.0,0.37619999999999987,0.0003,-1.0553,166
-27.6335,-0.1952,-0.6807,1.0,-31.889200000000002,0.278,-3.6578,167
-9.2705,-0.0051,-0.0586,1.0,-10.077500000000002,0.0002,-0.7435,168
-16.2156,-0.0279,-0.1583,1.0,-17.842699999999997,0.0071,-1.448,169
4.3708,-0.0069,-0.095,1.0,3.1632000000000007,0.0007,-1.1064,170
7.8306,-2.3215,-4.2707,1.0,5.341500000000002,13.5844,-9.4813,171
-36.108,-3.5517,-5.5189,1.0,-31.345699999999997,25.0698,-11.2369,172
-57.5539,-2.8077,-5.1368,1.0,-57.5073,19.4943,-11.5032,173
-25.955,-0.0969,-0.3796,1.0,-28.951900000000002,0.069,-2.5894,174
-60.5222,-3.0516,-5.5478,1.0,-59.5322,21.6729,-12.0835,175
-64.9539,-2.9183,-5.4569,1.0,-64.4211,20.9878,-12.0798,221
-40.6761,-2.3491,-4.7334,1.0,-42.9177,15.6352,-10.7943,222
-28.3166,-2.1545,-5.0028,1.0,-32.6864,14.1072,-11.3197,223
19.7438,-0.5534,-1.4508,1.0,13.737699999999998,1.3556,-5.3575,224
5.1188,-0.0112,-0.0662,1.0,4.241700000000001,0.0008,-0.8005,225
-51.6884,-1.9999,-4.2197,1.0,-55.4682,12.7743,-10.3345,226
-15.0999,-0.1875,-0.7615,1.0,-19.5187,0.2972,-3.767,227
-11.7408,-0.0107,-0.0767,1.0,-12.755900000000002,0.0011,-0.9288,228
-9.2656,-0.0131,-0.0813,1.0,-10.299,0.0015,-0.9405,229
-6.6684,-0.004,-0.0475,1.0,-7.3308,0.0001,-0.611,230
-47.5795,-2.0282,-4.5117,1.0,-51.751400000000004,13.1909,-10.8229,231
-11.4838,-0.0077,-0.065,1.0,-12.349599999999999,0.0006,-0.7937,287
-6.4839,-0.0039,-0.0415,1.0,-7.1075,0.0001,-0.5783,288
