cls_elec,cls_elec_3b,ct,ct_3b,disp,disp_3b,has_ion,int,int_3b,mod_pauli,mod_pauli_3b,pol,pol_3b,index
-24.8609,-2.6645352591003757e-15,-4.8416,0.010000000000000342,-10.9312,-0.02120000000000033,0.0,-12.709700000000002,0.47279999999999855,31.7147,0.3028000000000013,-3.7907,0.18119999999999992,46
6.5917,8.881784197001252e-16,-0.1953,-0.00020000000000000573,-2.9009,-0.0036000000000004917,0.0,5.771200000000001,-0.13779999999999962,2.934,-0.008399999999999963,-0.6583,-0.12560000000000004,47
0.7782,0.0,-0.0183,0.0007999999999999986,-0.4022,-0.0011999999999999858,0.0,0.24929999999999994,-0.018699999999999977,0.0295,-0.00020000000000000123,-0.1379,-0.018099999999999988,48
-23.0529,-1.3322676295501878e-15,-6.0416,0.009799999999999674,-7.461,-0.004200000000000245,0.0,-11.7042,-0.005200000000000189,28.4753,0.008500000000001796,-3.624,-0.01930000000000008,49
7.6646,0.0,-0.1159,0.0010000000000000009,-2.5265,-0.0009000000000001229,0.0,6.926899999999999,-0.06380000000000008,2.4385,-0.0028999999999999027,-0.5338,-0.061000000000000054,50
7.4444,0.0,-0.0295,0.0008000000000000021,-1.2948,-0.0021999999999999797,0.0,6.3464,-0.08379999999999979,0.6044,-0.0035999999999998256,-0.3781,-0.07879999999999998,51
3.6731,0.0,-0.0062,0.0002000000000000001,-0.227,-9.999999999998899e-5,0.0,3.3627,-0.022199999999999984,0.0086,0.0,-0.0858,-0.022299999999999993,52
5.1005,-9.999999999976694e-5,-0.0102,0.0003999999999999989,-0.4469,-0.0019000000000000128,0.0,4.4765999999999995,-0.05949999999999978,0.0255,-0.0004000000000000028,-0.1923,-0.057499999999999996,53
-21.323,9.999999999799059e-5,-4.4648,0.08569999999999997,-8.5247,-0.00949999999999962,0.0,-10.1665,0.6382999999999995,27.2525,0.11120000000000096,-3.1065,0.45080000000000015,54
-22.9744,0.0,-4.6588,0.06020000000000003,-9.6529,-0.013100000000001,0.0,-12.2117,0.7151999999999974,28.3239,0.153199999999998,-3.2495,0.5149000000000004,55
-83.1607,-7.105427357601002e-15,-17.6549,0.706199999999999,-23.1611,0.7139999999999969,0.0,-36.57130000000001,2.2944999999999887,97.4277,-0.7650000000000006,-10.0223,1.6393000000000004,56
-23.708,0.0,-4.4734,0.04860000000000048,-7.5367,-0.0022000000000000075,0.0,-12.041299999999998,0.4904999999999999,26.6984,0.0781999999999991,-3.0216,0.36590000000000034,57
-21.9873,9.99999999971024e-5,-4.6243,0.10240000000000045,-10.2194,-0.018500000000000405,0.0,-10.049300000000002,1.1881999999999964,29.7868,0.31919999999999904,-3.0051,0.7850000000000001,58
