cls_elec,ct,disp,has_ion,int,mod_pauli,pol,index
-13.5199,-0.07,-0.3219,1.0,-14.701899999999998,0.0799,-0.87,1
-29.7575,-1.3389,-4.3073,1.0,-33.2951,5.6973,-3.5887,2
-47.5804,-11.3908,-10.2505,1.0,-41.8077,36.3025,-8.8885,3
9.3058,-0.0847,-0.8293,1.0,7.438000000000001,0.3434,-1.2972,4
-5.3669,-0.0196,-0.1878,1.0,-6.127000000000001,0.0318,-0.5845,5
-55.3879,-15.6193,-12.3446,1.0,-42.0397,52.1798,-10.8677,6
-20.2596,-0.364,-1.4013,1.0,-23.1953,0.7715,-1.9419,7
1.5664,-0.2518,-1.6555,1.0,-1.1940000000000002,1.0309,-1.884,8
-12.3673,-0.2504,-1.165,1.0,-14.870099999999999,0.5685,-1.6559,9
-48.5376,-9.544,-10.6416,1.0,-39.536,37.1854,-7.9982,10
-13.5199,-0.07,-0.3219,1.0,-14.701899999999998,0.0799,-0.87,56
-29.7575,-1.3389,-4.3073,1.0,-33.2951,5.6973,-3.5887,57
-47.5804,-11.3908,-10.2505,1.0,-41.8077,36.3025,-8.8885,58
9.3058,-0.0847,-0.8293,1.0,7.438000000000001,0.3434,-1.2972,59
-5.3669,-0.0196,-0.1878,1.0,-6.127000000000001,0.0318,-0.5845,60
-55.3879,-15.6193,-12.3446,1.0,-42.0397,52.1798,-10.8677,61
-20.2596,-0.364,-1.4013,1.0,-23.1953,0.7715,-1.9419,62
1.5664,-0.2518,-1.6555,1.0,-1.1940000000000002,1.0309,-1.884,63
-12.3673,-0.2504,-1.165,1.0,-14.870099999999999,0.5685,-1.6559,64
-48.5376,-9.544,-10.6416,1.0,-39.536,37.1854,-7.9982,65
-10.0806,-0.008,-0.094,1.0,-10.5898,0.0109,-0.4181,111
-1.1597,-0.0059,-0.0231,1.0,-1.3712,0.0007,-0.1832,112
-53.5402,-14.7455,-11.7809,1.0,-42.758300000000006,47.7609,-10.4526,113
-12.6589,-0.0627,-0.2476,1.0,-13.7091,0.058,-0.7979,114
-1.3577,-0.3418,-1.7617,1.0,-4.2741,1.1927,-2.0056,115
-58.6292,-10.2816,-11.8675,1.0,-44.80879999999999,44.4223,-8.4528,116
-10.5327,-0.059,-0.3029,1.0,-11.644599999999999,0.0714,-0.8214,117
0.5917,-0.0354,-0.2149,1.0,-0.26839999999999997,0.0448,-0.6546,118
-42.9691,-7.4663,-9.4437,1.0,-37.91239999999999,28.9797,-7.013,119
-23.3615,-0.5279,-1.8921,1.0,-26.8083,1.3108,-2.3376,120
-11.1463,-0.0367,-0.2023,1.0,-12.0117,0.0379,-0.6643,166
-8.5661,-0.0119,-0.1243,1.0,-9.1494,0.0151,-0.4622,167
-53.0848,-14.8308,-11.8862,1.0,-41.8291,48.4583,-10.4856,168
-9.6179,-0.0527,-0.2275,1.0,-10.591800000000001,0.0506,-0.7443,169
-19.1266,-0.5414,-2.4761,1.0,-22.590699999999995,2.0297,-2.4763,170
-9.039,-0.3653,-2.4886,1.0,-12.178099999999999,1.9908,-2.276,171
-6.8052,-0.015,-0.1225,1.0,-7.408999999999999,0.0171,-0.4834,172
-43.9941,-4.6505,-8.5509,1.0,-40.8879,22.1014,-5.7938,173
-48.7362,-7.7761,-9.36,1.0,-44.3694,28.7597,-7.2568,174
-47.7236,-8.6713,-10.205,1.0,-40.2228,33.9755,-7.5984,175
-12.1047,-0.2914,-1.331,1.0,-14.807299999999998,0.6964,-1.7766,221
-45.947,-11.3421,-10.2214,1.0,-40.5234,35.8621,-8.875,222
-48.0929,-6.9081,-9.2619,1.0,-43.6364,27.4693,-6.8428,223
-20.0068,-0.3748,-1.5602,1.0,-23.036099999999998,0.917,-2.0113,224
-12.2832,-0.0369,-0.2313,1.0,-13.2044,0.0467,-0.6997,225
-58.8693,-16.3272,-12.6444,1.0,-43.9324,55.1493,-11.2408,226
-47.0145,-7.229,-8.8041,1.0,-44.3313,25.7077,-6.9914,227
-4.9374,-0.0159,-0.1599,1.0,-5.616200000000001,0.0237,-0.5267,228
-7.0441,-0.3928,-2.5619,1.0,-10.192499999999999,2.1418,-2.3355,229
-2.9143,-0.2042,-1.0434,1.0,-5.2021,0.4983,-1.5385,230
-15.374,-0.1085,-0.4227,1.0,-16.8183,0.1198,-1.0329,276
-45.4065,-8.0916,-8.9165,1.0,-42.7777,26.9881,-7.3512,277
-4.9154,-0.3178,-1.7514,1.0,-7.8249,1.131,-1.9713,278
-1.1581,-0.0828,-0.4868,1.0,-2.5985,0.1456,-1.0164,279
-52.2419,-10.8193,-11.1667,1.0,-41.5633,41.2749,-8.6103,280
-4.3457,-0.0088,-0.0856,1.0,-4.809,0.009,-0.3779,281
-32.1329,-1.5977,-4.614,1.0,-35.587300000000006,6.5933,-3.836,282
-5.0825,-0.3283,-2.0192,1.0,-8.1069,1.4142,-2.0911,283
-10.5534,-0.0193,-0.132,1.0,-11.2228,0.0217,-0.5398,284
-53.6517,-15.8179,-12.4083,1.0,-40.4453,52.3615,-10.9289,285
-13.2455,-0.0792,-0.2942,1.0,-14.4197,0.0731,-0.8739,331
-49.3963,-8.9816,-9.5621,1.0,-44.8262,30.921,-7.8072,332
-4.0797,-0.434,-2.0918,1.0,-7.217200000000001,1.6061,-2.2178,333
2.9695,-0.0446,-0.3128,1.0,1.8888,0.0796,-0.8029,334
-51.3056,-11.5933,-10.8462,1.0,-42.655,40.0685,-8.9784,335
0.4068,-0.0076,-0.0372,1.0,0.14750000000000002,0.0013,-0.2158,336
-24.7488,-0.6531,-2.2463,1.0,-28.4676,1.7657,-2.5851,337
-6.1755,-0.2332,-1.3666,1.0,-8.7771,0.7176,-1.7194,338
-10.2518,-0.0102,-0.1082,1.0,-10.808399999999999,0.0136,-0.4518,339
-57.3403,-16.5926,-12.6717,1.0,-42.760999999999996,55.1867,-11.3431,340
-50.1376,-8.3651,-9.5904,1.0,-45.165099999999995,30.4627,-7.5347,386
-52.3096,-14.5332,-11.8541,1.0,-41.068900000000006,47.9598,-10.3318,387
-11.7247,-0.0336,-0.2072,1.0,-12.5882,0.0393,-0.662,388
-50.2859,-7.897,-9.9036,1.0,-43.917399999999994,31.4878,-7.3187,389
-44.3712,-8.9491,-9.5481,1.0,-39.7218,30.8506,-7.704,390
-5.1622,-0.0217,-0.171,1.0,-5.900000000000001,0.029,-0.5741,391
-4.2935,-0.1588,-0.8837,1.0,-6.3647,0.354,-1.3827,392
-20.652,-0.7909,-3.4105,1.0,-24.158,3.6294,-2.934,393
-10.0491,-0.4352,-2.9166,1.0,-13.209899999999998,2.6674,-2.4764,394
-9.0871,-0.0186,-0.1338,1.0,-9.748,0.0214,-0.5299,395
18.2801,-0.0667,-1.2544,1.0,15.9247,0.6496,-1.6839,441
-47.8615,-10.0121,-9.7074,1.0,-43.1986,32.6446,-8.2622,442
3.6336,-0.0123,-0.0848,1.0,3.1626999999999996,0.0097,-0.3835,443
-23.1385,-0.5036,-1.9038,1.0,-26.5563,1.2973,-2.3077,444
-52.7979,-10.7651,-10.9611,1.0,-43.08030000000001,40.0365,-8.5927,445
-10.6647,-0.0556,-0.2159,1.0,-11.635,0.0482,-0.747,446
-6.9799,-0.0125,-0.1216,1.0,-7.5537,0.0145,-0.4542,447
-25.1246,-0.6934,-2.4824,1.0,-28.8962,2.0918,-2.6876,448
-10.5825,-0.092,-0.5533,1.0,-12.1325,0.1602,-1.0649,449
-57.5451,-16.4863,-12.5972,1.0,-43.2429,54.6871,-11.3014,450
-10.9336,-0.0546,-0.2116,1.0,-11.894,0.0477,-0.7419,496
-47.4745,-9.9174,-9.5532,1.0,-43.4268,31.7277,-8.2094,497
-7.9999,-0.0048,-0.064,1.0,-8.3857,0.0054,-0.3224,498
-7.5337,-0.0567,-0.4395,1.0,-8.834899999999998,0.1123,-0.9173,499
-3.842,-0.3533,-2.0348,1.0,-6.879700000000001,1.4816,-2.1312,500
-56.6026,-15.2581,-12.1089,1.0,-44.111,50.5848,-10.7262,501
-5.9178,-0.0149,-0.1054,1.0,-6.4862,0.0142,-0.4623,502
-55.2029,-11.3729,-11.246,1.0,-44.576800000000006,42.1448,-8.8998,503
-3.1977,-0.3475,-1.3506,1.0,-5.9192,0.7977,-1.8211,504
-21.553,-0.3937,-1.511,1.0,-24.6094,0.8817,-2.0334,505
-5.0606,-0.005,-0.0369,1.0,-5.315,0.0013,-0.2138,551
-7.2185,-0.0182,-0.1543,1.0,-7.9123,0.0248,-0.5461,552
-4.7801,-0.0097,-0.0796,1.0,-5.2497,0.0088,-0.3891,553
-5.8264,-0.0394,-0.3127,1.0,-6.883899999999999,0.0678,-0.7732,554
-55.4108,-14.9357,-11.9373,1.0,-43.63560000000001,49.2193,-10.5711,555
-23.7866,-0.5635,-2.1306,1.0,-27.329800000000002,1.6001,-2.4492,556
-53.5569,-14.4825,-11.6955,1.0,-42.9464,47.1283,-10.3398,557
-23.039,-0.5535,-2.1058,1.0,-26.561,1.5588,-2.4215,558
-47.2481,-8.7707,-9.7366,1.0,-41.7266,31.6829,-7.6541,559
-9.442,-0.0441,-0.1943,1.0,-10.325700000000001,0.0389,-0.6842,560
-3.2264,-0.2518,-1.5998,1.0,-5.9854,0.9368,-1.8442,561
