cls_elec,cls_elec_3b,ct,ct_3b,disp,disp_3b,has_ion,int,int_3b,mod_pauli,mod_pauli_3b,pol,pol_3b,index
-139.363,-0.00010000000000598419,-29.0003,2.3037000000000014,-23.8895,0.2918999999999974,1.0,-111.6368,5.894000000000002,105.0125,-0.7841999999999921,-24.3965,4.082700000000002,1
-120.8654,0.0,-24.7439,-1.3404999999999996,-20.1508,0.3133999999999988,1.0,-107.2822,-3.408700000000004,82.3941,-0.39190000000000325,-23.9162,-1.9897,2
-142.0178,6.217248937900877e-15,-31.6685,2.0189999999999992,-24.2141,0.4558000000000002,1.0,-117.05510000000001,4.842499999999999,107.6985,-0.5022000000000053,-26.8532,2.869899999999999,3
-80.8833,-1.0880185641326534e-14,-18.7713,-0.009099999999999657,-12.6266,-0.003700000000000647,1.0,-69.6217,-0.09470000000000733,59.386,0.05540000000000478,-16.7265,-0.13730000000000092,4
-79.6746,-3.774758283725532e-15,-19.0007,-0.03719999999999792,-13.6476,-0.0021000000000013785,1.0,-70.3213,0.046000000000002754,60.0801,0.028500000000003557,-18.0785,0.05680000000000227,5
-82.9793,-2.983724378680108e-16,-19.4418,-0.5954000000000003,-13.5073,0.0104999999999984,1.0,-74.7811,-2.220400000000002,59.922,0.04729999999999901,-18.7747,-1.6827999999999987,6
-126.6506,-7.105427357601002e-15,-36.5808,-3.9786000000000055,-23.0058,0.3696999999999999,1.0,-100.60400000000001,-10.985600000000012,117.6416,-0.7002999999999986,-32.0084,-6.6764,7
-140.9788,-0.00010000000001653131,-31.2465,1.7943999999999998,-23.7776,0.4075999999999995,1.0,-118.46950000000001,4.315299999999987,104.4769,-0.32349999999999546,-26.9435,2.4369,8
-109.2786,-3.552713678800501e-15,-24.4206,2.4292000000000007,-21.6172,0.33259999999999934,1.0,-73.13369999999999,10.024400000000007,98.4226,0.4380000000000095,-16.2399,6.824600000000002,9
-137.8244,0.0,-27.2963,-2.4000999999999983,-22.1252,0.46199999999999974,1.0,-112.3364,-6.078099999999986,100.2703,-0.780399999999986,-25.3608,-3.3596000000000013,10
-135.6511,-0.00010000000000909282,-25.1302,2.2033000000000023,-22.1577,-0.06659999999999894,1.0,-112.67450000000002,4.762999999999996,92.6619,-1.2032999999999971,-22.3974,3.829699999999999,11
-80.3457,5.329070518200751e-15,-12.9246,-0.34629999999999955,-12.0576,-0.0004000000000007331,1.0,-74.0255,-1.9727999999999926,46.3908,-0.02339999999999831,-15.0884,-1.6026999999999991,12
-73.1679,-0.00010000000000442988,-12.771,-0.0261000000000005,-12.5241,-0.012400000000000605,1.0,-66.51570000000001,-0.01820000000000523,47.108,0.20909999999999992,-15.1607,-0.18869999999999962,13
-79.3256,4.522424101871536e-15,-12.5101,0.038700000000000734,-11.4517,-0.005600000000000632,1.0,-70.444,0.3563000000000056,46.2086,0.029999999999999992,-13.3652,0.293200000000001,14
-79.5973,-0.00010000000000509601,-12.7208,0.20509999999999973,-13.5521,0.03330000000000055,1.0,-73.0773,0.7489000000000002,47.4461,-0.10219999999999574,-14.6532,0.6128000000000008,15
-154.9782,-9.999999999266151e-5,-29.7665,1.2603,-27.9521,1.231799999999999,1.0,-123.0016,4.425100000000014,115.2448,-1.1302999999999912,-25.5496,3.063399999999999,16
-74.6621,3.3306690738754696e-15,-12.6733,0.26120000000000093,-12.6779,-0.012299999999999242,1.0,-67.17569999999999,1.2243000000000068,46.9584,-0.23569999999999958,-14.1208,1.2111000000000014,17
-94.1996,-3.219646771412954e-15,-14.858,0.4718999999999994,-12.8257,-0.014000000000000318,1.0,-88.0685,1.855299999999996,48.975,-0.15449999999999922,-15.1602,1.5518999999999994,18
-82.5419,0.0,-17.2056,-1.7006999999999994,-12.8014,0.00140000000000029,1.0,-59.929,-6.3855,68.9777,-0.04449999999999932,-16.3578,-4.641700000000002,19
-31.2771,-2.609024107869118e-15,-0.7126,0.02860000000000005,-3.2313,-0.006499999999999895,1.0,-38.4343,0.0948999999999976,2.1694,0.006099999999999872,-5.3827,0.06670000000000018,20
-35.6705,1.4432899320127035e-15,-0.5622,-0.014499999999999983,-2.2502,-0.007999999999999854,1.0,-41.07959999999999,0.1107000000000018,1.456,0.010299999999999877,-4.0527,0.12290000000000033,21
-33.8874,-8.881784197001252e-16,-1.4456,-0.14679999999999988,-6.5387,-0.002900000000000791,1.0,-40.681799999999996,0.8381999999999987,6.3436,-0.15120000000000022,-5.1537,1.1391000000000004,22
-93.1648,-9.103828801926284e-15,-14.3389,0.37639999999999907,-12.99,0.0024999999999995026,1.0,-89.7424,1.56699999999999,46.2146,0.19840000000000155,-15.4633,0.9896999999999989,23
-33.2323,-3.9968028886505635e-15,-0.8444,0.0896,-3.4894,-0.011499999999999691,1.0,-40.36000000000001,0.6834999999999961,2.4333,-0.02860000000000011,-5.2272,0.6339999999999999,24
-73.5374,4.440892098500626e-16,-14.7133,0.13200000000000028,-11.1121,-0.0026000000000004006,1.0,-65.4336,0.6499999999999986,47.7344,-0.07330000000000217,-13.8052,0.5939000000000003,25
-114.1312,0.0,-24.5086,2.7447999999999997,-21.9392,0.35130000000000017,1.0,-72.03710000000001,9.8714,104.3314,0.18430000000000035,-15.7895,6.590999999999999,26
-82.0801,4.440892098500626e-15,-14.9549,0.03850000000000024,-12.7371,0.01809999999999956,1.0,-75.5085,0.5050000000000028,48.8699,0.05589999999999817,-14.6063,0.3925000000000004,27
-74.571,7.993605777301127e-15,-14.8305,0.35299999999999987,-12.6193,-0.01070000000000143,1.0,-68.4096,1.4947000000000048,48.6332,-0.0636000000000008,-15.022,1.2159999999999993,28
-133.5854,8.326672684688674e-15,-27.7122,1.4394000000000016,-22.6602,0.3797999999999999,1.0,-115.9896,3.8103000000000113,93.3477,0.0939000000000022,-25.3795,1.8971999999999989,29
-137.8001,1.4210854715202004e-14,-42.1576,-4.543100000000003,-24.5408,0.4580999999999982,1.0,-96.99559999999998,-12.587699999999987,142.9616,-1.1984999999999957,-35.4587,-7.304200000000002,30
-11.133,5.551115123125783e-16,-0.247,0.010100000000000019,-1.5556,-0.0032999999999999904,1.0,-15.1142,0.13480000000000072,0.8372,-0.00449999999999996,-3.0158,0.1325000000000001,31
-16.6633,4.440892098500626e-16,-0.0631,0.004499999999999997,-0.6225,-0.005599999999999994,1.0,-18.908199999999997,0.20740000000000058,0.1265,-0.002100000000000003,-1.6858,0.21060000000000012,32
-47.125,7.105427357601002e-15,-9.425,0.6975999999999996,-10.8573,0.0024999999999995026,1.0,-24.478500000000004,4.577400000000003,47.7752,0.12189999999999657,-4.8464,3.7554,33
-74.9524,-7.105427357601002e-15,-14.1078,0.10600000000000165,-11.1346,-0.0038000000000015244,1.0,-69.0187,0.7675999999999908,44.6652,0.04029999999999953,-13.4891,0.6250999999999983,34
-10.5657,1.1102230246251565e-16,-0.4323,0.01639999999999998,-1.7598,-0.0028999999999999512,1.0,-15.015600000000001,0.1548,1.133,-0.005900000000000016,-3.3908,0.1471999999999999,35
-49.6182,0.0,-9.4422,0.4615000000000009,-10.7189,0.014800000000001035,1.0,-30.366300000000003,3.0314999999999994,45.3277,-0.23210000000000264,-5.9147,2.7873,36
-15.9399,-9.999999999976694e-5,-0.6285,0.025100000000000067,-3.8851,-0.03469999999999973,1.0,-23.2773,0.2132000000000004,2.1361,-0.03990000000000005,-4.9599,0.26279999999999987,37
-100.4675,-1.4210854715202004e-14,-24.1114,-2.5721000000000007,-19.8237,0.3172000000000015,1.0,-89.0253,-7.405400000000014,79.6658,-0.5491000000000028,-24.2885,-4.601399999999998,38
