cls_elec,cls_elec_3b,ct,ct_3b,disp,disp_3b,has_ion,int,int_3b,mod_pauli,mod_pauli_3b,pol,pol_3b,index
-30.4978,0.0,-2.6375,0.041499999999999745,-5.7848,0.006300000000000083,1.0,-35.914500000000004,0.5441999999999992,13.2723,-0.03469999999999965,-10.2667,0.531099999999999,1
-74.8921,-0.00010000000000398579,-5.3825,0.24669999999999942,-10.6333,0.07149999999999934,1.0,-78.2022,1.5310999999999972,29.3303,-0.22309999999999644,-16.6246,1.4360999999999988,2
-73.2749,-7.105427357601002e-15,-12.8961,1.420399999999999,-13.3308,1.5416999999999996,1.0,-49.670500000000004,7.0586999999999955,62.1223,-1.3223999999999947,-12.291,5.418999999999999,3
-37.7997,-9.99999999995449e-5,-2.5655,-0.00790000000000019,-5.1563,-0.007100000000000058,1.0,-42.4072,0.14780000000000015,13.094,-0.02889999999999978,-9.9797,0.19179999999999972,4
-95.8549,-5.88418203051333e-15,-8.65,0.4397999999999991,-13.564,-0.011300000000000004,1.0,-82.3238,2.942099999999995,55.2754,0.21060000000000306,-19.5303,2.3029999999999986,5
-116.4411,9.999999999621423e-5,-17.0298,0.5767999999999986,-17.5604,1.8715000000000002,1.0,-92.5974,3.359799999999993,80.7736,-1.1338000000000008,-22.3397,2.0451999999999986,6
-30.7844,-4.163336342344337e-16,-2.6407,-0.0017999999999998998,-5.5535,-0.004199999999999801,1.0,-36.8252,0.24099999999999916,13.251,-0.01689999999999975,-11.0976,0.263899999999999,7
-59.2264,1.3322676295501878e-15,-4.8767,0.19950000000000045,-9.8627,-0.020300000000000637,1.0,-63.526399999999995,1.697600000000002,26.5258,0.10320000000000192,-16.0864,1.415199999999999,8
-50.0887,-4.440892098500626e-16,-2.6113,0.024799999999999968,-5.806,-0.00950000000000023,1.0,-55.8994,0.5526999999999993,13.2232,-0.04249999999999891,-10.6166,0.579899999999999,9
-33.9552,-3.552713678800501e-15,-3.4684,0.24719999999999998,-8.3639,0.5431000000000008,1.0,-35.9275,1.9763999999999982,19.9101,-0.5852999999999993,-10.0501,1.7714,10
-35.0258,-0.00010000000000331966,-7.4882,0.1802999999999999,-7.3829,1.4197999999999995,1.0,-25.941399999999994,1.492700000000002,32.191,-1.0239999999999938,-8.2355,0.9166999999999996,11
-40.7015,-7.105427357601002e-15,-7.7848,-0.15299999999999958,-7.0474,1.3707000000000003,1.0,-31.132400000000004,-0.36030000000000495,33.052,-1.0632999999999981,-8.6507,-0.5147000000000004,12
-67.3011,-1.1546319456101628e-14,-6.8692,-0.10340000000000012,-10.1877,0.1802999999999999,1.0,-57.169200000000004,-0.34020000000000744,42.7256,-0.1695999999999961,-15.5368,-0.2474999999999996,13
-47.6421,0.0,-2.8367,-0.07609999999999967,-5.8826,0.017900000000000138,1.0,-54.267399999999995,-0.6360999999999986,13.7376,-0.0295,-11.6436,-0.548399999999999,14
-0.1239,0.0,-0.2388,0.004799999999999983,-1.3356,-0.003699999999999898,1.0,-6.0302,0.11629999999999989,0.2603,-0.0070000000000000305,-4.5922,0.12219999999999984,15
-25.4264,-2.4424906541753444e-15,-2.6245,0.047400000000000414,-5.4541,-0.011500000000000427,1.0,-30.724700000000006,0.20039999999999725,13.4202,0.018499999999999572,-10.6399,0.14600000000000013,16
-74.3344,-7.105427357601002e-15,-20.0223,-0.20090000000000074,-11.232,1.4910000000000014,1.0,-37.266400000000004,0.043499999999998096,83.5672,-0.9981999999999971,-15.2449,-0.2483999999999984,17
-83.9894,-7.105427357601002e-15,-12.4572,-1.3232000000000017,-12.8393,1.5886999999999993,1.0,-75.0069,-5.012300000000002,54.9928,-1.2523999999999944,-20.7138,-4.0253999999999985,18
-93.3169,0.0,-15.4555,-2.0321000000000016,-12.7265,1.5393,1.0,-84.4855,-8.434200000000008,59.492,-1.8600000000000065,-22.4786,-6.0813999999999995,19
-107.4735,-6.217248937900877e-15,-8.9813,0.6701000000000006,-14.5229,0.2816999999999983,1.0,-92.08430000000001,3.5269999999999957,58.0837,-0.672899999999997,-19.1903,3.2481,20
-89.0751,-6.217248937900877e-15,-5.3159,0.33979999999999994,-10.1226,-0.0007000000000006446,1.0,-90.69470000000001,2.606399999999995,29.8023,0.06510000000000077,-15.9834,2.2022000000000013,21
-51.2349,-5.329070518200751e-15,-3.3033,-0.028000000000000358,-6.9951,0.059699999999999864,1.0,-56.6672,0.1459999999999973,16.8197,-0.04459999999999742,-11.9536,0.15890000000000054,22
-107.8274,0.0,-14.7682,0.7253999999999987,-17.4672,1.7245000000000008,1.0,-87.81360000000001,3.3434,73.6626,-1.2509000000000015,-21.4134,2.144400000000002,23
-59.8778,-1.7763568394002505e-15,-3.031,0.12799999999999964,-5.9312,-0.01339999999999994,1.0,-63.08669999999999,1.149500000000001,16.3197,-0.0288999999999974,-10.5664,1.0638000000000005,24
-9.0507,0.0,-0.1415,-0.0024999999999999875,-1.3498,0.00909999999999983,1.0,-14.046500000000002,0.5889,0.209,-0.020800000000000027,-3.7135,0.6031000000000001,25
-71.8049,-8.93729534823251e-15,-6.6841,-0.020399999999999786,-9.3818,-0.008100000000000288,1.0,-61.5456,0.04259999999999401,42.0281,-0.07719999999999708,-15.7029,0.1483000000000001,26
-52.949,0.0001000000000015433,-2.6659,0.04510000000000024,-5.931,-0.011600000000000443,1.0,-58.837399999999995,0.8260000000000024,13.7165,0.015100000000000023,-11.008,0.777300000000001,27
-4.5343,0.0,-0.2179,-0.0019000000000000089,-1.4387,-0.0033000000000000945,1.0,-11.090399999999999,0.18040000000000003,0.3099,-0.001899999999999996,-5.2094,0.18750000000000014,28
-34.7773,2.4424906541753444e-15,-2.6843,-0.029299999999999597,-5.765,-0.012500000000000275,1.0,-41.359199999999994,-0.09539999999999602,13.4224,-0.046399999999999636,-11.555,-0.007199999999998936,29
-24.5412,0.00010000000000198739,-0.2015,0.0036999999999999846,-1.594,-0.0050000000000001155,1.0,-30.9395,0.3126000000000018,0.2799,-0.010600000000000026,-4.8827,0.32439999999999997,30
