cls_elec,cls_elec_3b,ct,ct_3b,disp,disp_3b,has_ion,int,int_3b,mod_pauli,mod_pauli_3b,pol,pol_3b,index
-32.5318,7.549516567451064e-15,-9.9789,0.08500000000000081,-9.7962,-0.010899999999999549,0.0,-9.922199999999997,0.40380000000000965,47.7973,0.076000000000002,-5.4126,0.25369999999999887,46
-20.1613,-0.00010000000000049553,-2.779,0.003000000000000391,-6.4607,-0.004600000000000222,0.0,-13.604600000000001,0.04939999999999808,18.2355,0.00809999999999842,-2.4391,0.04299999999999998,47
2.0187,0.0,-1.7167,-0.009500000000000064,-6.6634,-0.0138000000000007,0.0,3.049399999999999,-0.3281000000000014,11.5625,0.01019999999999932,-2.1517,-0.31499999999999995,48
2.1241,9.999999999987796e-5,-0.1577,0.003399999999999985,-1.7003,-0.0070999999999999674,0.0,0.5893999999999999,-0.09490000000000004,0.8438,0.005000000000000006,-0.5205,-0.09629999999999994,49
-38.3614,-2.6645352591003757e-15,-11.5997,-0.05789999999999951,-12.5364,-0.007899999999999796,0.0,-11.430800000000009,-0.3358000000000039,58.1966,0.035799999999998944,-7.1299,-0.30580000000000085,50
-23.2541,-2.6645352591003757e-15,-8.4649,0.005200000000000343,-9.8232,-0.007499999999998286,0.0,-7.4397,-0.11860000000000276,39.0925,0.0710999999999985,-4.99,-0.18740000000000065,51
-36.327,7.105427357601002e-15,-8.5363,0.008100000000000662,-9.5444,-0.009099999999998332,0.0,-18.386499999999998,0.08260000000000733,40.9497,0.04339999999999833,-4.9285,0.04019999999999957,52
5.73,-9.999999999976694e-5,-0.0827,-0.0008999999999999946,-1.2755,-0.010100000000000109,0.0,4.2137,-0.12869999999999981,0.3256,0.00360000000000002,-0.4837,-0.12119999999999997,53
-57.1932,6.106226635438361e-15,-13.4504,-0.6048999999999999,-16.1426,0.09709999999999852,0.0,-30.1083,-1.8175999999999926,65.6134,-0.4494999999999975,-8.9355,-0.8603,54
-28.3669,0.0,-10.4806,0.25059999999999927,-13.0832,0.06320000000000059,0.0,-6.605699999999998,1.0327000000000062,51.2135,0.07160000000000633,-5.8885,0.6473,55
-63.9939,3.552713678800501e-15,-15.0411,0.8360000000000003,-17.7933,0.2992000000000008,0.0,-28.508599999999994,2.7580000000000084,76.5822,0.08400000000000318,-8.2625,1.5388000000000006,56
