cls_elec,ct,disp,has_ion,int,mod_pauli,pol,index
-3.1607,-0.239,-1.351,1.0,-6.0341,0.7681,-2.0515,1021
-22.3078,-0.7672,-3.3053,1.0,-26.3705,3.4957,-3.4859,1022
-5.0165,-0.0112,-0.0803,1.0,-5.5765,0.0047,-0.4732,1023
-61.9928,-13.5795,-10.4476,1.0,-54.0975,43.1693,-11.2469,1079
-7.6828,-0.267,-1.5553,1.0,-10.7446,0.9353,-2.1748,1080
-59.3038,-14.0651,-10.4969,1.0,-51.370000000000005,43.9287,-11.4329,1081
-4.1651,-0.2104,-1.1823,1.0,-6.8351,0.6194,-1.8967,1082
-14.5967,-0.2331,-0.9704,1.0,-17.130000000000003,0.4598,-1.7896,1083
-4.0164,-0.4204,-1.8498,1.0,-7.4629,1.3555,-2.5318,1084
-49.7345,-8.507,-8.2821,1.0,-49.253299999999996,26.059,-8.7887,1085
-22.9842,-0.3832,-1.4171,1.0,-26.2409,0.8288,-2.2852,1086
3.0523,-0.0446,-0.2424,1.0,2.0016,0.0665,-0.8302,1087
-58.2538,-11.1253,-9.7673,1.0,-52.6656,36.5398,-10.059,1088
-56.6551,-10.39,-9.4319,1.0,-52.4799,33.7371,-9.74,1089
-57.4724,-10.5027,-9.596,1.0,-52.414500000000004,34.9282,-9.7716,1145
-15.0175,-0.2264,-0.9922,1.0,-17.5562,0.4702,-1.7903,1146
-54.2927,-13.2004,-10.1091,1.0,-47.89410000000001,40.6493,-10.9412,1147
-8.2974,-0.4508,-2.2543,1.0,-11.939699999999998,1.8053,-2.7425,1148
-8.566,-0.0613,-0.4382,1.0,-10.020100000000001,0.126,-1.0806,1149
-22.8978,-0.4355,-1.7163,1.0,-26.4064,1.1401,-2.4969,1150
-61.4924,-12.1827,-10.2704,1.0,-54.06450000000001,40.4863,-10.6053,1151
17.3926,-0.0713,-0.8251,1.0,15.2699,0.3679,-1.5942,1152
-51.9416,-9.2359,-8.615,1.0,-50.515600000000006,28.4107,-9.1338,1153
-23.0676,-0.3826,-1.4191,1.0,-26.3126,0.841,-2.2843,1154
-60.8249,-13.6521,-10.33,1.0,-53.5382,42.5199,-11.2511,1155
-14.2898,-0.2107,-0.9944,1.0,-16.7912,0.4679,-1.7642,1211
-63.8171,-14.7607,-10.934,1.0,-53.5917,47.6937,-11.7736,1212
-61.8026,-12.6357,-10.5574,1.0,-52.8568,42.9246,-10.7857,1213
-11.0089,-0.3446,-1.8102,1.0,-14.330300000000001,1.2294,-2.396,1214
-4.5362,-0.4055,-1.2569,1.0,-7.575899999999999,0.8089,-2.1862,1215
-7.2247,-0.399,-2.3428,1.0,-10.7944,1.8945,-2.7224,1216
-11.1662,-0.063,-0.2092,1.0,-12.2604,0.0491,-0.8711,1217
-7.1312,-0.0073,-0.0687,1.0,-7.6011,0.0074,-0.4013,1218
-11.0773,-0.0143,-0.1132,1.0,-11.755600000000001,0.0179,-0.5687,1219
-55.6903,-11.8522,-9.4757,1.0,-52.0094,35.4041,-10.3953,1220
7.2072,-0.0172,-0.0618,1.0,6.7578000000000005,0.0075,-0.3779,1221
-63.2454,-12.4848,-10.9348,1.0,-52.329299999999996,45.0807,-10.745,1222
-14.2898,-0.2107,-0.9944,1.0,-16.7912,0.4679,-1.7642,1289
-63.8171,-14.7607,-10.934,1.0,-53.5917,47.6937,-11.7736,1290
-61.8026,-12.6357,-10.5574,1.0,-52.8568,42.9246,-10.7857,1291
-11.0089,-0.3446,-1.8102,1.0,-14.330300000000001,1.2294,-2.396,1292
-4.5362,-0.4055,-1.2569,1.0,-7.575899999999999,0.8089,-2.1862,1293
-7.2247,-0.399,-2.3428,1.0,-10.7944,1.8945,-2.7224,1294
-11.1662,-0.063,-0.2092,1.0,-12.2604,0.0491,-0.8711,1295
-7.1312,-0.0073,-0.0687,1.0,-7.6011,0.0074,-0.4013,1296
-11.0773,-0.0143,-0.1132,1.0,-11.755600000000001,0.0179,-0.5687,1297
-55.6903,-11.8522,-9.4757,1.0,-52.0094,35.4041,-10.3953,1298
7.2072,-0.0172,-0.0618,1.0,6.7578000000000005,0.0075,-0.3779,1299
-63.2454,-12.4848,-10.9348,1.0,-52.329299999999996,45.0807,-10.745,1300
1.2983,-0.0127,-0.0621,1.0,0.8518999999999998,0.0048,-0.3764,1367
-14.8281,-0.3369,-1.3652,1.0,-17.906699999999997,0.794,-2.1705,1368
-1.8493,-0.4285,-1.6308,1.0,-5.1518999999999995,1.1638,-2.4071,1369
-7.9344,-0.0138,-0.1158,1.0,-8.597000000000001,0.0169,-0.5499,1370
-57.3322,-15.0515,-10.666,1.0,-48.923,45.9441,-11.8174,1371
-58.3836,-11.8081,-9.8881,1.0,-52.57470000000001,37.8794,-10.3743,1372
-65.3991,-13.4584,-11.1497,1.0,-53.641000000000005,47.5744,-11.2082,1373
-11.4088,-0.0212,-0.1627,1.0,-12.242799999999999,0.0258,-0.6759,1374
-8.9038,-0.3509,-2.113,1.0,-12.3561,1.5641,-2.5525,1375
-57.3178,-10.571,-9.8545,1.0,-51.147,36.4096,-9.8133,1376
-11.8068,-0.0499,-0.1879,1.0,-12.8069,0.0448,-0.8071,1377
-3.5998,-0.2962,-1.0496,1.0,-6.3008,0.5824,-1.9376,1378
-18.971,-0.3993,-1.7722,1.0,-22.412000000000003,1.1846,-2.4541,1445
-56.9701,-10.7804,-9.5718,1.0,-52.2426,34.9856,-9.9059,1446
-61.735,-12.104,-10.4852,1.0,-53.0383,41.8403,-10.5544,1447
-4.6129,-0.254,-1.0771,1.0,-7.2730999999999995,0.5653,-1.8944,1448
0.0479,-0.5812,-2.1382,1.0,-3.6354999999999995,1.8418,-2.8058,1449
-9.6756,-0.4379,-2.6246,1.0,-13.335099999999999,2.2767,-2.8737,1450
-11.5527,-0.0571,-0.2064,1.0,-12.6136,0.0503,-0.8477,1451
-7.7689,-0.0101,-0.0925,1.0,-8.3534,0.0036,-0.4855,1452
-10.6249,-0.015,-0.1165,1.0,-11.3114,0.0199,-0.5749,1453
-57.3321,-14.3234,-10.3858,1.0,-50.1379,43.4085,-11.5051,1454
7.4062,-0.0187,-0.0785,1.0,6.8799,0.0069,-0.436,1455
-62.3248,-12.0031,-10.8868,1.0,-51.4717,44.2573,-10.5143,1456
-9.5967,-0.0689,-0.4495,1.0,-11.0886,0.1354,-1.1089,1523
-57.2487,-14.3115,-10.5716,1.0,-48.915600000000005,44.6932,-11.477,1524
-62.7152,-12.45,-10.5283,1.0,-54.00340000000001,42.4246,-10.7345,1525
-55.1483,-8.7616,-8.9457,1.0,-52.3031,29.5403,-8.9878,1526
-3.64,-0.374,-1.2231,1.0,-6.6024,0.7637,-2.129,1527
-7.1253,-0.2826,-1.4508,1.0,-10.1468,0.8593,-2.1474,1528
-11.7217,-0.0713,-0.2211,1.0,-12.872200000000001,0.0513,-0.9094,1529
-6.0265,-0.0069,-0.0521,1.0,-6.4186000000000005,0.0027,-0.3358,1530
-10.7179,-0.0095,-0.0954,1.0,-11.321299999999999,0.0097,-0.5082,1531
-13.8561,-0.5736,-2.7576,1.0,-17.722299999999997,2.5371,-3.0721,1532
7.9881,-0.0177,-0.059,1.0,7.547300000000001,0.0061,-0.3702,1533
-61.8759,-13.9043,-10.7861,1.0,-52.2737,45.6558,-11.3632,1534
-10.1021,-0.2065,-0.9021,1.0,-12.5097,0.4115,-1.7105,1601
-10.4545,-0.0569,-0.2763,1.0,-11.6339,0.0694,-0.9156,1602
-51.2612,-6.5917,-8.4116,1.0,-49.56530000000001,24.6957,-7.9965,1603
-16.2349,-0.6551,-3.3556,1.0,-20.0685,3.5534,-3.3763,1604
-54.1001,-8.7589,-10.0676,1.0,-46.02789999999999,35.9061,-9.0074,1605
-52.4536,-8.3387,-9.1266,1.0,-48.4863,30.2059,-8.7733,1606
-52.5378,-13.2411,-10.0796,1.0,-46.44969999999999,40.3271,-10.9183,1607
-5.5879,-0.005,-0.0285,1.0,-5.859100000000001,-0.0015,-0.2362,1608
-4.2231,-0.0077,-0.0538,1.0,-4.639599999999999,0.0056,-0.3606,1609
-6.9978,-0.0401,-0.3146,1.0,-8.181000000000001,0.0775,-0.906,1610
-7.927,-0.0475,-0.1919,1.0,-8.919999999999998,0.0454,-0.799,1611
-57.0784,-6.8308,-9.7146,1.0,-50.42269999999999,31.4369,-8.2358,1612
-10.0603,-0.067,-0.4304,1.0,-11.5209,0.1262,-1.0894,1679
-53.7942,-10.7311,-9.2887,1.0,-50.19999999999999,33.4401,-9.8261,1680
-67.8268,-15.3263,-11.4347,1.0,-55.17020000000001,51.5441,-12.1265,1681
-57.7974,-13.0198,-10.3317,1.0,-50.07169999999999,41.9712,-10.894,1682
-3.3709,-0.3911,-1.2971,1.0,-6.4072,0.8396,-2.1877,1683
-5.73,-0.3061,-1.6649,1.0,-8.918600000000001,1.0788,-2.2964,1684
-11.6849,-0.0701,-0.2198,1.0,-12.8276,0.0516,-0.9044,1685
-6.1349,-0.0068,-0.0511,1.0,-6.5229,0.003,-0.3331,1686
-10.965,-0.0105,-0.1003,1.0,-11.587700000000002,0.0124,-0.5243,1687
-23.5373,-0.415,-1.5289,1.0,-26.917299999999997,0.9509,-2.387,1688
8.1658,-0.018,-0.0605,1.0,7.716300000000001,0.0057,-0.3767,1689
-62.4882,-13.4392,-10.8151,1.0,-52.4981,45.396,-11.1516,1690
-10.1498,-0.2415,-1.0412,1.0,-12.774000000000003,0.511,-1.8525,1757
