cls_elec,cls_elec_3b,ct,ct_3b,disp,disp_3b,has_ion,int,int_3b,mod_pauli,mod_pauli_3b,pol,pol_3b,index
-150.2784,-1.865174681370263e-14,-3.3729,0.05509999999999978,-7.7992,0.019899999999999723,1.0,-159.8057,4.633999999999976,41.7018,0.0028999999999985843,-40.057,4.556099999999997,1
-72.3421,-2.831068712794149e-15,-1.4614,0.01719999999999997,-3.2691,-0.0016999999999997503,1.0,-86.616,0.7635999999999996,13.1598,-0.01409999999999858,-22.7032,0.7622000000000008,2
-148.8073,0.00010000000000198739,-3.1686,0.2461999999999999,-8.5709,0.17010000000000036,1.0,-156.9266,6.792899999999996,41.7575,-0.03900000000000159,-38.1373,6.415499999999995,3
-71.3981,6.661338147750939e-16,-1.4443,0.02250000000000009,-3.2469,-0.0010999999999999725,1.0,-85.576,0.755200000000002,13.1631,-0.006199999999999168,-22.6498,0.7400000000000004,4
-61.5113,1.7763568394002505e-15,-1.5257,0.03589999999999996,-3.8197,-0.012099999999999944,1.0,-78.19659999999999,0.7280000000000033,13.3133,0.01840000000000072,-24.6532,0.6858000000000009,5
-48.3519,-2.220446049250313e-16,-1.5686,0.0346,-3.2979,-0.0020999999999996855,1.0,-63.51729999999999,0.20490000000000064,13.1983,0.00690000000000051,-23.4972,0.16550000000000004,6
-165.9626,9.999999997845066e-5,-8.8009,0.7975999999999992,-15.0564,0.4154,1.0,-155.5215,10.362299999999976,72.8366,1.2259000000000029,-38.5382,7.923299999999996,7
-71.6735,-3.3306690738754696e-15,-1.4466,0.004699999999999906,-3.3208,-0.004100000000000048,1.0,-85.7882,0.5171999999999982,13.1579,-0.009099999999999484,-22.5052,0.5257000000000012,8
-140.9833,-2.1316282072803006e-14,-8.3657,0.6742999999999997,-14.2034,0.3371000000000004,1.0,-138.20170000000002,8.830399999999976,63.1852,1.3778999999999968,-37.8345,6.441100000000002,9
-109.2723,-8.881784197001252e-15,-2.1849,0.07270000000000015,-5.3692,-0.008900000000000241,1.0,-113.5318,2.3782999999999914,28.6983,-0.06459999999999941,-25.4037,2.3790999999999998,10
-187.0381,0.0001000000000139778,-3.8138,0.35599999999999987,-10.5533,0.30329999999999946,1.0,-183.03529999999998,9.761200000000006,57.9526,-0.12400000000000322,-39.5827,9.225799999999996,11
-154.6354,9.99999999891088e-5,-15.7392,-2.6884000000000015,-13.7881,-0.014599999999999724,1.0,-149.7725,-10.975800000000003,75.0654,-0.9942999999999955,-40.6752,-7.278599999999996,12
-101.9265,-1.099120794378905e-14,-2.2656,0.030999999999999948,-5.364,-0.011199999999999988,1.0,-109.05240000000002,1.242199999999988,28.7987,0.03170000000000109,-28.295,1.1906999999999979,13
-97.2999,-8.881784197001252e-16,-2.3539,0.06530000000000011,-5.8989,-0.005900000000000238,1.0,-104.84959999999998,-0.537700000000001,29.4047,0.10939999999999916,-28.7016,-0.7064999999999991,14
-178.1407,9.99999999766743e-5,-3.5683,0.2774000000000001,-9.1588,0.16130000000000044,1.0,-178.2763,7.182799999999973,52.665,-0.08440000000000081,-40.0735,6.828399999999997,15
-112.1614,-6.439293542825908e-15,-2.1455,0.034599999999999825,-4.7181,-0.004399999999999793,1.0,-116.5888,1.0661999999999943,28.5265,-0.02010000000000046,-26.0903,1.0561000000000011,16
-149.2416,-1.1546319456101628e-14,-3.2625,0.2601999999999999,-9.4684,0.275199999999999,1.0,-153.434,8.857599999999987,45.2146,-0.03870000000000151,-36.6761,8.360900000000003,17
-149.6239,2.1316282072803006e-14,-14.1357,-2.419999999999998,-13.0396,-0.012399999999999523,1.0,-148.2679,-10.34089999999998,68.3862,-0.7154000000000025,-39.8549,-7.193100000000002,18
-78.7083,7.105427357601002e-15,-13.4789,0.011700000000001154,-10.1438,-0.0051000000000005485,1.0,-57.46889999999999,1.291500000000008,57.5725,0.5444999999999993,-12.7104,0.7404000000000011,19
-19.7966,-2.275957200481571e-15,-0.3132,0.01200000000000002,-0.3787,-0.0009000000000000119,1.0,-28.2952,0.4175999999999968,0.0846,-0.0008000000000000033,-7.8913,0.4072999999999991,20
-17.3537,-0.00010000000000065512,-0.4486,0.035999999999999976,-1.4112,-0.0049000000000001265,1.0,-25.191699999999997,0.342599999999999,0.6703,0.03970000000000007,-6.6485,0.27189999999999975,21
-102.9006,2.4424906541753444e-15,-1.889,0.02159999999999976,-4.7076,-0.007700000000000151,1.0,-110.77999999999999,0.44539999999999846,24.0903,0.007899999999999047,-25.3731,0.4235999999999974,22
-69.8218,-9.999999999621423e-5,-10.0647,0.17550000000000132,-8.9339,-0.005099999999998772,1.0,-55.360600000000005,1.9017000000000026,43.6183,0.4135999999999953,-10.1585,1.317800000000001,23
-75.3651,1.5543122344752192e-15,-1.4919,0.02259999999999991,-3.3705,-0.0010999999999998095,1.0,-87.9542,0.8734000000000021,14.9756,-0.008899999999998798,-22.7023,0.8607999999999991,24
-115.3626,6.439293542825908e-15,-2.1838,-0.002700000000000223,-5.0812,-0.008000000000000118,1.0,-121.4979,0.4027000000000041,28.1696,0.009699999999998127,-27.0399,0.4036999999999999,25
-99.6576,0.00010000000000505438,-2.2432,-0.015099999999999893,-4.7418,-0.002599999999999811,1.0,-106.8645,0.8530000000000018,28.086,-0.014200000000002433,-28.3079,0.8847999999999988,26
-91.6207,0.00010000000000776055,-2.2343,0.05849999999999977,-4.75,-0.005200000000000232,1.0,-97.70240000000001,0.46910000000000524,28.0957,0.006599999999999832,-27.1931,0.4090999999999981,27
-174.1475,-7.105427357601002e-15,-3.5513,0.34579999999999994,-10.4481,0.33369999999999944,1.0,-171.98550000000003,9.733999999999991,53.9869,-0.07750000000000323,-37.8255,9.132000000000001,28
-105.6637,1.7763568394002505e-15,-2.1529,0.054800000000000154,-5.6579,-0.008099999999999996,1.0,-109.6836,2.459100000000001,28.4788,-0.06250000000000128,-24.6879,2.4749000000000003,29
-153.2785,9.99999999995449e-5,-3.3834,0.03690000000000003,-7.8579,0.021199999999999775,1.0,-161.48090000000002,4.5852999999999975,43.0452,0.030500000000000686,-40.0063,4.496599999999997,30
-22.7824,8.881784197001252e-16,-0.3059,0.0189,-0.5584,-0.0031000000000000194,1.0,-31.2587,0.5929000000000001,0.1055,0.0034999999999999996,-7.7175,0.5735999999999992,31
-71.4028,0.0,-20.1428,0.12419999999999831,-12.0696,-0.005199999999998539,1.0,-33.5314,1.9952000000000005,86.4008,0.8682000000000016,-16.317,1.0079999999999991,32
-99.3839,0.0001000000000035417,-1.8072,0.0781,-4.4593,-0.006800000000000084,1.0,-105.83709999999999,1.5472000000000032,23.9447,-0.04099999999999872,-24.1314,1.5167999999999984,33
-37.7018,1.7763568394002505e-15,-0.2757,0.017,-1.1447,-0.0030999999999999917,1.0,-44.515100000000004,0.4030000000000022,0.3957,0.015000000000000013,-5.7886,0.3741000000000004,34
