cls_elec,cls_elec_3b,ct,ct_3b,disp,disp_3b,has_ion,int,int_3b,mod_pauli,mod_pauli_3b,pol,pol_3b,index
-45.0959,3.552713678800501e-15,-3.1301,-0.34640000000000004,-8.3887,-0.0034999999999998366,1.0,-49.349599999999995,-2.8887999999999985,15.6779,-0.042200000000001125,-8.4128,-2.496700000000001,1
-63.8038,-2.2412627309620348e-15,-8.5631,0.029200000000000847,-9.2829,-0.004399999999998502,1.0,-60.9353,0.21429999999999988,30.1678,0.05120000000000123,-9.4533,0.13829999999999856,2
-69.9553,1.0436096431476471e-14,-13.5175,-0.004200000000000139,-10.5483,-0.0074999999999983,1.0,-63.96269999999999,0.07290000000000892,41.9103,0.05319999999999739,-11.8519,0.031399999999999526,3
-77.4523,7.105427357601002e-15,-12.9191,-1.3316999999999997,-11.9325,-9.999999999799059e-5,1.0,-60.98859999999999,-4.745199999999987,54.1696,-0.022599999999997067,-12.8543,-3.3907999999999996,4
-61.1488,0.00010000000000331966,-10.4027,-0.06539999999999857,-9.8975,-0.008300000000000196,1.0,-38.830600000000004,0.38239999999999696,48.9629,-0.2605000000000075,-6.3445,0.7164999999999999,5
-15.3641,-4.440892098500626e-16,-0.3034,-0.0242,-2.2581,-0.010300000000000198,1.0,-17.744,0.5604999999999994,1.4439,-0.034499999999999975,-1.2623,0.6295000000000001,6
-83.7056,-4.440892098500626e-15,-16.3914,-0.37600000000000044,-12.3399,-0.004199999999999315,1.0,-73.771,-1.6539000000000064,53.3606,0.09559999999999691,-14.6947,-1.369299999999999,7
-15.5012,-0.0001000000000009188,-0.3139,0.004299999999999979,-1.6443,-0.009000000000000119,1.0,-19.2527,0.22159999999999924,0.8394,0.004600000000000108,-2.6327,0.2218000000000002,8
-72.6555,8.881784197001252e-16,-13.1529,-0.12969999999999957,-12.7163,0.001500000000000945,1.0,-65.1025,0.005799999999999833,45.4698,0.23399999999999666,-12.0476,-0.09999999999999909,9
-71.0299,2.4424906541753444e-15,-9.3275,0.02369999999999997,-13.5183,0.07300000000000151,1.0,-71.9457,0.592199999999998,34.1112,0.2640999999999962,-12.1812,0.23139999999999783,10
-123.1791,9.999999999621423e-5,-29.6966,-2.312199999999999,-23.0165,0.6226000000000003,1.0,-94.739,-5.5457,105.0806,-1.160899999999998,-23.9274,-2.6952999999999996,11
-41.9028,0.00010000000000198739,-1.3725,0.05499999999999994,-7.1525,0.0009999999999998899,1.0,-49.1014,1.4664000000000013,6.1975,-0.06880000000000042,-4.8711,1.4790999999999999,12
-33.0056,4.440892098500626e-16,-0.695,0.0043000000000000885,-4.141,-0.010300000000000198,1.0,-38.9334,-0.1485999999999993,3.1961,0.006300000000000083,-4.2879,-0.1488999999999997,13
-43.4287,3.552713678800501e-15,-3.3245,-0.3677999999999999,-8.3339,-0.0023999999999997357,1.0,-48.1176,-3.506299999999996,15.9854,-0.06709999999999994,-9.0159,-3.069,14
-125.2025,0.0,-29.3914,-2.4208999999999996,-23.4555,0.6234999999999999,1.0,-97.3657,-6.057999999999998,105.2673,-0.8975999999999971,-24.5836,-3.3630000000000013,15
-30.7216,2.6645352591003757e-15,-0.9835,0.10509999999999997,-6.0594,-0.01110000000000011,1.0,-38.25619999999999,0.36510000000000264,4.708,-0.1186999999999998,-5.1997,0.3897999999999999,16
-116.1641,0.0,-21.1478,2.142500000000002,-22.1674,0.5488,1.0,-81.9683,7.808800000000005,91.3362,-0.32439999999999714,-13.8252,5.4419,17
