cls_elec,ct,disp,has_ion,int,mod_pauli,pol,index
-19.2121,-0.0751,-0.1994,1.0,-21.6165,0.023,-2.1529,1
-1.492,-0.1666,-0.5676,1.0,-6.0286,0.1662,-3.9686,2
-61.5226,-2.7077,-5.0874,1.0,-62.6443,20.1523,-13.4789,3
-72.7596,-3.639,-6.0674,1.0,-70.4949,27.2696,-15.2985,4
-13.7135,-0.0888,-0.2217,1.0,-16.2568,0.0282,-2.261,5
-12.2123,-0.0229,-0.0846,1.0,-13.533100000000001,0.0003,-1.2136,6
-76.4833,-4.2289,-6.6209,1.0,-69.0265,33.984,-15.6774,7
-4.6867,-0.1475,-0.2373,1.0,-7.3646,0.0542,-2.3473,8
-9.2119,-0.0788,-0.2016,1.0,-11.591899999999997,0.0227,-2.1223,9
-74.8561,-3.5413,-5.9744,1.0,-72.9907,26.6192,-15.2381,10
-23.2238,-0.1029,-0.2866,1.0,-26.254800000000003,0.0434,-2.6849,56
-3.5574,-0.1454,-0.5052,1.0,-7.7691,0.1206,-3.6817,57
-51.6362,-2.7193,-5.1231,1.0,-51.7459,20.8992,-13.1665,58
-70.1575,-3.3016,-5.7416,1.0,-69.86129999999999,24.1975,-14.8581,59
-63.5804,-2.5192,-4.8369,1.0,-66.18260000000001,17.9956,-13.2417,60
-7.9856,-0.027,-0.1061,1.0,-9.5017,0.0009,-1.3839,61
-68.2995,-3.0312,-5.4448,1.0,-68.2905,22.6283,-14.1433,62
6.5389,-0.3953,-1.0111,1.0,0.40769999999999995,0.8549,-5.5797,63
-13.6948,-0.0904,-0.2739,1.0,-16.552699999999998,0.0333,-2.5269,64
-71.5389,-3.2097,-5.6456,1.0,-71.5439,23.5904,-14.7401,65
-26.3472,-0.1132,-0.2717,1.0,-29.351499999999998,0.0425,-2.6619,111
-2.4169,-0.1528,-0.5227,1.0,-6.7351,0.1332,-3.7759,112
-60.6576,-3.0924,-5.5135,1.0,-58.9119,24.1937,-13.8421,113
-74.1461,-3.8304,-6.2489,1.0,-70.7398,29.0305,-15.5449,114
-2.1959,-0.1557,-0.5298,1.0,-6.5463000000000005,0.1385,-3.8034,115
-4.9248,-0.0092,-0.0463,1.0,-5.789,-0.0017,-0.807,116
-75.7901,-4.4765,-6.8541,1.0,-66.0338,36.8493,-15.7624,117
-2.0224,-0.1968,-0.3276,1.0,-5.3049,0.1026,-2.8607,118
-10.8823,-0.0849,-0.2247,1.0,-13.425600000000001,0.0278,-2.2615,119
-58.0049,-2.1177,-4.3584,1.0,-62.42549999999999,14.5745,-12.519,120
-26.5235,-0.1228,-0.3095,1.0,-29.7663,0.0614,-2.8719,166
-3.3605,-0.1629,-0.5857,1.0,-7.9629,0.1586,-4.0124,167
-61.2313,-3.3155,-5.7529,1.0,-58.06779999999999,26.3444,-14.1125,168
-73.3923,-3.7887,-6.2083,1.0,-70.4086,28.4971,-15.5164,169
4.804,-0.1479,-0.4628,1.0,0.6883000000000011,0.1458,-3.6508,170
1.5399,-0.0345,-0.0774,1.0,0.2670000000000001,0.0027,-1.1637,171
-74.7368,-3.7872,-6.2096,1.0,-71.2079,28.9663,-15.4406,172
-1.6117,-0.2845,-0.5215,1.0,-5.897600000000001,0.2613,-3.7412,173
-12.8274,-0.108,-0.3086,1.0,-15.923500000000002,0.0475,-2.727,174
-61.8959,-2.5633,-4.9201,1.0,-64.2615,18.4794,-13.3616,175
-67.4654,-3.2206,-5.6647,1.0,-66.8603,24.0064,-14.516,221
-51.402,-1.8556,-3.9862,1.0,-56.4471,12.5596,-11.7629,222
-53.5346,-1.7711,-3.8888,1.0,-59.382799999999996,11.5515,-11.7398,223
-64.342,-3.2976,-5.7624,1.0,-64.4448,23.7907,-14.8335,224
-8.2786,-0.1361,-0.5119,1.0,-12.480400000000003,0.1054,-3.6592,225
-15.5877,-0.1177,-0.3998,1.0,-19.195899999999998,0.0753,-3.166,226
-36.8463,-2.0321,-4.2589,1.0,-40.3349,14.657,-11.8546,227
-72.8081,-3.3078,-5.7342,1.0,-71.8776,24.7201,-14.7476,228
-16.561,-0.3287,-1.1988,1.0,-23.291700000000002,0.7457,-5.9489,229
-5.8542,-0.1728,-0.636,1.0,-10.6501,0.1826,-4.1697,230
5.1176,-0.1657,-0.5226,1.0,0.6738000000000006,0.1821,-3.9376,276
-29.2864,-0.1848,-0.4614,1.0,-33.415400000000005,0.1579,-3.6407,277
0.6385,-0.012,-0.0328,1.0,-0.057200000000000015,-0.0023,-0.6486,278
-2.0655,-0.0177,-0.0663,1.0,-3.1988,0.0009,-1.0502,279
-5.8286,-0.0082,-0.0319,1.0,-6.5113,-0.0037,-0.6389,280
-76.1899,-4.0,-6.4026,1.0,-71.65619999999998,30.6898,-15.7535,281
-7.3341,-0.0196,-0.0595,1.0,-8.3899,-0.0011,-0.9756,282
-63.5883,-3.2642,-5.7294,1.0,-62.69839999999999,24.5133,-14.6298,283
-15.5968,-0.0284,-0.0822,1.0,-16.9494,0.0003,-1.2423,284
-77.281,-4.2949,-6.6652,1.0,-71.2906,33.0971,-16.1466,285
-49.8599,-1.8203,-4.0121,1.0,-55.68820000000001,11.9352,-11.9311,331
-11.2916,-2.0832,-4.3366,1.0,-14.7068,14.6257,-11.6211,332
-54.9131,-2.2623,-4.6058,1.0,-59.06800000000001,15.6116,-12.8984,333
-48.5932,-2.6457,-5.1335,1.0,-51.754599999999996,18.3018,-13.684,334
-10.3053,-0.2034,-0.7761,1.0,-15.6429,0.2764,-4.6345,335
-10.5652,-0.2476,-0.9396,1.0,-16.5143,0.4122,-5.1741,336
