cls_elec,cls_elec_3b,ct,ct_3b,disp,disp_3b,has_ion,int,int_3b,mod_pauli,mod_pauli_3b,pol,pol_3b,index
-32.4593,9.999999999976694e-5,-10.5716,0.0329999999999998,-9.1975,-0.010100000000000109,0.0,-12.5026,0.0049999999999990954,45.622,-0.05029999999999996,-5.8962,0.0322999999999996,46
-25.6317,0.0,-10.6765,0.19849999999999918,-13.9866,0.06760000000000055,0.0,-2.2718999999999987,0.36370000000000197,54.6918,-0.04509999999999792,-6.6689,0.14270000000000016,47
-34.8412,-1.9984014443252818e-15,-10.5715,0.02879999999999957,-8.9334,-0.0013000000000010052,0.0,-14.472500000000004,0.08819999999999548,45.653,-0.00560000000000116,-5.7794,0.06630000000000007,48
-28.211,-8.881784197001252e-16,-10.6627,0.17990000000000073,-13.366,0.009500000000000064,0.0,-5.360799999999994,0.5325000000000036,53.4483,0.21300000000000363,-6.5694,0.1301000000000001,49
-55.2371,0.0,-16.3558,1.722500000000001,-20.8668,0.6089999999999982,0.0,-14.445099999999995,4.631600000000004,86.3036,-0.28929999999999545,-8.289,2.5894,50
-26.7046,-9.999999999976694e-5,-10.7163,0.1873999999999995,-13.0185,-0.024199999999999555,0.0,-4.4769999999999985,0.8592000000000011,52.2359,0.3703000000000012,-6.2735,0.3257999999999996,51
-30.5005,0.0,-10.5044,0.1041999999999995,-9.4479,-0.007600000000000939,0.0,-10.443800000000001,0.3494999999999972,45.7889,0.025399999999998313,-5.7799,0.2275000000000003,52
-34.3938,9.99999999995449e-5,-10.5338,0.06640000000000051,-8.9643,-0.0011000000000000454,0.0,-13.8142,0.34249999999999753,45.7037,0.04429999999999792,-5.626,0.2327999999999996,53
8.7372,0.0,-0.019,0.0,-0.8419,-0.005199999999999913,0.0,7.676999999999999,-0.15059999999999998,0.1563,-0.0024000000000000228,-0.3556,-0.14300000000000004,54
-27.5925,-3.552713678800501e-15,-8.2638,0.04069999999999929,-8.2173,-0.0022999999999999687,0.0,-12.446600000000004,0.1254999999999935,36.2022,0.009099999999996555,-4.5752,0.07800000000000118,55
-28.5571,0.0,-9.0358,0.042899999999999494,-8.9555,-0.009799999999998477,0.0,-11.0821,0.059999999999996945,40.5483,-0.033300000000004104,-5.082,0.06020000000000003,56
-60.5537,0.0,-15.7232,0.8442999999999987,-16.5772,-0.012400000000001299,0.0,-24.320700000000002,3.6282000000000076,75.9461,0.7792000000000101,-7.4127,2.0171,57
6.6287,2.220446049250313e-16,-0.0084,0.0001000000000000007,-0.3102,-0.0013999999999999846,0.0,6.119,-0.08889999999999974,0.0093,-0.0003000000000000008,-0.2004,-0.08729999999999999,58
12.222,8.881784197001252e-16,-0.1271,0.0007000000000000062,-1.9041,-0.0049000000000001265,0.0,10.525599999999999,-0.16799999999999934,0.9203,-0.0050000000000001155,-0.5855,-0.1588,59
4.2706,0.00010000000000010001,-0.0055,0.00010000000000000005,-0.1932,-0.00020000000000001267,0.0,3.9779,-0.035299999999999915,0.0068,-6.098637220230962e-19,-0.1008,-0.035300000000000005,60
6.8456,2.220446049250313e-16,-0.0171,-1.734723475976807e-18,-0.7091,-0.0008999999999999425,0.0,6.039,-0.0671999999999997,0.1519,-0.00039999999999999866,-0.2323,-0.06589999999999999,61
11.3599,-8.881784197001252e-16,-0.029,-0.0011999999999999997,-1.3571,-0.015199999999999936,0.0,9.665,-0.26150000000000073,0.2733,-0.007900000000000018,-0.5821,-0.2371999999999999,62
-20.1332,4.440892098500626e-16,-7.2128,0.08329999999999993,-12.7317,0.04159999999999986,0.0,-5.388999999999995,-0.17789999999999273,39.9712,-0.08059999999999334,-5.2825,-0.22219999999999962,63
11.612,-9.999999999976694e-5,-0.3443,-0.003599999999999992,-5.1164,-0.008499999999998842,0.0,13.072700000000001,-0.3455999999999972,8.2325,-0.023499999999998522,-1.3111,-0.30990000000000006,64
11.7685,0.0,-0.3418,-0.0043999999999999595,-5.4173,-0.008299999999999308,0.0,14.2273,-0.33279999999999943,9.5806,-0.02210000000000001,-1.3627,-0.29800000000000015,65
8.5505,-4.440892098500626e-16,-0.0249,-0.0008000000000000004,-1.0918,-0.001100000000000101,0.0,7.382599999999999,-0.07040000000000056,0.2557,0.0014999999999999736,-0.3069,-0.06999999999999999,66
2.82,-3.3306690738754696e-16,-0.0308,0.0003999999999999976,-0.7345,-0.0013000000000000234,0.0,1.9408999999999998,-0.02000000000000035,0.0979,-0.00010000000000000286,-0.2117,-0.01899999999999999,67
-27.7483,-0.00010000000000265352,-6.7894,0.1125999999999999,-8.2711,-0.005000000000001115,0.0,-14.546800000000001,0.8376999999999969,31.8934,0.12830000000000102,-3.6314,0.6018999999999998,68
4.3621,-0.00010000000000043308,-0.0056,0.00019999999999999966,-0.1602,-0.0003000000000000086,0.0,4.0966,-0.039000000000000444,0.0016,-9.999999999999994e-5,-0.1013,-0.0387,69
-31.832,0.0,-9.0379,0.05400000000000027,-8.3257,-0.0016999999999995907,0.0,-15.0118,0.2310000000000052,39.2768,0.01190000000000424,-5.093,0.16680000000000028,70
4.2625,0.0,-0.0057,9.99999999999994e-5,-0.1805,-0.00019999999999997797,0.0,4.0017,-0.030399999999999972,0.0093,0.0,-0.0839,-0.030299999999999994,71
-15.8741,-1.7763568394002505e-15,-7.3403,0.07100000000000006,-13.6068,0.01810000000000045,0.0,2.616100000000002,-0.08259999999999856,44.9499,0.11150000000000304,-5.5126,-0.28320000000000034,72
13.0515,0.0,-0.2117,-0.0009000000000000119,-4.1783,-0.006299999999999972,0.0,13.8079,-0.27339999999999964,6.2195,-0.024499999999999744,-1.0731,-0.24169999999999991,73
12.566,9.999999999976694e-5,-0.3528,-0.00040000000000001146,-5.044,-0.006599999999999717,0.0,15.0093,-0.26390000000000063,9.0498,-0.027900000000000702,-1.2097,-0.22909999999999997,74
6.6822,9.999999999932285e-5,-0.0114,-0.00020000000000000052,-0.534,-0.0005000000000000004,0.0,5.9863,-0.05230000000000066,0.056,0.00010000000000000286,-0.2065,-0.051799999999999985,75
-21.3014,-0.00010000000000243148,-6.8049,0.07069999999999974,-8.2114,-0.007699999999999596,0.0,-8.672799999999999,0.21700000000000033,31.7616,0.011200000000002652,-4.1167,0.14289999999999997,76
