cls_elec,cls_elec_3b,ct,ct_3b,disp,disp_3b,has_ion,int,int_3b,mod_pauli,mod_pauli_3b,pol,pol_3b,index
-11.6265,-9.99999999995449e-5,-2.3059,0.004700000000000343,-7.1045,-0.01089999999999991,0.0,-9.008899999999999,0.26860000000000017,14.1311,-0.05590000000000073,-2.1031,0.3308,46
-59.751,0.0,-16.1153,-0.6885000000000012,-16.0286,-0.035100000000001685,0.0,-28.543600000000005,-3.227500000000015,74.5696,-0.2767000000000124,-11.2183,-2.2272,47
-49.6056,9.999999999843467e-5,-12.7333,0.7219000000000001,-17.2837,0.2392000000000003,0.0,-18.004099999999994,3.0805000000000025,68.1145,0.1403000000000043,-6.496,1.9789999999999992,48
-52.0686,-4.884981308350689e-15,-12.6596,-0.20569999999999894,-15.8273,0.15360000000000062,0.0,-26.7865,-1.198100000000006,62.1345,-0.5806000000000019,-8.3655,-0.5654000000000009,49
-29.0891,3.552713678800501e-15,-4.5273,0.16529999999999978,-12.3614,0.20369999999999955,0.0,-21.9971,1.1543000000000019,27.9605,0.11169999999999902,-3.9798,0.6736,50
-54.1153,-9.999999999621423e-5,-12.9925,-0.4283000000000001,-15.5694,0.08249999999999957,0.0,-26.984199999999998,-0.4491999999999976,63.5674,-0.08500000000000085,-7.8744,-0.018299999999999983,51
-19.7132,0.0,-2.3616,-0.034499999999999975,-7.377,-0.01200000000000001,0.0,-17.4826,-0.14720000000000133,14.5223,0.06509999999999883,-2.5531,-0.16580000000000017,52
-42.1463,7.105427357601002e-15,-11.5662,0.6372,-16.0747,0.27369999999999983,0.0,-16.763799999999996,2.057000000000001,59.3669,-0.09780000000000655,-6.3435,1.2439000000000004,53
-8.9929,0.0,-1.6641,0.004999999999999893,-5.3854,-0.0037000000000002586,0.0,-6.856900000000001,0.023899999999998256,10.9415,0.021099999999998786,-1.756,0.0014999999999998348,54
-40.4307,-2.751271432899216e-15,-11.0355,9.999999999895422e-5,-9.9375,-0.003099999999999853,0.0,-14.740800000000004,-0.029400000000006515,52.7093,-0.015600000000002376,-6.0464,-0.01080000000000049,55
-37.934,0.00010000000000625481,-10.3126,-0.04109999999999967,-9.5708,-0.0011000000000001599,0.0,-14.411999999999995,-0.203999999999996,49.1674,0.02109999999999701,-5.762,-0.18299999999999944,56
1.4101,0.0,-0.233,0.0004999999999999832,-1.9641,-0.0017999999999999267,0.0,0.027899999999999786,-0.07349999999999991,1.4105,0.0011000000000000898,-0.5956,-0.07330000000000006,57
-26.9008,0.0,-4.6365,-0.0685999999999991,-9.0762,-0.006999999999999673,0.0,-12.6271,-0.4800999999999984,31.7138,-0.05489999999999995,-3.7274,-0.3495999999999997,58
-1.2074,-9.999999999998899e-5,-0.0056,-2.168404344971009e-19,-0.2444,-0.0008000000000000229,0.0,-1.5509000000000002,-0.03770000000000001,0.0066,0.00010000000000000005,-0.1001,-0.0369,59
4.3662,-2.220446049250313e-16,-0.204,-0.003100000000000009,-2.0547,-0.00360000000000002,0.0,3.0013,-0.016200000000000263,1.3022,-0.0017000000000000244,-0.4084,-0.0077999999999999875,60
