cls_elec,ct,disp,has_ion,int,mod_pauli,pol,index
-64.8991,-3.0569,-0.0762,1.0,-84.2002,0.0374,-16.2054,175
2.2261,-0.0021,-0.0712,0.0,2.1203000000000003,0.0009,-0.0334,176
2.749,-0.0041,-0.1734,0.0,2.5336000000000003,0.0102,-0.0481,177
2.5141,-0.0042,-0.1866,0.0,2.2783,0.0122,-0.0572,178
1.0188,-0.001,-0.0177,0.0,0.9924999999999998,-0.0,-0.0076,179
2.8142,-0.0077,-0.3501,0.0,2.4281,0.0471,-0.0754,180
-34.5773,-9.5462,-8.5366,0.0,-16.6009,41.3269,-5.2677,181
2.0922,-0.002,-0.0635,0.0,1.9977,0.0006,-0.0296,182
-28.5936,-6.986,-7.5246,0.0,-15.790400000000002,31.4733,-4.1595,183
1.0754,-0.0014,-0.0261,0.0,1.0386999999999997,0.0,-0.0092,184
1.7371,-0.0024,-0.0788,0.0,1.6268,0.001,-0.0301,185
12.1033,-0.6868,-5.5769,0.0,15.653899999999998,10.9738,-1.1595,186
-35.0441,-9.7512,-8.5801,0.0,-16.7562,41.9867,-5.3675,187
5.4683,-0.3181,-4.0184,0.0,6.806100000000002,6.4382,-0.7639,188
4.7573,-0.4748,-4.8459,0.0,7.893999999999998,9.3893,-0.9319,189
8.5359,-0.1294,-3.5859,0.0,9.7282,5.5649,-0.6573,190
4.6758,-0.01,-0.5455,0.0,4.0965,0.1331,-0.1569,191
2.3398,-0.004,-0.1723,0.0,2.1217,0.0095,-0.0513,192
-30.7719,-8.0448,-7.9243,0.0,-16.493599999999994,34.7779,-4.5305,193
2.1451,-0.0031,-0.0901,0.0,2.0216,0.0024,-0.0327,194
1.956,-0.0023,-0.0654,0.0,1.8611,0.0008,-0.028,195
2.3527,-0.0038,-0.1677,0.0,2.1381,0.0092,-0.0523,196
3.9753,-0.0145,-0.6169,0.0,3.3702,0.1519,-0.1256,197
-28.024,-6.796,-7.5565,0.0,-14.933500000000002,31.5188,-4.0758,198
1.1091,-0.0016,-0.0313,0.0,1.0655,0.0,-0.0107,199
-28.4506,-7.1611,-7.5806,0.0,-16.018800000000002,31.2736,-4.1001,200
4.8614,-0.0096,-0.5176,0.0,4.2848999999999995,0.1137,-0.163,201
9.0718,-0.0889,-2.9641,0.0,9.261,3.8309,-0.5887,202
5.1268,-0.452,-4.8116,0.0,8.274500000000002,9.3068,-0.8955,203
10.1044,-0.6165,-5.4309,0.0,14.149199999999999,11.1594,-1.0672,204
2.1125,-0.0024,-0.0718,0.0,2.0075999999999996,0.001,-0.0317,205
2.1584,-0.002,-0.0647,0.0,2.061,0.0006,-0.0313,206
2.6833,-0.0056,-0.2561,0.0,2.3804000000000003,0.0228,-0.064,207
2.3797,-0.0052,-0.2216,0.0,2.1092,0.0149,-0.0586,208
1.5518,-0.0028,-0.0774,0.0,1.4454000000000002,0.0014,-0.0276,209
0.9935,-0.0008,-0.0151,0.0,0.9706,0.0,-0.007,210
4.4798,-0.5094,-5.0265,0.0,8.146700000000001,10.1602,-0.9574,211
12.0727,-0.8264,-5.9582,0.0,16.6659,12.6539,-1.2761,212
8.0165,-0.159,-3.3511,0.0,8.6223,4.7691,-0.6532,213
-33.9434,-9.2771,-8.4154,0.0,-16.6867,40.0892,-5.14,214
4.7214,-0.0091,-0.4888,0.0,4.1678999999999995,0.1006,-0.1562,215
10.837,-0.7428,-5.8377,0.0,15.784300000000004,12.7341,-1.2063,216
2.2174,-0.0023,-0.0745,0.0,2.1083000000000003,0.0011,-0.0334,217
6.693,-0.2711,-3.9962,0.0,8.1848,6.5431,-0.784,218
-33.2907,-9.0185,-8.353,0.0,-16.325400000000002,39.3613,-5.0245,219
3.3559,-0.0057,-0.3046,0.0,2.9868,0.0347,-0.0935,220
-59.7778,-3.8088,-0.1053,1.0,-83.07390000000001,0.0607,-19.4427,221
-227.2042,-16.4089,-4.8172,1.0,-330.25110000000006,58.9798,-140.8006,222
-225.5794,-16.1822,-4.7369,1.0,-329.31239999999997,56.8322,-139.6461,223
-228.9283,-15.6159,-4.7303,1.0,-333.7007,56.4876,-140.9138,224
-65.3753,-3.0858,-0.0768,1.0,-84.80770000000001,0.035,-16.3048,225
-54.7378,-3.9488,-0.0476,1.0,-70.69260000000001,0.0113,-11.9697,226
-226.7972,-15.5755,-4.6569,1.0,-332.1583,54.6284,-139.7571,227
-227.4204,-15.7876,-4.703,1.0,-332.14869999999996,55.8521,-140.0898,228
-65.2308,-3.0952,-0.0767,1.0,-84.64650000000002,0.0346,-16.2784,229
-226.3923,-16.0884,-4.7242,1.0,-330.38,56.4916,-139.6667,230
5.5947,-0.0473,-0.9682,0.0,4.6879,0.3025,-0.1938,231
-36.6374,-10.1515,-8.9324,0.0,-16.490899999999996,44.7813,-5.5509,232
