dma_elec,cls_elec,ct,disp,int,mod_pauli,pol,index
-142.330664,-198.9116,-82.6811,-18.4154,-164.2506,211.9207,-76.1632,33
-108.390022,-144.1827,-37.0929,-16.0109,-104.5854,132.6775,-39.9764,34
-107.332584,-143.5283,-38.2257,-15.9708,-107.9855,131.0682,-41.3289,35
-131.832344,-181.0494,-61.3614,-17.6687,-138.6808,179.7541,-58.3554,36
-115.186638,-165.1081,-52.8631,-18.0591,-119.51450000000003,169.7179,-53.2021,37
-155.107608,-226.1772,-102.2653,-19.9872,-179.9792,262.4226,-93.9721,38
-151.804901,-216.6256,-95.3099,-20.4584,-149.58159999999998,269.9457,-87.1334,39
-146.864997,-209.0841,-83.9472,-20.9752,-118.84280000000003,270.6167,-75.453,40
-177.844673,-262.8822,-132.9662,-21.5459,-193.48160000000001,350.1418,-126.2291,41
-115.028239,-157.2567,-42.0055,-17.124,-106.2356,153.9638,-43.8132,42
-130.766557,-180.2567,-58.708,-17.8385,-132.99219999999997,180.2778,-56.4668,43
-145.975738,-204.2783,-87.2579,-19.0464,-161.99060000000003,229.0871,-80.4951,44
-141.147312,-190.5661,-80.4022,-18.5735,-154.7653,207.7251,-72.9486,45
-111.247227,-151.7625,-47.3872,-16.7101,-115.8862,148.1537,-48.1801,46
-104.113997,-137.1832,-32.4242,-15.2859,-104.58689999999999,117.1449,-36.8385,47
-112.254273,-149.414,-37.9986,-15.9803,-112.6882,131.8882,-41.1835,48
-110.104091,-146.3208,-36.6146,-15.9024,-107.7487,130.9809,-39.8918,49
-119.285457,-162.1987,-46.1271,-17.1346,-114.33839999999998,157.8786,-46.7566,50
-165.699955,-235.0892,-114.3128,-20.0591,-193.60719999999998,282.617,-106.7631,51
-153.097846,-215.9294,-97.6758,-19.7205,-168.0313,254.4913,-89.1969,52
-121.081495,-167.7674,-49.7221,-18.0379,-107.24099999999999,177.3839,-49.0975,53
-173.706718,-253.6071,-126.3144,-20.8142,-201.5946,319.0073,-119.8662,54
-143.043721,-200.6508,-78.1514,-19.6089,-135.70260000000002,234.0758,-71.3673,55
-137.678442,-190.9032,-72.0848,-18.7395,-137.80499999999998,210.3127,-66.3902,56
-170.423566,-246.8227,-125.7002,-20.2184,-211.10860000000002,301.768,-120.1353,57
-117.931303,-166.1153,-46.2804,-18.3,-99.16149999999999,178.1223,-46.5881,58
-144.223815,-207.7693,-77.6857,-19.7687,-138.5845,238.3594,-71.7202,59
-136.402179,-190.9997,-69.2792,-19.3371,-123.54749999999999,219.9419,-63.8734,60
-139.777444,-197.9419,-76.3904,-19.4526,-136.64660000000003,227.2438,-70.1055,61
-123.046935,-174.664,-56.8579,-18.3086,-123.21259999999998,182.6104,-55.9925,62
-119.721562,-160.0031,-49.8377,-16.6635,-124.91719999999998,150.9376,-49.3505,63
-119.823595,-159.3841,-53.3331,-16.7092,-126.51139999999998,155.0283,-52.1133,64
-128.277037,-170.0598,-59.334,-17.3514,-130.0417,172.3274,-55.6239,65
-120.724129,-163.9039,-50.3044,-17.5565,-111.5437,169.428,-49.2069,66
-126.199672,-174.2338,-53.9671,-17.7212,-124.9538,173.9703,-53.002,67
-114.666093,-157.1131,-41.9834,-16.921,-112.583,147.6791,-44.2446,68
-125.822197,-172.4626,-60.1367,-17.5536,-135.22740000000002,172.9465,-58.021,69
-150.720781,-211.7118,-95.8405,-19.4747,-168.45260000000002,246.2244,-87.65,70
-145.632876,-207.7809,-85.5724,-19.5835,-154.1243,237.5906,-78.7781,71
-131.02745,-184.9706,-58.6473,-18.9131,-117.28309999999999,201.262,-56.0141,72
-130.121519,-182.2325,-58.3087,-18.3793,-124.6747,190.6572,-56.4114,73
-120.982235,-163.0876,-47.7578,-17.2473,-111.95520000000002,163.2925,-47.155,74
-141.847492,-195.7242,-80.5387,-19.1418,-144.67430000000002,224.3632,-73.6328,75
-130.355845,-178.053,-69.0377,-18.4289,-130.7431,198.0828,-63.3063,76
-141.142493,-200.5735,-78.2349,-19.4713,-142.26889999999997,228.2801,-72.2693,77
-144.123783,-211.5743,-79.6389,-19.892,-153.2408,232.451,-74.5866,78
-149.72813,-212.6448,-86.47,-19.4736,-158.87890000000002,238.6289,-78.9194,79
-120.19188,-162.2886,-56.0491,-17.6651,-116.02810000000002,173.5193,-53.5446,80
-129.504672,-168.9021,-60.8495,-17.6998,-123.9821,178.8859,-55.4166,81
-162.126316,-238.0932,-103.7002,-21.4782,-151.19539999999995,307.5642,-95.488,82
-155.445842,-235.8461,-81.6595,-21.9753,-135.9102,279.9434,-76.3727,83
-140.413337,-199.5132,-68.6762,-19.5224,-127.06010000000002,224.2933,-63.6416,84
-117.532309,-155.1066,-52.4647,-16.883,-118.3434,156.808,-50.6971,85
-116.364117,-148.5198,-48.4853,-15.5881,-128.0083,132.2595,-47.6746,86
-111.895003,-146.9247,-38.5298,-15.1291,-128.5428,114.8062,-42.7654,87
-102.948727,-136.1633,-25.9184,-15.0459,-108.5572,102.042,-33.4716,88
-119.698289,-164.2384,-41.7156,-17.1016,-120.21260000000002,147.5331,-44.6901,89
-150.587002,-217.2875,-89.6378,-20.5836,-141.1194,268.6708,-82.2813,90
-170.152137,-227.6915,-108.0844,-21.609,-142.91620000000003,309.5053,-95.0366,91
-157.573026,-221.0003,-100.7168,-20.6107,-153.3053,280.8715,-91.849,92
-123.864923,-172.7674,-52.0953,-17.7813,-125.51280000000001,169.0656,-51.9344,93
-118.505848,-161.6138,-43.7776,-16.6911,-127.7772,140.8761,-46.5708,94
-114.208049,-152.3767,-44.8609,-15.9495,-126.65880000000001,133.4114,-46.8831,95
-121.775453,-157.1234,-52.7513,-15.9046,-136.17130000000003,140.8473,-51.2393,96
-119.743485,-159.2618,-52.7876,-16.3189,-134.36399999999998,146.4969,-52.4926,97
-121.845223,-169.4264,-50.1179,-17.5639,-124.4813,163.3381,-50.7112,98
-131.01643,-188.0672,-59.5462,-19.1978,-119.7163,204.5979,-57.503,99
-135.925586,-185.3983,-69.7758,-18.78,-128.19520000000003,209.4664,-63.7075,100
-122.469443,-164.6496,-55.6327,-18.0444,-107.91479999999999,182.5097,-52.0978,101
-149.509051,-212.2755,-85.7465,-19.9105,-146.4799,249.5077,-78.0551,102
-151.746349,-225.5862,-86.7076,-20.8128,-149.4062,264.332,-80.6316,103
-130.587935,-192.8936,-63.1846,-19.8149,-121.8097,214.7232,-60.6398,104
-145.396246,-206.3841,-82.6047,-19.4941,-149.07889999999998,235.2106,-75.8066,105
-130.714968,-178.2448,-65.689,-18.1804,-131.6479,191.7592,-61.2929,106
-126.748996,-172.4949,-59.1289,-17.9879,-120.41039999999998,184.7383,-55.537,107
-125.603973,-170.5969,-56.4694,-17.6767,-123.12230000000001,175.7807,-54.16,108
-127.719356,-176.3737,-56.7431,-17.9638,-125.3647,180.4829,-54.767,109
-148.257139,-213.2177,-85.0568,-19.8102,-150.9096,245.535,-78.3599,110
-150.715421,-213.5619,-88.1564,-20.3688,-140.9602,260.8294,-79.7025,111
-144.577214,-206.2555,-81.8081,-20.508,-123.7986,258.848,-74.075,112
-137.264499,-194.9128,-69.8613,-19.4387,-126.2206,223.2867,-65.2945,113
-127.957328,-178.3322,-54.4304,-18.0184,-127.44820000000001,176.7371,-53.4043,114
-133.428191,-186.5362,-67.6195,-17.904,-153.0285,184.1597,-65.1285,115
-151.818385,-205.5026,-93.6026,-18.7777,-175.192,227.707,-85.0161,116
-122.905629,-167.6776,-62.34,-18.0881,-123.27029999999999,183.2538,-58.4184,117
-118.94165,-164.7433,-50.488,-17.572,-117.3381,166.0352,-50.57,118
-122.337386,-167.554,-50.5774,-17.3493,-123.0769,162.7721,-50.3683,119
-116.653724,-158.2097,-42.2507,-16.7057,-115.4527,146.1463,-44.4329,120
-119.253471,-161.7645,-52.3727,-17.5945,-112.09190000000001,170.3115,-50.6717,121
-154.185613,-210.257,-94.6774,-19.6251,-162.2289,247.6946,-85.364,122
-148.343087,-212.9996,-79.9591,-19.573,-151.75119999999998,234.5302,-73.7497,123
-117.133007,-169.4499,-42.1808,-18.7768,-95.41310000000003,179.658,-44.6636,124
-183.356211,-271.0651,-145.5799,-21.8272,-206.9192,373.8152,-142.2622,125
-146.849109,-202.6754,-85.6388,-19.7782,-143.98290000000003,241.0562,-76.9467,126
-117.015015,-161.6077,-46.6831,-17.5092,-109.10459999999999,164.2253,-47.5299,127
-111.609372,-146.6964,-30.0611,-15.4922,-110.2488,117.6217,-35.6208,128
-97.434779,-128.3479,-24.2255,-14.7068,-97.0435,101.7348,-31.4981,129
-96.253945,-121.6856,-26.1547,-13.521,-103.2878,90.3603,-32.2868,130
-101.594943,-126.2603,-33.0293,-13.9875,-109.0101,100.4358,-36.1688,131
-142.25373,-196.4714,-80.4395,-18.5703,-155.81889999999999,213.7168,-74.0545,132
-164.618315,-252.3193,-99.8596,-22.5565,-142.95529999999997,323.6365,-91.8564,133
-133.68787,-211.8315,-64.1168,-22.0674,-103.66600000000003,256.7236,-62.3739,134
-148.995779,-213.7197,-84.1139,-19.3993,-161.21749999999997,233.5889,-77.5735,135
-129.014136,-166.1028,-60.9981,-16.8972,-137.94490000000002,162.4457,-56.3925,136
-106.640406,-140.6628,-38.8581,-16.1179,-99.1354,136.8692,-40.3658,137
-138.746876,-195.785,-71.9142,-18.8185,-144.2651,209.7721,-67.5195,138
-163.700905,-245.0205,-110.6213,-21.3201,-174.7648,304.7858,-102.5887,139
-169.820027,-241.5246,-117.8982,-21.0973,-174.11880000000002,315.9849,-109.5836,140
-131.035886,-176.5105,-64.4783,-18.0127,-130.38160000000002,188.5468,-59.9269,141
-135.359406,-184.3719,-70.7997,-17.4279,-159.6237,179.7462,-66.7704,142
-133.327663,-185.2914,-68.1823,-17.435,-162.863,174.2106,-66.1649,143
-127.298049,-181.383,-61.5604,-18.5279,-132.627,187.9585,-59.1142,144
-138.3161,-195.1594,-79.9024,-19.646,-132.9944,234.885,-73.1716,145
-165.952958,-217.8464,-104.6981,-19.9258,-173.40569999999997,261.927,-92.8624,146
-143.027087,-200.8067,-77.5911,-19.463,-136.85420000000002,231.9869,-70.9803,147
-131.272549,-184.3921,-62.2584,-18.7383,-123.10930000000002,201.6255,-59.346,148
-175.764937,-243.1337,-121.0514,-20.7032,-191.93959999999998,304.3501,-111.4014,149
-130.957351,-184.4653,-70.9706,-19.3326,-121.76080000000002,218.9384,-65.9307,150
-147.368582,-202.7493,-84.6531,-18.9858,-157.0329,226.3721,-77.0168,151
-139.696907,-194.3421,-77.2735,-18.1794,-162.30419999999998,199.6517,-72.1609,152
-115.795608,-156.9392,-45.1493,-16.2492,-131.5574,134.7194,-47.9391,153
-123.103504,-166.9612,-50.8932,-16.6744,-138.0819,147.8022,-51.3553,154
-130.5278,-179.0894,-66.4022,-18.2838,-131.41340000000002,194.6343,-62.2723,155
-140.065848,-192.5974,-74.9316,-19.5474,-123.86759999999998,230.6877,-67.4789,156
-170.31686,-244.7297,-112.3787,-22.3885,-141.5901,340.6762,-102.7694,157
-164.232667,-249.582,-103.17,-22.2797,-143.03329999999997,327.4671,-95.4687,158
-126.21716,-177.4853,-56.1662,-18.3889,-121.37040000000002,185.0537,-54.3837,159
-142.199106,-191.802,-87.8803,-17.6804,-181.78699999999998,197.5884,-82.0127,160
-111.750425,-146.7889,-52.943,-16.0948,-129.29420000000002,138.2639,-51.7314,161
-113.147451,-151.3475,-46.8514,-16.1535,-125.52539999999999,136.6978,-47.8708,162
-129.161178,-181.5635,-58.4318,-18.0871,-136.51170000000002,178.7832,-57.2125,163
-142.789321,-206.2027,-80.1572,-19.9667,-138.1332,242.326,-74.1326,164
-142.861272,-196.6956,-75.1657,-19.5948,-126.94220000000001,232.0475,-67.5336,165
-152.309738,-219.9797,-95.0951,-20.0418,-159.8471,262.4301,-87.1606,166
-110.568028,-152.8578,-40.1602,-17.1112,-102.725,150.0651,-42.6609,167
-118.846858,-160.5985,-47.3876,-16.711,-122.6075,150.1432,-48.0536,168
-145.253349,-199.9059,-89.0175,-18.3082,-176.2729,213.7476,-82.7889,169
-146.907342,-192.5807,-81.4124,-18.185,-162.2151,202.8514,-72.8884,170
-134.097373,-191.4088,-72.4078,-19.7635,-118.93950000000001,231.6323,-66.9917,171
-192.049911,-286.5158,-146.8394,-23.6211,-178.75080000000003,423.1126,-144.8871,172
-166.988276,-242.5519,-112.3869,-21.8609,-151.16709999999995,329.7277,-104.0951,173
-112.184169,-149.3499,-47.1132,-16.4055,-115.18879999999999,144.9198,-47.24,174
-94.36546,-115.6962,-27.3086,-12.5334,-111.5253,77.1687,-33.1558,175
-80.825472,-95.304,-15.6794,-10.1535,-98.5099,47.2169,-24.5899,176
-78.252792,-91.0006,-12.2844,-9.4901,-93.76080000000002,40.3206,-21.3063,177
-78.1944,-93.0239,-12.5815,-10.2138,-92.70060000000001,45.1976,-22.079,178
-98.440646,-121.7968,-22.9581,-12.6455,-113.8717,74.1961,-30.6674,179
-109.997393,-151.9311,-40.2809,-16.6941,-114.15739999999997,138.5713,-43.8226,180
-166.516373,-247.9205,-106.4602,-22.1196,-143.80090000000004,330.5943,-97.8949,181
-179.299081,-254.8727,-121.0944,-23.5174,-123.39580000000001,388.1248,-112.0361,182
-144.186282,-201.4096,-81.5433,-20.1114,-127.95320000000002,248.6763,-73.5652,183
-102.521258,-133.6688,-31.8699,-14.6736,-110.74410000000002,106.27,-36.8018,184
-89.635429,-109.8224,-16.5372,-11.8854,-102.54840000000002,61.6656,-25.969,185
-87.493424,-105.409,-16.6604,-11.1925,-102.04079999999999,56.5582,-25.3371,186
-96.214137,-119.9322,-27.5532,-12.7954,-115.6037,78.8274,-34.1503,187
-116.638231,-152.3165,-50.4593,-15.5719,-136.8501,132.3598,-50.8622,188
-136.129905,-186.0765,-69.0786,-19.0468,-121.98200000000001,214.8654,-62.6455,189
-172.475655,-251.968,-118.0285,-22.5964,-145.64999999999998,357.497,-110.5541,190
-155.928163,-226.2946,-95.798,-20.3594,-160.9236,268.8861,-87.3577,191
-120.12933,-163.8362,-54.9187,-17.0302,-132.3963,157.6062,-54.2174,192
-105.812864,-136.9449,-42.6097,-14.8733,-124.2652,114.8573,-44.6946,193
-111.576964,-141.4608,-46.7494,-14.3606,-140.5552,110.321,-48.3054,194
-113.668805,-147.4724,-49.4029,-14.9273,-143.5881,119.1331,-50.9186,195
-129.221592,-178.567,-63.8021,-17.1419,-158.7801,162.8735,-62.1426,196
-180.29494,-267.7772,-140.4729,-21.0584,-224.74349999999998,342.4825,-137.9175,197
-140.296257,-200.0391,-77.0148,-20.5476,-111.74279999999999,255.6671,-69.8084,198
-229.599707,-311.7649,-189.3548,-22.3617,-271.2767,473.6807,-221.476,199
-104.46765,-139.4569,-34.6013,-16.0327,-95.561,132.5631,-38.0332,200
-115.628625,-151.6588,-45.3596,-15.7934,-125.56620000000001,133.5609,-46.3153,201
-117.211232,-155.509,-47.9993,-16.0046,-131.1859,137.2884,-48.9614,202
-119.231708,-163.7597,-51.0896,-16.9903,-129.44930000000002,154.0793,-51.689,203
-141.574729,-199.6312,-80.8032,-19.3157,-149.1665,224.5888,-74.0052,204
-159.059091,-229.074,-108.4476,-21.5182,-149.578,309.151,-99.6892,205
-152.718187,-219.0403,-92.7856,-21.3125,-129.5134,286.9339,-83.3089,206
-149.998601,-218.5062,-91.7157,-20.4612,-152.02960000000002,262.8775,-84.224,207
-141.829293,-199.4638,-80.2429,-18.9423,-151.07780000000002,221.6993,-74.1281,208
-112.729137,-149.1608,-38.9485,-16.2179,-105.99799999999999,139.0303,-40.7011,209
-126.427482,-174.4521,-57.4836,-17.5244,-134.7614,171.3671,-56.6684,210
-135.535608,-192.18,-66.9079,-18.9532,-134.7378,206.1715,-62.8682,211
-167.527115,-235.2208,-113.4208,-20.8994,-172.2566,301.7087,-104.4243,212
-143.998066,-202.7032,-85.9796,-19.9899,-138.79350000000002,248.1523,-78.2731,213
-123.993243,-178.5589,-56.3581,-19.1852,-107.1062,201.3526,-54.3566,214
-149.154106,-217.5116,-88.933,-20.1481,-155.01389999999998,254.0872,-82.5084,215
-137.464961,-192.7126,-69.709,-18.5224,-145.26140000000004,201.1854,-65.5028,216
-113.815419,-152.5188,-43.6452,-16.8086,-106.0018,151.2706,-44.2998,217
-152.627757,-214.1955,-98.5378,-19.6769,-167.74120000000002,254.369,-89.7,218
-150.071106,-221.4947,-92.4971,-20.2398,-164.83679999999998,254.9922,-85.5974,219
-147.716833,-217.9052,-85.5615,-20.4153,-149.3492,254.1754,-79.6426,220
-133.675293,-188.365,-61.9892,-19.3556,-109.19119999999998,217.9096,-57.391,221
-168.567701,-235.6833,-117.3676,-21.0357,-175.48630000000003,307.844,-109.2437,222
-153.82424,-219.4411,-99.3031,-20.1454,-160.85030000000003,267.8622,-89.8229,223
-109.167731,-146.7596,-35.4067,-16.073,-107.68740000000003,130.0059,-39.454,224
-100.936021,-130.3925,-25.2815,-14.2361,-109.59240000000003,93.3252,-33.0075,225
-102.397832,-129.0283,-27.7017,-13.6624,-111.0622,92.6628,-33.3326,226
-104.61695,-133.9427,-37.5343,-14.6925,-115.1067,111.83,-40.7672,227
-120.155114,-159.6063,-53.3331,-16.8416,-124.03,157.4539,-51.7029,228
-139.269811,-197.2397,-73.5128,-19.5505,-130.8414,226.9189,-67.4573,229
-143.733934,-213.7532,-77.413,-20.6933,-133.1755,251.4451,-72.7611,230
-134.828338,-193.2506,-61.6391,-19.3022,-124.393,208.7242,-58.9253,231
-128.038358,-174.2204,-60.1306,-17.6625,-131.81530000000004,177.5357,-57.3375,232
-121.538168,-160.5383,-55.6023,-16.494,-134.13599999999997,152.4318,-53.9332,233
-119.9513,-156.984,-50.366,-16.1167,-130.67489999999998,142.5534,-49.7616,234
-127.349782,-175.0981,-55.7749,-17.3276,-138.8245,164.7287,-55.3526,235
-128.131591,-179.8631,-56.7372,-18.1162,-131.62400000000002,178.8147,-55.7222,236
-124.364091,-173.1498,-53.5971,-18.1236,-116.61869999999999,180.7692,-52.5174,237
-137.368921,-187.8263,-72.0106,-18.9978,-128.21499999999997,215.7964,-65.1767,238
-145.551186,-201.7982,-83.0071,-20.0008,-131.9159,247.6225,-74.7323,239
-138.10739,-196.313,-69.4176,-19.6686,-121.04249999999998,228.4026,-64.0459,240
-143.056507,-206.1262,-69.577,-19.5809,-141.8231,219.4889,-66.0279,241
-118.826759,-165.5598,-47.2115,-17.5228,-118.88589999999999,159.9266,-48.5184,242
-128.888216,-171.917,-63.2558,-17.0733,-143.8691,168.2355,-59.8585,243
-125.093721,-169.6915,-65.0033,-17.4459,-138.9229,174.8499,-61.6321,244
-133.734179,-184.9945,-67.4595,-18.3237,-139.8775,193.9752,-63.075,245
-142.680473,-207.3541,-75.8111,-19.6198,-149.2511,225.087,-71.5531,246
-143.508512,-207.7644,-72.8029,-19.8111,-139.4006,228.8725,-67.8947,247
-135.691631,-190.8075,-68.7744,-19.2303,-124.69060000000002,218.2102,-64.0886,248
-138.644034,-187.8826,-74.8596,-18.3076,-146.11970000000002,203.1651,-68.235,249
-124.027101,-166.959,-56.3377,-16.6866,-140.8171,154.5598,-55.3936,250
-105.21373,-140.5762,-37.7414,-15.4005,-118.4793,117.213,-41.9742,251
-112.506339,-148.9891,-43.1939,-15.4666,-129.3655,123.7852,-45.5011,252
-130.24072,-183.653,-67.8283,-18.4831,-139.60589999999996,194.8887,-64.5302,253
-182.913943,-267.2699,-132.253,-22.5363,-169.67789999999997,378.3165,-125.9352,254
-146.707049,-210.1733,-82.3443,-20.7798,-119.3854,268.5633,-74.6513,255
-118.648077,-158.3553,-48.5985,-16.8552,-116.7617,155.1445,-48.0972,256
-112.423391,-146.6655,-41.1005,-15.3166,-122.9122,123.6472,-43.4768,257
-103.948755,-133.7474,-33.1656,-14.4103,-114.8724,104.4098,-37.9589,258
-108.019573,-139.5338,-35.7167,-14.6896,-119.62640000000002,109.993,-39.6793,259
-128.948856,-177.1023,-60.7905,-17.6287,-137.52680000000004,176.6085,-58.6138,260
-175.806595,-264.1463,-121.2677,-22.9145,-151.7375,370.6622,-114.0712,261
-165.779762,-250.3161,-103.17,-23.0637,-118.86320000000002,352.7648,-95.0782,262
-138.945156,-192.2865,-73.2755,-18.8981,-135.71749999999997,215.7929,-67.0503,263
-94.853272,-117.2006,-26.6801,-12.8161,-108.1868,81.2268,-32.7168,264
-81.035048,-95.1254,-15.0782,-10.0395,-97.5702,46.4029,-23.73,265
-79.417185,-93.071,-14.3723,-9.816,-97.1495,43.4759,-23.3661,266
-84.666621,-101.3219,-20.3332,-11.163,-101.2709,59.2033,-27.6561,267
-99.073745,-126.2699,-33.6359,-14.0997,-111.66300000000001,100.4635,-38.121,268
-135.281402,-188.7509,-67.539,-18.5876,-136.3374,201.5687,-63.0286,269
-157.705003,-243.6977,-97.0259,-22.7488,-127.92939999999997,325.759,-90.216,270
-169.942281,-259.4087,-114.2102,-23.1209,-137.67880000000002,365.5166,-106.4556,271
-138.232926,-190.1135,-73.1682,-18.8254,-136.6594,212.4468,-66.9991,272
-102.422708,-130.9486,-36.671,-14.6067,-112.37620000000001,109.9206,-40.0705,273
-101.523517,-126.0842,-31.2825,-13.3202,-116.01559999999999,90.361,-35.6897,274
-94.599643,-122.3214,-26.095,-13.8606,-105.6157,89.926,-33.2647,275
-111.966898,-144.4754,-33.1458,-14.7022,-124.7813,105.9338,-38.3917,276
-110.787368,-147.5663,-39.4873,-15.8925,-115.17350000000002,130.2565,-42.4839,277
-134.466423,-183.3386,-70.3524,-18.8648,-126.62180000000004,210.1931,-64.2591,278
-167.057583,-229.2612,-106.7465,-21.1962,-150.93900000000002,301.6189,-95.354,279
-139.56695,-209.143,-74.3621,-21.168,-112.0241,262.2865,-69.6375,280
-128.376866,-184.9607,-54.965,-19.0323,-119.23209999999999,193.9806,-54.2547,281
-119.772028,-164.4764,-54.8846,-17.3199,-127.67090000000002,163.1659,-54.1559,282
-121.661243,-158.8502,-55.5985,-16.1574,-138.0786,146.3629,-53.8354,283
-120.406011,-160.6706,-55.9721,-16.5511,-135.92940000000002,152.0582,-54.7938,284
-107.666207,-148.4344,-40.1182,-16.5146,-112.77970000000002,135.6987,-43.4112,285
-141.265223,-200.1341,-76.1957,-18.6402,-158.66,207.8184,-71.5084,286
-141.673098,-197.6602,-75.477,-19.2989,-135.82530000000003,225.7218,-69.111,287
-156.377586,-222.7985,-97.0867,-20.3859,-156.5156,272.5229,-88.7674,288
-174.866551,-260.8895,-125.5066,-21.5272,-187.7199,338.4678,-118.2644,289
-126.499064,-183.7527,-54.676,-19.5727,-102.53359999999999,208.7684,-53.3006,290
-139.26237,-195.282,-74.7126,-18.8324,-143.14999999999998,214.864,-69.187,291
-119.69216,-158.1868,-50.8923,-16.5395,-126.02969999999999,149.5072,-49.9183,292
-114.580008,-152.1462,-45.3869,-16.0586,-122.3243,137.7171,-46.4497,293
-100.802336,-132.1061,-35.8044,-15.0445,-108.2535,114.2952,-39.5937,294
-124.583921,-164.951,-59.2551,-16.3763,-147.1773,150.7296,-57.3245,295
-146.149084,-207.0644,-84.5712,-18.7398,-170.065,219.0411,-78.7307,296
-121.666099,-171.6041,-47.6981,-18.6457,-97.41619999999999,188.0094,-47.4777,297
-198.315122,-289.2466,-158.7624,-23.4041,-186.72520000000003,447.974,-163.2861,298
-174.497537,-246.1672,-120.6671,-21.439,-175.1036,325.319,-112.1493,299
-118.712436,-162.743,-44.6522,-17.3329,-111.03779999999999,159.5687,-45.8784,300
-113.951199,-148.4402,-31.7634,-15.2672,-117.9717,114.7475,-37.2484,301
-96.712201,-125.1189,-26.3259,-14.3375,-97.3572,100.7498,-32.3247,302
-139.457271,-190.9795,-80.3937,-18.4316,-154.4411,208.9275,-73.5638,303
-196.760995,-280.1737,-153.8955,-22.1796,-214.1171,398.6848,-156.5531,304
-132.456893,-191.8791,-58.4851,-19.9862,-101.81200000000001,224.5065,-55.9681,305
-134.087058,-186.8315,-57.2757,-18.2654,-131.4925,186.5109,-55.6308,306
-120.984555,-162.3363,-51.9458,-16.9299,-125.45779999999999,156.7165,-50.9623,307
-127.940998,-169.9268,-64.5206,-17.0725,-144.2354,168.1053,-60.8208,308
-148.697612,-210.1242,-93.1224,-19.1372,-172.7708,235.5357,-85.9227,309
-139.001872,-203.5929,-75.6142,-20.4209,-124.7896,244.7354,-69.897,310
-150.360495,-225.1141,-87.2603,-21.7912,-117.29060000000001,296.5623,-79.6873,311
-146.521265,-206.624,-81.4734,-19.9561,-134.82319999999999,247.0147,-73.7844,312
-118.564199,-157.8333,-50.8131,-16.6734,-124.07350000000001,151.3709,-50.1246,313
-99.264734,-128.153,-27.397,-14.2349,-103.8164,99.3941,-33.4256,314
-89.461536,-113.5882,-22.8401,-13.352,-93.65119999999999,85.8909,-29.7618,315
-99.950157,-126.4208,-30.9548,-14.1088,-105.3076,101.4661,-35.2893,316
