cls_elec,ct,disp,int,mod_pauli,pol,index
-47.6426,-2.1838,-4.7884,-51.3164,12.2972,-8.9988,1
-35.8458,-3.901,-5.9942,-33.901199999999996,21.5952,-9.7554,2
-42.768,-5.6562,-7.1114,-34.0693,32.5306,-11.0643,3
-58.2868,-5.8473,-8.0306,-47.12259999999999,37.289,-12.2469,4
-60.5867,-6.8147,-9.3354,-47.3937,43.452,-14.1089,5
-68.4868,-9.8966,-10.9659,-36.382200000000005,68.5611,-15.594,6
-78.09,-11.8101,-12.2878,-33.655000000000015,85.8462,-17.3133,7
-71.7787,-10.4594,-12.0469,-41.169000000000004,70.5398,-17.4238,8
-64.4259,-8.1563,-10.1923,-41.7955,55.576,-14.597,9
-62.7725,-7.1203,-8.8091,-47.136700000000005,44.9274,-13.3622,10
-62.7934,-5.1534,-7.3998,-55.5468,31.6354,-11.8356,11
-55.9195,-3.3754,-6.118,-55.9622,20.1733,-10.7226,12
-45.7942,-2.8215,-5.3064,-48.64190000000001,14.8745,-9.5943,13
-46.437,-2.2231,-4.7325,-50.229600000000005,12.0468,-8.8838,14
-49.8203,-2.017,-4.3987,-54.49060000000001,10.5263,-8.7809,15
-44.8858,-1.9367,-4.2083,-49.812200000000004,9.5931,-8.3745,16
-37.3837,-1.6965,-4.1267,-42.5184,8.7256,-8.0371,17
-36.6237,-1.9041,-4.4043,-41.753,9.6242,-8.4451,18
-47.8605,-2.2691,-4.8435,-51.85940000000001,12.3304,-9.2167,19
-54.6199,-2.9388,-5.4461,-56.2564,16.6274,-9.879,20
-49.0323,-3.7818,-6.1265,-48.4146,21.1788,-10.6528,21
-46.4137,-4.4331,-6.7033,-42.113099999999996,26.1047,-10.6677,22
-59.2555,-5.0436,-7.2021,-52.586,30.4997,-11.5845,23
-64.3178,-4.9129,-7.5001,-59.1184,30.0749,-12.4625,24
-61.9698,-4.8359,-7.156,-55.629900000000006,29.7912,-11.4594,25
-63.1554,-5.2802,-7.6214,-56.28,32.1316,-12.3546,26
-63.1156,-4.6967,-7.2793,-58.0611,28.9665,-11.936,27
-60.4538,-4.201,-6.6643,-57.029999999999994,25.346,-11.0569,28
-54.8693,-3.4546,-5.9485,-55.455,19.4138,-10.5964,29
-51.7692,-2.7455,-5.2779,-53.806,15.5753,-9.5887,30
-51.9749,-2.8306,-5.2009,-54.32159999999999,15.2119,-9.5271,31
-53.001,-2.4607,-5.0529,-56.3171,13.8422,-9.6447,32
-50.9001,-2.3857,-4.7567,-53.9851,12.9304,-8.873,33
-50.1901,-2.1701,-4.6541,-54.7753,11.4709,-9.2319,34
-48.9326,-2.0507,-4.5222,-53.253,11.0565,-8.804,35
-48.7399,-2.3601,-4.6006,-52.2158,12.1882,-8.7034,36
-50.3225,-2.3551,-4.7792,-54.0677,12.68,-9.2909,37
-49.3974,-2.7068,-4.9232,-51.569900000000004,14.4484,-8.9909,38
-51.2177,-2.7387,-5.0809,-54.0563,14.4912,-9.5102,39
-51.7468,-2.4359,-5.1037,-54.812900000000006,14.0144,-9.5409,40
-55.5948,-3.4065,-5.7512,-55.818,19.0307,-10.0962,41
-55.0475,-3.6741,-6.2113,-55.082100000000004,20.8304,-10.9796,42
-49.2533,-3.4077,-6.2334,-48.8049,20.4336,-10.3441,43
-53.6766,-4.4717,-7.0155,-51.087300000000006,25.7105,-11.634,44
-65.0987,-5.1776,-7.8663,-57.484399999999994,33.2808,-12.6226,45
-67.8945,-5.9668,-8.307,-56.78059999999999,38.3116,-12.9239,46
-61.4897,-6.2119,-8.4615,-50.9865,38.3639,-13.1873,47
-56.3988,-5.3849,-7.7973,-47.92450000000001,33.7555,-12.099,48
-62.0267,-4.8717,-7.5383,-56.196799999999996,30.4394,-12.1995,49
-63.9974,-5.2575,-7.5498,-57.2923,31.767,-12.2546,50
-53.14,-4.5499,-7.2081,-48.780699999999996,27.6401,-11.5228,51
-46.6484,-4.2923,-7.0241,-44.2956,25.1403,-11.4711,52
-53.839,-4.175,-6.8219,-51.558299999999996,24.4987,-11.2211,53
-61.0011,-4.17,-6.7702,-57.77680000000001,25.5058,-11.3413,54
-55.9889,-4.2129,-6.6692,-54.0507,24.1532,-11.3329,55
-44.4408,-3.3162,-6.2452,-45.0049,19.4507,-10.4534,56
