dma_elec,cls_elec,ct,disp,int,mod_pauli,pol,index
-121.327963,-117.5948,-10.0732,-2.9968,-141.406,28.9491,-39.6903,55
-123.394826,-118.9998,-9.8949,-3.003,-140.0807,29.1867,-37.3697,57
-138.597625,-135.2095,-14.1283,-4.3274,-140.6196,57.4748,-44.4292,59
-153.68638,-148.1917,-18.2828,-5.414,-136.3919,87.8744,-52.3778,61
-143.525177,-136.9294,-14.6099,-4.1745,-143.88169999999997,54.1356,-42.3035,63
-127.204767,-124.1507,-11.1912,-3.3768,-142.54999999999998,36.2202,-40.0515,65
-119.353051,-116.3749,-10.4006,-3.3043,-134.9883,34.9038,-39.8123,67
-141.740875,-137.7465,-14.0728,-4.1986,-143.9958,54.4337,-42.4116,69
-137.741834,-132.7224,-15.95,-4.319,-143.2419,57.7306,-47.9811,71
-140.237607,-136.7075,-14.1139,-4.3664,-140.4343,58.5686,-43.8151,73
-142.958035,-139.5959,-15.1034,-4.6566,-139.1809,66.0319,-45.8569,75
-139.30316,-133.2711,-15.5738,-4.2625,-143.4326,56.3429,-46.6681,77
-133.765576,-131.5879,-12.6491,-3.9392,-140.808,48.3516,-40.9834,79
-135.140768,-129.0718,-12.9346,-3.8737,-142.7094,46.822,-43.6513,81
-149.511698,-143.0603,-16.4794,-4.5941,-144.8384,64.8036,-45.5082,83
-147.447357,-141.7037,-16.1042,-4.5846,-144.0707,64.42,-46.0982,85
-126.490229,-123.8033,-12.761,-3.6574,-140.77499999999998,41.9897,-42.543,87
-135.000794,-131.6036,-12.7273,-3.7621,-144.3169,44.3455,-40.5694,89
-135.529015,-127.3446,-13.2931,-3.7327,-145.40759999999997,43.5862,-44.6234,91
-144.056831,-139.9481,-15.2717,-4.4472,-142.369,60.7575,-43.4595,93
-149.623044,-141.7986,-15.9302,-4.5252,-145.8562,62.8886,-46.4908,95
-137.789863,-130.7174,-13.8264,-3.9014,-144.9495,47.4775,-43.9818,97
-134.292615,-132.2588,-12.888,-3.8749,-142.2065,46.8716,-40.0564,99
-134.640636,-127.3873,-12.5859,-3.8418,-141.4602,46.1613,-43.8065,101
-144.867667,-142.3818,-15.2339,-4.5971,-142.988,64.2259,-45.0011,103
-151.554437,-142.9307,-17.428,-4.7008,-143.6353,68.1569,-46.7327,105
-129.217015,-126.3154,-11.8535,-3.7692,-139.2592,44.5372,-41.8583,107
-109.47628,-110.5348,-9.9791,-3.1916,-126.86260000000001,33.1861,-36.3432,109
-124.125516,-119.9668,-10.3932,-3.2912,-138.70270000000002,34.661,-39.7125,111
-158.825523,-151.1565,-18.2177,-5.0943,-144.5892,78.6805,-48.8012,113
-155.990294,-152.7278,-18.9179,-5.7938,-127.8777,99.9419,-50.3801,115
-123.531383,-120.3734,-10.9607,-3.477,-137.43720000000002,38.3313,-40.9574,117
-111.051843,-108.7856,-7.7521,-2.377,-133.5814,19.3403,-34.007,119
-108.315833,-106.2821,-7.6185,-2.4026,-130.2072,19.8276,-33.7316,121
-120.159176,-117.9521,-10.4106,-3.2949,-136.82420000000002,34.6528,-39.8194,123
-153.592954,-146.6892,-16.8566,-4.809,-144.1805,70.637,-46.4627,125
-157.246031,-148.7841,-18.7665,-5.2323,-139.3467,83.4444,-50.0082,127
-129.729443,-127.3414,-12.4594,-3.9201,-139.0509,47.7618,-43.0918,129
-121.876465,-118.8424,-10.2437,-3.2086,-137.5229,33.1383,-38.3665,131
-122.354826,-121.4624,-12.0909,-3.4875,-140.1675,38.2374,-41.3641,133
-145.741461,-140.2595,-16.0198,-4.5579,-144.5783,63.5134,-47.2545,135
-138.985987,-133.4718,-13.4718,-4.0562,-142.2904,51.1728,-42.4634,137
-133.919697,-128.4285,-12.3137,-3.6303,-145.07500000000002,41.4232,-42.1257,139
-141.494821,-135.9469,-14.392,-4.0877,-146.03019999999998,51.7546,-43.3582,141
-160.211874,-150.8544,-19.0847,-5.0998,-143.6354,79.454,-48.0505,143
-151.267657,-142.5859,-16.4791,-4.5536,-145.71430000000004,63.8765,-45.9722,145
-125.320078,-122.4465,-11.3217,-3.4707,-139.27649999999997,38.1719,-40.2095,147
-133.410136,-129.6704,-13.7995,-4.089,-140.4486,51.7588,-44.6485,149
-155.619021,-146.1751,-17.9501,-4.8328,-143.9555,71.8419,-46.8394,151
-135.003115,-131.9095,-13.6556,-4.0026,-142.29860000000002,49.7025,-42.4334,153
-127.610602,-122.097,-11.0904,-3.2857,-142.4842,34.4021,-40.4132,155
-127.397512,-123.6995,-10.9279,-3.3197,-141.5263,35.1962,-38.7754,157
-139.422666,-134.9424,-13.9045,-4.2288,-141.62509999999997,55.2115,-43.7609,159
-155.375052,-144.2951,-17.8672,-4.7662,-145.3373,69.9399,-48.3487,161
-135.882625,-133.1596,-14.5526,-4.3989,-136.72770000000003,59.2164,-43.833,163
-117.766033,-115.7928,-10.8077,-3.4599,-132.0291,38.0042,-39.9729,165
-119.406932,-117.288,-9.6203,-2.9461,-139.0421,28.3353,-37.523,167
-110.720966,-110.9924,-10.2373,-3.059,-132.6365,29.9862,-38.334,169
-135.79928,-132.3595,-15.4965,-4.4474,-138.5471,61.0254,-47.2691,171
-157.347998,-152.3989,-18.0752,-5.2211,-141.5482,82.1565,-48.0095,173
-134.361532,-129.6926,-13.0073,-3.8201,-142.85379999999998,45.6289,-41.9627,175
-120.636883,-116.3975,-10.1491,-3.0004,-140.7962,28.9385,-40.1877,177
-128.370927,-125.8522,-11.3691,-3.4984,-140.4095,38.8605,-38.5503,179
-143.378373,-137.6679,-16.4619,-4.684,-139.8615,67.4917,-48.5394,181
-133.141633,-131.9646,-15.3423,-4.2813,-140.2308,56.3072,-44.9498,183
-132.899166,-128.3574,-12.0369,-3.6464,-142.57260000000002,41.9216,-40.4535,185
-118.441067,-118.5303,-12.6796,-3.6239,-137.7349,41.1415,-44.0426,187
-140.42551,-136.7269,-16.0336,-4.4612,-141.4754,61.2992,-45.5529,189
-146.590267,-140.3569,-15.5674,-4.3886,-145.5986,59.3139,-44.5996,191
-129.552807,-126.2905,-13.0841,-3.7551,-141.8,44.0892,-42.7595,193
-146.239487,-140.8669,-15.036,-4.399,-145.1726,59.4471,-44.3178,195
-151.473177,-143.3751,-17.5505,-4.7592,-144.1787,69.6035,-48.0974,197
-146.448807,-139.8004,-15.0501,-4.4477,-143.6353,60.8685,-45.2056,199
-125.178903,-122.9585,-11.6352,-3.6071,-137.9322,40.9844,-40.7158,201
-133.221971,-127.6386,-12.1359,-3.6245,-143.85999999999999,41.3486,-41.8096,203
-137.961079,-138.3847,-18.3227,-4.8845,-135.9941,73.1814,-47.5836,205
-133.698095,-134.1291,-18.6889,-5.0839,-129.0659,79.3023,-50.4663,207
-146.518785,-138.4171,-15.2268,-4.3723,-144.8066,59.0069,-45.7973,209
-126.511783,-124.3929,-12.1488,-3.6125,-139.24939999999998,41.0767,-40.1719,211
-134.592968,-127.9095,-12.7405,-3.6476,-145.35889999999998,41.7702,-42.8315,213
-127.477101,-125.3468,-12.8722,-3.7767,-138.93730000000002,44.6434,-41.585,215
-131.720503,-129.0278,-13.9543,-4.0422,-140.3077,50.4997,-43.7831,217
-144.598101,-135.5983,-15.1398,-4.2453,-145.51059999999998,55.8081,-46.3353,219
-131.500989,-131.0881,-15.9372,-4.5053,-132.9207,62.4306,-43.8207,221
-139.843495,-133.515,-15.4525,-4.2608,-144.7853,56.1035,-47.6605,223
-137.247734,-132.0136,-13.2687,-3.9538,-143.4496,48.6643,-42.8778,225
-127.524549,-125.371,-13.1244,-3.9524,-135.88529999999997,48.569,-42.0065,227
-141.38409,-134.5895,-15.3609,-4.255,-145.8087,55.8522,-47.4555,229
-139.319677,-136.3929,-13.8938,-4.1476,-142.7085,53.1982,-41.4724,231
-133.657116,-128.2404,-12.191,-3.7723,-142.15140000000002,44.5922,-42.5399,233
-129.295878,-126.0184,-11.8172,-3.5188,-144.136,38.9879,-41.7695,235
-135.49711,-130.0871,-12.9091,-3.7607,-142.5931,44.4944,-40.3306,237
-145.578219,-137.24,-14.8852,-4.2583,-146.7136,55.937,-46.2671,239
-151.541307,-146.7145,-16.4159,-4.8887,-142.3669,72.5192,-46.867,241
-140.136874,-134.2835,-14.206,-4.1825,-141.57530000000003,54.3077,-43.211,243
-132.436747,-127.6857,-12.6223,-3.636,-145.3252,41.4404,-42.8216,245
-127.230409,-124.6081,-11.1951,-3.5382,-139.0224,39.7085,-39.3895,247
-136.892355,-133.1817,-13.7152,-4.3343,-137.5675,57.8366,-44.1729,249
-148.891458,-145.2464,-17.0022,-4.9245,-142.4617,73.1528,-48.4414,251
-135.45029,-128.2014,-12.9333,-3.6951,-143.28130000000002,42.9896,-41.4411,253
-120.779048,-118.9116,-10.0293,-3.1086,-138.16289999999998,31.2758,-37.3892,255
-131.8246,-127.0561,-11.8126,-3.62,-143.43970000000002,41.2331,-42.1841,257
-151.02455,-143.124,-16.9133,-4.6364,-143.5471,66.3088,-45.1822,259
-145.229518,-141.5508,-15.2184,-4.5592,-143.49,63.3325,-45.4941,261
-124.42491,-122.5027,-11.3653,-3.6484,-136.4796,41.9847,-40.9479,263
-120.206217,-117.5365,-9.7317,-3.0549,-136.9057,30.296,-36.8786,265
-125.182404,-122.8358,-11.6319,-3.3931,-141.97230000000002,36.417,-40.5285,267
-146.444915,-139.9553,-16.5934,-4.792,-138.2158,70.6495,-47.5246,269
-158.837009,-152.2538,-18.3058,-5.1974,-142.2389,81.7583,-48.2402,271
-137.349862,-131.3104,-14.0254,-3.9192,-147.2963,47.6096,-45.6509,273
-125.941708,-122.1949,-11.0883,-3.3133,-139.8958,35.0775,-38.3768,275
-130.670074,-127.46,-11.6281,-3.4471,-144.6091,37.6638,-39.7377,277
-140.54266,-130.9993,-13.9882,-3.9281,-147.2563,47.9453,-46.286,279
-152.046987,-146.7491,-16.9108,-4.7982,-142.1606,70.4208,-44.1233,281
-151.775556,-143.8446,-17.4214,-4.7309,-145.9248,68.5354,-48.4633,283
-136.609277,-130.9856,-13.0435,-3.8875,-144.5486,47.0413,-43.6733,285
-131.431298,-127.8859,-11.728,-3.5693,-142.1272,40.314,-39.258,287
-125.719797,-123.5611,-12.9204,-3.6661,-141.8584,41.9998,-43.7106,289
-120.354092,-118.7656,-12.3812,-3.78,-133.0868,44.5658,-42.7258,291
-135.193501,-133.6084,-13.3987,-4.2464,-138.1313,55.5478,-42.4256,293
-124.368624,-123.3548,-13.1175,-3.722,-140.7287,43.2074,-43.7418,295
-135.440015,-132.2331,-12.7533,-3.9255,-142.3869,48.0293,-41.5043,297
-134.116948,-130.6984,-14.0473,-4.1698,-139.5114,53.7584,-44.3543,299
-153.587643,-144.3235,-17.1509,-4.6535,-147.60629999999998,66.4002,-47.8786,301
-123.370064,-123.7001,-15.2509,-4.3445,-130.0821,58.2779,-45.0645,303
-130.513818,-128.2697,-14.7465,-4.0712,-140.8486,51.5203,-45.2815,305
-138.60398,-135.725,-16.0627,-4.4506,-142.1664,60.6085,-46.5366,307
-117.916358,-121.4485,-15.108,-4.2375,-129.4166,55.4666,-44.0892,309
-140.258343,-132.0269,-14.0579,-3.9639,-146.10750000000002,48.8775,-44.9363,311
-126.308553,-124.3938,-13.4074,-3.8989,-136.563,47.1358,-41.9987,313
-123.422245,-122.9893,-13.715,-3.9183,-135.7101,48.0046,-43.0921,315
-130.204292,-129.0583,-12.395,-3.816,-142.0403,45.3789,-42.1499,317
-129.981638,-126.8854,-12.1508,-3.8085,-138.55689999999998,45.4608,-41.173,319
-147.885204,-140.9455,-18.55,-4.8385,-140.31470000000002,72.4704,-48.4511,321
-151.098052,-147.528,-16.6812,-4.8256,-145.1182,70.4099,-46.4933,323
-128.582614,-123.0543,-11.1092,-3.3941,-140.29739999999998,36.7124,-39.4522,325
-132.590586,-128.2205,-12.0377,-3.5628,-145.1864,39.9913,-41.3567,327
-144.220148,-137.9153,-14.6395,-4.1764,-146.4154,53.9358,-43.62,329
-161.076212,-151.4992,-20.7546,-5.4286,-137.5368,90.1757,-50.0301,331
-147.494004,-141.9467,-15.558,-4.3814,-148.3046,58.7987,-45.2172,333
-118.925598,-114.7717,-9.347,-2.847,-137.9391,26.3699,-37.3433,335
-113.589307,-110.9042,-8.4225,-2.6518,-134.1647,23.4595,-35.6457,337
-117.322346,-114.9171,-9.6566,-2.9879,-136.5418,29.0525,-38.0327,339
-136.836451,-133.0536,-15.2058,-4.2338,-141.2865,55.61,-44.4033,341
-175.437728,-167.191,-23.0409,-6.2184,-135.6257,114.7858,-53.9612,343
-145.690572,-140.0023,-15.1259,-4.6487,-139.7263,66.1676,-46.117,345
-121.259917,-118.1201,-9.7362,-3.0264,-138.77519999999998,29.7226,-37.6151,347
-114.366265,-111.3375,-8.3696,-2.5443,-136.4831,21.6731,-35.9048,349
-122.151152,-118.0644,-9.7933,-3.0658,-138.13490000000002,30.425,-37.6364,351
-147.989675,-143.8508,-16.2559,-4.7005,-143.3244,67.3004,-45.8176,353
-167.545416,-154.4958,-21.4024,-5.4915,-140.59120000000001,92.0377,-51.2392,355
-137.292516,-132.3508,-13.1079,-3.8724,-143.5969,46.8944,-41.1602,357
-124.235445,-120.8456,-10.4902,-3.1341,-142.3032,31.4871,-39.3204,359
-125.083998,-121.1025,-11.1912,-3.3254,-140.1916,35.2274,-39.7999,361
-148.851373,-142.7042,-15.7743,-4.4908,-145.653,61.9279,-44.6116,363
-136.26207,-134.3478,-16.719,-4.5207,-140.9479,62.874,-48.2344,365
-136.269418,-132.0479,-13.6129,-4.0021,-141.4903,49.9061,-41.7335,367
-125.630474,-122.3227,-10.9291,-3.2727,-141.86610000000002,34.1563,-39.4979,369
-123.933286,-122.0237,-12.4683,-3.6016,-139.5483,40.7632,-42.2179,371
-159.923264,-154.0136,-18.7657,-5.2274,-142.61759999999998,82.6053,-47.2162,373
-162.795446,-152.7964,-20.908,-5.4157,-141.5628,89.2291,-51.6718,375
-137.476146,-131.4981,-13.1439,-3.8404,-144.1339,46.1651,-41.8166,377
-121.057347,-118.5611,-9.6446,-2.9053,-140.4854,27.5894,-36.9638,379
-120.402244,-115.3633,-9.2825,-2.8579,-138.6651,26.5607,-37.7221,381
-135.122654,-132.1005,-13.7387,-4.0918,-140.495,51.8263,-42.3903,383
-167.682423,-155.885,-22.408,-5.6791,-140.2849,97.8668,-54.1796,385
-143.270804,-137.288,-15.2223,-4.2894,-143.65500000000003,56.9664,-43.8217,387
-120.189972,-117.7072,-9.7408,-2.9351,-139.67380000000003,28.0435,-37.3342,389
-119.218106,-115.0566,-9.4921,-2.8844,-139.0678,26.9337,-38.5684,391
-129.741287,-127.4546,-13.5352,-3.9772,-136.9995,49.3291,-41.3616,393
-162.70403,-152.0292,-20.2147,-5.2731,-144.50240000000002,84.5089,-51.4943,395
-158.141457,-150.3767,-18.5811,-5.3368,-138.2021,86.3156,-50.2231,397
-131.008134,-128.3825,-12.9668,-3.9742,-137.98229999999998,49.116,-41.7748,399
-128.54999,-122.6967,-11.0565,-3.2311,-145.67180000000002,33.2118,-41.8993,401
-126.63819,-123.0511,-10.9368,-3.3683,-140.0261,36.1982,-38.8681,403
-134.788299,-131.7421,-13.1636,-4.1499,-139.5425,53.1587,-43.6456,405
-152.102155,-145.753,-17.0136,-4.9757,-142.7754,74.9313,-49.9644,407
-131.63397,-131.056,-14.9428,-4.2295,-138.42450000000002,55.2856,-43.4818,409
-125.12844,-122.3751,-11.3512,-3.621,-137.0365,41.4197,-41.1089,411
-122.326377,-119.5872,-10.7671,-3.2942,-139.6176,34.5692,-40.5383,413
-122.04535,-120.9573,-12.4866,-3.6444,-136.1732,41.8248,-40.9097,415
-132.592084,-129.6718,-13.5516,-4.0953,-141.1716,51.6095,-45.4624,417
-144.894773,-139.8656,-15.3227,-4.49,-143.5652,61.7678,-45.6547,419
-128.165371,-126.5906,-13.7638,-3.9891,-136.9054,49.5349,-42.0968,421
-132.616947,-128.5236,-12.9566,-4.0428,-140.25889999999998,50.5115,-45.2474,423
-131.747431,-129.9168,-12.5111,-3.9592,-139.0217,48.796,-41.4306,425
-130.011155,-126.0682,-12.3022,-3.6086,-141.5526,41.0423,-40.6159,427
-135.485688,-130.7509,-13.7154,-4.0538,-143.1874,50.8014,-45.4687,429
-135.790624,-136.1391,-14.7245,-4.6776,-133.29360000000003,66.3188,-44.0712,431
-136.508165,-131.1397,-14.0933,-4.2614,-138.5217,56.2,-45.2273,433
-132.241263,-128.1981,-12.161,-3.5865,-145.7811,40.4156,-42.2511,435
-107.792872,-106.4047,-9.7846,-3.157,-124.362,32.2581,-37.2738,437
-115.541445,-114.3199,-11.3909,-3.5687,-130.1155,40.0385,-40.8745,439
-150.149661,-143.7679,-16.2803,-4.5285,-147.83339999999998,62.7289,-45.9856,441
-129.22792,-127.1157,-14.8111,-4.5286,-128.4861,62.9602,-44.9909,443
-124.076992,-121.8728,-11.9577,-3.7043,-136.8305,42.9251,-42.2208,445
-125.078156,-121.1587,-10.7156,-3.2073,-140.9062,32.9559,-38.7805,447
-120.047801,-118.4136,-12.6656,-3.9948,-127.88989999999998,49.395,-42.2109,449
-139.178617,-137.9942,-15.5562,-4.8407,-134.1927,70.6069,-46.4085,451
-130.113934,-127.4487,-13.0236,-3.7775,-141.02550000000002,44.6409,-41.4166,453
-115.746137,-113.7964,-10.8674,-3.4674,-130.94250000000002,38.0802,-40.8915,455
-122.057661,-124.3784,-13.3722,-4.2367,-128.2739,55.1057,-41.3923,457
-144.635684,-140.3596,-18.182,-5.0795,-133.8445,79.2867,-49.5101,459
-154.092297,-146.4633,-17.2688,-4.961,-142.5729,74.968,-48.8478,461
-123.966196,-121.8299,-12.2686,-3.7867,-134.41179999999997,44.8072,-41.3338,463
-114.939338,-115.4807,-11.3604,-3.3011,-136.33960000000002,34.4874,-40.6848,465
-134.511853,-132.9026,-13.1071,-4.0629,-141.8308,50.9933,-42.7515,467
-124.753295,-124.0398,-13.8285,-4.1452,-132.4358,53.1377,-43.56,469
-145.190691,-137.1734,-15.7502,-4.3896,-144.2429,59.58,-46.5097,471
-139.122017,-136.0921,-16.6002,-4.8529,-132.7086,71.1221,-46.2855,473
-132.466389,-130.6428,-15.9138,-4.4012,-137.4014,60.1469,-46.5905,475
-138.710995,-133.5965,-13.3173,-3.8663,-146.0655,46.6299,-41.9153,477
-121.107213,-118.5113,-10.2664,-3.0918,-138.9317,30.7629,-37.8251,479
-119.024839,-115.2862,-10.1531,-3.0154,-138.80989999999997,29.1941,-39.5493,481
-136.378233,-133.6711,-13.0284,-3.8887,-144.3151,47.1329,-40.8598,483
-148.438644,-141.5487,-18.0551,-4.8483,-140.6592,72.4771,-48.6842,485
-146.224207,-140.1464,-15.5922,-4.3845,-146.0058,59.1304,-45.0131,487
-127.986155,-124.5657,-11.8829,-3.4867,-142.1937,38.4132,-40.6716,489
-125.230937,-122.2517,-11.8646,-3.5823,-138.1193,40.5129,-40.9336,491
-142.874934,-137.4956,-14.4386,-4.17,-146.62779999999998,53.6357,-44.1593,493
-149.673612,-141.9889,-16.4302,-4.5692,-144.43,64.3164,-45.7581,495
-143.334741,-137.4302,-15.0731,-4.2541,-145.33950000000002,55.8771,-44.4592,497
-126.528498,-122.3501,-10.7226,-3.2189,-142.11110000000002,33.1633,-38.9828,499
-130.081312,-124.5037,-11.3164,-3.388,-143.2312,36.4649,-40.488,501
-138.223371,-133.2617,-13.524,-3.9513,-144.2935,48.6248,-42.1813,503
-151.601431,-143.5794,-16.6959,-4.6107,-145.35389999999998,65.392,-45.8599,505
-150.637326,-142.0408,-16.2501,-4.5419,-145.2807,63.5513,-45.9992,507
-134.217557,-129.2025,-12.4555,-3.6988,-143.48149999999998,43.0124,-41.1371,509
-128.545661,-123.6424,-11.1695,-3.2998,-143.5196,34.6771,-40.085,511
-138.531908,-131.9978,-13.2674,-3.8217,-145.8038,45.6589,-42.3758,513
-154.826773,-147.9188,-18.1004,-4.9633,-142.24800000000002,75.3551,-46.6206,515
-149.60341,-142.2308,-16.1983,-4.7881,-142.13009999999997,69.9753,-48.8882,517
-124.556045,-121.1253,-10.2515,-3.1634,-140.0587,32.2298,-37.7483,519
-111.859457,-109.3911,-8.0724,-2.4909,-133.80429999999998,20.8703,-34.7202,521
-116.709832,-113.8064,-9.2851,-2.8528,-137.2957,26.4876,-37.839,523
-137.278116,-133.8241,-13.1834,-4.1083,-140.7035,52.3477,-41.9354,525
-137.251684,-133.6272,-14.393,-4.4496,-137.7722,60.5605,-45.8629,527
-138.738825,-133.7301,-14.0429,-4.0826,-143.677,51.6721,-43.4935,529
-130.108042,-126.1298,-11.3709,-3.4509,-142.64540000000002,37.812,-39.5058,531
-132.965594,-127.7803,-12.4064,-3.7322,-142.88950000000003,43.6457,-42.6163,533
-149.812656,-142.2131,-16.0709,-4.4812,-145.94539999999998,61.8444,-45.0246,535
-145.89982,-141.5537,-17.1112,-4.7239,-141.6967,68.3393,-46.6472,537
-125.715176,-123.2246,-12.6294,-3.6092,-141.0268,40.8887,-42.4523,539
-125.685829,-122.7541,-10.5678,-3.2151,-140.4864,33.2393,-37.1887,541
-126.829101,-121.8392,-11.4299,-3.3194,-143.2895,34.9138,-41.6148,543
-147.79241,-141.2166,-15.9638,-4.472,-145.3833,61.5291,-45.26,545
-151.052064,-144.5879,-16.3248,-4.5967,-145.6223,64.7917,-44.9046,547
-143.947436,-134.6831,-14.8535,-4.1232,-146.80429999999998,52.7071,-45.8516,549
-137.218365,-133.408,-13.2636,-3.9265,-142.9287,48.142,-40.4726,551
-148.150484,-138.168,-16.0645,-4.3975,-146.6918,59.6862,-47.748,553
-155.110073,-147.2042,-17.3903,-4.8014,-146.34159999999997,70.3843,-47.33,555
-147.564489,-142.0512,-15.7452,-4.5058,-142.94459999999998,62.5201,-43.1625,557
-139.214756,-129.9038,-13.5384,-3.8947,-146.86809999999997,47.1089,-46.6401,559
-125.929168,-123.1526,-10.7031,-3.3162,-139.436,35.2588,-37.5229,561
-126.411916,-121.5911,-10.6387,-3.1731,-142.3162,32.2596,-39.1729,563
-153.820826,-143.1937,-17.3044,-4.633,-148.6492,65.8023,-49.3204,565
-164.663106,-155.8583,-20.9549,-5.5555,-135.7519,94.0212,-47.4044,567
-144.22508,-136.8913,-14.9556,-4.1724,-147.7979,53.7402,-45.5188,569
-121.456847,-117.6973,-9.6166,-2.9169,-139.9376,27.6723,-37.3791,571
-118.640036,-115.6115,-9.1545,-2.8664,-136.63209999999998,26.9874,-35.9871,573
-136.806142,-133.2837,-13.1494,-4.0785,-142.5933,51.4418,-43.5235,575
-164.453615,-159.4449,-20.0958,-5.966,-132.02549999999997,105.6481,-52.1669,577
-154.579921,-145.6617,-17.6988,-4.9565,-140.4171,75.4517,-47.5518,579
-129.34707,-125.3044,-11.25,-3.3388,-144.6456,35.4429,-40.1953,581
-119.779089,-116.4023,-9.4934,-3.0124,-136.69809999999998,29.5224,-37.3124,583
-143.786238,-139.0101,-14.5462,-4.458,-142.4046,60.8846,-45.2749,585
-153.343057,-147.2289,-16.7964,-4.8531,-144.92010000000002,71.5532,-47.5949,587
-133.757059,-127.915,-12.4426,-3.666,-142.38240000000002,42.3835,-40.7423,589
-129.705039,-125.5916,-11.6748,-3.4123,-144.7033,36.8414,-40.866,591
-139.158638,-134.4298,-13.3842,-3.9631,-145.0742,48.8627,-42.1598,593
-145.990998,-138.9651,-14.9377,-4.4555,-142.31220000000002,61.1898,-45.1437,595
-144.20156,-139.3475,-14.6358,-4.2617,-147.1203,55.787,-44.6623,597
-132.113901,-127.5843,-12.5677,-3.6801,-141.8721,42.6322,-40.6722,599
-139.137791,-135.2885,-14.2988,-4.377,-140.4752,58.7351,-45.246,601
-146.417279,-140.5683,-15.0096,-4.4845,-144.1584,61.6348,-45.7308,603
-140.489346,-133.7341,-14.5659,-4.0994,-143.5191,52.3196,-43.4393,605
-136.535977,-133.8318,-13.4028,-4.1144,-141.60399999999998,52.3056,-42.5606,607
-131.850074,-128.7132,-12.4487,-3.9609,-138.7337,48.8364,-42.4473,609
-128.491408,-124.5589,-11.373,-3.4908,-140.4056,38.6633,-39.6462,611
-134.189709,-130.4995,-13.0221,-3.7998,-144.859,45.0026,-42.5402,613
-149.015904,-142.6255,-16.1365,-4.9227,-137.1923,73.9477,-47.4553,615
-156.455997,-152.2254,-18.0693,-5.3848,-137.3073,87.067,-48.6948,617
-134.851976,-128.4064,-13.0181,-3.7566,-145.0394,44.1178,-43.9761,619
-124.113913,-119.8447,-10.0763,-3.101,-139.39780000000002,31.0465,-37.4223,621
-130.015928,-128.3676,-12.6011,-3.8394,-140.50920000000002,45.9089,-41.61,623
-144.941968,-135.9762,-15.9519,-4.4781,-141.7853,62.1326,-47.5117,625
-152.881148,-147.9591,-16.9215,-4.8261,-143.65089999999998,70.9441,-44.8883,627
-144.687619,-137.1228,-14.7158,-4.2155,-146.96850000000003,54.8183,-45.7327,629
-134.986963,-130.1592,-13.2319,-3.9217,-142.3355,47.9477,-42.9704,631
-139.594037,-134.8798,-13.7111,-3.9889,-145.1154,49.4775,-42.0131,633
-154.689883,-143.1616,-17.5833,-4.7923,-144.1068,70.7045,-49.2741,635
-150.71051,-146.0608,-16.3904,-4.7424,-143.1197,68.6207,-44.5468,637
-146.91612,-138.6753,-15.8162,-4.3868,-146.2755,59.333,-46.7302,639
-149.983857,-142.5273,-16.0002,-4.6292,-144.24949999999998,65.6989,-46.7917,641
