dma_elec,cls_elec,ct,disp,int,mod_pauli,pol,index
-58.429951,-65.4954,-3.7433,-6.1428,-64.0421,27.0988,-15.7594,34
-72.866349,-85.316,-5.8142,-7.9976,-67.2196,49.2018,-17.2936,35
-82.448742,-98.3208,-7.8433,-9.2307,-70.0655,65.2317,-19.9024,36
-75.13855,-92.4067,-7.8209,-9.2958,-62.57600000000001,66.2931,-19.3457,37
-71.867616,-83.0,-5.3524,-7.634,-68.1896,44.7766,-16.9798,38
-68.78874,-74.6644,-3.4789,-5.8873,-73.47070000000001,25.8274,-15.2675,39
-57.121501,-60.5902,-2.1219,-4.4106,-65.1604,14.6189,-12.6566,40
-48.238465,-50.8657,-1.5537,-3.5644,-57.2791,9.9704,-11.2657,41
-49.931624,-51.4658,-1.2013,-2.9163,-59.2456,6.5018,-10.164,42
-51.363199,-52.1369,-0.9071,-2.5626,-60.4966,4.6649,-9.5549,43
-45.940616,-47.239,-1.0014,-2.5852,-55.0916,5.2086,-9.4746,44
-46.900712,-48.2101,-1.0414,-2.6054,-56.1983,5.2601,-9.6015,45
-50.21673,-51.0908,-0.9148,-2.5482,-59.2828,4.6881,-9.4171,46
-51.882399,-53.1303,-1.1534,-2.8824,-61.51189999999999,5.9975,-10.3433,47
-55.595173,-57.382,-1.4203,-3.459,-64.8091,8.6343,-11.1821,48
-62.939607,-67.1827,-2.5922,-4.935,-69.9527,18.3373,-13.5801,49
-74.61901,-84.0633,-5.0395,-7.3097,-73.1371,40.425,-17.1496,50
-90.237754,-115.3356,-11.1929,-11.207,-60.2395,98.9042,-21.4082,51
-101.701815,-143.6306,-18.3403,-14.1834,-40.54519999999998,161.8367,-26.2276,52
-91.381909,-118.3008,-11.8574,-11.5579,-58.0343,105.702,-22.0202,53
-72.862262,-83.2015,-5.1353,-7.3937,-70.8455,41.775,-16.89,54
-55.743406,-59.2373,-2.1643,-4.4567,-64.89169999999999,14.2532,-13.2866,55
-42.355536,-43.6067,-0.917,-2.6,-51.9367,4.5283,-9.3413,56
-40.931105,-41.3275,-0.4967,-1.5661,-49.06889999999999,1.6929,-7.3715,57
-37.828751,-37.9061,-0.3354,-0.9769,-44.0355,0.6927,-5.5098,58
-33.26549,-33.2953,-0.2486,-0.6647,-38.3875,0.3361,-4.515,59
-27.397464,-27.4554,-0.2127,-0.5147,-31.781300000000005,0.2186,-3.8171,60
-23.781622,-23.8778,-0.2003,-0.442,-27.8653,0.1852,-3.5304,61
-24.24962,-24.3036,-0.1712,-0.3764,-28.0077,0.1282,-3.2847,62
-24.699925,-24.7248,-0.1393,-0.3156,-27.934199999999997,0.0778,-2.8323,63
-26.076939,-26.0619,-0.1097,-0.2639,-29.0376,0.0399,-2.642,64
-23.976844,-23.9763,-0.0936,-0.2189,-26.589599999999997,0.0298,-2.3306,65
-22.495858,-22.5015,-0.0609,-0.1741,-24.700100000000003,0.0174,-1.981,66
-17.299893,-17.3125,-0.0549,-0.1572,-19.3798,0.0123,-1.8675,67
-15.217952,-15.2237,-0.0444,-0.1345,-17.0062,0.0062,-1.6098,68
-15.958785,-15.9685,-0.0408,-0.1257,-17.7384,0.0043,-1.6077,69
-18.182821,-18.1899,-0.0411,-0.1218,-19.948600000000003,0.0046,-1.6004,70
-20.862338,-20.8529,-0.0433,-0.1207,-22.566,0.0031,-1.5522,71
-20.370604,-20.3769,-0.043,-0.1302,-22.2583,0.0022,-1.7104,72
-16.61277,-16.6317,-0.0444,-0.1402,-18.4565,0.0007,-1.6409,73
-15.532488,-15.5315,-0.0611,-0.1662,-17.6816,0.0121,-1.9349,74
-16.474487,-16.4616,-0.0878,-0.2079,-18.9642,0.0303,-2.2372,75
-22.050465,-22.0574,-0.098,-0.2353,-24.694699999999997,0.0333,-2.3373,76
-27.08751,-27.0667,-0.1123,-0.2804,-30.203400000000002,0.0447,-2.7887,77
-27.31324,-27.2988,-0.1246,-0.303,-30.4889,0.0607,-2.8232,78
-25.282335,-25.3147,-0.1494,-0.3385,-28.7117,0.0951,-3.0042,79
-26.20106,-26.2493,-0.1767,-0.3935,-30.0528,0.1342,-3.3675,80
-29.188648,-29.1816,-0.1575,-0.4066,-32.903999999999996,0.1221,-3.2804,81
-30.443425,-30.4456,-0.192,-0.4613,-34.6394,0.1567,-3.6972,82
-30.397113,-30.4026,-0.1572,-0.4559,-34.4182,0.1351,-3.5376,83
-29.337959,-29.3804,-0.1638,-0.4715,-33.5067,0.1437,-3.6347,84
-31.875781,-31.8743,-0.1973,-0.5298,-36.4811,0.1966,-4.0763,85
-33.335847,-33.327,-0.2103,-0.5817,-37.946299999999994,0.2473,-4.0746,86
-33.386313,-33.4184,-0.2378,-0.6439,-38.435100000000006,0.3054,-4.4404,87
-34.992174,-35.0496,-0.2495,-0.7807,-40.522600000000004,0.422,-4.8648,88
-37.92704,-38.0524,-0.3741,-1.0606,-44.5107,0.8324,-5.856,89
-43.015332,-43.2247,-0.5122,-1.4677,-50.7346,1.565,-7.095,90
-46.876576,-47.5033,-0.7282,-2.1222,-55.51480000000001,3.2373,-8.3984,91
-52.38616,-54.1502,-1.3713,-3.294,-62.468999999999994,7.6513,-11.3048,92
-61.61014,-66.1737,-2.6871,-5.1045,-68.8289,18.966,-13.8296,93
-76.345875,-87.698,-5.6189,-7.773,-71.8628,46.3543,-17.1272,94
-75.0035,-96.7864,-9.7522,-10.3014,-58.790800000000004,79.788,-21.7388,95
-74.427385,-101.4274,-11.3645,-11.4262,-44.92800000000001,100.7123,-21.4222,96
-80.595261,-99.5783,-8.7156,-9.8167,-64.4435,73.9627,-20.2956,97
-76.001312,-86.2668,-5.4442,-7.5954,-73.4992,43.6792,-17.872,98
-57.087232,-62.2229,-2.7117,-5.12,-62.9018,20.3332,-13.1804,99
-54.796815,-57.4464,-1.7527,-3.8586,-63.9307,11.2232,-12.0962,100
-55.496283,-57.0238,-1.3456,-3.2989,-64.8365,7.8597,-11.0279,101
-51.60703,-53.3134,-1.3179,-3.2006,-60.980000000000004,7.5257,-10.6738,102
-52.23921,-53.7427,-1.2372,-3.0764,-61.581399999999995,7.075,-10.6001,103
-52.239592,-53.5437,-1.1565,-2.9647,-61.6175,6.3455,-10.2981,104
-54.219073,-56.0163,-1.4096,-3.362,-63.5565,8.2675,-11.0361,105
-56.386394,-58.8486,-1.7154,-3.8462,-65.2704,11.0895,-11.9497,106
-56.960519,-60.3652,-2.1601,-4.4266,-65.3234,14.5105,-12.882,107
-55.436021,-60.6124,-2.8013,-5.2582,-63.2138,19.5261,-14.068,108
-68.766131,-77.4934,-4.4622,-6.8482,-69.7809,35.4817,-16.4588,109
-74.163119,-89.2501,-6.8748,-8.7014,-65.3694,57.9247,-18.4678,110
-60.756853,-79.6236,-8.3113,-9.5538,-50.870299999999986,66.6924,-20.074,111
-61.067556,-77.7426,-7.7861,-9.4107,-48.7611,65.4816,-19.3033,112
-71.468021,-82.7876,-5.2277,-7.4937,-68.31089999999999,43.7639,-16.5658,113
-51.054151,-56.6587,-2.7783,-5.2834,-60.19850000000001,18.9967,-14.4748,114
-35.169043,-38.4089,-1.9563,-4.3164,-45.74170000000001,11.684,-12.7441,115
-44.143085,-46.7268,-1.6164,-3.8266,-53.833999999999996,9.9666,-11.6308,116
-54.789282,-56.7574,-1.4948,-3.4984,-64.0198,9.1214,-11.3906,117
-48.230352,-49.7593,-1.1963,-3.0122,-58.19160000000001,6.44,-10.6638,118
-44.168239,-45.7389,-1.0521,-2.9014,-53.92630000000001,5.6737,-9.9076,119
-50.202355,-51.9761,-1.3135,-3.2368,-60.115500000000004,7.4069,-10.996,120
-59.649048,-62.4947,-1.9802,-4.2313,-68.0771,13.2138,-12.5847,121
-65.992609,-71.8428,-3.2556,-5.6723,-70.8075,24.4704,-14.5072,122
-72.384386,-80.177,-4.3493,-6.7349,-73.7486,33.9735,-16.4609,123
-75.342062,-85.639,-5.4064,-7.5933,-72.3793,43.7108,-17.4514,124
-75.703708,-87.1498,-5.7274,-7.8489,-71.73400000000001,46.6352,-17.6431,125
-76.2774,-85.986,-5.2806,-7.4684,-74.2639,42.0177,-17.5466,126
-71.933749,-79.4412,-4.2063,-6.6344,-73.39659999999999,32.9971,-16.1118,127
-66.050544,-71.4778,-3.222,-5.6373,-71.5929,23.7008,-14.9566,128
-62.281563,-66.7169,-2.6037,-5.0084,-68.8559,18.8933,-13.4202,129
-64.423312,-68.579,-2.6572,-5.0403,-71.7077,18.6246,-14.0558,130
-63.888155,-69.7596,-3.2824,-5.7585,-69.3979,24.4221,-15.0195,131
-63.961008,-73.4299,-4.6529,-7.0405,-64.16210000000001,37.066,-16.1048,132
-75.539948,-90.7113,-7.2671,-8.8348,-67.88669999999999,58.5668,-19.6403,133
-84.123854,-106.2839,-9.6948,-10.4858,-60.57340000000001,86.5646,-20.6735,134
-75.1833,-98.4747,-8.8335,-10.1208,-54.80770000000001,81.7939,-19.1726,135
-67.57118,-81.1119,-5.636,-7.8682,-62.915900000000015,48.7698,-17.0696,136
-64.65013,-68.8032,-2.6208,-5.0449,-71.16390000000001,18.9103,-13.6053,137
-53.536783,-56.5352,-1.8042,-3.9016,-62.501900000000006,11.7494,-12.0103,138
-38.184579,-40.8097,-1.4243,-3.3415,-47.20819999999999,9.0795,-10.7122,139
-40.023777,-41.1997,-0.93,-2.5047,-48.832,4.8684,-9.066,140
-44.39863,-44.9728,-0.6324,-1.925,-53.417699999999996,2.5362,-8.4237,141
-35.204783,-35.7604,-0.5905,-1.7059,-43.158699999999996,2.3263,-7.4282,142
-20.975497,-21.686,-0.6469,-1.6493,-28.8195,2.4017,-7.239,143
-20.019853,-20.445,-0.5489,-1.4402,-27.4656,1.783,-6.8145,144
-32.737526,-32.971,-0.3949,-1.2234,-39.61409999999999,1.1415,-6.1663,145
-36.244986,-36.5743,-0.3693,-1.2471,-43.559900000000006,1.0464,-6.4156,146
-29.734799,-30.1543,-0.5479,-1.5145,-37.3756,1.8661,-7.025,147
-30.391862,-31.2527,-0.652,-1.7782,-38.5267,2.7097,-7.5535,148
-36.381674,-37.0207,-0.7269,-2.0372,-45.128699999999995,3.1182,-8.4621,149
-41.821735,-43.0269,-0.8994,-2.5452,-51.667500000000004,4.3766,-9.5726,150
-51.935434,-54.0464,-1.4203,-3.5016,-61.48039999999999,8.6445,-11.1566,151
-61.910517,-66.3527,-2.6285,-4.9464,-69.0501,18.5364,-13.6589,152
-67.535127,-74.6916,-3.8743,-6.3478,-70.43879999999999,30.1507,-15.6758,153
-73.905345,-86.6985,-6.1631,-8.1487,-68.7759,50.1988,-17.9644,154
-79.722947,-99.4631,-8.2893,-9.6936,-62.8815,74.1018,-19.5373,155
-75.492283,-93.395,-7.8628,-9.4111,-61.3874,68.5851,-19.3036,156
-62.828218,-75.7782,-6.1901,-8.1428,-59.7422,48.4198,-18.0509,157
-62.805028,-72.3451,-4.6286,-7.0237,-65.0392,35.7677,-16.8095,158
-65.836271,-73.1268,-3.6975,-6.1213,-68.9892,28.941,-14.9846,159
-51.641818,-56.6312,-2.7857,-5.245,-58.0124,20.5018,-13.8523,160
-45.450665,-49.3165,-2.3782,-4.824,-53.0502,16.5995,-13.131,161
-55.08575,-59.3806,-2.4669,-4.7999,-62.3792,17.3837,-13.1155,162
-62.435933,-65.3131,-2.1514,-4.4641,-70.90060000000001,14.4305,-13.4025,163
-59.62469,-63.1948,-2.2354,-4.506,-67.3785,15.3469,-12.7892,164
-58.738816,-63.4004,-2.537,-4.8604,-65.9607,18.2219,-13.3848,165
-63.894118,-68.7009,-2.8412,-5.2698,-70.12210000000002,20.9113,-14.2215,166
-68.79966,-75.0214,-3.5447,-5.9888,-72.49629999999999,27.0074,-14.9488,167
-74.125954,-83.4105,-4.9504,-7.1939,-73.54899999999999,39.2182,-17.2124,168
-74.187614,-88.0549,-6.4618,-8.4226,-66.4571,54.3969,-17.9147,169
-75.376258,-90.2576,-7.0957,-8.7451,-67.6725,57.6195,-19.1936,170
-77.997545,-88.9826,-5.9166,-7.9504,-73.4162,47.7471,-18.3137,171
-73.399397,-82.4188,-4.7546,-7.1174,-72.20070000000001,38.4184,-16.3283,172
-67.442952,-73.6921,-3.6231,-5.9698,-73.05139999999999,26.1029,-15.8693,173
-63.727478,-67.9229,-2.604,-5.0471,-70.3605,18.8014,-13.5879,174
-63.677169,-66.8561,-2.2999,-4.6594,-71.6151,15.7743,-13.574,175
-61.637717,-64.7952,-2.2161,-4.474,-70.1171,14.6781,-13.3099,176
-61.815642,-65.7995,-2.4232,-4.8378,-68.7255,17.4758,-13.1408,177
-64.576613,-70.2529,-3.1349,-5.5096,-70.17269999999999,23.1029,-14.3782,178
-68.599454,-74.9476,-3.6409,-6.1109,-72.08749999999999,28.1325,-15.5206,179
-73.410982,-81.9334,-4.5834,-6.9086,-73.66040000000001,36.1675,-16.4025,180
-74.096284,-82.622,-4.6866,-6.9984,-74.1022,36.9635,-16.7587,181
-70.038488,-78.3794,-4.3073,-6.7376,-70.84140000000001,34.5832,-16.0003,182
-64.965183,-72.4978,-3.9387,-6.3149,-67.7631,30.3766,-15.3883,183
-66.477466,-72.9926,-3.6175,-6.0885,-71.7313,26.8913,-15.924,184
-67.781469,-75.1785,-3.9671,-6.3681,-70.6593,30.3686,-15.5142,185
-71.233447,-78.6919,-4.1448,-6.5342,-73.44740000000002,31.9733,-16.0498,186
-72.976337,-80.5744,-4.3069,-6.6899,-74.2423,33.6333,-16.3044,187
-73.128541,-82.496,-4.7845,-7.1012,-72.12549999999999,38.6297,-16.3735,188
-74.292509,-84.2824,-5.1335,-7.3973,-72.13309999999998,41.7443,-17.0642,189
-74.491075,-83.5579,-4.8796,-7.1905,-73.27470000000001,39.1654,-16.8121,190
-74.063531,-82.8612,-4.7334,-7.0424,-73.72279999999999,37.5491,-16.6349,191
-70.163844,-77.5936,-4.0318,-6.455,-72.21369999999999,31.6213,-15.7546,192
-67.098263,-74.1245,-3.6762,-6.1316,-69.9397,28.922,-14.9294,193
-66.67924,-72.714,-3.4773,-5.8724,-71.8346,25.6688,-15.4397,194
-63.304372,-68.6223,-3.0433,-5.4873,-69.5153,22.0754,-14.4378,195
-63.40964,-68.1844,-2.8103,-5.2919,-69.77759999999999,20.5868,-14.0778,196
-65.939525,-71.5272,-3.2089,-5.5847,-71.53699999999999,23.5104,-14.7266,197
-67.331265,-72.9332,-3.278,-5.7638,-71.8888,24.7969,-14.7107,198
-68.369522,-75.909,-3.9948,-6.4441,-71.07900000000001,30.937,-15.6681,199
-70.363454,-79.0523,-4.6147,-6.9137,-71.3747,36.0152,-16.8092,200
-73.688379,-82.3151,-4.665,-7.0437,-72.9264,37.6123,-16.5149,201
-70.343504,-79.0712,-4.5994,-6.8961,-71.6284,35.5736,-16.6353,202
-64.426707,-72.015,-3.9049,-6.3612,-67.4696,30.2743,-15.4628,203
-66.091928,-72.2044,-3.4428,-5.8979,-70.52550000000001,26.0933,-15.0737,204
-67.384877,-72.2646,-3.0718,-5.4704,-73.3974,22.1606,-14.7512,205
-60.90201,-65.0377,-2.4668,-4.8517,-67.9331,17.5899,-13.1668,206
-58.24984,-60.9994,-1.9432,-4.1429,-67.24929999999999,12.5642,-12.728,207
-57.473441,-59.423,-1.557,-3.6145,-66.482,9.5466,-11.4341,208
-51.811722,-53.4024,-1.2376,-3.1435,-61.3738,7.0583,-10.6486,209
-46.717704,-48.3169,-1.1819,-3.0031,-56.896100000000004,6.2202,-10.6144,210
-51.457963,-52.8422,-1.157,-2.9755,-60.86949999999999,6.3535,-10.2483,211
-54.798319,-56.2475,-1.2926,-3.2343,-64.4816,7.4137,-11.1209,212
-50.37097,-52.8307,-1.5962,-3.7053,-60.298300000000005,9.5291,-11.6952,213
-51.173622,-54.5315,-1.9633,-4.2503,-60.4876,12.7105,-12.453,214
-60.894957,-65.3135,-2.6024,-5.0258,-69.27510000000001,17.9279,-14.2613,215
-68.166071,-75.5545,-3.8482,-6.2459,-70.9124,29.9284,-15.1922,216
-66.71146,-78.0233,-5.4039,-7.6603,-64.07130000000001,44.1495,-17.1333,217
-72.114729,-91.7361,-8.8671,-9.8087,-59.7092,71.6753,-20.9726,218
-85.332656,-106.972,-9.6565,-10.4025,-62.72349999999999,84.5674,-20.2599,219
-77.210017,-91.5966,-6.8957,-8.6632,-68.89889999999998,57.0908,-18.8342,220
-62.06243,-69.9503,-4.0685,-6.4491,-66.4922,30.0546,-16.0789,221
-59.677755,-64.6394,-2.7764,-5.2448,-66.4802,20.0617,-13.8813,222
-59.978356,-63.3774,-2.1978,-4.4903,-68.0914,15.0303,-13.0562,223
-57.596679,-60.3137,-1.8605,-4.0233,-66.3022,11.9959,-12.1006,224
-57.528295,-59.7381,-1.6415,-3.8458,-66.64500000000001,10.6029,-12.0225,225
-55.52528,-59.0253,-2.0425,-4.2152,-63.9273,13.7199,-12.3642,226
-52.606228,-55.8763,-1.9443,-4.1467,-60.8718,13.2299,-12.1344,227
-57.562572,-60.4449,-1.8876,-4.1742,-66.68599999999999,12.4493,-12.6286,228
-61.559038,-65.579,-2.5053,-4.7845,-69.17079999999999,17.1235,-13.4255,229
-63.594605,-69.437,-3.155,-5.6409,-68.3035,24.3564,-14.427,230
-64.835033,-72.8788,-4.0452,-6.4282,-67.16189999999999,31.6396,-15.4493,231
-68.658097,-75.9118,-3.9758,-6.3952,-71.9932,30.3085,-16.0189,232
-68.073178,-75.1743,-3.8321,-6.3099,-70.54929999999999,30.367,-15.6,233
-57.691985,-64.8692,-3.3671,-5.7227,-62.3391,25.7889,-14.169,234
-61.482665,-65.9219,-2.6007,-5.0248,-68.2203,19.1414,-13.8143,235
-64.329172,-68.0049,-2.4536,-4.8566,-71.4028,17.3867,-13.4744,236
-64.417519,-70.3833,-3.3055,-5.6509,-69.98530000000001,24.0854,-14.731,237
-64.497954,-71.3087,-3.6037,-6.1158,-67.9134,28.3152,-15.2004,238
-69.347496,-78.6789,-4.5649,-6.8561,-69.7648,36.1717,-15.8366,239
-77.066707,-87.0879,-5.5793,-7.6912,-74.33040000000001,44.2795,-18.2515,240
-77.322223,-92.6411,-6.8902,-8.7722,-66.2114,60.338,-18.2459,241
-73.720085,-91.797,-7.2863,-8.9964,-62.5438,63.744,-18.2081,242
-74.471542,-83.0006,-4.9207,-7.2792,-73.1679,39.6182,-17.5856,243
-67.360247,-74.4358,-3.69,-6.0646,-70.4743,28.2986,-14.5825,244
-62.166847,-65.6874,-2.424,-4.7946,-70.6344,16.6348,-14.3632,245
-55.556893,-58.236,-1.7624,-3.9254,-64.1331,11.5518,-11.7611,246
-53.937702,-56.1907,-1.5707,-3.5191,-62.862700000000004,9.4518,-11.034,247
-54.453894,-55.5523,-1.1722,-3.0685,-64.3366,6.5637,-11.1073,248
-50.709062,-52.287,-1.2517,-3.0669,-59.888999999999996,6.9042,-10.1876,249
-53.782176,-55.615,-1.3854,-3.4109,-63.658,8.1755,-11.4222,250
-57.76825,-61.0247,-2.0781,-4.3557,-66.0846,14.0484,-12.6745,251
-65.728296,-72.2613,-3.5339,-5.9708,-69.76280000000001,26.8839,-14.8807,252
-75.343731,-85.0373,-5.3266,-7.4992,-73.878,41.9269,-17.9418,253
-78.636747,-92.2544,-6.4696,-8.4314,-69.79450000000001,55.1478,-17.7869,254
-77.368804,-91.1971,-6.6245,-8.497,-69.4912,55.4123,-18.5849,255
-75.507233,-86.4928,-5.6257,-7.7741,-71.8309,45.7386,-17.6769,256
-73.646446,-82.5961,-4.6904,-7.0232,-72.95020000000001,37.609,-16.2495,257
-69.601437,-76.1581,-3.7858,-6.2176,-72.97930000000001,29.056,-15.8738,258
-63.996696,-68.9154,-2.868,-5.2359,-70.0969,20.6452,-13.7228,259
-62.196689,-65.5203,-2.2717,-4.6497,-70.12690000000002,15.8081,-13.4933,260
-56.810685,-60.822,-2.2711,-4.5207,-64.7063,15.781,-12.8735,261
-55.054663,-59.4474,-2.3181,-4.5953,-62.3517,16.5892,-12.5801,262
-62.314159,-65.9626,-2.3939,-4.8141,-70.0647,16.9053,-13.7994,263
-64.201611,-69.2546,-2.9847,-5.3794,-70.284,21.5677,-14.233,264
-67.194678,-73.8503,-3.6563,-6.1141,-71.00150000000001,27.9848,-15.3656,265
-71.051543,-78.7265,-4.1844,-6.572,-72.776,32.7667,-16.0598,266
-74.078197,-83.5396,-4.9044,-7.1861,-72.8144,39.3472,-16.5315,267
-71.504216,-80.8256,-4.9139,-7.2057,-71.8915,38.4214,-17.3677,268
-66.607785,-74.9128,-4.2972,-6.6449,-68.6564,33.0158,-15.8173,269
-68.763215,-74.5921,-3.4573,-5.9521,-72.9291,26.2922,-15.2198,270
-66.339319,-71.0471,-2.9324,-5.3233,-72.58800000000001,21.0707,-14.3559,271
-62.303471,-65.7534,-2.2861,-4.5896,-70.0238,15.657,-13.0517,272
-62.00181,-65.4421,-2.2879,-4.6637,-69.6248,16.1138,-13.3449,273
-64.935533,-70.1267,-2.9925,-5.355,-70.85690000000001,21.7061,-14.0888,274
-69.929201,-76.0901,-3.6156,-6.0673,-73.51830000000001,27.5647,-15.31,275
-74.897333,-84.3265,-5.1677,-7.4208,-73.4239,41.1243,-17.6332,276
-74.098726,-87.1132,-6.0026,-8.0505,-68.27120000000001,50.1513,-17.2562,277
-74.102537,-84.2756,-5.2542,-7.5057,-71.57759999999999,42.7343,-17.2764,278
-72.919153,-81.4448,-4.555,-6.8906,-73.2119,36.0592,-16.3807,279
-67.041317,-73.861,-3.7056,-6.1214,-70.8946,28.0026,-15.2092,280
-65.147249,-70.4524,-3.1247,-5.6035,-71.482,22.7835,-15.0849,281
-66.222769,-72.3306,-3.3865,-5.7832,-71.0844,25.1077,-14.6918,282
-68.043013,-74.8121,-3.7354,-6.1869,-71.11609999999999,29.1337,-15.5154,283
-69.646272,-79.3735,-4.6564,-6.9724,-69.4872,37.7228,-16.2077,284
-72.873997,-81.8853,-4.7269,-7.0753,-72.2065,38.0363,-16.5553,285
-71.234404,-79.57,-4.4818,-6.853,-72.3883,35.0669,-16.5504,286
-65.645524,-74.5384,-4.3002,-6.7029,-66.16869999999999,34.8881,-15.5153,287
-68.692199,-76.3273,-3.994,-6.3847,-71.2713,31.1797,-15.745,288
-69.019473,-75.2035,-3.6377,-6.0654,-73.5584,27.1068,-15.7586,289
-63.954877,-71.2435,-3.7163,-6.1637,-66.63759999999999,29.24,-14.7541,290
-64.894775,-73.188,-3.9795,-6.3925,-67.68379999999999,31.6761,-15.7999,291
-66.998031,-73.9951,-3.7752,-6.1782,-70.27449999999999,28.9897,-15.3157,292
-69.228214,-75.0921,-3.442,-5.9446,-73.0928,26.3717,-14.9858,293
-70.767178,-79.0376,-4.426,-6.7423,-72.6246,34.1243,-16.543,294
-60.919579,-70.487,-4.6599,-7.0533,-62.0835,36.3011,-16.1844,295
-67.382195,-76.7496,-4.7281,-7.0439,-69.19290000000001,36.379,-17.0503,296
-70.808126,-78.1303,-4.0856,-6.4465,-73.55470000000001,31.22,-16.1123,297
-64.9196,-70.3058,-3.0491,-5.5235,-69.96100000000001,22.9814,-14.064,298
-62.110809,-66.6147,-2.7492,-5.1351,-69.79570000000001,19.142,-14.4387,299
-63.263272,-67.6349,-2.6766,-5.0968,-70.32920000000001,18.9913,-13.9122,300
-65.486545,-71.4342,-3.3227,-5.7825,-70.2826,24.951,-14.6942,301
-72.794785,-80.725,-4.4771,-6.8125,-74.0867,34.8438,-16.9159,302
-76.946889,-91.0505,-6.557,-8.4706,-68.1559,55.6298,-17.7076,303
-82.203603,-97.2115,-7.6159,-9.1059,-70.3063,63.3909,-19.7639,304
-83.577338,-100.6715,-8.0645,-9.3872,-69.39949999999999,68.2821,-19.5584,305
-78.776418,-91.369,-6.2165,-8.1921,-72.11479999999999,51.5048,-17.842,306
-74.28872,-82.262,-4.6498,-7.0238,-74.25030000000001,36.7874,-17.1021,307
-68.399612,-74.5678,-3.4764,-5.8805,-72.5922,26.1343,-14.8018,308
-64.554182,-68.1558,-2.4927,-4.8643,-72.1168,17.2994,-13.9034,309
-61.603469,-64.7068,-2.1643,-4.5038,-69.5849,14.9274,-13.1374,310
-57.921316,-61.4207,-2.1559,-4.3474,-66.1409,14.2898,-12.5067,311
-59.391046,-61.9598,-1.8765,-4.1303,-68.0432,12.4685,-12.5451,312
-61.512406,-64.3548,-2.0526,-4.3169,-69.84039999999999,13.665,-12.7811,313
-60.626155,-64.9509,-2.5203,-4.7996,-68.0288,17.553,-13.311,314
-53.314045,-58.9056,-2.6555,-5.0677,-59.735,20.3228,-13.429,315
-52.545323,-58.0435,-2.7062,-4.9966,-59.02080000000001,19.7761,-13.0506,316
-61.984506,-65.5076,-2.3347,-4.7489,-69.45129999999999,16.7351,-13.5952,317
-63.187161,-67.4788,-2.6615,-5.0678,-70.39540000000001,18.8386,-14.0259,318
-60.580691,-67.5771,-3.5043,-5.9013,-64.6727,26.9281,-14.6181,319
