cls_elec,ct,disp,int,mod_pauli,pol,index
-41.7226,-11.1282,-8.655,-43.8152,26.1154,-8.4248,1
-22.3601,-5.1619,-7.9185,-21.4928,19.7142,-5.7665,2
-23.2917,-5.6172,-8.0862,-21.819,21.0701,-5.894,3
-35.8832,-10.0362,-9.6807,-33.4396,30.186,-8.0255,4
-52.0028,-12.6823,-11.0928,-42.599599999999995,42.6976,-9.5193,5
-58.8983,-8.534,-11.5599,-45.66179999999999,41.1289,-7.7985,6
-62.6069,-8.3086,-12.3949,-48.1905,42.9001,-7.7802,7
-61.4636,-15.7128,-12.7825,-45.3103,55.4,-10.7514,8
-50.0832,-14.909,-12.8045,-35.0592,53.2004,-10.4629,9
-45.8411,-13.7851,-12.3204,-32.502399999999994,49.4351,-9.9909,10
-51.8491,-15.9404,-12.0464,-41.1799,49.4336,-10.7776,11
-54.6103,-12.0745,-11.1166,-45.336999999999996,41.8192,-9.3548,12
-54.2243,-7.289,-10.1115,-47.5024,31.2905,-7.1681,13
-52.1646,-4.7695,-9.2961,-47.3131,25.1326,-6.2155,14
-46.7537,-6.0726,-9.3152,-42.628600000000006,25.8244,-6.3115,15
-50.343,-6.8994,-8.7873,-47.3248,25.8317,-7.1268,16
-43.054,-7.8015,-9.3137,-37.8416,29.3944,-7.0668,17
-43.0757,-9.8561,-10.3595,-37.22579999999999,34.1184,-8.0529,18
-53.7683,-12.3056,-10.935,-45.119600000000005,41.2899,-9.4006,19
-48.0047,-10.7308,-11.3402,-35.895199999999996,42.7517,-8.5712,20
-53.675,-16.4686,-13.0822,-39.2992,54.8807,-10.9541,21
-61.9722,-18.2725,-13.6913,-41.656499999999994,64.3909,-12.1114,22
-61.0756,-12.4919,-13.2064,-39.144000000000005,57.3051,-9.6752,23
-69.509,-16.4147,-14.1891,-47.657599999999995,63.8233,-11.3681,24
-62.8047,-13.9496,-13.5573,-42.1045,58.1229,-9.9158,25
